w,G
0.000000000000000000e+00,1.671942530181361164e+01
1.000000000000000021e-02,7.018608845159325149e+00
2.000000000000000042e-02,7.068052670250610348e+00
2.999999999999999889e-02,7.059456631911522173e+00
4.000000000000000083e-02,7.025806297758491858e+00
5.000000000000000278e-02,6.881790863134573222e+00
5.999999999999999778e-02,6.908414846563704970e+00
7.000000000000000666e-02,6.684427092044222363e+00
8.000000000000000167e-02,5.814503109207214138e+00
8.999999999999999667e-02,1.877269729127062803e+00
1.000000000000000056e-01,4.905038241005922117e+00
1.100000000000000006e-01,4.123821954523020139e+00
1.199999999999999956e-01,2.631693130629696142e+01
1.300000000000000044e-01,5.729909871872103544e+00
1.400000000000000133e-01,5.183889746079766603e+00
1.499999999999999944e-01,1.930068265190064025e+00
1.600000000000000033e-01,5.367485402534525107e+00
1.700000000000000122e-01,5.338007633195571700e+00
1.799999999999999933e-01,5.252473102116665515e+00
1.900000000000000022e-01,5.600195544091139510e+00
2.000000000000000111e-01,5.043616060714755100e+00
2.099999999999999922e-01,1.055288538562181344e+01
2.200000000000000011e-01,5.994614053858853708e+00
2.300000000000000100e-01,4.947012254081928795e+00
2.399999999999999911e-01,5.905047448042914482e+00
2.500000000000000000e-01,6.029471790721450120e+00
2.600000000000000089e-01,8.826954967578515276e-02
2.700000000000000178e-01,4.333666213199514061e+00
2.800000000000000266e-01,5.606437761988594559e+00
2.899999999999999800e-01,2.885817054728875952e+00
2.999999999999999889e-01,5.224791123909377610e+00
3.099999999999999978e-01,3.979321569490168908e+00
3.200000000000000067e-01,5.345801890861868522e+00
3.300000000000000155e-01,5.674169289658347104e+00
3.400000000000000244e-01,3.170310277898744200e+00
3.500000000000000333e-01,2.596957864642700287e+00
3.599999999999999867e-01,1.744558078865253492e+00
3.699999999999999956e-01,3.627323553615795948e+00
3.800000000000000044e-01,5.302968422263290016e+00
3.900000000000000133e-01,1.786389681426942877e+00
4.000000000000000222e-01,2.220503487266409692e+01
4.100000000000000311e-01,5.481190347587425293e+00
4.199999999999999845e-01,1.327927086909370669e-01
4.299999999999999933e-01,2.217930671726328296e+00
4.400000000000000022e-01,4.701707108755818432e+00
4.500000000000000111e-01,2.568773508856471466e+01
4.600000000000000200e-01,4.405642729312792483e+01
4.700000000000000289e-01,4.726823591974122607e+00
4.799999999999999822e-01,1.506571575326576484e+00
4.899999999999999911e-01,4.251384443401885704e+00
5.000000000000000000e-01,6.243569110750348372e+00
5.100000000000000089e-01,5.110012230721080684e+00
5.200000000000000178e-01,5.540537632794434231e+00
5.300000000000000266e-01,4.541609670712317914e+00
5.400000000000000355e-01,6.987233534759976772e-01
5.500000000000000444e-01,1.435636805202744171e+00
5.600000000000000533e-01,5.274354597143963375e+00
5.700000000000000622e-01,2.284909572742972905e+00
5.799999999999999600e-01,3.001649187742700065e+00
5.899999999999999689e-01,5.925449636805087295e+00
5.999999999999999778e-01,5.992707403947329148e+00
6.099999999999999867e-01,2.238432986755123011e+01
6.199999999999999956e-01,6.013254713148879382e+00
6.300000000000000044e-01,6.720434011106785732e+00
6.400000000000000133e-01,6.603115371228660990e+00
6.500000000000000222e-01,6.060889062315899523e+00
6.600000000000000311e-01,6.740537237351799327e+00
6.700000000000000400e-01,4.636133443346811767e+00
6.800000000000000488e-01,5.509092918772216407e+00
6.900000000000000577e-01,2.110013004731445818e+00
7.000000000000000666e-01,5.649517559058052285e+01
7.099999999999999645e-01,9.345575803853924057e+00
7.199999999999999734e-01,5.636485807027248107e+00
7.299999999999999822e-01,8.181530530220091357e-01
7.399999999999999911e-01,4.817555608796252997e+00
7.500000000000000000e-01,4.254959297033602539e+00
7.600000000000000089e-01,1.533836261073957097e+00
7.700000000000000178e-01,5.267836461159883576e+00
7.800000000000000266e-01,2.409704639963516914e+00
7.900000000000000355e-01,5.148688360105044381e+00
8.000000000000000444e-01,2.595345433736857554e+00
8.100000000000000533e-01,4.729958279122772780e+00
8.200000000000000622e-01,6.802596763173260896e-01
8.300000000000000711e-01,1.938826960495882190e+01
8.399999999999999689e-01,6.195863152373187965e+00
8.499999999999999778e-01,6.260917868599623404e+00
8.599999999999999867e-01,2.969346400089666549e+00
8.699999999999999956e-01,5.294234148034354881e+00
8.800000000000000044e-01,6.187893608133187229e+00
8.900000000000000133e-01,1.918275920163025505e+00
9.000000000000000222e-01,5.148733245625294330e+00
9.100000000000000311e-01,6.403811746181879982e+00
9.200000000000000400e-01,6.433758666505853263e+00
9.300000000000000488e-01,3.700544984974684759e+00
9.400000000000000577e-01,6.055058783123015154e+00
9.500000000000000666e-01,1.889856086828044957e+00
9.599999999999999645e-01,5.866276777020607902e+00
9.699999999999999734e-01,2.363858810783883158e+00
9.799999999999999822e-01,4.700552842681856802e+00
9.899999999999999911e-01,5.896598943446603514e+00
1.000000000000000000e+00,6.677151536638626261e+00
1.010000000000000009e+00,6.181164107749330228e+00
1.020000000000000018e+00,5.524410390629471479e+00
1.030000000000000027e+00,2.110788038188192495e+00
1.040000000000000036e+00,6.308086999331511180e+00
1.050000000000000044e+00,6.538197811776553792e+00
1.060000000000000053e+00,6.133330803512889950e+00
1.070000000000000062e+00,9.051827354515671331e-01
1.080000000000000071e+00,3.295632635398878296e+00
1.090000000000000080e+00,6.085860662519879227e+00
1.100000000000000089e+00,6.190893690639422076e+00
1.110000000000000098e+00,6.100706529744534201e+00
1.120000000000000107e+00,6.225379607988599240e+00
1.130000000000000115e+00,6.204249519314349648e+00
1.140000000000000124e+00,6.236369024919767412e+00
1.150000000000000133e+00,5.170485041496961642e+00
1.159999999999999920e+00,3.860199927129030595e+00
1.169999999999999929e+00,2.677485834551154298e+00
1.179999999999999938e+00,1.737381025721484917e+01
1.189999999999999947e+00,4.468105066850633023e+00
1.199999999999999956e+00,4.313345660792414549e+00
1.209999999999999964e+00,1.858250263382833012e+01
1.219999999999999973e+00,5.010071448115572146e+00
1.229999999999999982e+00,4.268370640964512575e+00
1.239999999999999991e+00,9.767628417043875189e+00
1.250000000000000000e+00,5.305019646890962726e+00
1.260000000000000009e+00,2.876862216117692217e+00
1.270000000000000018e+00,5.902478539364998511e+01
1.280000000000000027e+00,5.225435946709954926e+00
1.290000000000000036e+00,2.865363691848064054e+00
1.300000000000000044e+00,1.495530974028186577e+01
1.310000000000000053e+00,4.964588160756447266e+00
1.320000000000000062e+00,7.060724626452421937e+00
1.330000000000000071e+00,3.517641152039075347e+00
1.340000000000000080e+00,5.180524140417287704e+00
1.350000000000000089e+00,2.715622348841971956e+00
1.360000000000000098e+00,5.360512655285271322e+00
