w,G
0.000000000000000000e+00,3.787730214447338994e+01
1.000000000000000021e-02,7.012996230594538360e+00
2.000000000000000042e-02,6.970410766098561695e+00
2.999999999999999889e-02,6.770530885623985640e+00
4.000000000000000083e-02,6.885388425430076786e+00
5.000000000000000278e-02,6.646209067427935047e+00
5.999999999999999778e-02,6.593693147480599315e+00
7.000000000000000666e-02,6.181557944035080965e+00
8.000000000000000167e-02,5.816314362470077270e+00
8.999999999999999667e-02,6.578594188102133700e+00
1.000000000000000056e-01,4.651287776773064486e+00
1.100000000000000006e-01,6.022143743837380825e+00
1.199999999999999956e-01,5.445609333042434663e+00
1.300000000000000044e-01,6.585466691655335936e+00
1.400000000000000133e-01,5.370505095069115775e+00
1.499999999999999944e-01,5.323845514840990667e+00
1.600000000000000033e-01,3.501562578420997163e+00
1.700000000000000122e-01,5.362273681862517627e+00
1.799999999999999933e-01,6.652600833926478607e+00
1.900000000000000022e-01,3.909043329215880380e+00
2.000000000000000111e-01,9.956884546606071140e+00
2.099999999999999922e-01,5.552828773213173363e+00
2.200000000000000011e-01,9.078024959029624696e-01
2.300000000000000100e-01,5.475853889819102704e+00
2.399999999999999911e-01,6.226692415361908317e+00
2.500000000000000000e-01,7.931847311406807322e+00
2.600000000000000089e-01,1.657468814210907082e+00
2.700000000000000178e-01,5.249810926134050426e+00
2.800000000000000266e-01,5.348033203808862268e+00
2.899999999999999800e-01,8.487867518748970497e+00
2.999999999999999889e-01,2.185950831240182524e+00
3.099999999999999978e-01,2.063079833665254270e+00
3.200000000000000067e-01,3.886788394209988784e+00
3.300000000000000155e-01,4.122963331431177991e+00
3.400000000000000244e-01,4.102004597279721665e+00
3.500000000000000333e-01,4.136714025488443980e+01
3.599999999999999867e-01,4.323841436063665000e+00
3.699999999999999956e-01,3.277970800409284013e+00
3.800000000000000044e-01,7.521078019902295964e+00
3.900000000000000133e-01,9.447605990482057514e-01
4.000000000000000222e-01,2.493204554465750533e+01
4.100000000000000311e-01,9.389155325618675718e+00
4.199999999999999845e-01,5.710521429025773088e+00
4.299999999999999933e-01,2.825156687753999307e+00
4.400000000000000022e-01,8.922938314912482127e+00
4.500000000000000111e-01,5.717116017718455012e+00
4.600000000000000200e-01,3.641046844595225984e+00
4.700000000000000289e-01,2.708060975546639781e+01
4.799999999999999822e-01,5.982224037373705450e+00
4.899999999999999911e-01,6.731499691872364188e+00
5.000000000000000000e-01,1.057975783832586503e-01
5.100000000000000089e-01,4.273182663416809746e+00
5.200000000000000178e-01,6.517732301909129333e+00
5.300000000000000266e-01,4.914452294947864175e+00
5.400000000000000355e-01,3.653441877166959273e+01
5.500000000000000444e-01,6.604999346593738885e+00
5.600000000000000533e-01,6.848658244328794886e+00
5.700000000000000622e-01,1.276924570920194180e+00
5.799999999999999600e-01,6.836353733682070555e+00
5.899999999999999689e-01,6.013923280372958757e+00
5.999999999999999778e-01,5.270437115392129357e+01
6.099999999999999867e-01,6.559641455893525652e+00
6.199999999999999956e-01,6.942328298973301060e+00
6.300000000000000044e-01,6.838341691171823555e+00
6.400000000000000133e-01,4.254569698933631017e+00
6.500000000000000222e-01,1.338062625907826586e+01
6.600000000000000311e-01,5.732203546870747957e+00
6.700000000000000400e-01,6.267466923993188388e+00
6.800000000000000488e-01,4.788737076733475817e+00
6.900000000000000577e-01,1.220011693560652333e+02
7.000000000000000666e-01,1.808541937432681124e+01
7.099999999999999645e-01,5.650854392933414516e+00
7.199999999999999734e-01,5.371810591926201361e+00
7.299999999999999822e-01,1.270204707129988009e+00
