w,G
0.000000000000000000e+00,4.318572792994392451e+00
1.000000000000000021e-02,6.961102342448479696e+00
2.000000000000000042e-02,6.859178603044244760e+00
2.999999999999999889e-02,7.123298901897747726e+00
4.000000000000000083e-02,6.968631269712292742e+00
5.000000000000000278e-02,6.251094640802292268e+00
5.999999999999999778e-02,6.118152301030868045e+00
7.000000000000000666e-02,6.197749535707574253e+00
8.000000000000000167e-02,6.166695498459208835e+00
8.999999999999999667e-02,1.709583104155296684e+00
1.000000000000000056e-01,5.659285673750379608e+00
1.100000000000000006e-01,6.203738731295856290e+00
1.199999999999999956e-01,2.926397643055503650e+00
1.300000000000000044e-01,5.559278387619782436e+00
1.400000000000000133e-01,1.929912548663315075e-01
1.499999999999999944e-01,1.398990454291907604e+00
1.600000000000000033e-01,5.884757524021213548e+00
1.700000000000000122e-01,2.156744188943300333e+00
1.799999999999999933e-01,6.179638199474712046e+00
1.900000000000000022e-01,5.134185046133517893e+00
2.000000000000000111e-01,6.099120450933120274e+00
2.099999999999999922e-01,1.447297528520785370e+01
2.200000000000000011e-01,5.156799511229167798e+00
2.300000000000000100e-01,6.325517843123664719e+00
2.399999999999999911e-01,4.045718363681168661e+00
2.500000000000000000e-01,6.062943829951309205e+00
2.600000000000000089e-01,5.020155207618071991e+00
2.700000000000000178e-01,2.558718402024830585e+00
2.800000000000000266e-01,3.427361174400678223e+00
2.899999999999999800e-01,5.810647497374469950e+00
2.999999999999999889e-01,5.886914723352715484e+00
3.099999999999999978e-01,5.393289634346909445e-02
3.200000000000000067e-01,2.359754939090596970e+00
3.300000000000000155e-01,3.473952158657898082e+01
3.400000000000000244e-01,3.332521499027841561e+00
3.500000000000000333e-01,4.004496913183977824e+00
3.599999999999999867e-01,1.934722582965083815e-01
3.699999999999999956e-01,4.835012882879313745e-01
3.800000000000000044e-01,5.529496533961619775e+00
3.900000000000000133e-01,3.278200639435733166e+01
4.000000000000000222e-01,3.385634115099491748e+00
4.100000000000000311e-01,6.672065612367127585e+00
4.199999999999999845e-01,1.000333536783554145e+01
4.299999999999999933e-01,9.381553526111496843e-02
4.400000000000000022e-01,2.071177172215865880e+01
4.500000000000000111e-01,3.471324283990475656e+00
4.600000000000000200e-01,6.411453088598134009e+00
4.700000000000000289e-01,6.801336993956976329e+00
4.799999999999999822e-01,3.308454017553616211e+01
4.899999999999999911e-01,6.399089287644186719e+00
5.000000000000000000e-01,6.340669812867758104e+00
5.100000000000000089e-01,3.763573997394925819e+00
5.200000000000000178e-01,4.078153987857706220e+00
5.300000000000000266e-01,5.638350354652201801e+00
5.400000000000000355e-01,6.892396880480552213e+00
5.500000000000000444e-01,7.916036523718696039e+00
5.600000000000000533e-01,4.403812892412387825e+00
5.700000000000000622e-01,6.713899876754078733e+00
5.799999999999999600e-01,4.260572549888588689e+00
5.899999999999999689e-01,2.445008264098852191e+00
5.999999999999999778e-01,6.331095379248766974e+00
6.099999999999999867e-01,6.171775983018935818e+00
6.199999999999999956e-01,1.616016754096150976e+00
6.300000000000000044e-01,6.606970354564413839e+00
6.400000000000000133e-01,5.361432257706513660e+00
6.500000000000000222e-01,3.731259340460202356e+00
6.600000000000000311e-01,6.145880511478086561e+00
6.700000000000000400e-01,4.141640944190815965e+00
6.800000000000000488e-01,5.031911713660565333e+00
6.900000000000000577e-01,7.277917400720269825e+01
7.000000000000000666e-01,5.752397029954253727e-01
7.099999999999999645e-01,1.897962053879543021e+01
7.199999999999999734e-01,4.387839366730665880e+00
7.299999999999999822e-01,6.155423709492798601e+00
7.399999999999999911e-01,6.230373495614865931e+01
7.500000000000000000e-01,5.543365401518340008e+00
7.600000000000000089e-01,5.023044767850181280e+00
7.700000000000000178e-01,1.898936939831320458e+01
7.800000000000000266e-01,6.093432447301469601e+00
7.900000000000000355e-01,3.319071995723061441e+00
8.000000000000000444e-01,4.759385105259720206e+01
8.100000000000000533e-01,5.902425186664069123e+00
8.200000000000000622e-01,5.832928240676907627e+00
8.300000000000000711e-01,4.522148880613164579e+01
8.399999999999999689e-01,6.194653818033063253e+00
8.499999999999999778e-01,1.339639738394514268e+01
8.599999999999999867e-01,4.144073346990906792e+00
8.699999999999999956e-01,6.156850224198465504e+00
8.800000000000000044e-01,3.436774046011723271e+01
8.900000000000000133e-01,6.154207135410898921e+00
9.000000000000000222e-01,3.612823787254479502e+00
9.100000000000000311e-01,5.393320054262115804e+00
9.200000000000000400e-01,5.793758858615538188e+00
9.300000000000000488e-01,2.351901229548352035e+01
9.400000000000000577e-01,6.099741554868810312e+00
9.500000000000000666e-01,1.161513450353207588e+01
9.599999999999999645e-01,6.162264549050870066e+00
9.699999999999999734e-01,6.292788135310734887e+00
9.799999999999999822e-01,6.176394366288478821e+00
9.899999999999999911e-01,3.937699538168529756e+01
1.000000000000000000e+00,6.011932197608743422e+00
1.010000000000000009e+00,5.321800789643107876e+00
1.020000000000000018e+00,6.575079400786792982e-01
1.030000000000000027e+00,6.047187447576960473e+00
1.040000000000000036e+00,5.941953672637178663e+00
1.050000000000000044e+00,2.402492088917028035e+00
1.060000000000000053e+00,6.066949919081416454e+00
1.070000000000000062e+00,4.399248820935321547e+00
1.080000000000000071e+00,6.089778018049419650e+00
1.090000000000000080e+00,5.507733290675370874e+00
1.100000000000000089e+00,4.427592609720655936e+00
1.110000000000000098e+00,6.073623001434794055e+00
1.120000000000000107e+00,5.153897887161668301e+00
1.130000000000000115e+00,4.943820963846563998e+00
1.140000000000000124e+00,5.943874734533426185e+00
1.150000000000000133e+00,6.201361072596697888e+00
1.159999999999999920e+00,5.646978512978068743e+00
1.169999999999999929e+00,4.088373073447527872e+00
1.179999999999999938e+00,5.568108786972405078e+00
1.189999999999999947e+00,6.459344630074883753e+01
1.199999999999999956e+00,5.042416032637588863e+00
1.209999999999999964e+00,2.658198474929327304e+01
1.219999999999999973e+00,5.133485845359920141e+00
1.229999999999999982e+00,5.397517500510738842e+01
1.239999999999999991e+00,5.106467775749672811e+00
1.250000000000000000e+00,3.628443814306244075e+00
1.260000000000000009e+00,5.744746763163509629e-01
1.270000000000000018e+00,5.123254952009737906e+00
1.280000000000000027e+00,6.780767042375924092e+00
1.290000000000000036e+00,4.559196472210898854e+00
1.300000000000000044e+00,5.415294179695230525e+00
1.310000000000000053e+00,2.377816633465715590e+00
1.320000000000000062e+00,3.310678796055352535e+00
1.330000000000000071e+00,4.628036471625041948e+00
1.340000000000000080e+00,5.573243474886268700e+00
1.350000000000000089e+00,2.237770622255998099e+00
1.360000000000000098e+00,4.672616697304843747e+00
1.370000000000000107e+00,5.261486405695364965e+00
1.380000000000000115e+00,5.315855916004220028e+00
1.390000000000000124e+00,5.964008145064829591e+01
1.400000000000000133e+00,5.099652391807402374e+00
1.409999999999999920e+00,5.221380840260591683e+00
1.419999999999999929e+00,2.389724442087929646e+01
1.429999999999999938e+00,5.209361068784041038e+00
1.439999999999999947e+00,5.261082739134741004e+00
1.449999999999999956e+00,2.311384934837799676e+01
1.459999999999999964e+00,5.369630117053143081e+00
1.469999999999999973e+00,5.407068418175472679e+00
1.479999999999999982e+00,5.347534190685608202e+00
1.489999999999999991e+00,5.122513334827164533e-01
1.500000000000000000e+00,4.847779152985650875e+00
1.510000000000000009e+00,5.394865712980643657e+00
1.520000000000000018e+00,5.477225693644296456e+00
1.530000000000000027e+00,5.394918048052787185e+00
1.540000000000000036e+00,5.475557869539754208e+00
1.550000000000000044e+00,5.291493925944729781e+00
1.560000000000000053e+00,5.562042130713569676e+00
1.570000000000000062e+00,5.396805372397003531e+00
1.580000000000000071e+00,5.512771624813118443e+00
1.590000000000000080e+00,5.512037484326168801e+00
1.600000000000000089e+00,5.445784942431817655e+00
1.610000000000000098e+00,5.552363667136996916e+00
1.620000000000000107e+00,5.625155222740554350e+00
1.630000000000000115e+00,5.538993952385803610e+00
1.640000000000000124e+00,5.360644577341551198e+00
1.650000000000000133e+00,5.498784210832845964e+00
1.660000000000000142e+00,5.410605471511663822e+00
1.669999999999999929e+00,5.043001936841643662e+00
1.679999999999999938e+00,4.975858607806170397e+00
1.689999999999999947e+00,4.875096128374084792e+00
1.699999999999999956e+00,4.401658454924469943e+00
1.709999999999999964e+00,4.010164395955428951e+00
1.719999999999999973e+00,3.915759517700688086e+00
1.729999999999999982e+00,2.721835529650773466e-02
1.739999999999999991e+00,3.994583695832370829e+00
1.750000000000000000e+00,4.532515152205274789e-01
1.760000000000000009e+00,1.062990790841915167e+00
1.770000000000000018e+00,4.376810390547279717e+00
1.780000000000000027e+00,8.008585584828967541e+00
1.790000000000000036e+00,3.045754954122782188e+00
1.800000000000000044e+00,4.186534280920175988e+00
1.810000000000000053e+00,7.836503772874642948e+00
1.820000000000000062e+00,4.434788195004618849e+00
1.830000000000000071e+00,4.230751188491280956e+00
1.840000000000000080e+00,2.024555953592426683e+00
1.850000000000000089e+00,4.260404723073319744e+00
1.860000000000000098e+00,2.990051516341555526e+00
1.870000000000000107e+00,7.921598677219615858e+00
1.880000000000000115e+00,3.555742388109345065e+00
1.890000000000000124e+00,1.537478402331628757e+01
1.900000000000000133e+00,1.398120995366603170e+00
1.910000000000000142e+00,4.119871113611685232e+00
1.919999999999999929e+00,1.609155381346615599e+01
1.929999999999999938e+00,3.368974991580158118e+00
1.939999999999999947e+00,4.008456836930099243e+00
1.949999999999999956e+00,1.338153678322737905e+00
1.959999999999999964e+00,4.580745454855104981e+00
1.969999999999999973e+00,6.665858553466814662e+00
1.979999999999999982e+00,4.353700130067827523e+00
