w,G
0.000000000000000000e+00,3.786039901619910886e+00
1.000000000000000021e-02,7.192817040726040112e+00
2.000000000000000042e-02,7.327913021627952439e+00
2.999999999999999889e-02,7.045317969347202336e+00
4.000000000000000083e-02,6.960278663647079256e+00
5.000000000000000278e-02,6.762946457726644489e+00
5.999999999999999778e-02,6.370047457255216372e+00
7.000000000000000666e-02,6.613386430522813164e+00
8.000000000000000167e-02,5.682635729400051794e+00
8.999999999999999667e-02,6.479134399185981330e+00
1.000000000000000056e-01,1.232769770268770060e+01
1.100000000000000006e-01,5.426549927096576909e+00
1.199999999999999956e-01,6.144168335499534450e+00
1.300000000000000044e-01,3.448110939998468183e+00
1.400000000000000133e-01,1.654705924081109725e+00
1.499999999999999944e-01,5.911019232478359697e+00
1.600000000000000033e-01,5.828412451247674930e+00
1.700000000000000122e-01,2.031489387137177971e+01
1.799999999999999933e-01,5.950503487459826601e+00
1.900000000000000022e-01,6.163384194782803860e+00
2.000000000000000111e-01,2.629674185369390571e+00
2.099999999999999922e-01,4.091853187148267956e+00
2.200000000000000011e-01,6.363474958674124160e+00
2.300000000000000100e-01,5.224815587435144515e+00
2.399999999999999911e-01,1.111856025651757029e+01
2.500000000000000000e-01,6.662051843703259202e+00
2.600000000000000089e-01,5.331272402558690615e+00
2.700000000000000178e-01,2.472398988475793757e+00
2.800000000000000266e-01,6.536372882147470698e+00
2.899999999999999800e-01,6.235319354236097844e+00
2.999999999999999889e-01,3.120790189282060112e+01
3.099999999999999978e-01,5.407696154530904131e+00
3.200000000000000067e-01,2.069406012972427789e+01
3.300000000000000155e-01,4.884518210937784488e+00
3.400000000000000244e-01,4.917362815654970909e+00
3.500000000000000333e-01,1.640600360318220297e+01
3.599999999999999867e-01,5.150993596896381810e+00
3.699999999999999956e-01,5.226050503230124988e+00
3.800000000000000044e-01,3.403369231507619386e+00
3.900000000000000133e-01,4.101061295757227221e+00
4.000000000000000222e-01,6.020603491230932747e+00
4.100000000000000311e-01,1.569569694001231142e+00
4.199999999999999845e-01,1.071359939021199414e+00
4.299999999999999933e-01,4.861611875523281778e-01
4.400000000000000022e-01,1.747273707339459392e+01
4.500000000000000111e-01,4.786700891531952884e+00
4.600000000000000200e-01,5.887777342376430134e+00
4.700000000000000289e-01,1.587766719383014546e+01
4.799999999999999822e-01,1.193747415546861035e+01
4.899999999999999911e-01,5.543062288451515940e+00
5.000000000000000000e-01,2.368126985899789361e+01
5.100000000000000089e-01,5.040406034180232808e+00
5.200000000000000178e-01,5.890469075997293302e+00
5.300000000000000266e-01,2.718950695849451815e+00
5.400000000000000355e-01,5.880787609539646077e+00
5.500000000000000444e-01,7.162464200630165756e+00
5.600000000000000533e-01,1.000589183210252742e+01
5.700000000000000622e-01,6.891858963889931466e+00
5.799999999999999600e-01,6.201779949696443417e+00
5.899999999999999689e-01,1.189455511510947616e+01
5.999999999999999778e-01,5.465278565702109681e+00
6.099999999999999867e-01,6.576839601365072063e+00
6.199999999999999956e-01,4.316158904882446024e+00
6.300000000000000044e-01,6.872446041508862180e+00
6.400000000000000133e-01,1.727547351322986202e+01
6.500000000000000222e-01,6.020475584417770420e+00
6.600000000000000311e-01,6.506992831312164327e+00
6.700000000000000400e-01,7.678057680900408855e+00
6.800000000000000488e-01,4.585121589485543936e+00
6.900000000000000577e-01,6.825710570630441509e+00
7.000000000000000666e-01,5.166940535752111430e+00
7.099999999999999645e-01,4.626378629834056788e+00
7.199999999999999734e-01,3.672087009345651243e+00
7.299999999999999822e-01,4.107772164965036055e+00
7.399999999999999911e-01,5.085180322919613083e+00
7.500000000000000000e-01,4.560558775636351925e+00
7.600000000000000089e-01,9.214345051333742731e+01
7.700000000000000178e-01,5.779833641108526265e+00
7.800000000000000266e-01,1.405082487506585309e+01
7.900000000000000355e-01,4.094871213901726037e+00
8.000000000000000444e-01,5.400063672638246715e+00
8.100000000000000533e-01,6.273195611658117343e+00
8.200000000000000622e-01,3.344694898752300194e+00
8.300000000000000711e-01,1.586784856432878499e+01
8.399999999999999689e-01,6.041988754773209180e+00
8.499999999999999778e-01,6.189915782111715004e+00
8.599999999999999867e-01,5.559120275748551165e+00
8.699999999999999956e-01,6.020288625409648375e+00
8.800000000000000044e-01,6.001268668272000006e+00
8.900000000000000133e-01,1.232575328757627542e+00
9.000000000000000222e-01,5.847642373741559929e+00
9.100000000000000311e-01,6.322789716863989717e+00
9.200000000000000400e-01,6.826046088431811931e-01
9.300000000000000488e-01,5.713557422119563078e+00
9.400000000000000577e-01,6.149983224045356245e+00
9.500000000000000666e-01,4.781370936829924645e+00
9.599999999999999645e-01,5.985581950591441824e+00
9.699999999999999734e-01,6.226796547464639175e+00
9.799999999999999822e-01,3.163697253349512906e+00
9.899999999999999911e-01,6.165796121338747326e+00
1.000000000000000000e+00,2.291627376895797141e+01
1.010000000000000009e+00,5.806044620526985334e+00
1.020000000000000018e+00,1.246915028735100783e+01
1.030000000000000027e+00,5.960706859734277607e+00
1.040000000000000036e+00,5.605340687999407656e+00
1.050000000000000044e+00,6.273087248323387044e+00
1.060000000000000053e+00,6.027411759795275437e+00
1.070000000000000062e+00,6.011989248695662091e+00
1.080000000000000071e+00,5.757471905393402700e+00
1.090000000000000080e+00,5.654281198365854522e+00
1.100000000000000089e+00,6.355188577558299912e+00
1.110000000000000098e+00,8.043243133750981322e-01
1.120000000000000107e+00,5.623644251917458092e+00
1.130000000000000115e+00,5.892806709924699682e+00
1.140000000000000124e+00,5.881461115100874437e+00
1.150000000000000133e+00,5.705895216647994594e+00
1.159999999999999920e+00,5.425143578021486057e+00
1.169999999999999929e+00,8.587260010694473067e+01
1.179999999999999938e+00,3.984819224328593368e+00
1.189999999999999947e+00,5.430003658512435827e+00
1.199999999999999956e+00,5.631414053404639297e+00
1.209999999999999964e+00,4.096067035686930069e+01
1.219999999999999973e+00,4.931241324340962073e+00
1.229999999999999982e+00,5.445757162097109472e+00
1.239999999999999991e+00,3.557579371530562362e+00
1.250000000000000000e+00,4.366473390543246680e+00
1.260000000000000009e+00,5.580242101501861285e+00
1.270000000000000018e+00,4.591872157332896442e+00
1.280000000000000027e+00,8.323624985109191243e+00
1.290000000000000036e+00,5.260928227950501856e+00
1.300000000000000044e+00,5.420312182055410766e+00
1.310000000000000053e+00,1.265134172295072545e+01
1.320000000000000062e+00,5.405041459372355916e+00
1.330000000000000071e+00,5.588796121286843999e+00
1.340000000000000080e+00,3.256713416743255429e+00
1.350000000000000089e+00,5.227076535206652608e+00
1.360000000000000098e+00,5.568558958586652174e+00
1.370000000000000107e+00,9.296749799721201413e+00
1.380000000000000115e+00,5.079781072311002177e+00
1.390000000000000124e+00,5.349594101096845300e+00
1.400000000000000133e+00,3.235226219652476232e+01
1.409999999999999920e+00,5.416597507657306743e+00
1.419999999999999929e+00,5.642289789415497303e+00
1.429999999999999938e+00,4.916634394679196163e+00
1.439999999999999947e+00,5.435931553577900921e+00
1.449999999999999956e+00,3.169778766441080808e+00
1.459999999999999964e+00,5.538288264161533192e+00
1.469999999999999973e+00,5.404272996322545985e+00
1.479999999999999982e+00,4.492614083567758598e+00
1.489999999999999991e+00,3.880569847717467713e+00
1.500000000000000000e+00,5.204821767369782748e+00
1.510000000000000009e+00,5.091976318255271750e+00
