w,G
0.000000000000000000e+00,2.074938569112996944e+01
1.000000000000000021e-02,7.040145241715017654e+00
2.000000000000000042e-02,7.058704907602129985e+00
2.999999999999999889e-02,6.898052483539856006e+00
4.000000000000000083e-02,6.439516412026207171e+00
5.000000000000000278e-02,6.870977710209700717e+00
5.999999999999999778e-02,6.591045411162784973e+00
7.000000000000000666e-02,5.903338376129040554e+00
8.000000000000000167e-02,4.119653682022412333e+00
8.999999999999999667e-02,1.198061121216038805e+00
1.000000000000000056e-01,5.333673370302230765e+00
1.100000000000000006e-01,3.317908471315354824e+00
1.199999999999999956e-01,4.344125386285007551e+00
1.300000000000000044e-01,1.022998016993626536e+01
1.400000000000000133e-01,6.736582636270481927e+00
1.499999999999999944e-01,5.832794525190271528e+00
1.600000000000000033e-01,4.162360092550476054e+01
1.700000000000000122e-01,5.113886561529909613e+00
1.799999999999999933e-01,6.518671758374230407e+00
1.900000000000000022e-01,2.516975801656555323e+00
2.000000000000000111e-01,5.859401211192412973e+01
2.099999999999999922e-01,5.568121211340927523e+00
2.200000000000000011e-01,5.899642174317442311e+00
2.300000000000000100e-01,1.581661122664041130e+00
2.399999999999999911e-01,5.110800810248897541e+00
2.500000000000000000e-01,6.307099297837306828e+00
2.600000000000000089e-01,7.192652232674360491e+00
2.700000000000000178e-01,4.703591410845015197e+00
2.800000000000000266e-01,6.153339365798943916e+00
2.899999999999999800e-01,3.137466340650139074e+01
2.999999999999999889e-01,4.730966764923534740e+00
3.099999999999999978e-01,2.292347523501368833e+00
3.200000000000000067e-01,1.513620201990006642e+01
3.300000000000000155e-01,4.043583211235024066e+00
3.400000000000000244e-01,2.064736999875586232e+00
3.500000000000000333e-01,2.027796895724825532e+01
3.599999999999999867e-01,6.331474371767559006e+00
3.699999999999999956e-01,3.870131148866787996e+00
3.800000000000000044e-01,1.458597959771033103e+01
3.900000000000000133e-01,5.933089201870534346e+00
4.000000000000000222e-01,4.130788598268613221e+00
4.100000000000000311e-01,7.144008966761044910e+00
4.199999999999999845e-01,6.476403404903856575e+00
4.299999999999999933e-01,6.268943470511848304e+00
4.400000000000000022e-01,4.707045930318437854e+01
4.500000000000000111e-01,6.777315841321695622e+00
4.600000000000000200e-01,2.308143427515551238e+00
4.700000000000000289e-01,5.923780349610493268e+00
4.799999999999999822e-01,6.839483437577321467e+00
4.899999999999999911e-01,1.374746588131688263e+00
5.000000000000000000e-01,6.994998484166913499e+00
5.100000000000000089e-01,3.766691994081076356e+00
5.200000000000000178e-01,6.958384786124337751e+00
5.300000000000000266e-01,5.096659463610340168e+00
5.400000000000000355e-01,5.549716170155844175e+00
5.500000000000000444e-01,6.791162173505899347e+00
5.600000000000000533e-01,4.952993909155814833e+00
5.700000000000000622e-01,2.745152917598463560e+01
5.799999999999999600e-01,6.240812675277362054e+00
5.899999999999999689e-01,6.712348890365101184e+00
5.999999999999999778e-01,1.966069319920437053e+01
6.099999999999999867e-01,5.996416317961831943e+00
6.199999999999999956e-01,6.602554092485321213e+00
6.300000000000000044e-01,6.681988570825054374e+00
6.400000000000000133e-01,4.836214068607418426e+01
6.500000000000000222e-01,6.105495886178420761e+00
6.600000000000000311e-01,6.420516688891154011e+00
6.700000000000000400e-01,5.515609956008006520e+00
6.800000000000000488e-01,2.835211032053648328e+00
6.900000000000000577e-01,5.359666481025437967e+00
7.000000000000000666e-01,4.485193283592913360e+00
7.099999999999999645e-01,8.090568987170669857e+01
7.199999999999999734e-01,5.689033918828828362e+00
7.299999999999999822e-01,1.424892973140307362e+01
7.399999999999999911e-01,1.090727538726632417e-01
7.500000000000000000e-01,5.058288368573780502e+00
7.600000000000000089e-01,3.800606053600412260e+00
7.700000000000000178e-01,4.725948945385659572e-01
7.800000000000000266e-01,5.159081698355980627e+00
7.900000000000000355e-01,3.115990636532127489e+00
8.000000000000000444e-01,4.900120087505553279e+00
8.100000000000000533e-01,5.934729593468537345e+00
8.200000000000000622e-01,3.225929172736648365e+00
8.300000000000000711e-01,2.574507348167318188e+00
8.399999999999999689e-01,5.952901675720043251e+00
8.499999999999999778e-01,5.448982557941906890e+01
8.599999999999999867e-01,6.245112232223214654e+00
8.699999999999999956e-01,5.987904014814557030e+00
8.800000000000000044e-01,4.152903224711769781e+01
8.900000000000000133e-01,6.205368102574586153e+00
9.000000000000000222e-01,1.442301081709022981e+01
9.100000000000000311e-01,6.295329575924104581e+00
9.200000000000000400e-01,4.781675317173814221e+00
9.300000000000000488e-01,5.876966722426293366e+00
9.400000000000000577e-01,5.547323668406112240e+00
9.500000000000000666e-01,5.917620845861407020e+00
9.599999999999999645e-01,1.255167648078173492e+01
9.699999999999999734e-01,5.889032359893803914e+00
9.799999999999999822e-01,4.136570903685457878e+00
9.899999999999999911e-01,5.083706320042160165e+00
1.000000000000000000e+00,6.116306872803487948e+00
1.010000000000000009e+00,3.704244866511871237e+00
1.020000000000000018e+00,5.537949517294183721e+00
1.030000000000000027e+00,6.285159968035078037e+00
1.040000000000000036e+00,4.642582048313351528e+00
