w,G
0.000000000000000000e+00,8.500315373391241991e+00
1.000000000000000021e-02,6.724315639480475504e+00
2.000000000000000042e-02,7.189510679377756119e+00
2.999999999999999889e-02,7.274310476904577882e+00
4.000000000000000083e-02,6.983019644377121971e+00
5.000000000000000278e-02,6.566938956188078436e+00
5.999999999999999778e-02,6.413213450384826153e+00
7.000000000000000666e-02,5.917822057900643529e+00
8.000000000000000167e-02,5.519207408225465628e+00
8.999999999999999667e-02,5.710716404747500974e+00
1.000000000000000056e-01,2.816813165293435617e+00
1.100000000000000006e-01,5.379300730178417922e+00
1.199999999999999956e-01,1.996874656263382874e+01
1.300000000000000044e-01,5.875846054692638099e+00
1.400000000000000133e-01,4.675197779417701760e+00
1.499999999999999944e-01,4.636701080122057839e+00
1.600000000000000033e-01,5.638684581867768664e+00
1.700000000000000122e-01,3.123881203825327191e+00
1.799999999999999933e-01,4.055957834059485734e+00
1.900000000000000022e-01,4.937432786422048636e+00
2.000000000000000111e-01,6.162136988074200517e+00
2.099999999999999922e-01,1.227195955274908101e+01
2.200000000000000011e-01,5.467807126367046244e+00
2.300000000000000100e-01,6.220468012721051210e+00
2.399999999999999911e-01,6.092080873096963245e+01
2.500000000000000000e-01,6.418670825876832353e+00
2.600000000000000089e-01,7.098538968978642671e+00
2.700000000000000178e-01,1.109476106667301565e+00
2.800000000000000266e-01,6.009762435226428501e+00
2.899999999999999800e-01,5.071879329837268813e+01
2.999999999999999889e-01,5.317972347014194412e+00
3.099999999999999978e-01,2.162428975494426098e+01
3.200000000000000067e-01,5.455435271798900310e+00
3.300000000000000155e-01,2.716599234029963394e+00
3.400000000000000244e-01,2.325627465967762042e+00
3.500000000000000333e-01,5.832410079983408657e+00
3.599999999999999867e-01,1.013020340011202158e+01
3.699999999999999956e-01,5.615781936198533941e+01
3.800000000000000044e-01,5.358058538524860026e+00
3.900000000000000133e-01,9.098304189817412180e-01
4.000000000000000222e-01,5.246745641250750936e+00
4.100000000000000311e-01,4.242843758012578625e+00
4.199999999999999845e-01,2.574109568103826007e+01
4.299999999999999933e-01,5.866425908987765503e+00
4.400000000000000022e-01,6.378463321960534671e+00
4.500000000000000111e-01,6.941515775774734109e+00
4.600000000000000200e-01,4.541428407677460477e+00
4.700000000000000289e-01,6.441008210174341997e+00
4.799999999999999822e-01,1.735205124016928480e+01
4.899999999999999911e-01,5.756312346389732326e+00
5.000000000000000000e-01,6.429061072747227712e+00
5.100000000000000089e-01,4.070489026366828966e+00
5.200000000000000178e-01,5.629074228506362410e+00
5.300000000000000266e-01,6.714762361445606231e+00
5.400000000000000355e-01,2.285374137008706619e-01
