w,G
0.000000000000000000e+00,1.203985637956639110e+01
1.000000000000000021e-02,7.045249923244202961e+00
2.000000000000000042e-02,7.111453966665209236e+00
2.999999999999999889e-02,7.105299345089388652e+00
4.000000000000000083e-02,7.115223275070908571e+00
5.000000000000000278e-02,6.791119331959421856e+00
5.999999999999999778e-02,6.704316420145697286e+00
7.000000000000000666e-02,6.693516760685544575e+00
8.000000000000000167e-02,5.442044581445941276e+00
8.999999999999999667e-02,3.570437802590928911e+00
1.000000000000000056e-01,4.988588892111588180e+00
1.100000000000000006e-01,5.804242019093214466e+00
1.199999999999999956e-01,3.274964763059582395e+00
1.300000000000000044e-01,4.846153616536737374e+00
1.400000000000000133e-01,5.592380347510326644e+00
1.499999999999999944e-01,5.194740485999846946e+00
1.600000000000000033e-01,5.156881815139204406e+00
1.700000000000000122e-01,6.057340715133836540e+00
1.799999999999999933e-01,1.279955652909086083e+00
1.900000000000000022e-01,5.907337448480273423e+00
2.000000000000000111e-01,4.276151866059604956e+00
2.099999999999999922e-01,5.056095651700752924e+00
2.200000000000000011e-01,6.207007210534516872e+00
2.300000000000000100e-01,3.149171655985767426e-01
2.399999999999999911e-01,4.890858610811762652e+00
2.500000000000000000e-01,5.867752748420816289e+00
2.600000000000000089e-01,2.448605838721410777e+01
2.700000000000000178e-01,4.108812559430147893e+00
2.800000000000000266e-01,5.831155150563577472e+00
2.899999999999999800e-01,8.841022959155555583e+00
2.999999999999999889e-01,3.417728354887342945e+00
3.099999999999999978e-01,4.290118178475760047e+00
3.200000000000000067e-01,1.109560443736910251e+01
3.300000000000000155e-01,3.387414842422156624e+00
3.400000000000000244e-01,6.211148071690105965e+00
3.500000000000000333e-01,6.831877375130581687e-01
3.599999999999999867e-01,2.646399217233228640e+01
3.699999999999999956e-01,2.730510799109870490e+00
3.800000000000000044e-01,3.312598902313283133e+00
3.900000000000000133e-01,2.326001099831669361e+00
4.000000000000000222e-01,2.921049030773761324e+00
4.100000000000000311e-01,5.757116065564957808e+00
4.199999999999999845e-01,3.719259126566950613e+01
4.299999999999999933e-01,4.111137426277529983e+00
4.400000000000000022e-01,6.174808382930882189e+00
4.500000000000000111e-01,6.742713115019318693e+00
4.600000000000000200e-01,1.718817350948224743e+01
4.700000000000000289e-01,5.680059213337906421e+00
4.799999999999999822e-01,6.411258101411084098e+00
4.899999999999999911e-01,5.631310145119032384e+00
5.000000000000000000e-01,6.618029377281237302e+00
5.100000000000000089e-01,4.800633615521936015e+00
5.200000000000000178e-01,2.596153827198445008e+00
5.300000000000000266e-01,5.860571809327583814e+00
5.400000000000000355e-01,5.119886041446839897e+00
5.500000000000000444e-01,2.703165224334407668e+01
5.600000000000000533e-01,1.193026014678814084e-01
5.700000000000000622e-01,6.103298035034394609e+00
5.799999999999999600e-01,6.610613445180324454e-02
5.899999999999999689e-01,6.716128860982549575e+00
5.999999999999999778e-01,6.761767553574950185e+00
6.099999999999999867e-01,2.874013598928270596e+01
6.199999999999999956e-01,6.756174370866849799e+00
6.300000000000000044e-01,7.867700856247248353e+00
6.400000000000000133e-01,6.618422044006026184e+00
6.500000000000000222e-01,3.993684439407539255e+00
6.600000000000000311e-01,4.995549959563446940e+00
6.700000000000000400e-01,6.033940723657555516e+00
6.800000000000000488e-01,5.345206068767787144e+00
6.900000000000000577e-01,7.261544271279768736e+01
7.000000000000000666e-01,3.767483617601891766e+00
7.099999999999999645e-01,1.690195787964816621e+00
7.199999999999999734e-01,1.043259569814773435e+01
7.299999999999999822e-01,2.391515041577218170e+01
7.399999999999999911e-01,6.031742334212949253e+00
7.500000000000000000e-01,5.284004821127271434e+00
7.600000000000000089e-01,9.821194396612543898e+00
7.700000000000000178e-01,5.046300172755646685e+00
7.800000000000000266e-01,4.173680710493112844e-01
7.900000000000000355e-01,3.869860717154114393e+00
8.000000000000000444e-01,6.164281534415692043e+00
8.100000000000000533e-01,1.791372204972880411e+01
8.200000000000000622e-01,5.783618094687726696e+00
8.300000000000000711e-01,6.282419200884567623e+00
8.399999999999999689e-01,5.120923921935582435e+00
8.499999999999999778e-01,5.097976346252686142e+00
8.599999999999999867e-01,6.141631897651444127e+00
8.699999999999999956e-01,1.076787831116969230e+01
8.800000000000000044e-01,2.220101933784791814e+00
8.900000000000000133e-01,6.341248202921395460e+00
9.000000000000000222e-01,5.148601012522444620e+00
9.100000000000000311e-01,5.065114202011696598e+00
9.200000000000000400e-01,6.288262552002862549e+00
9.300000000000000488e-01,3.469840926876702980e+00
9.400000000000000577e-01,2.718227630997125832e+00
9.500000000000000666e-01,6.296630296009673167e+00
9.599999999999999645e-01,7.219965055995496073e+01
9.699999999999999734e-01,6.144862733249994768e+00
9.799999999999999822e-01,6.070918272112918679e+00
9.899999999999999911e-01,5.253930051888980657e+00
1.000000000000000000e+00,2.734872093930863457e+01
1.010000000000000009e+00,6.157599631186698730e+00
1.020000000000000018e+00,6.196068537660190501e+00
1.030000000000000027e+00,5.566630275749187007e+00
1.040000000000000036e+00,3.425119917580734530e+00
1.050000000000000044e+00,6.268409152667466344e+00
1.060000000000000053e+00,6.186500248953513470e+00
1.070000000000000062e+00,5.779572744634164039e+00
1.080000000000000071e+00,3.782591742328113238e+00
1.090000000000000080e+00,6.220825008359577524e+00
1.100000000000000089e+00,6.027266351971068303e+00
1.110000000000000098e+00,5.772926292068725651e+00
1.120000000000000107e+00,5.537848187530763688e+00
1.130000000000000115e+00,6.037920206296160330e+00
1.140000000000000124e+00,5.917564074418106834e+00
1.150000000000000133e+00,5.096876308697072311e+00
1.159999999999999920e+00,5.153949003015959818e+00
1.169999999999999929e+00,3.384301825394468111e+00
1.179999999999999938e+00,5.537027005284032910e+00
1.189999999999999947e+00,4.447423621285142126e+00
1.199999999999999956e+00,2.622143555718147390e+00
1.209999999999999964e+00,5.057044807222981220e+00
1.219999999999999973e+00,1.740205591724004464e+01
1.229999999999999982e+00,1.051686164483319530e+01
1.239999999999999991e+00,5.147557931111578000e+00
1.250000000000000000e+00,4.746834485322008135e+00
1.260000000000000009e+00,5.412726198264435240e+00
1.270000000000000018e+00,5.124313711093716250e+00
1.280000000000000027e+00,1.589870225700863005e+00
1.290000000000000036e+00,4.576644202126010086e+00
1.300000000000000044e+00,5.482077506690599122e+00
1.310000000000000053e+00,4.211628695846957271e+01
1.320000000000000062e+00,1.419773792578921778e+00
1.330000000000000071e+00,5.281913451585989350e+00
1.340000000000000080e+00,4.889133899319092258e+00
1.350000000000000089e+00,3.028027388996474834e+00
1.360000000000000098e+00,3.936502288702994790e+00
1.370000000000000107e+00,5.344441303090371242e+00
1.380000000000000115e+00,1.005688967372913822e+01
1.390000000000000124e+00,5.193111305530522692e+00
1.400000000000000133e+00,5.493422386706800609e+00
1.409999999999999920e+00,5.153069854819226414e+00
