w,G
0.000000000000000000e+00,2.242753602127347534e+01
1.000000000000000021e-02,7.085483165154580654e+00
2.000000000000000042e-02,6.964593115211388685e+00
2.999999999999999889e-02,6.732827325022464393e+00
4.000000000000000083e-02,6.701281151856338880e+00
5.000000000000000278e-02,6.788227230649773958e+00
5.999999999999999778e-02,6.026611437694185724e+00
7.000000000000000666e-02,5.416923033036271207e+00
8.000000000000000167e-02,5.684494972908424870e+00
8.999999999999999667e-02,8.652390806914908028e-01
1.000000000000000056e-01,5.780581370826205045e+00
1.100000000000000006e-01,4.461745956179813177e+00
1.199999999999999956e-01,5.726541694148711947e+00
1.300000000000000044e-01,3.861932867999294139e+00
1.400000000000000133e-01,4.032584908142263558e+00
1.499999999999999944e-01,5.919967820809152848e+00
1.600000000000000033e-01,1.041562576233764581e+00
1.700000000000000122e-01,5.371877791942205604e+00
1.799999999999999933e-01,6.542261772766400085e+00
1.900000000000000022e-01,7.944432173664833785e-01
2.000000000000000111e-01,5.082800273649066725e+00
2.099999999999999922e-01,6.437506390290968383e+00
2.200000000000000011e-01,2.786187974468510120e+01
2.300000000000000100e-01,6.582084195448588915e+00
2.399999999999999911e-01,2.257781163006844061e+00
2.500000000000000000e-01,3.653289934209684731e+00
2.600000000000000089e-01,4.743451738277226326e+00
2.700000000000000178e-01,4.745189358112799738e+00
2.800000000000000266e-01,4.658920341084606065e+00
2.899999999999999800e-01,6.360691328103661668e+00
2.999999999999999889e-01,1.051963360171644624e+01
3.099999999999999978e-01,4.918314611259029689e+00
3.200000000000000067e-01,6.666979977646849242e+00
3.300000000000000155e-01,9.113894936148415127e+01
3.400000000000000244e-01,5.695188359843145420e+00
3.500000000000000333e-01,1.105258754645037200e+01
3.599999999999999867e-01,2.170847211648673447e+00
3.699999999999999956e-01,5.393035776586534880e+00
3.800000000000000044e-01,2.105733294599278160e+00
3.900000000000000133e-01,3.020210630974025090e+00
4.000000000000000222e-01,6.189403295708529207e+00
4.100000000000000311e-01,8.804562211852466902e+00
4.199999999999999845e-01,3.922711766536092881e+00
4.299999999999999933e-01,7.028564727446108940e+00
4.400000000000000022e-01,5.907387690530688573e+00
4.500000000000000111e-01,5.451024720661926004e+00
