w,G
0.000000000000000000e+00,3.186308768676628134e+01
1.000000000000000021e-02,7.188515293825834540e+00
2.000000000000000042e-02,6.843962815410401745e+00
2.999999999999999889e-02,6.860757074015359613e+00
4.000000000000000083e-02,7.014841064418693151e+00
5.000000000000000278e-02,6.613911894118068346e+00
5.999999999999999778e-02,6.644706461273274911e+00
7.000000000000000666e-02,6.505007711679897220e+00
8.000000000000000167e-02,3.734183611200660557e+00
8.999999999999999667e-02,5.820792721787960033e+00
1.000000000000000056e-01,1.709398304676748248e+00
1.100000000000000006e-01,5.893046394664802179e+00
1.199999999999999956e-01,1.165066217347811239e+00
1.300000000000000044e-01,5.707678850506876955e+00
1.400000000000000133e-01,5.940231748829773117e+00
1.499999999999999944e-01,4.601197895111786007e-01
1.600000000000000033e-01,4.253148130010262484e+00
1.700000000000000122e-01,6.077305765084177303e+00
1.799999999999999933e-01,5.357796160978673505e+00
1.900000000000000022e-01,3.741701531391711022e+00
2.000000000000000111e-01,5.644633049654247614e+00
2.099999999999999922e-01,6.077764294305531223e+00
2.200000000000000011e-01,1.609900660899489822e+01
2.300000000000000100e-01,5.841798152615721662e+00
2.399999999999999911e-01,5.573455611209158889e+00
2.500000000000000000e-01,1.902416435985011089e+00
2.600000000000000089e-01,8.784375847660688130e-01
2.700000000000000178e-01,5.637033194694530458e+00
2.800000000000000266e-01,4.485268112831212406e+00
2.899999999999999800e-01,2.643214924609257466e+01
2.999999999999999889e-01,5.065832035206957684e+00
3.099999999999999978e-01,6.071111557498618083e+00
3.200000000000000067e-01,2.175888544530626945e+01
3.300000000000000155e-01,1.407873866523116746e+01
3.400000000000000244e-01,4.949987948500196744e+00
3.500000000000000333e-01,2.983384739738642821e+00
3.599999999999999867e-01,1.439360162009704069e+01
3.699999999999999956e-01,4.559354375544555360e+00
3.800000000000000044e-01,2.942921538539404303e+00
3.900000000000000133e-01,2.647857232610691947e-01
4.000000000000000222e-01,1.551788976028644029e+01
4.100000000000000311e-01,5.123559488200158718e+00
4.199999999999999845e-01,5.251601343604775707e+00
4.299999999999999933e-01,4.422632094649032553e+01
4.400000000000000022e-01,4.967281326163610800e+01
4.500000000000000111e-01,6.065668253488177619e+00
4.600000000000000200e-01,5.473989294560205998e+00
4.700000000000000289e-01,4.703711643481923943e+00
4.799999999999999822e-01,1.789616674979639610e+00
4.899999999999999911e-01,6.285207759350657675e+00
5.000000000000000000e-01,2.293335769767012700e+00
5.100000000000000089e-01,2.637029206608622189e+01
5.200000000000000178e-01,1.001294836153314050e+00
5.300000000000000266e-01,6.294793178428340852e+00
5.400000000000000355e-01,1.838864493687172308e+00
5.500000000000000444e-01,6.112083418901455190e+01
5.600000000000000533e-01,5.585890213939107340e+00
5.700000000000000622e-01,2.385946103376661576e+00
5.799999999999999600e-01,6.720882633338102430e+00
5.899999999999999689e-01,3.563558771160715288e+00
5.999999999999999778e-01,3.408724704264900041e+00
6.099999999999999867e-01,6.498879600012719138e+00
6.199999999999999956e-01,1.452216086393696060e+01
6.300000000000000044e-01,6.218753237556719604e+00
6.400000000000000133e-01,5.625853115231461921e+00
6.500000000000000222e-01,5.959706321717716193e+00
6.600000000000000311e-01,5.545876643970887088e+00
6.700000000000000400e-01,3.128262031498343809e+00
6.800000000000000488e-01,6.133520113957693809e+00
6.900000000000000577e-01,3.152487753783675739e+00
7.000000000000000666e-01,2.828762857347951609e+01
7.099999999999999645e-01,2.225599993288151524e+01
7.199999999999999734e-01,4.958697443296744112e+00
7.299999999999999822e-01,4.312238274762448142e+00
7.399999999999999911e-01,3.389232229309583744e+01
7.500000000000000000e-01,3.348500905840661623e+00
7.600000000000000089e-01,4.999144102875737516e+00
7.700000000000000178e-01,1.797587646459438560e+01
7.800000000000000266e-01,4.292647269084479689e+00
7.900000000000000355e-01,5.396796096935245757e+00
8.000000000000000444e-01,5.907689978106908768e+00
8.100000000000000533e-01,4.140399903700279438e+00
8.200000000000000622e-01,6.251447829681388235e+00
8.300000000000000711e-01,3.267559125224855876e+01
8.399999999999999689e-01,5.948202176446617528e+00
8.499999999999999778e-01,1.482413072651080910e+01
8.599999999999999867e-01,3.130049237789825245e+00
8.699999999999999956e-01,5.924792126673944281e+00
8.800000000000000044e-01,1.181346011977760746e+01
8.900000000000000133e-01,3.043766370031806723e+00
9.000000000000000222e-01,5.873140010411185941e+00
9.100000000000000311e-01,5.086820134800166926e+00
9.200000000000000400e-01,1.080724655243036914e+01
9.300000000000000488e-01,5.955946124250724338e+00
9.400000000000000577e-01,3.707307809441572122e+00
9.500000000000000666e-01,4.766136896764225028e+00
9.599999999999999645e-01,6.283384232469360953e+00
9.699999999999999734e-01,2.890085338462077935e+00
9.799999999999999822e-01,2.538961413460799399e+00
9.899999999999999911e-01,6.280229989503054888e+00
1.000000000000000000e+00,5.942593772401061791e+00
1.010000000000000009e+00,6.339375898237429752e+00
1.020000000000000018e+00,5.812780848343965800e+00
1.030000000000000027e+00,4.916025966893633914e+00
1.040000000000000036e+00,6.306574544096252843e+00
1.050000000000000044e+00,6.265262288915595335e+00
1.060000000000000053e+00,4.431241381851864780e+00
1.070000000000000062e+00,5.971222640859777719e+00
1.080000000000000071e+00,6.266188487138091290e+00
1.090000000000000080e+00,2.875345091170862588e+01
1.100000000000000089e+00,6.115944368329622627e+00
1.110000000000000098e+00,6.133521078951210015e+00
1.120000000000000107e+00,6.023162789516400828e-01
1.130000000000000115e+00,5.721119236676425857e+00
1.140000000000000124e+00,5.872139983180242773e+00
1.150000000000000133e+00,5.404993747926400971e+00
1.159999999999999920e+00,4.371005101528449899e+00
1.169999999999999929e+00,3.568361360414923134e+00
1.179999999999999938e+00,4.290495339874304648e+00
1.189999999999999947e+00,5.040038996913540181e+00
1.199999999999999956e+00,7.267533354471858997e-01
1.209999999999999964e+00,4.092277370679479276e+01
1.219999999999999973e+00,5.035923420801450057e+00
1.229999999999999982e+00,5.531850574306643509e+00
1.239999999999999991e+00,3.678883521700585302e+00
1.250000000000000000e+00,5.683425693098799192e-01
1.260000000000000009e+00,5.587922216738944847e+00
1.270000000000000018e+00,5.563100231992732958e+00
1.280000000000000027e+00,3.791952934314621881e+00
1.290000000000000036e+00,4.658472463572533862e+00
1.300000000000000044e+00,5.405965621137434951e+00
1.310000000000000053e+00,2.361066768654601411e+00
1.320000000000000062e+00,2.936282692641201564e+00
1.330000000000000071e+00,5.289440049450257142e+00
1.340000000000000080e+00,5.453329912235333587e+00
1.350000000000000089e+00,1.746851244805503001e+01
1.360000000000000098e+00,4.702367915344350280e+00
1.370000000000000107e+00,4.636103981967812260e+00
1.380000000000000115e+00,7.346141222145457839e+00
1.390000000000000124e+00,4.154485845215171835e+00
1.400000000000000133e+00,5.029728209564616748e+00
1.409999999999999920e+00,5.531235492510397478e+00
1.419999999999999929e+00,1.283961382315925270e+01
1.429999999999999938e+00,5.001734101334785798e+00
1.439999999999999947e+00,4.987152258672363558e+00
1.449999999999999956e+00,1.403917686089084427e+01
1.459999999999999964e+00,4.414270683984206300e+00
1.469999999999999973e+00,4.950965458618282966e+00
1.479999999999999982e+00,5.633259152606553855e+00
1.489999999999999991e+00,4.397829020272805423e+00
1.500000000000000000e+00,5.233542353759289334e+00
1.510000000000000009e+00,4.612897093472416721e+00
1.520000000000000018e+00,2.937814845348510229e+00
1.530000000000000027e+00,5.135820006594421727e+00
1.540000000000000036e+00,5.055137549512770612e+00
1.550000000000000044e+00,5.398408206491689398e+00
1.560000000000000053e+00,5.274468318855180193e+00
1.570000000000000062e+00,4.949439968067250284e+00
1.580000000000000071e+00,5.422566072499040324e+00
1.590000000000000080e+00,4.326303092072691037e+00
1.600000000000000089e+00,2.272212301719808636e+01
1.610000000000000098e+00,5.459549104425978072e+00
1.620000000000000107e+00,5.436349093049662073e+00
1.630000000000000115e+00,5.264065914334364216e+00
1.640000000000000124e+00,2.948201662437226034e+00
1.650000000000000133e+00,5.192087315428153715e+00
1.660000000000000142e+00,5.208706696140516179e+00
1.669999999999999929e+00,5.332581668420242060e+00
1.679999999999999938e+00,5.198794206846876875e+00
1.689999999999999947e+00,5.268805868884628651e+00
1.699999999999999956e+00,4.928182673864048624e+00
1.709999999999999964e+00,4.795222386539902182e+00
1.719999999999999973e+00,2.701245120597558369e+01
1.729999999999999982e+00,3.632449601177561771e+00
1.739999999999999991e+00,3.416332998225567685e+00
1.750000000000000000e+00,3.308143975843573781e+00
1.760000000000000009e+00,3.193581182846114253e+00
1.770000000000000018e+00,8.302647316604898631e-01
1.780000000000000027e+00,3.798377127470964343e+00
1.790000000000000036e+00,2.265047436422167326e-01
1.800000000000000044e+00,4.123808390519793754e+00
1.810000000000000053e+00,4.499709810984114711e+00
1.820000000000000062e+00,8.804814906986628831e-01
1.830000000000000071e+00,3.537898198242013237e+00
1.840000000000000080e+00,4.155730518934888984e+00
1.850000000000000089e+00,3.316509979130451313e+01
1.860000000000000098e+00,1.895919481678184937e+01
1.870000000000000107e+00,4.159941037538938957e+00
1.880000000000000115e+00,4.289127385642488299e+00
1.890000000000000124e+00,4.655841138360163889e+00
1.900000000000000133e+00,2.828228458846619553e+00
1.910000000000000142e+00,3.543297667203970214e+00
1.919999999999999929e+00,4.167854465996889246e+00
1.929999999999999938e+00,6.105003231991716461e+00
1.939999999999999947e+00,3.903549837569345815e+00
1.949999999999999956e+00,4.318348924846810100e+00
1.959999999999999964e+00,5.354247017594426783e-01
1.969999999999999973e+00,2.677135842976245517e+00
1.979999999999999982e+00,4.106061606578999879e+00
1.989999999999999991e+00,3.245570821639097048e+00
2.000000000000000000e+00,2.938766189813742358e+01
2.010000000000000231e+00,4.178151087838813282e+00
2.020000000000000018e+00,4.280377963642449934e+00
