w,G
0.000000000000000000e+00,1.173149437369770354e+01
1.000000000000000021e-02,6.799920585707210030e+00
2.000000000000000042e-02,6.702142819380942917e+00
2.999999999999999889e-02,6.722981525153463700e+00
4.000000000000000083e-02,6.728834367863856691e+00
5.000000000000000278e-02,6.798823220765420672e+00
5.999999999999999778e-02,6.634804503734010872e+00
7.000000000000000666e-02,6.431725025419758879e+00
8.000000000000000167e-02,4.603940066424772048e+00
8.999999999999999667e-02,2.871916796830248586e+00
1.000000000000000056e-01,4.504325736110139644e+00
1.100000000000000006e-01,5.556999570494891572e+00
1.199999999999999956e-01,2.947817821582923603e+00
1.300000000000000044e-01,3.998859913671887423e+00
1.400000000000000133e-01,5.608756459365226377e+00
1.499999999999999944e-01,4.186912741059296117e+00
1.600000000000000033e-01,5.503354348856655420e+00
1.700000000000000122e-01,5.120913965628450804e+00
1.799999999999999933e-01,3.524042835789723327e+00
1.900000000000000022e-01,6.283249941403265204e+00
2.000000000000000111e-01,5.221723647271765856e+00
2.099999999999999922e-01,3.966633968146814126e+00
2.200000000000000011e-01,5.917425272047550422e+00
2.300000000000000100e-01,3.978473325182365183e+00
2.399999999999999911e-01,5.306616274193797445e+00
2.500000000000000000e-01,5.815560804111444604e+00
2.600000000000000089e-01,6.311599551434370348e-01
2.700000000000000178e-01,4.290688048399475818e+00
2.800000000000000266e-01,6.418401133015660065e+00
2.899999999999999800e-01,1.215300469665584249e+00
2.999999999999999889e-01,3.773010490265847672e+00
3.099999999999999978e-01,5.337805107292687978e+00
3.200000000000000067e-01,1.253474635786886360e+01
3.300000000000000155e-01,4.059745342267120805e+01
3.400000000000000244e-01,5.252453463165283054e+00
3.500000000000000333e-01,1.797997109627271550e+00
3.599999999999999867e-01,3.298576711029249964e+01
3.699999999999999956e-01,4.182303643304848828e-01
3.800000000000000044e-01,4.911381688897249020e+00
3.900000000000000133e-01,8.434289411125106550e-01
4.000000000000000222e-01,4.647943178000377706e+00
4.100000000000000311e-01,1.241684596441291433e+01
4.199999999999999845e-01,2.828613265087096540e-01
4.299999999999999933e-01,5.265004917059458833e+00
4.400000000000000022e-01,5.720009654839564028e+00
4.500000000000000111e-01,4.231622283274913343e+01
4.600000000000000200e-01,6.085455044890023757e+00
4.700000000000000289e-01,6.687245816222071149e+00
4.799999999999999822e-01,1.325414814615094983e+01
4.899999999999999911e-01,5.876245586832219203e+00
5.000000000000000000e-01,5.226820504916633858e+00
5.100000000000000089e-01,4.628201361517412238e+00
5.200000000000000178e-01,5.562486140751581765e+00
5.300000000000000266e-01,5.897564717784828936e+00
5.400000000000000355e-01,6.803339821124239961e+00
5.500000000000000444e-01,4.559504129049271270e+00
5.600000000000000533e-01,3.108882615532588378e+00
5.700000000000000622e-01,6.408553231941082728e+00
5.799999999999999600e-01,3.647291721431374611e+01
5.899999999999999689e-01,6.708797761894127021e+00
5.999999999999999778e-01,6.500562403702900838e+00
6.099999999999999867e-01,8.855559210500349110e+00
6.199999999999999956e-01,5.114220421996855670e+00
6.300000000000000044e-01,6.517285314465183887e+00
6.400000000000000133e-01,6.568761231256122990e+00
6.500000000000000222e-01,3.048341958201310575e+01
6.600000000000000311e-01,6.202628975756740104e+00
6.700000000000000400e-01,6.568561749458666554e+00
6.800000000000000488e-01,9.312580324504256879e+00
6.900000000000000577e-01,5.170156683172819179e+00
7.000000000000000666e-01,5.778479355052044575e+00
7.099999999999999645e-01,3.971129830256922677e+00
7.199999999999999734e-01,4.361079129382820163e+00
7.299999999999999822e-01,5.442001921728714997e+00
7.399999999999999911e-01,2.795394465800256079e+00
7.500000000000000000e-01,4.208184770091566662e+00
7.600000000000000089e-01,5.031447958061788128e+00
7.700000000000000178e-01,5.197269145809801927e+00
7.800000000000000266e-01,5.569982319279477068e+00
7.900000000000000355e-01,3.655405598235031306e+00
8.000000000000000444e-01,4.969661555989139501e+00
8.100000000000000533e-01,5.630888014420829535e+00
8.200000000000000622e-01,5.296579336653324255e+00
8.300000000000000711e-01,3.516313933165958083e+00
8.399999999999999689e-01,1.415667739163488648e+00
8.499999999999999778e-01,5.865885796771312499e+00
