w,G
0.000000000000000000e+00,1.380463609399622449e+01
1.000000000000000021e-02,7.117138759298931028e+00
2.000000000000000042e-02,6.988791403412935921e+00
2.999999999999999889e-02,6.814170872723033234e+00
4.000000000000000083e-02,6.741220826195434057e+00
5.000000000000000278e-02,6.838170898213674853e+00
5.999999999999999778e-02,6.797728709883958054e+00
7.000000000000000666e-02,6.472407078478124909e+00
8.000000000000000167e-02,5.801377873483566816e+00
8.999999999999999667e-02,5.541173855775103796e+00
1.000000000000000056e-01,4.322626942563727148e+00
1.100000000000000006e-01,5.665273059477409667e+00
1.199999999999999956e-01,5.436531994967274350e+00
1.300000000000000044e-01,3.897321545079448946e+00
1.400000000000000133e-01,5.661633843294344715e+00
1.499999999999999944e-01,1.224684885090076314e+01
1.600000000000000033e-01,5.441466883219487904e+00
1.700000000000000122e-01,5.702086523922507588e+00
1.799999999999999933e-01,5.688934507515894801e+00
1.900000000000000022e-01,3.277164319120100533e-01
2.000000000000000111e-01,6.341204235808840295e+00
2.099999999999999922e-01,2.684565544816927662e+00
2.200000000000000011e-01,4.209621698382999710e+00
2.300000000000000100e-01,5.878808507698384922e+00
2.399999999999999911e-01,5.979952727574854521e+00
2.500000000000000000e-01,8.745278625608275291e+00
2.600000000000000089e-01,5.995735506092595202e+00
2.700000000000000178e-01,6.391181025668487337e+00
2.800000000000000266e-01,1.346169500048596568e+01
2.899999999999999800e-01,5.914608665347400596e+00
2.999999999999999889e-01,5.617071259591894794e+00
3.099999999999999978e-01,4.588793150230225137e+01
3.200000000000000067e-01,2.280962510175922553e+00
3.300000000000000155e-01,1.253917627592838091e+00
3.400000000000000244e-01,3.194459482202859135e+01
3.500000000000000333e-01,2.558299990081120967e+01
3.599999999999999867e-01,4.516533517396907449e+00
3.699999999999999956e-01,8.965418637190120776e+00
3.800000000000000044e-01,8.385034539444964352e+00
3.900000000000000133e-01,5.047256613931155655e+00
4.000000000000000222e-01,1.926831810732399575e+01
4.100000000000000311e-01,7.828973494746832351e+00
4.199999999999999845e-01,3.165569857062104031e+00
4.299999999999999933e-01,3.030434928209727374e+01
4.400000000000000022e-01,9.848996623940740491e+00
4.500000000000000111e-01,6.196121499604638316e+00
4.600000000000000200e-01,3.434095988865800564e+01
4.700000000000000289e-01,1.960203453820160480e+00
