w,G
0.000000000000000000e+00,4.880984196492660487e+01
1.000000000000000021e-02,6.929164016785462010e+00
2.000000000000000042e-02,7.151490749216224074e+00
2.999999999999999889e-02,7.072620587487250532e+00
4.000000000000000083e-02,6.745363456455168105e+00
5.000000000000000278e-02,6.949020926237441387e+00
5.999999999999999778e-02,6.719984837929422028e+00
7.000000000000000666e-02,6.399623359284241531e+00
8.000000000000000167e-02,3.975977953581132596e+00
8.999999999999999667e-02,3.678243657335000805e+00
1.000000000000000056e-01,2.077065429558635401e+01
1.100000000000000006e-01,6.151980743518200789e+00
1.199999999999999956e-01,3.682701515213314014e+00
1.300000000000000044e-01,5.846663015822370468e+00
1.400000000000000133e-01,4.142985665179177435e-01
1.499999999999999944e-01,6.251462073322638702e+00
1.600000000000000033e-01,1.802578473499762168e+01
1.700000000000000122e-01,6.137184041339277307e+00
1.799999999999999933e-01,3.367797898583458682e+00
1.900000000000000022e-01,1.393561671633616550e+00
2.000000000000000111e-01,6.249239311760049986e+00
2.099999999999999922e-01,3.912791806751579893e-01
2.200000000000000011e-01,6.524840237257195419e+00
2.300000000000000100e-01,6.670825109228362138e+00
2.399999999999999911e-01,7.349356889267760096e+00
2.500000000000000000e-01,4.751574330800726997e+00
2.600000000000000089e-01,6.326618804767665694e+00
2.700000000000000178e-01,4.208468773088264214e+01
2.800000000000000266e-01,6.219552110627782682e+00
2.899999999999999800e-01,6.482151288751719420e+00
2.999999999999999889e-01,3.330195777565811710e+01
3.099999999999999978e-01,3.519814708258853386e+01
3.200000000000000067e-01,4.428198065999214172e+00
3.300000000000000155e-01,5.281396143406713595e-01
3.400000000000000244e-01,5.282703511932996143e+00
3.500000000000000333e-01,5.099955917078746737e-01
3.599999999999999867e-01,1.930270937054196878e+01
3.699999999999999956e-01,5.941816233161181238e+00
3.800000000000000044e-01,2.229335544094854793e+00
3.900000000000000133e-01,2.805339855440443131e+01
4.000000000000000222e-01,5.647067681397614614e+00
4.100000000000000311e-01,7.787410210683109568e+00
4.199999999999999845e-01,8.521828065468179503e+00
4.299999999999999933e-01,5.678058078971631950e+00
4.400000000000000022e-01,3.176323324949060556e+00
4.500000000000000111e-01,6.495718727467640896e+00
4.600000000000000200e-01,2.450371011523631903e+00
4.700000000000000289e-01,6.943327800605139100e-01
4.799999999999999822e-01,6.438331636166511274e+00
4.899999999999999911e-01,6.926077370775596265e-02
5.000000000000000000e-01,2.317713971070322643e+01
5.100000000000000089e-01,1.368173547529206679e+01
5.200000000000000178e-01,2.441814908648633153e+00
5.300000000000000266e-01,4.131723827199900612e+00
5.400000000000000355e-01,6.499400182886548194e+00
5.500000000000000444e-01,7.168576719401600350e-01
5.600000000000000533e-01,6.452627742555353052e+01
5.700000000000000622e-01,1.088697985197316864e+00
5.799999999999999600e-01,5.465443867840996006e+00
5.899999999999999689e-01,6.484925496952794077e+00
5.999999999999999778e-01,5.712876750739858345e+00
6.099999999999999867e-01,5.254817807931948082e+00
6.199999999999999956e-01,6.592453195568979574e+00
6.300000000000000044e-01,6.464267281266755205e+00
6.400000000000000133e-01,5.715099806969195129e+01
6.500000000000000222e-01,6.279174881970932987e+00
6.600000000000000311e-01,4.815154305251684086e+00
6.700000000000000400e-01,2.838255074197789440e+00
6.800000000000000488e-01,4.032080495480610871e+00
6.900000000000000577e-01,2.042463676126667949e+01
7.000000000000000666e-01,5.497994736395462212e+00
7.099999999999999645e-01,2.242365147661095293e+00
7.199999999999999734e-01,5.145691857543369885e+00
7.299999999999999822e-01,1.036694985538782987e+01
7.399999999999999911e-01,1.545675924211301435e+02
7.500000000000000000e-01,5.442284000417672907e+00
7.600000000000000089e-01,3.792804953466795581e+00
7.700000000000000178e-01,5.719828015882254313e+00
7.800000000000000266e-01,5.585782806847777060e+00
7.900000000000000355e-01,3.344879498843184251e+00
8.000000000000000444e-01,4.822718372187019042e+00
8.100000000000000533e-01,5.395206959348585407e+00
8.200000000000000622e-01,6.268985132506036173e+00
8.300000000000000711e-01,7.463880971520952201e+00
8.399999999999999689e-01,6.058087384109483331e+00
8.499999999999999778e-01,6.811644400083649131e+00
8.599999999999999867e-01,6.238798339227922263e+00
8.699999999999999956e-01,5.141996097695433754e+00
8.800000000000000044e-01,4.905540499261978882e-01
8.900000000000000133e-01,1.710586980275168401e+01
9.000000000000000222e-01,5.763324457581935789e+00
9.100000000000000311e-01,5.987426244932627206e+00
9.200000000000000400e-01,7.098317786332110302e+00
9.300000000000000488e-01,1.690132896441132182e-01
9.400000000000000577e-01,5.749039407415000191e+00
9.500000000000000666e-01,6.076989373809018602e+00
9.599999999999999645e-01,5.807347670114855198e+00
9.699999999999999734e-01,5.381466964683138343e+00
9.799999999999999822e-01,4.999819426607525763e+00
9.899999999999999911e-01,6.180221682909798453e+00
1.000000000000000000e+00,6.149249144464548067e+00
1.010000000000000009e+00,9.972372271629390550e-01
1.020000000000000018e+00,3.104554410020341493e-01
1.030000000000000027e+00,5.875959768896227509e+00
1.040000000000000036e+00,6.071558565063867263e+00
