w,G
0.000000000000000000e+00,8.707920062949987994e+00
1.000000000000000021e-02,6.883242469527897534e+00
2.000000000000000042e-02,6.796789606804925832e+00
2.999999999999999889e-02,6.948045581397823689e+00
4.000000000000000083e-02,6.952211151577396997e+00
5.000000000000000278e-02,6.683939109361062947e+00
5.999999999999999778e-02,6.561945346103464693e+00
7.000000000000000666e-02,6.162346488733796868e+00
8.000000000000000167e-02,5.172380393186620573e+00
8.999999999999999667e-02,5.388883288678622208e+00
1.000000000000000056e-01,1.239361443669778629e+00
1.100000000000000006e-01,1.146428042243369694e+00
1.199999999999999956e-01,5.902505143059815218e+00
1.300000000000000044e-01,4.805492361494509979e+00
1.400000000000000133e-01,1.887986724260325877e+00
1.499999999999999944e-01,3.779968701946415433e+00
1.600000000000000033e-01,6.240014510322746233e+00
1.700000000000000122e-01,1.683966945659789438e+00
1.799999999999999933e-01,4.512656842715431438e+00
1.900000000000000022e-01,3.719499671346667036e+00
2.000000000000000111e-01,7.525147259573803815e+00
2.099999999999999922e-01,4.768972792943852568e+00
2.200000000000000011e-01,5.413371215055940766e+00
2.300000000000000100e-01,2.982476173382585305e+00
2.399999999999999911e-01,5.480045698409582222e+00
2.500000000000000000e-01,5.978379323438909765e+00
2.600000000000000089e-01,2.308836579940733991e+00
2.700000000000000178e-01,6.007309761612613208e+00
2.800000000000000266e-01,1.247919506412378432e+01
2.899999999999999800e-01,4.133636805293354755e+00
2.999999999999999889e-01,5.592871534797051680e+00
3.099999999999999978e-01,8.495595270982704506e+01
3.200000000000000067e-01,2.919022791775259584e+00
3.300000000000000155e-01,3.223352662458818241e+00
3.400000000000000244e-01,2.525714351753342690e+00
3.500000000000000333e-01,4.242381087105677739e-01
3.599999999999999867e-01,1.583353177782914578e+01
3.699999999999999956e-01,4.960839423363660572e+00
3.800000000000000044e-01,1.931811679356445044e+00
3.900000000000000133e-01,3.320087689910142359e+01
4.000000000000000222e-01,5.334536862373001398e+00
4.100000000000000311e-01,3.695774368486935302e+00
4.199999999999999845e-01,4.128757435278438237e+01
4.299999999999999933e-01,4.784157032363434148e+00
4.400000000000000022e-01,6.211932528856598523e+00
4.500000000000000111e-01,3.024054253683446447e+01
4.600000000000000200e-01,5.287527380705759228e+00
4.700000000000000289e-01,1.791274130207401072e+01
4.799999999999999822e-01,1.365641567932432210e+01
4.899999999999999911e-01,5.569570661977730985e+00
5.000000000000000000e-01,6.475525771502627315e+00
5.100000000000000089e-01,6.760355527210771243e+01
5.200000000000000178e-01,1.995557679988444733e+01
5.300000000000000266e-01,3.124428192783199165e+01
5.400000000000000355e-01,7.579635872259499862e+00
5.500000000000000444e-01,4.979187402665169238e+00
5.600000000000000533e-01,2.894585112469473920e+00
5.700000000000000622e-01,6.410366710584192163e+00
5.799999999999999600e-01,3.574837003961407689e+00
5.899999999999999689e-01,6.198963095139178314e+00
5.999999999999999778e-01,3.012135825987996540e+01
6.099999999999999867e-01,6.617301767918980282e+00
6.199999999999999956e-01,6.604666698344514586e+00
6.300000000000000044e-01,6.466371623167035843e+00
6.400000000000000133e-01,2.949816035830911343e+00
6.500000000000000222e-01,4.197873187016564422e+00
6.600000000000000311e-01,6.502290908626124910e+00
6.700000000000000400e-01,7.062825006263873107e-01
6.800000000000000488e-01,6.312116568774094105e+00
6.900000000000000577e-01,5.514668817142363011e+00
7.000000000000000666e-01,4.438440754244577846e+00
7.099999999999999645e-01,2.011633023293654432e+01
7.199999999999999734e-01,4.337181783646607336e+00
7.299999999999999822e-01,5.861732160203769304e+00
7.399999999999999911e-01,1.066507668250400798e+02
7.500000000000000000e-01,6.258218468516334809e+01
7.600000000000000089e-01,5.913083832326424094e+00
7.700000000000000178e-01,3.067006936878455825e+00
7.800000000000000266e-01,7.997448644237923787e+00
7.900000000000000355e-01,5.612876609623200785e+00
8.000000000000000444e-01,5.838769068577408738e+00
8.100000000000000533e-01,1.090270169875532424e+01
8.200000000000000622e-01,5.780685929832218406e+00
8.300000000000000711e-01,6.158041845848376994e+00
8.399999999999999689e-01,8.097335300465415830e-01
8.499999999999999778e-01,5.506954578833307856e+00
8.599999999999999867e-01,5.971735464058797405e+00
8.699999999999999956e-01,4.013422276890764806e+00
8.800000000000000044e-01,5.173836637713119302e+00
8.900000000000000133e-01,6.091754348570634470e+00
9.000000000000000222e-01,2.565014455946840144e+01
9.100000000000000311e-01,6.488491818515305098e+00
9.200000000000000400e-01,5.549536412001152108e+00
9.300000000000000488e-01,3.648671046819240704e+00
9.400000000000000577e-01,6.171439707885949311e+00
9.500000000000000666e-01,5.677327290280517857e+00
9.599999999999999645e-01,6.022331804492274010e+00
9.699999999999999734e-01,1.082701997096963709e+01
9.799999999999999822e-01,5.880833616388021490e+00
9.899999999999999911e-01,5.057976230378949722e+00
1.000000000000000000e+00,6.099306353796090541e+00
1.010000000000000009e+00,2.692406897708973901e+01
1.020000000000000018e+00,5.670256244630016873e+00
1.030000000000000027e+00,5.506915654959096962e+00
1.040000000000000036e+00,6.059495865957565286e+00
1.050000000000000044e+00,3.329082426048999288e+00
1.060000000000000053e+00,6.355946626180483783e+00
1.070000000000000062e+00,1.779852661333501374e+01
1.080000000000000071e+00,6.323479023295693224e+00
1.090000000000000080e+00,5.723444308503955469e+00
1.100000000000000089e+00,6.298932699198966034e+00
1.110000000000000098e+00,5.924073066847900471e+00
1.120000000000000107e+00,4.244129952129402916e+00
1.130000000000000115e+00,6.162556647524640496e+00
1.140000000000000124e+00,5.864020374870944075e+00
1.150000000000000133e+00,5.312097841091368622e+00
1.159999999999999920e+00,5.141669867421445161e+00
1.169999999999999929e+00,7.249305280476700375e+01
1.179999999999999938e+00,4.753453137297302789e+00
1.189999999999999947e+00,3.795269602502516992e+00
1.199999999999999956e+00,7.089021143846005124e+00
1.209999999999999964e+00,4.295970248771956435e+00
1.219999999999999973e+00,1.919249792180526271e+00
1.229999999999999982e+00,8.937383597409828795e+00
1.239999999999999991e+00,4.079776641429284645e+00
1.250000000000000000e+00,4.948065347246099144e+00
1.260000000000000009e+00,2.532741041401455284e+00
1.270000000000000018e+00,2.266806945937799522e+00
1.280000000000000027e+00,4.940848354867274139e+00
1.290000000000000036e+00,6.267202732174139257e+00
1.300000000000000044e+00,3.873773725235479137e+00
1.310000000000000053e+00,4.442084597315313133e+00
1.320000000000000062e+00,3.821300332886675921e+00
1.330000000000000071e+00,1.077409755909769018e+01
1.340000000000000080e+00,4.401311434415818624e+00
1.350000000000000089e+00,2.000628233775898934e+00
1.360000000000000098e+00,2.186884916972728021e+00
1.370000000000000107e+00,5.175823754113682007e+00
1.380000000000000115e+00,5.317093589932988529e+00
1.390000000000000124e+00,3.467261474419108591e+00
1.400000000000000133e+00,5.462760485748550110e+00
1.409999999999999920e+00,5.062944753241930052e+00
1.419999999999999929e+00,5.281626618960045150e+00
1.429999999999999938e+00,3.537758541264305556e+00
1.439999999999999947e+00,4.750762279175460456e+00
1.449999999999999956e+00,5.249719348362567928e+00
1.459999999999999964e+00,4.822249257573388093e+01
1.469999999999999973e+00,5.441825318109072107e+00
1.479999999999999982e+00,3.784257682653653809e+00
1.489999999999999991e+00,5.492617529966048018e+00
1.500000000000000000e+00,2.355740920597323651e+01
1.510000000000000009e+00,5.337081418539137090e+00
1.520000000000000018e+00,4.023654991252591628e+00
1.530000000000000027e+00,5.404267657290170668e+00
1.540000000000000036e+00,5.443274287387144916e+00
1.550000000000000044e+00,1.415998872940882780e+00
1.560000000000000053e+00,5.314294823629729159e+00
1.570000000000000062e+00,6.475088627021372556e-01
1.580000000000000071e+00,5.644037185921143340e+00
1.590000000000000080e+00,3.639305054785628357e+01
1.600000000000000089e+00,5.142116021746311993e+00
1.610000000000000098e+00,5.336170153489472767e+00
1.620000000000000107e+00,5.407947764195171203e+00
1.630000000000000115e+00,4.776864202253490532e+01
1.640000000000000124e+00,5.282321638529985819e+00
1.650000000000000133e+00,3.721018590215277921e+00
1.660000000000000142e+00,5.381387979312856729e+00
1.669999999999999929e+00,5.209962209902800012e+00
1.679999999999999938e+00,5.033336968425346392e+00
1.689999999999999947e+00,4.459656078379371280e+00
1.699999999999999956e+00,5.071642222263148980e+00
1.709999999999999964e+00,4.444709431070746675e+00
1.719999999999999973e+00,3.401382786553608817e+00
1.729999999999999982e+00,3.699244356315358750e+00
1.739999999999999991e+00,3.923673752234733580e+00
1.750000000000000000e+00,4.507991246240528049e+00
1.760000000000000009e+00,2.517334199829726948e+00
1.770000000000000018e+00,4.570645746340600724e+00
1.780000000000000027e+00,4.703906875708415924e+00
1.790000000000000036e+00,3.529189770507588086e+00
1.800000000000000044e+00,3.926335404921316385e+00
1.810000000000000053e+00,4.435306337874670213e+00
1.820000000000000062e+00,9.705955369252496467e+00
1.830000000000000071e+00,6.668039501563381322e+00
1.840000000000000080e+00,4.450499698530432369e+00
1.850000000000000089e+00,3.957897534752908619e+00
1.860000000000000098e+00,1.890728060776021380e+01
1.870000000000000107e+00,3.813980215956888298e+00
1.880000000000000115e+00,4.393168424267851258e+00
1.890000000000000124e+00,8.245297477264308394e-01
1.900000000000000133e+00,3.921630046980919104e+00
1.910000000000000142e+00,4.371469504044343424e+00
1.919999999999999929e+00,1.865786710880561117e+01
1.929999999999999938e+00,4.132687559888531759e+00
1.939999999999999947e+00,4.330389805050733010e+00
1.949999999999999956e+00,1.786162228401484953e+01
1.959999999999999964e+00,4.339603603784412122e+00
1.969999999999999973e+00,1.425129678506845465e+00
1.979999999999999982e+00,3.800224837344988060e+00
1.989999999999999991e+00,4.383163581757919758e+00
2.000000000000000000e+00,3.290455272468692272e+01
2.010000000000000231e+00,4.354074833620853013e+00
2.020000000000000018e+00,4.474668426443749958e+00
2.030000000000000249e+00,1.647503637312988767e+00
2.040000000000000036e+00,4.238916460886205329e+00
2.049999999999999822e+00,1.898721904496876434e+01
2.060000000000000053e+00,4.400816937368708714e+00
2.069999999999999840e+00,3.654898013770067067e+00
2.080000000000000071e+00,4.549717392967482787e+00
2.089999999999999858e+00,3.777759595698806372e+00
2.100000000000000089e+00,4.465251680308802484e+00
2.109999999999999876e+00,1.425412470343821703e+01
2.120000000000000107e+00,4.473476269196689614e+00
2.129999999999999893e+00,4.491676327009169967e+00
2.140000000000000124e+00,4.301229596316961334e+00
2.149999999999999911e+00,4.287965396961562092e+00
2.160000000000000142e+00,4.281802693540158522e+00
2.169999999999999929e+00,4.324085999201962238e+00
2.180000000000000160e+00,4.445433162235241653e+00
2.189999999999999947e+00,4.271739462345286675e+00
2.200000000000000178e+00,4.155531789780043894e+00
2.209999999999999964e+00,4.421270216786846952e+00
2.220000000000000195e+00,4.364446967357408447e+00
2.229999999999999982e+00,4.171738331644545106e+00
2.240000000000000213e+00,4.192626322506095349e+00
2.250000000000000000e+00,3.759052813692981054e+00
2.260000000000000231e+00,4.129564796317404252e+00
2.270000000000000018e+00,3.596702552209515069e+00
2.280000000000000249e+00,3.361433013523825508e+00
2.290000000000000036e+00,3.959991895415090823e+01
2.300000000000000266e+00,2.491272887937342695e+00
2.310000000000000053e+00,3.547339941199513014e+00
2.319999999999999840e+00,4.012422312438538086e+00
2.330000000000000071e+00,3.343776656653931756e+00
2.339999999999999858e+00,3.039094656743325462e+00
2.350000000000000089e+00,6.721535257271746389e+00
2.359999999999999876e+00,1.929692867268350875e+00
2.370000000000000107e+00,3.317796729786306908e+00
2.379999999999999893e+00,2.208820080975462119e+00
2.390000000000000124e+00,3.688873063062116930e-01
2.399999999999999911e+00,3.126937007079401809e+00
2.410000000000000142e+00,7.804673296468939148e-01
2.419999999999999929e+00,1.558337049702469557e+01
2.430000000000000160e+00,3.073183928783944641e+00
2.439999999999999947e+00,1.779440941128097364e+00
2.450000000000000178e+00,4.322887289644051778e-01
2.459999999999999964e+00,3.550800524096904720e+00
2.470000000000000195e+00,3.138331486140960802e+00
2.479999999999999982e+00,6.086987604001428132e-01
2.490000000000000213e+00,3.561113460702698852e+00
2.500000000000000000e+00,7.005023466124131737e-01
2.510000000000000231e+00,3.683195647879787593e+00
2.520000000000000018e+00,3.852024461028725977e+00
2.530000000000000249e+00,7.338771477788654796e-01
2.540000000000000036e+00,3.446469168399070249e+00
2.550000000000000266e+00,5.423443656291202508e+00
2.560000000000000053e+00,2.576338580706968528e+00
2.569999999999999840e+00,1.032406880593587761e+00
2.580000000000000071e+00,3.585004905157608057e+00
2.589999999999999858e+00,4.493147570471910157e+00
2.600000000000000089e+00,2.352549736392507640e+00
2.609999999999999876e+00,3.464357897244583651e+00
2.620000000000000107e+00,7.940148396015121790e+00
2.629999999999999893e+00,3.493599527146838746e+00
2.640000000000000124e+00,3.654243025658610922e+00
2.649999999999999911e+00,1.995503199281369433e+00
2.660000000000000142e+00,3.178295471277155837e+00
2.669999999999999929e+00,3.391100608267888283e+00
2.680000000000000160e+00,1.408104114092097525e+01
2.689999999999999947e+00,3.595899536720829737e+00
2.700000000000000178e+00,2.826588402826810675e+00
2.709999999999999964e+00,3.490262166904674501e+00
2.720000000000000195e+00,2.961422651644310289e+00
2.729999999999999982e+00,3.383955931464575961e+00
2.740000000000000213e+00,1.104206226582856409e+01
2.750000000000000000e+00,3.520452549468745751e+00
2.760000000000000231e+00,3.605964491887157841e+00
2.770000000000000018e+00,3.483694650493543321e+00
2.780000000000000249e+00,3.406020452735497361e+00
2.790000000000000036e+00,3.447147675716189408e+00
2.800000000000000266e+00,3.273243886238733857e+00
2.810000000000000053e+00,3.105669291158414058e+00
2.819999999999999840e+00,2.435095608943102619e+00
2.830000000000000071e+00,1.879734915517419003e+00
2.839999999999999858e+00,2.035952661122730767e+00
2.850000000000000089e+00,5.406342543485844754e-01
2.859999999999999876e+00,5.620984073162347272e+00
2.870000000000000107e+00,1.996013605961566739e+00
2.879999999999999893e+00,1.106515043159873035e-01
2.890000000000000124e+00,3.097492279147055427e+01
2.899999999999999911e+00,2.113251818129456616e+00
2.910000000000000142e+00,2.488625820601952476e+00
2.919999999999999929e+00,7.875566925860038037e-01
2.930000000000000160e+00,1.787550122865011026e+00
2.939999999999999947e+00,2.719951562391616395e+00
2.950000000000000178e+00,3.512952158928162927e+00
2.959999999999999964e+00,2.145010624359973694e-01
2.970000000000000195e+00,2.705126521986144006e+00
2.979999999999999982e+00,2.728678405294982401e+00
2.990000000000000213e+00,9.522837182207528173e+00
3.000000000000000000e+00,2.210691680555731509e+00
3.010000000000000231e+00,2.551768415484174213e+00
3.020000000000000018e+00,1.192410443141955767e+01
3.030000000000000249e+00,2.160529009586320104e+00
3.040000000000000036e+00,2.333848080366129008e+00
3.050000000000000266e+00,6.637538031853566167e+00
3.060000000000000053e+00,1.625301133912397278e+00
3.070000000000000284e+00,2.396553200632244307e-01
3.080000000000000071e+00,3.124222923172996325e+00
3.089999999999999858e+00,2.106553793831988930e+00
3.100000000000000089e+00,2.360549877656471907e+01
3.109999999999999876e+00,2.311954766235186032e+00
3.120000000000000107e+00,1.215264818657209389e+01
3.129999999999999893e+00,2.428189270010146394e+00
3.140000000000000124e+00,2.525887532573424910e+00
3.149999999999999911e+00,1.695254739367974661e+00
3.160000000000000142e+00,8.251479450127856552e+00
3.169999999999999929e+00,2.578811580956961169e+00
3.180000000000000160e+00,3.441274571297409324e+00
3.189999999999999947e+00,2.471208791209253075e+00
3.200000000000000178e+00,2.608160800685719316e+00
3.209999999999999964e+00,2.292718832776341920e+00
3.220000000000000195e+00,7.416709922406474753e+00
3.229999999999999982e+00,1.825878792611377088e+00
3.240000000000000213e+00,2.060536716896773424e+00
3.250000000000000000e+00,2.547175491307295037e+00
3.260000000000000231e+00,3.065532784898490348e-01
3.270000000000000018e+00,1.791596268734093611e+00
3.280000000000000249e+00,1.919683868694499029e+00
3.290000000000000036e+00,7.663714244232127726e+01
3.300000000000000266e+00,1.489089864372393102e+00
3.310000000000000053e+00,1.655785112232175171e+00
3.320000000000000284e+00,6.728267052226417633e-01
3.330000000000000071e+00,1.443924629365344048e+00
3.339999999999999858e+00,2.038027866127166021e+00
3.350000000000000089e+00,4.561964872580626107e-01
3.359999999999999876e+00,1.387427855436876412e+00
3.370000000000000107e+00,9.211247665421697928e-01
3.379999999999999893e+00,4.508372049360992451e-02
3.390000000000000124e+00,1.205764622073121073e+00
3.399999999999999911e+00,3.805783065307452517e+01
3.410000000000000142e+00,1.795277492176395384e+01
3.419999999999999929e+00,1.257255267576528945e+00
3.430000000000000160e+00,1.841068356517034266e+00
3.439999999999999947e+00,5.955928996236806716e-01
3.450000000000000178e+00,1.700136215950233343e+00
3.459999999999999964e+00,2.793088195746162294e-01
3.470000000000000195e+00,1.446166821073742836e+00
3.479999999999999982e+00,1.691504345290389066e+00
3.490000000000000213e+00,4.220499424642645181e+01
3.500000000000000000e+00,1.425067728037672676e+00
3.510000000000000231e+00,6.387203562278116920e+00
3.520000000000000018e+00,5.645542714793057026e-01
3.530000000000000249e+00,1.237542819076862477e+00
3.540000000000000036e+00,1.860183984198494045e+01
3.550000000000000266e+00,1.334840196928692269e+00
3.560000000000000053e+00,1.771333950678335878e+00
3.570000000000000284e+00,1.270140614249148703e+00
3.580000000000000071e+00,3.650728340473216038e-01
3.589999999999999858e+00,1.483146961605754433e+00
3.600000000000000089e+00,1.453631671212940235e+00
3.609999999999999876e+00,9.434415206019698985e+01
3.620000000000000107e+00,1.555846357327522300e+00
3.629999999999999893e+00,1.556681706659380104e+00
3.640000000000000124e+00,1.005489720579934909e+00
3.649999999999999911e+00,1.237137052834575979e+00
