w,G
0.000000000000000000e+00,5.008600456270107060e+01
1.000000000000000021e-02,7.045597890503104033e+00
2.000000000000000042e-02,6.970890886704791178e+00
2.999999999999999889e-02,6.153252492657325767e+00
4.000000000000000083e-02,6.599104178636358675e+00
5.000000000000000278e-02,6.845830731422074322e+00
5.999999999999999778e-02,6.794245344321786284e+00
7.000000000000000666e-02,5.238757806386304949e+00
8.000000000000000167e-02,4.810612077331690273e+00
8.999999999999999667e-02,3.395491214922148338e+00
1.000000000000000056e-01,9.043155349290483258e+00
1.100000000000000006e-01,3.456497574914201287e+00
1.199999999999999956e-01,2.502574796559442483e+00
1.300000000000000044e-01,1.323558827974753882e+00
1.400000000000000133e-01,6.833840672809623484e+00
1.499999999999999944e-01,1.889333772576748061e+01
1.600000000000000033e-01,6.510008175425737065e+00
1.700000000000000122e-01,3.917421346872901111e+00
1.799999999999999933e-01,6.319113263985851603e-01
1.900000000000000022e-01,6.355254518176313816e+00
2.000000000000000111e-01,1.085674387265615159e+00
2.099999999999999922e-01,6.830512222074943018e+00
2.200000000000000011e-01,6.392555245316797752e-01
2.300000000000000100e-01,6.613475947618296047e+00
2.399999999999999911e-01,5.980941009622789295e+00
2.500000000000000000e-01,6.518716825561053696e+00
2.600000000000000089e-01,2.366017479747094310e+00
2.700000000000000178e-01,6.218939429112985806e+00
2.800000000000000266e-01,6.743255272161310820e+00
2.899999999999999800e-01,6.672610247530869287e+00
2.999999999999999889e-01,6.091239980968917500e+00
3.099999999999999978e-01,5.224331629973206326e+00
3.200000000000000067e-01,4.749876668411733505e+00
3.300000000000000155e-01,5.563988862562368354e+00
3.400000000000000244e-01,6.175765211003811928e+00
3.500000000000000333e-01,1.455546156463153551e+01
3.599999999999999867e-01,4.404807264869337757e+01
3.699999999999999956e-01,4.750079767850342805e+00
3.800000000000000044e-01,7.015507365917036964e+01
3.900000000000000133e-01,5.242541558208238861e+00
4.000000000000000222e-01,4.652788236183666548e+00
4.100000000000000311e-01,1.345733593458341426e+00
4.199999999999999845e-01,6.261374473537845375e+00
4.299999999999999933e-01,7.625674898923204825e-01
4.400000000000000022e-01,5.154824980614309382e+00
4.500000000000000111e-01,6.650441484315871676e+00
4.600000000000000200e-01,4.932463601723618751e+01
4.700000000000000289e-01,6.404543822710582646e+00
4.799999999999999822e-01,6.932626220877342149e+00
4.899999999999999911e-01,6.348947254817686847e+00
5.000000000000000000e-01,6.948935880328020787e+00
5.100000000000000089e-01,3.329735711512313401e+00
5.200000000000000178e-01,6.832856121509385261e+00
5.300000000000000266e-01,4.499056974826923572e+00
5.400000000000000355e-01,6.320568082005172172e+00
5.500000000000000444e-01,3.331464646531578921e+00
5.600000000000000533e-01,3.860738824768842559e+00
5.700000000000000622e-01,6.787232598989418442e+00
5.799999999999999600e-01,1.414576335927220097e-01
5.899999999999999689e-01,6.587381155002687727e+00
5.999999999999999778e-01,6.798961209465856470e+00
6.099999999999999867e-01,5.008042728126468113e+00
6.199999999999999956e-01,5.952018735443272313e+00
6.300000000000000044e-01,6.448206255756459448e+00
6.400000000000000133e-01,6.450598254873158410e+00
6.500000000000000222e-01,6.255091990609391139e+00
6.600000000000000311e-01,6.327146382397890179e+00
6.700000000000000400e-01,5.059488696845674482e+00
6.800000000000000488e-01,6.183406311438012004e+00
6.900000000000000577e-01,2.395941217313291016e-02
7.000000000000000666e-01,5.856235710408616235e+00
7.099999999999999645e-01,2.704045275793107805e+01
7.199999999999999734e-01,5.862580664236272554e+00
7.299999999999999822e-01,3.707985686683251458e+00
7.399999999999999911e-01,3.527155414214889362e+01
7.500000000000000000e-01,4.713187349366000589e+00
7.600000000000000089e-01,9.097500184404378132e+00
7.700000000000000178e-01,2.080127834063825620e+00
7.800000000000000266e-01,5.881918993384311456e+00
7.900000000000000355e-01,2.186412090435002842e+00
8.000000000000000444e-01,4.046929296607804538e+00
8.100000000000000533e-01,5.567362708984567199e+00
8.200000000000000622e-01,6.217420744647839115e-01
8.300000000000000711e-01,5.246175523347536007e+00
8.399999999999999689e-01,1.708015424476168498e+00
8.499999999999999778e-01,4.905005574276231073e+00
8.599999999999999867e-01,3.855368674613725677e+00
8.699999999999999956e-01,5.236768888958074797e+00
8.800000000000000044e-01,1.230789264677361050e-01
8.900000000000000133e-01,5.073032363482198548e+00
9.000000000000000222e-01,5.494374226714057841e+00
9.100000000000000311e-01,5.852592205824949545e+00
9.200000000000000400e-01,6.551944089032455842e+00
9.300000000000000488e-01,2.268816785680975912e+01
9.400000000000000577e-01,5.866525453856196393e+00
9.500000000000000666e-01,6.234638008991355562e+00
9.599999999999999645e-01,5.514543277505824292e+00
9.699999999999999734e-01,9.857751849018777657e-01
9.799999999999999822e-01,6.339165736390793171e+00
9.899999999999999911e-01,6.329503832565394283e+00
1.000000000000000000e+00,5.602804971071274309e+01
1.010000000000000009e+00,5.965210894702345001e+00
1.020000000000000018e+00,3.994213878627895120e+00
1.030000000000000027e+00,5.861313038049703827e+00
1.040000000000000036e+00,2.336022639447442817e+00
1.050000000000000044e+00,6.400437695995432819e+01
1.060000000000000053e+00,5.654911723902320553e+00
1.070000000000000062e+00,5.959266561281384433e+00
1.080000000000000071e+00,6.173238465125541197e+00
1.090000000000000080e+00,6.217880094500014110e+00
1.100000000000000089e+00,6.064481833910274844e+00
1.110000000000000098e+00,5.976826334288039000e+00
1.120000000000000107e+00,5.910933513402307327e+00
1.130000000000000115e+00,6.322133973610423396e+00
1.140000000000000124e+00,6.160417337235392310e+00
1.150000000000000133e+00,6.207765734695719573e+00
1.159999999999999920e+00,6.033337989111220878e+00
1.169999999999999929e+00,4.070111478109961212e+00
1.179999999999999938e+00,2.413619542376411076e+00
1.189999999999999947e+00,5.430282205745118773e+00
1.199999999999999956e+00,4.890127507407862950e+00
1.209999999999999964e+00,4.880826822811794585e+00
1.219999999999999973e+00,2.317974906271619062e+00
1.229999999999999982e+00,5.075879862360072714e+00
1.239999999999999991e+00,1.316794557454724623e+00
1.250000000000000000e+00,1.329979577370427046e+00
1.260000000000000009e+00,5.503036108465175325e+00
1.270000000000000018e+00,3.340230069151767900e+00
1.280000000000000027e+00,4.440027409292517824e+00
1.290000000000000036e+00,5.214527702720138436e+00
1.300000000000000044e+00,4.028500352801671625e+00
1.310000000000000053e+00,4.895952943372602562e+00
1.320000000000000062e+00,9.334070181894311702e-01
1.330000000000000071e+00,5.097227117539316232e+00
1.340000000000000080e+00,5.387486426801478601e+00
1.350000000000000089e+00,3.635771169764220900e+01
1.360000000000000098e+00,4.732471882065487634e+00
1.370000000000000107e+00,5.349894196288238035e+00
1.380000000000000115e+00,4.686592166829602668e+00
1.390000000000000124e+00,6.953227658705002057e+01
1.400000000000000133e+00,5.143729187536393077e+00
1.409999999999999920e+00,5.514434283035164697e+00
1.419999999999999929e+00,4.897432039574775686e+00
1.429999999999999938e+00,1.867461497285712202e+00
1.439999999999999947e+00,5.298987640599217563e+00
1.449999999999999956e+00,5.421488984035071290e+00
1.459999999999999964e+00,9.171685660449735877e+00
1.469999999999999973e+00,5.392529501721798013e+00
1.479999999999999982e+00,4.470121424029644963e+00
1.489999999999999991e+00,5.237186231773569567e+00
1.500000000000000000e+00,2.807652407096727920e-02
1.510000000000000009e+00,5.618559550986724105e+00
1.520000000000000018e+00,5.440990055561598204e+00
1.530000000000000027e+00,5.439933006566247897e+00
1.540000000000000036e+00,5.617247184651217751e+00
1.550000000000000044e+00,5.645972674279047254e+00
1.560000000000000053e+00,5.568946637908849695e+00
1.570000000000000062e+00,5.485225331317804986e+00
1.580000000000000071e+00,5.570778186037749435e+00
1.590000000000000080e+00,5.688085190426072302e+00
1.600000000000000089e+00,5.522457806126757518e+00
1.610000000000000098e+00,5.376336808297330627e+00
1.620000000000000107e+00,5.293573475822081598e+00
1.630000000000000115e+00,5.566181272531943947e+00
1.640000000000000124e+00,5.479948354668221278e+00
1.650000000000000133e+00,5.455901736098099697e+00
1.660000000000000142e+00,5.301136687003547010e+00
1.669999999999999929e+00,5.159611512221549567e+00
1.679999999999999938e+00,5.405739912585360685e+00
1.689999999999999947e+00,4.958669021145945877e+00
1.699999999999999956e+00,4.660232645887282921e+00
1.709999999999999964e+00,3.825557665725260570e+00
1.719999999999999973e+00,2.884703215678819710e+00
1.729999999999999982e+00,4.426071578642750026e+00
1.739999999999999991e+00,1.325904216435750627e+00
1.750000000000000000e+00,3.220643330384993952e+00
1.760000000000000009e+00,3.159993292623950900e+00
1.770000000000000018e+00,3.469551212367713688e+00
1.780000000000000027e+00,3.970161331594423082e+00
1.790000000000000036e+00,4.530424693670188852e+00
1.800000000000000044e+00,3.509986423232108077e+00
1.810000000000000053e+00,1.109943165852413705e+00
1.820000000000000062e+00,1.531766948298104003e+00
1.830000000000000071e+00,4.188027779756027691e+00
1.840000000000000080e+00,2.253583376019224360e+01
1.850000000000000089e+00,3.751710158820303675e+00
1.860000000000000098e+00,2.174754971085399280e+00
1.870000000000000107e+00,2.821455149075525526e+00
1.880000000000000115e+00,4.299937647929382045e+00
1.890000000000000124e+00,1.230277977061558126e+01
1.900000000000000133e+00,4.620801521340379026e+00
1.910000000000000142e+00,3.068963547036945183e+00
1.919999999999999929e+00,4.145578577497702533e+00
1.929999999999999938e+00,3.997903938655587019e+00
1.939999999999999947e+00,1.995401553239006631e+01
1.949999999999999956e+00,1.789994161978347931e+00
1.959999999999999964e+00,3.945039622901678644e+00
1.969999999999999973e+00,4.064465782447887143e+00
1.979999999999999982e+00,1.579261953490922021e+00
1.989999999999999991e+00,2.526692095349724276e+00
2.000000000000000000e+00,4.064661134753067451e+00
2.010000000000000231e+00,4.188356920722815957e+00
2.020000000000000018e+00,2.699124152874339266e-01
2.030000000000000249e+00,2.983355516059316592e+00
2.040000000000000036e+00,4.499293185011298490e+00
2.049999999999999822e+00,4.063658425545416897e+00
2.060000000000000053e+00,1.625590575944520610e+00
2.069999999999999840e+00,4.492239792225586115e+00
2.080000000000000071e+00,2.672444544801946265e+00
2.089999999999999858e+00,4.367522879817743231e+00
2.100000000000000089e+00,3.317722239653145522e+01
2.109999999999999876e+00,5.318183222684265843e+01
2.120000000000000107e+00,3.600613473572378265e+00
2.129999999999999893e+00,4.292037161547064272e+00
2.140000000000000124e+00,4.349546431155340009e+00
2.149999999999999911e+00,4.377799287532637251e+00
2.160000000000000142e+00,4.227645457218454972e+00
2.169999999999999929e+00,4.657809822417360301e+00
2.180000000000000160e+00,4.626896621024920719e+00
2.189999999999999947e+00,4.444071316636996727e+00
2.200000000000000178e+00,4.478518909613888432e+00
2.209999999999999964e+00,4.449405766741246993e+00
2.220000000000000195e+00,4.303230259389499324e+00
2.229999999999999982e+00,4.068335184143209382e+00
2.240000000000000213e+00,4.213138489944450171e+00
2.250000000000000000e+00,4.328174151851541751e+00
2.260000000000000231e+00,3.854713905320529488e+00
2.270000000000000018e+00,4.110837134101268830e+00
2.280000000000000249e+00,2.849952725589550706e+00
2.290000000000000036e+00,3.240763468155517746e+00
2.300000000000000266e+00,6.040977626448931659e+00
2.310000000000000053e+00,2.667110641993990505e+00
2.319999999999999840e+00,2.886107830510561634e+00
2.330000000000000071e+00,4.085778692145026980e+00
