w,G
0.000000000000000000e+00,1.864157501683646956e+01
1.000000000000000021e-02,7.210891113737578628e+00
2.000000000000000042e-02,7.104350710390565204e+00
2.999999999999999889e-02,6.775701897490639780e+00
4.000000000000000083e-02,6.718044229133902867e+00
5.000000000000000278e-02,6.602414100165373334e+00
5.999999999999999778e-02,7.106709547115615422e+00
7.000000000000000666e-02,3.496537355586807116e+00
8.000000000000000167e-02,1.095459900445787227e+00
8.999999999999999667e-02,5.369495102717928292e-01
1.000000000000000056e-01,4.784833330514893568e+00
1.100000000000000006e-01,4.874622972691011746e-01
1.199999999999999956e-01,2.396063550869778069e-01
1.300000000000000044e-01,5.963802012656356233e+00
1.400000000000000133e-01,3.604137224558600749e+00
1.499999999999999944e-01,4.236164255299075698e+00
1.600000000000000033e-01,5.233216808283720489e+00
1.700000000000000122e-01,5.374864982700884752e+00
1.799999999999999933e-01,1.267242224274894902e+01
1.900000000000000022e-01,6.285327803788831602e+00
2.000000000000000111e-01,6.480160991461258568e+00
2.099999999999999922e-01,4.364791538318617548e+00
2.200000000000000011e-01,8.927271903187637747e+00
2.300000000000000100e-01,6.333369494169490466e+00
2.399999999999999911e-01,8.158492468296755007e+00
2.500000000000000000e-01,4.213448037307594873e+00
2.600000000000000089e-01,5.708998013404201544e+00
2.700000000000000178e-01,5.908061402203885315e+00
2.800000000000000266e-01,4.698935833665995432e+00
2.899999999999999800e-01,1.527590719801294661e+01
2.999999999999999889e-01,6.709956670511409982e-01
3.099999999999999978e-01,4.315953566611424819e+00
3.200000000000000067e-01,5.454928925572033904e+00
3.300000000000000155e-01,3.539941676640513180e+01
3.400000000000000244e-01,2.298475819050540547e+00
3.500000000000000333e-01,1.422157235820795229e+01
3.599999999999999867e-01,5.438118644823171977e+00
3.699999999999999956e-01,3.761105286610725784e+01
3.800000000000000044e-01,2.427869462605928419e+01
3.900000000000000133e-01,5.277459715697341736e+00
4.000000000000000222e-01,3.235976951394698098e+00
4.100000000000000311e-01,6.250114020834787176e+00
4.199999999999999845e-01,3.312194576548671421e+01
4.299999999999999933e-01,6.082180074617385301e+00
4.400000000000000022e-01,3.414256618640352059e+01
4.500000000000000111e-01,6.021831888514923570e+00
4.600000000000000200e-01,6.422533417186048865e+00
4.700000000000000289e-01,3.286969436218279306e+00
4.799999999999999822e-01,4.137296273102384347e+00
4.899999999999999911e-01,6.570619883890930879e+00
5.000000000000000000e-01,8.911484037659102242e+00
5.100000000000000089e-01,6.365601343833869663e+00
5.200000000000000178e-01,2.574078163864613522e+00
5.300000000000000266e-01,6.234376352488913753e+00
5.400000000000000355e-01,6.901287943991922802e+00
5.500000000000000444e-01,5.970702697471836018e+00
5.600000000000000533e-01,5.361457667810283212e+00
5.700000000000000622e-01,6.567523243436995450e+00
5.799999999999999600e-01,1.149482744598803663e+01
5.899999999999999689e-01,6.731463530368507975e+00
5.999999999999999778e-01,4.280902028516793578e+00
6.099999999999999867e-01,6.840947663040321203e+00
6.199999999999999956e-01,6.174860630344353396e+00
6.300000000000000044e-01,6.766588193171045873e+00
6.400000000000000133e-01,6.924887493175495123e+00
6.500000000000000222e-01,6.785093146991103552e+00
6.600000000000000311e-01,6.690858786607227771e+00
6.700000000000000400e-01,6.813923763651755117e+00
6.800000000000000488e-01,6.351530624541489978e+00
6.900000000000000577e-01,5.984706886840164941e+00
7.000000000000000666e-01,1.902178518218252679e+00
7.099999999999999645e-01,3.305492826852364008e+00
