w,G
0.000000000000000000e+00,1.143684594547685052e+01
1.000000000000000021e-02,7.014598043241021763e+00
2.000000000000000042e-02,7.183842303710358479e+00
2.999999999999999889e-02,7.135554753588641219e+00
4.000000000000000083e-02,6.972429505929224725e+00
5.000000000000000278e-02,6.738143712736501811e+00
5.999999999999999778e-02,6.778042588005656732e+00
7.000000000000000666e-02,6.746355404735521866e+00
8.000000000000000167e-02,5.696908176333600693e+00
8.999999999999999667e-02,1.193270118223348053e+00
1.000000000000000056e-01,4.882600131024994461e+00
1.100000000000000006e-01,1.597079884226505264e+00
1.199999999999999956e-01,4.528046800565125096e+00
1.300000000000000044e-01,5.649637098635297505e+00
1.400000000000000133e-01,6.457710040941737617e+00
1.499999999999999944e-01,2.033698550739837074e+00
1.600000000000000033e-01,5.163211180730372440e+00
1.700000000000000122e-01,6.538967258368821867e-01
1.799999999999999933e-01,2.388971479020048694e+00
1.900000000000000022e-01,5.974235640734295139e+00
2.000000000000000111e-01,6.372096296294743389e+00
2.099999999999999922e-01,3.112753665610047182e+00
2.200000000000000011e-01,6.462233202759556150e+00
2.300000000000000100e-01,9.031310178515217224e-03
2.399999999999999911e-01,4.956270676442519729e+00
2.500000000000000000e-01,6.227996237367323218e+00
2.600000000000000089e-01,1.535987236973108239e+01
2.700000000000000178e-01,5.613203137419078281e+00
2.800000000000000266e-01,5.912271118186414043e+00
2.899999999999999800e-01,4.465190310868798029e+00
2.999999999999999889e-01,5.742466794603357627e+00
3.099999999999999978e-01,1.989113285885206750e-01
3.200000000000000067e-01,4.137466957752218732e+00
3.300000000000000155e-01,4.237606763697001178e+00
3.400000000000000244e-01,3.364236519836895312e+00
3.500000000000000333e-01,5.315440051547573930e+00
3.599999999999999867e-01,2.307620228201818691e+01
3.699999999999999956e-01,1.436644705558962176e+00
3.800000000000000044e-01,1.686874518825771219e+01
3.900000000000000133e-01,5.802689148266997776e+00
4.000000000000000222e-01,4.105467018776227661e+01
4.100000000000000311e-01,5.398081978985349139e+00
4.199999999999999845e-01,3.784107264770772083e+00
4.299999999999999933e-01,1.963062067651667419e+01
4.400000000000000022e-01,3.746911796038521203e+00
4.500000000000000111e-01,1.557420077192553931e-01
4.600000000000000200e-01,3.579145020752977757e+01
4.700000000000000289e-01,6.081636808504303104e+00
4.799999999999999822e-01,6.314045967467981413e+00
4.899999999999999911e-01,6.825599628861461099e+00
5.000000000000000000e-01,6.004091938321340471e+00
5.100000000000000089e-01,6.349640065747157891e+00
5.200000000000000178e-01,1.534373063069141452e+01
5.300000000000000266e-01,4.275122721874552667e+00
5.400000000000000355e-01,6.258924431749798956e+00
5.500000000000000444e-01,2.303557950850609437e+00
5.600000000000000533e-01,2.476718953775893795e+00
5.700000000000000622e-01,6.308010377162566407e+00
5.799999999999999600e-01,2.460239567632557911e+00
5.899999999999999689e-01,2.790649797020840595e+00
5.999999999999999778e-01,6.377060741617532003e+00
6.099999999999999867e-01,6.628431607034550588e+00
6.199999999999999956e-01,5.574140651661297241e+00
6.300000000000000044e-01,6.103834660852736960e+00
6.400000000000000133e-01,1.007340843858825075e+01
6.500000000000000222e-01,5.949477726301961589e+00
6.600000000000000311e-01,1.166661300808606860e+01
6.700000000000000400e-01,2.624059996739861234e+00
6.800000000000000488e-01,3.733195370322550222e+00
6.900000000000000577e-01,1.641894470109539483e-03
7.000000000000000666e-01,1.989560886254225380e+01
7.099999999999999645e-01,1.301088620313948141e+01
7.199999999999999734e-01,4.508033005276968375e+00
7.299999999999999822e-01,2.414983931327755684e+00
7.399999999999999911e-01,7.543835721020427654e-01
7.500000000000000000e-01,4.954843017684686046e+00
7.600000000000000089e-01,1.074592224119137640e+01
7.700000000000000178e-01,1.608464464745201994e+01
7.800000000000000266e-01,5.668304945615149748e+00
7.900000000000000355e-01,5.324288745249694088e+00
8.000000000000000444e-01,1.300759234436674738e+01
8.100000000000000533e-01,5.786925110728214250e+00
8.200000000000000622e-01,5.607450483286499754e+00
8.300000000000000711e-01,4.397623566900488612e+00
8.399999999999999689e-01,5.737787739252484087e+00
8.499999999999999778e-01,9.308425188385704985e-02
8.599999999999999867e-01,5.318941757553748317e+00
8.699999999999999956e-01,5.754125247956547895e+00
8.800000000000000044e-01,2.634086790842727765e+01
8.900000000000000133e-01,5.882597649713773080e+00
9.000000000000000222e-01,4.970520597314544986e+00
9.100000000000000311e-01,5.099679657600936444e+00
9.200000000000000400e-01,6.259470401626319180e+00
9.300000000000000488e-01,2.161252380911252047e+01
9.400000000000000577e-01,6.298408844757483749e+00
9.500000000000000666e-01,5.558252391309023821e+00
9.599999999999999645e-01,5.694702982686661308e+00
9.699999999999999734e-01,6.135331477402814038e+00
9.799999999999999822e-01,3.940422746320454195e+00
9.899999999999999911e-01,6.020728426054413163e+00
1.000000000000000000e+00,9.587824843163785804e-01
1.010000000000000009e+00,5.903290477417310278e+00
1.020000000000000018e+00,3.215662762294019217e+01
1.030000000000000027e+00,6.286809937662825476e+00
1.040000000000000036e+00,7.606603416291164876e+00
1.050000000000000044e+00,6.071431150937232957e+00
1.060000000000000053e+00,3.125445417500747070e+01
1.070000000000000062e+00,6.170839844077074865e+00
1.080000000000000071e+00,5.905688736349643975e+00
1.090000000000000080e+00,1.022625802293627828e+01
1.100000000000000089e+00,6.106618566824861816e+00
1.110000000000000098e+00,6.222321334379985913e+00
1.120000000000000107e+00,6.090884475914397633e+00
1.130000000000000115e+00,6.117682119919000350e+00
1.140000000000000124e+00,5.921281318299754126e+00
1.150000000000000133e+00,6.252569401782077207e+00
1.159999999999999920e+00,5.880822131340337933e+00
1.169999999999999929e+00,3.316756891158201270e+00
1.179999999999999938e+00,5.257433896606340973e+00
1.189999999999999947e+00,4.933548521221363004e+00
1.199999999999999956e+00,1.966803670214343436e+00
1.209999999999999964e+00,4.298701325784537453e+00
1.219999999999999973e+00,5.489784042350785320e+00
1.229999999999999982e+00,2.097986687864646260e+00
1.239999999999999991e+00,1.619603192626633215e+00
1.250000000000000000e+00,5.185003333449359708e+00
1.260000000000000009e+00,4.622089176882706596e+00
1.270000000000000018e+00,3.282049588535446105e+01
1.280000000000000027e+00,3.979775010532348833e+00
1.290000000000000036e+00,4.628287061267778668e+00
1.300000000000000044e+00,4.265662616041088206e-01
1.310000000000000053e+00,3.500133761711056390e+00
1.320000000000000062e+00,4.909091772437598422e+00
1.330000000000000071e+00,4.274285859766659534e+00
1.340000000000000080e+00,3.961666841342121437e+00
1.350000000000000089e+00,5.343584527258535388e+00
1.360000000000000098e+00,5.242607326110428545e+01
1.370000000000000107e+00,5.203393273195095148e+00
1.380000000000000115e+00,5.266032858966985586e+00
1.390000000000000124e+00,1.197852790929489153e+01
1.400000000000000133e+00,5.058497405062908570e+00
1.409999999999999920e+00,4.721257481589383964e+00
1.419999999999999929e+00,1.620625742896880794e+01
1.429999999999999938e+00,5.046161642020551952e+00
1.439999999999999947e+00,5.226312772070730084e+00
1.449999999999999956e+00,4.968007457363778201e+01
1.459999999999999964e+00,5.333892617114126544e+00
1.469999999999999973e+00,4.886707854481194602e+00
1.479999999999999982e+00,2.700511888327026710e+00
1.489999999999999991e+00,4.655451182500832452e+00
1.500000000000000000e+00,1.055182054617130305e+01
1.510000000000000009e+00,5.008466707380060612e+00
1.520000000000000018e+00,4.973253810613048387e+00
1.530000000000000027e+00,4.223801628971522781e+00
1.540000000000000036e+00,5.126253395399291257e+00
1.550000000000000044e+00,1.728209461698592619e+01
1.560000000000000053e+00,5.213163120487939395e+00
1.570000000000000062e+00,3.437318985912484237e+01
1.580000000000000071e+00,5.220031351901517347e+00
1.590000000000000080e+00,8.529034835591065900e+00
1.600000000000000089e+00,5.314590953839415377e+00
1.610000000000000098e+00,5.340601919520440610e+00
1.620000000000000107e+00,1.270249196547623693e+00
1.630000000000000115e+00,2.515510924040585294e+00
1.640000000000000124e+00,5.246996298874496922e+00
1.650000000000000133e+00,5.339020341274046899e+00
1.660000000000000142e+00,5.212412699343231814e+00
1.669999999999999929e+00,5.488184103323584750e+00
1.679999999999999938e+00,5.153689864818417732e+00
1.689999999999999947e+00,4.802185834993335511e+00
1.699999999999999956e+00,5.189468402880780928e+00
1.709999999999999964e+00,4.506731636038262323e+00
1.719999999999999973e+00,3.220557373430894099e+00
1.729999999999999982e+00,3.560633180788263275e+01
1.739999999999999991e+00,4.395854422943230588e+00
1.750000000000000000e+00,4.027137771952741474e+00
1.760000000000000009e+00,1.760738333506854048e+01
1.770000000000000018e+00,4.240694211673083025e+00
1.780000000000000027e+00,3.104792730613690210e+00
1.790000000000000036e+00,9.481842970032582363e-01
1.800000000000000044e+00,4.038363495100784739e+00
1.810000000000000053e+00,7.375646167366221029e-01
1.820000000000000062e+00,8.592024465834031233e+00
1.830000000000000071e+00,3.687570902800026751e+00
1.840000000000000080e+00,4.282849475140416473e+00
1.850000000000000089e+00,2.510490073330672089e+01
1.860000000000000098e+00,4.108222336733788005e+00
1.870000000000000107e+00,3.247938364151062629e+00
1.880000000000000115e+00,1.506726358912651165e-01
1.890000000000000124e+00,4.364628428191068110e+00
1.900000000000000133e+00,1.996973529452356955e+00
1.910000000000000142e+00,2.910956287287602695e+00
1.919999999999999929e+00,4.427719870816906322e+00
1.929999999999999938e+00,3.256297110590990584e+00
1.939999999999999947e+00,2.736239241891258889e+00
1.949999999999999956e+00,4.542837322368372455e+00
1.959999999999999964e+00,6.041556493144942808e-01
1.969999999999999973e+00,4.101476366571308318e+00
1.979999999999999982e+00,4.312537842329573934e+00
1.989999999999999991e+00,6.754502444726190546e+00
2.000000000000000000e+00,4.429376841988726277e+00
2.010000000000000231e+00,7.428128404169170196e+00
2.020000000000000018e+00,3.792568720324329234e+00
2.030000000000000249e+00,4.286882325077380429e+00
2.040000000000000036e+00,4.576698865617635192e+01
2.049999999999999822e+00,4.398455925354577190e+00
2.060000000000000053e+00,4.429042725202012143e+00
2.069999999999999840e+00,4.147977402748680653e+00
2.080000000000000071e+00,4.579639124938041483e+00
2.089999999999999858e+00,1.693450488867894954e+00
2.100000000000000089e+00,4.488765517069988498e+00
2.109999999999999876e+00,3.431131652603646387e+00
2.120000000000000107e+00,4.483124991618267607e+00
2.129999999999999893e+00,4.636638200146196098e+00
2.140000000000000124e+00,3.971349283114023798e+00
2.149999999999999911e+00,3.896420345302215704e+00
2.160000000000000142e+00,4.529966430917156117e+00
2.169999999999999929e+00,4.606527231176664294e+00
2.180000000000000160e+00,4.627475484683117202e+00
2.189999999999999947e+00,4.520417193224647967e+00
2.200000000000000178e+00,4.512595761586997156e+00
2.209999999999999964e+00,4.452763131158048893e+00
2.220000000000000195e+00,4.410033072659031994e+00
2.229999999999999982e+00,4.346570944328077779e+00
2.240000000000000213e+00,4.350135732331326111e+00
2.250000000000000000e+00,4.446846421606894140e+00
2.260000000000000231e+00,4.066307230382844473e+00
2.270000000000000018e+00,3.829955548612896887e+00
2.280000000000000249e+00,3.310872322206702023e+00
2.290000000000000036e+00,2.973064623014594510e+00
2.300000000000000266e+00,3.261680420645574952e+00
2.310000000000000053e+00,6.686689082538065598e+00
2.319999999999999840e+00,2.651358881950724999e+00
2.330000000000000071e+00,3.297043788860097191e+00
2.339999999999999858e+00,1.792101594546728904e+00
2.350000000000000089e+00,2.601315492425960496e+00
2.359999999999999876e+00,3.252695964816662233e+00
2.370000000000000107e+00,6.960631913310835195e+00
2.379999999999999893e+00,1.983893991786142452e+00
2.390000000000000124e+00,3.072300786992502086e+00
2.399999999999999911e+00,2.562552236139627837e+01
2.410000000000000142e+00,2.096820436572073287e+00
2.419999999999999929e+00,3.163708067465521800e+00
