 (4.404618162637380929e-01-5.930614574532624417e-01j), (2.264737971602271971e-01+3.753549233410667374e-01j), (-2.080166584715175404e-01+8.772164635338637606e-02j), (-6.938791321828399750e-02-9.340800590124326286e-02j), (3.703617725604100436e-02-5.972425084648604054e-02j), (5.606630779735960468e-02+8.897787418226979841e-03j), (1.276230732401452753e-02+3.911911795029259648e-02j), (-2.832259879806700228e-02+1.739606911054867797e-02j), (-2.756576126278687325e-02-1.514295209020080982e-02j), (2.324726623421752639e-03-2.117535453961103681e-02j), (2.277884204279866792e-02-2.195497646600526407e-03j), (1.398977128954648728e-02+1.411868134756808814e-02j), (-8.760799844788563426e-03+1.028451262690861789e-02j), (-1.796299212605230108e-02-4.370343229689377385e-03j), (-5.449363903733674304e-03-1.052281688492783494e-02j), (1.172104055082007212e-02-3.002150758772881636e-03j), (1.339556764903447432e-02+6.450769365947366454e-03j), (-6.595742997653703064e-04+6.120206102843329769e-03j), (-1.269125620193845526e-02-1.612054738854557748e-03j), (-8.932768161214512878e-03-5.742775802211995927e-03j), (5.184644217363575461e-03-1.787277420267764476e-03j), (1.241169359852058000e-02+3.752525654309139033e-03j), (4.440632239415842966e-03+3.301188817918693751e-03j), (-8.587799066831731248e-03-1.677349413944267172e-03j), (-1.097428591434534105e-02-3.672917595038063029e-03j)
 (2.264737971602203415e-01+3.753549233410634622e-01j), (2.324451577922304057e-01-5.053398110998689186e-01j), (1.570858839419358999e-01+2.819469174398079869e-01j), (-1.709804812154696596e-01+2.799739550691753009e-02j), (-1.332160542093273337e-02-8.451021848302520123e-02j), (4.979848458006060075e-02-2.060513289619076219e-02j), (2.774370899929762269e-02+2.629385652877110763e-02j), (-1.480345393878641433e-02+2.397616586009622061e-02j), (-2.599787217462256467e-02-3.779285429065777982e-03j), (-4.786919220015276553e-03-1.733844973679916218e-02j), (1.631449791299201951e-02-7.056673192034241225e-03j), (1.401804219798536907e-02+8.089014980288118314e-03j), (-3.973220836479070435e-03+9.748338117895690227e-03j), (-1.421016374853902725e-02-2.383042580309394434e-04j), (-6.241951575228811555e-03-7.372493988454506542e-03j), (7.946203745295456200e-03-4.072047518976589647e-03j), (1.106146625106139980e-02+3.118055344064306345e-03j), (7.043114471009957658e-04+4.838714627080066728e-03j), (-9.592342460988294642e-03+3.774303006587741323e-04j), (-7.506611984573937843e-03-3.399332159142888238e-03j), (3.478925437307035969e-03-1.990250147894699791e-03j), (9.625276456775551728e-03+1.513911397657189892e-03j), (3.823894531703638140e-03+2.075176240336872990e-03j), (-6.533653674943298677e-03-3.717287770807695124e-04j), (-8.587799066829614886e-03-1.677349413968930603e-03j)
 (-2.080166584715164857e-01+8.772164635339982364e-02j), (1.570858839419381758e-01+2.819469174398080424e-01j), (2.694813350482725411e-01-5.650640619463469516e-01j), (2.131521917392959209e-01+2.908447048580292127e-01j), (-1.582181738914626157e-01+6.711651345721428297e-02j), (-4.164420421898915731e-02-6.711414937248308399e-02j), (2.223272331726760392e-02-3.574808498638435555e-02j), (3.006843562273220707e-02+5.118501989153763365e-03j), (7.975388103987244084e-03+2.178066821350222240e-02j), (-1.200810088505750023e-02+1.033939591850494694e-02j), (-1.354771906481203568e-02-7.053937109908670414e-03j), (-1.648494213047382818e-03-1.142701642170871300e-02j), (8.568678294239998397e-03-2.433801904638207420e-03j), (7.747819714333201505e-03+6.746187359118383312e-03j), (-8.145960994933433650e-04+6.212465107917355955e-03j), (-6.901525874992577025e-03-1.252287885614639280e-03j), (-4.745052456642196749e-03-5.684102257836610474e-03j), (2.128698089839119699e-03-2.624720458127977052e-03j), (5.888955664463032744e-03+3.051437206798894141e-03j), (2.819351137540886554e-03+4.129955954960797329e-03j), (-3.065979745163578338e-03-9.814334120354360779e-05j), (-5.108873629511997971e-03-3.667599561871362056e-03j), (-1.349009457589300841e-03-2.159006197345025944e-03j), (3.823894531711579271e-03+2.075176240321566223e-03j), (4.440632239404072867e-03+3.301188817944736720e-03j)
 (-6.938791321827372793e-02-9.340800590126234482e-02j), (-1.709804812154823161e-01+2.799739550691715539e-02j), (2.131521917392993348e-01+2.908447048580447558e-01j), (2.822436423722768928e-01-5.259449439960606210e-01j), (1.848295929412492877e-01+3.082407739685760206e-01j), (-1.857839351542604767e-01+5.197356136701525992e-02j), (-3.931947759556375654e-02-8.828950391209192117e-02j), (4.501156536005419817e-02-3.794358263298510531e-02j), (4.405820691228592295e-02+1.923718333672568698e-02j), (-7.854117407862983707e-04+3.206518084039619576e-02j), (-2.997109301112928573e-02+5.969052688825181655e-03j), (-1.899708296853617334e-02-1.757675399482436576e-02j), (1.007254633775739663e-02-1.442916718050496656e-02j), (2.196424594329525470e-02+4.016967461322854677e-03j), (7.088245414559415404e-03+1.286639346196290917e-02j), (-1.350585230143029267e-02+4.600410369051689471e-03j), (-1.583429403621076231e-02-6.995063687813123446e-03j), (4.395917607172032324e-04-7.471379678106772337e-03j), (1.454039168837174129e-02+1.127805196163021544e-03j), (1.032958790387136609e-02+6.352626024752087638e-03j), (-5.768447929282235695e-03+2.452606540977403903e-03j), (-1.404026565952086469e-02-3.771060936215863205e-03j), (-5.108873629509532929e-03-3.667599561863733176e-03j), (9.625276456764702768e-03+1.513911397653086403e-03j), (1.241169359853380727e-02+3.752525654311412821e-03j)
 (3.703617725604284316e-02-5.972425084647643712e-02j), (-1.332160542092593325e-02-8.451021848302983641e-02j), (-1.582181738914624214e-01+6.711651345720826001e-02j), (1.848295929412356875e-01+3.082407739685815717e-01j), (2.546778811094928541e-01-5.410878960862556264e-01j), (1.871543195646673263e-01+2.870654194289740113e-01j), (-1.630050931114762069e-01+4.977806372040247812e-02j), (-2.532970630599784903e-02-7.417082256451149047e-02j), (3.625076551526223295e-02-2.765907000609453548e-02j), (2.609521478622877852e-02+1.486684010704808837e-02j), (-6.234775644521683112e-03+2.154236395547239405e-02j), (-1.825005246030461312e-02+2.966901930041447588e-03j), (-5.601515319507800912e-03-1.112598462887446488e-02j), (9.412972038001976918e-03-8.308961077647376500e-03j), (9.272989741350181475e-03+2.404912722444722470e-03j), (-1.844522746650365582e-03+7.123617659762833398e-03j), (-8.321208084077566167e-03+2.813132948789051103e-03j), (-3.422600437681629255e-03-3.242538033511564288e-03j), (4.880224000135276186e-03-4.170190860181301890e-03j), (5.952592621540719539e-03-5.495442177939988820e-04j), (-6.446980104816495919e-04+2.679708429719501132e-03j), (-5.768447929281684920e-03+2.452606540996531831e-03j), (-3.065979745166755917e-03-9.814334121038869110e-05j), (3.478925437308260683e-03-1.990250147893813781e-03j), (5.184644217368201101e-03-1.787277420277355762e-03j)
 (5.606630779735070208e-02+8.897787418223876421e-03j), (4.979848458006348733e-02-2.060513289618602639e-02j), (-4.164420421899150265e-02-6.711414937248863510e-02j), (-1.857839351542474315e-01+5.197356136702116491e-02j), (1.871543195646558355e-01+2.870654194289695149e-01j), (2.774567231522748756e-01-5.432833937328662710e-01j), (2.011440908542373174e-01+3.011841007765539979e-01j), (-1.717658929562742576e-01+6.006257634729621903e-02j), (-4.329269843204241325e-02-7.854116579419341548e-02j), (3.080140161150922429e-02-3.818188689101624511e-02j), (3.781625533706588216e-02+1.186468934827183963e-02j), (7.160792004496704249e-03+2.799313332141054739e-02j), (-1.890962676004892887e-02+9.087108032902468935e-03j), (-1.829277152145251592e-02-1.273803936775425374e-02j), (4.802038767793212481e-04-1.405173687984009531e-02j), (1.445763395870625252e-02+6.176353021842152097e-04j), (1.056717085188710846e-02+1.087614331405494482e-02j), (-3.880575844658652740e-03+6.114321766711020879e-03j), (-1.201039950452027251e-02-4.919887447457740523e-03j), (-6.094061914218861647e-03-7.843108455213949545e-03j), (5.952592621545647888e-03-5.495442177802923982e-04j), (1.032958790386939718e-02+6.352626024732707308e-03j), (2.819351137544441870e-03+4.129955954947772158e-03j), (-7.506611984570763299e-03-3.399332159122347811e-03j), (-8.932768161225941236e-03-5.742775802210026148e-03j)
 (1.276230732400173221e-02+3.911911795030785510e-02j), (2.774370899930175133e-02+2.629385652876822452e-02j), (2.223272331726582757e-02-3.574808498639285570e-02j), (-3.931947759555210614e-02-8.828950391209505755e-02j), (-1.630050931114861990e-01+4.977806372041434363e-02j), (2.011440908542351802e-01+3.011841007765491129e-01j), (2.686959233074828757e-01-5.329988811059680476e-01j), (1.831810987281748404e-01+2.968137575468619560e-01j), (-1.772152568600058042e-01+4.953975946238430017e-02j), (-3.157165788122856531e-02-8.154331655297641923e-02j), (4.419696926055454583e-02-3.173111752507482702e-02j), (3.715668103729927174e-02+1.798489545112541554e-02j), (-5.530464197434888443e-03+2.638107858255206092e-02j), (-2.784239492129068211e-02+3.344332230690657756e-03j), (-1.310812730407045698e-02-1.452531678801664144e-02j), (1.289189747530806313e-02-1.029921122554438954e-02j), (1.889826619811565619e-02+3.918824120115300957e-03j), (1.979371785052197030e-03+9.198793900095066436e-03j), (-1.485486175901061870e-02+2.441404171698926227e-03j), (-1.201039950450973059e-02-4.919887447477703721e-03j), (4.880224000127627790e-03-4.170190860173900692e-03j), (1.454039168836945839e-02+1.127805196165210765e-03j), (5.888955664462095126e-03+3.051437206814554791e-03j), (-9.592342460980545632e-03+3.774303006461709326e-04j), (-1.269125620194372014e-02-1.612054738863079144e-03j)
 (-2.832259879804670255e-02+1.739606911052613350e-02j), (-1.480345393878756965e-02+2.397616586010481790e-02j), (3.006843562272894579e-02+5.118501989165812754e-03j), (4.501156536003185493e-02-3.794358263298965028e-02j), (-2.532970630597664724e-02-7.417082256452016409e-02j), (-1.717658929562705938e-01+6.006257634730020195e-02j), (1.831810987281704273e-01+2.968137575468645650e-01j), (2.632465594037503576e-01-5.435216979908766843e-01j), (1.949021392789815343e-01+2.938116067880787163e-01j), (-1.638196892109450020e-01+5.599052882832285249e-02j), (-3.223123218100462650e-02-7.542311045012282944e-02j), (3.150571305861589455e-02-3.334317226393281736e-02j), (2.822391287607453961e-02+1.224211964891073340e-02j), (-3.458199800608473956e-04+2.459380116229095692e-02j), (-1.543070132276429252e-02+7.096857884993380480e-03j), (-8.667495064666064924e-03-1.122412797008922811e-02j), (4.304098408485489483e-03-1.197656063950884239e-02j), (7.923980283762930427e-03+2.459065251021004192e-04j), (1.979371785050401157e-03+9.198793900083662364e-03j), (-3.880575844655270029e-03+6.114321766731917358e-03j), (-3.422600437688183474e-03-3.242538033521295653e-03j), (4.395917607241785555e-04-7.471379678109523609e-03j), (2.128698089839961907e-03-2.624720458126757108e-03j), (7.043114470904904972e-04+4.838714627074428877e-03j), (-6.595742997544326580e-04+6.120206102855178798e-03j)
 (-2.756576126279083883e-02-1.514295209019346847e-02j), (-2.599787217463368078e-02-3.779285429071478283e-03j), (7.975388103999451334e-03+2.178066821350439775e-02j), (4.405820691229140468e-02+1.923718333672242917e-02j), (3.625076551526033170e-02-2.765907000609321362e-02j), (-4.329269843205497958e-02-7.854116579419141708e-02j), (-1.772152568600063316e-01+4.953975946238095562e-02j), (1.949021392789968832e-01+2.938116067880814919e-01j), (2.766421270527916199e-01-5.370709286249448766e-01j), (1.942425649792232645e-01+2.999318128909431169e-01j), (-1.765109454129081268e-01+5.437847408945925554e-02j), (-4.116400034219997589e-02-8.116588625232905307e-02j), (3.669035727596637458e-02-3.513044968420790670e-02j), (4.063560647460962710e-02+1.599464530322572062e-02j), (4.094812259343444047e-03+2.789498998021120238e-02j), (-2.401850038958094555e-02+5.419508471029132329e-03j), (-1.964178097902946271e-02-1.489704556510232022e-02j), (4.304098408482495350e-03-1.197656063950726379e-02j), (1.889826619812964847e-02+3.918824120110638888e-03j), (1.056717085186962765e-02+1.087614331406541908e-02j), (-8.321208084066214136e-03+2.813132948773088178e-03j), (-1.583429403621489442e-02-6.995063687800032355e-03j), (-4.745052456642521142e-03-5.684102257841539690e-03j), (1.106146625105956793e-02+3.118055344064368361e-03j), (1.339556764903824561e-02+6.450769365947177370e-03j)
 (2.324726623431562500e-03-2.117535453960776859e-02j), (-4.786919220013009270e-03-1.733844973680574025e-02j), (-1.200810088506697702e-02+1.033939591850665737e-02j), (-7.854117407883262625e-04+3.206518084040062971e-02j), (2.609521478622940302e-02+1.486684010704700763e-02j), (3.080140161151730810e-02-3.818188689101831290e-02j), (-3.157165788122141825e-02-8.154331655297732129e-02j), (-1.638196892109691494e-01+5.599052882832379618e-02j), (1.942425649792348108e-01+2.999318128909446157e-01j), (2.639508708508306878e-01-5.386829833638129283e-01j), (1.853097968180282551e-01+2.941890370887355610e-01j), (-1.713263011955528659e-01+5.259119666918915525e-02j), (-2.875230674367512326e-02-7.741336059802109149e-02j), (4.113098951538658732e-02-3.182926086628039969e-02j), (3.204780740777512377e-02+1.431729588926068143e-02j), (-6.879473655015492031e-03+2.422207238519729147e-02j), (-2.401850038957433625e-02+5.419508471028861712e-03j), (-8.667495064668184757e-03-1.122412797009184407e-02j), (1.289189747530327182e-02-1.029921122553464213e-02j), (1.445763395870691345e-02+6.176353021726229200e-04j), (-1.844522746644350428e-03+7.123617659769976990e-03j), (-1.350585230143556102e-02+4.600410369047448940e-03j), (-6.901525874993619594e-03-1.252287885612879837e-03j), (7.946203745299827703e-03-4.072047518970417501e-03j), (1.172104055081730177e-02-3.002150758782138988e-03j)
