 (5.021664012592386150e-01-2.159610279087495477e-01j), (-1.408720007919364581e-01+2.749354630612587669e-01j), (-7.324438051788693949e-02-1.620150173730827425e-01j), (1.055145041805206491e-01+2.868532978182253973e-03j), (-2.855922338716770578e-02+6.982931909576117757e-02j), (-3.717631084530839680e-02-3.570859317919850007e-02j), (3.385694251866089993e-02-2.419774812685662052e-02j), (5.846322257033378239e-03+3.443608944416141904e-02j), (-2.454775623863928932e-02+5.107329014740411011e-04j), (8.531516873954149774e-03-2.538565875199555455e-02j), (1.242253825696734704e-02+1.172604998876644253e-02j), (-1.249665145238976031e-02+1.442938241967795659e-02j), (-2.107133444579509240e-03-1.650816115216905897e-02j), (1.014001575163134272e-02-4.108907583385372313e-03j), (-4.291869050104020998e-03+1.619147522383947851e-02j), (-4.780533890255219374e-03-4.278059491973253657e-03j), (6.146304210557311173e-03-1.249930537555057897e-02j), (-6.525776333131468217e-04+1.011705601879208868e-02j), (-4.159823384999669291e-03+6.720422960499199475e-03j), (3.959244057523250704e-03-1.306585021426921039e-02j)
 (-1.408720007919363471e-01+2.749354630612591555e-01j), (4.289220207413512731e-01-3.779760452818321514e-01j), (-3.535749661141616984e-02+2.778039960394408370e-01j), (-1.018036039050538299e-01-9.218569827732095434e-02j), (6.833819333521133632e-02-3.284006020101698509e-02j), (5.297719131493714567e-03+4.563157096890461950e-02j), (-3.132998858827483468e-02-1.272503735036522449e-03j), (9.309186280020628756e-03-2.368701522538339821e-02j), (1.437783913098941366e-02+9.050430692166639909e-03j), (-1.212521798167428069e-02+1.223678289023977933e-02j), (-3.965134578433228765e-03-1.095627633231682947e-02j), (1.031540481238612736e-02-4.782111163403653803e-03j), (-2.356635700757756663e-03+1.032047483629370578e-02j), (-6.399002494683153804e-03-3.166859283303437300e-04j), (5.359481861375041747e-03-8.386967075358540968e-03j), (1.854435160454732164e-03+3.692169848289431674e-03j), (-5.433111523569987729e-03+5.838996526818098637e-03j), (1.986480825559380509e-03-5.778882415050904178e-03j), (3.306666424208500564e-03-2.948794195477227095e-03j), (-4.159823384998677029e-03+6.720422960499124881e-03j)
 (-7.324438051788710602e-02-1.620150173730833532e-01j), (-3.535749661141600331e-02+2.778039960394412811e-01j), (4.003627973541848406e-01-3.081467261860700857e-01j), (-7.253380745672641239e-02+2.420954028602405883e-01j), (-6.794666138639160469e-02-1.163834464041764299e-01j), (7.418451559224431557e-02+1.596029243144891918e-03j), (-1.925003710714659477e-02+4.614230387037721731e-02j), (-2.279847171431807068e-02-2.665816248703060595e-02j), (2.173172453698411777e-02-1.196096523661797743e-02j), (1.881187678604047397e-03+2.347981311184535805e-02j), (-1.423235142625768265e-02-4.271378261930508687e-03j), (6.174881173200431547e-03-1.506518391570032395e-02j), (6.023535762281775029e-03+1.140936406043397550e-02j), (-7.137169591014284019e-03+6.042415344321268311e-03j), (-2.526982841236126431e-04-1.281599130388024962e-02j), (4.706904228059284601e-03+1.730088943431876526e-03j), (-2.305388224542073965e-03+1.041259280879025875e-02j), (-1.473867466049679983e-03-7.226853687451991262e-03j), (1.986480825561748841e-03-5.778882415050737645e-03j), (-6.525776333156652065e-04+1.011705601879202276e-02j)
 (1.055145041805202882e-01+2.868532978182902760e-03j), (-1.018036039050535385e-01-9.218569827732162048e-02j), (-7.253380745672619034e-02+2.420954028602408381e-01j), (4.342197398728471769e-01-3.323444743129245760e-01j), (-6.668748519969347477e-02+2.765314923044016604e-01j), (-9.249441762503157749e-02-1.158727135027038252e-01j), (8.271603246620075345e-02-2.378962950884879260e-02j), (-6.827498850182602691e-03+5.786835385914262248e-02j), (-3.529512316670411348e-02-1.222878006735275865e-02j), (1.962459109240124316e-02-2.846912638878670507e-02j), (1.202120343023743362e-02+1.937090552846060243e-02j), (-1.852422047636200636e-02+1.192009696190762282e-02j), (1.394347282944024755e-03-1.934324340767264866e-02j), (1.216983997284104210e-02-1.089941315116015400e-03j), (-7.789747224329519014e-03+1.615947136311123022e-02j), (-4.412521669121207205e-03-6.095568343378466279e-03j), (8.666148285580396390e-03-1.133576127083922233e-02j), (-2.305388224540239495e-03+1.041259280879108448e-02j), (-5.433111523573678353e-03+5.838996526817039588e-03j), (6.146304210560461431e-03-1.249930537554986600e-02j)
 (-2.855922338716646719e-02+6.982931909576109430e-02j), (6.833819333521014283e-02-3.284006020101683937e-02j), (-6.794666138639139652e-02-1.163834464041766381e-01j), (-6.668748519969275312e-02+2.765314923044019935e-01j), (4.096719836342064269e-01-3.318337414114520545e-01j), (-5.815596832573642627e-02+2.511458335524083818e-01j), (-8.007187936806728357e-02-1.041466635139387392e-01j), (7.021938101381347552e-02-9.360247089171196827e-03j), (-8.934632294763274196e-03+4.136019270697516292e-02j), (-2.515510741507311077e-02-1.633768765073945542e-02j), (1.533272204229913123e-02-1.227765116494678420e-02j), (7.240669539979578337e-03+1.509284603648712239e-02j), (-1.237791626580224749e-02-5.792084136418762866e-04j), (7.417696496292355834e-04-9.226187388882903587e-03j), (8.010016587842247113e-03+5.630481645386074124e-03j), (-3.830503166806772247e-03+3.093621148839710046e-03j), (-4.412521669121019854e-03-6.095568343377307484e-03j), (4.706904228057753707e-03+1.730088943429738046e-03j), (1.854435160457575593e-03+3.692169848291790030e-03j), (-4.780533890257594211e-03-4.278059491974808837e-03j)
 (-3.717631084531004826e-02-3.570859317919940906e-02j), (5.297719131495497863e-03+4.563157096890570197e-02j), (7.418451559224382985e-02+1.596029243144447829e-03j), (-9.249441762503252118e-02-1.158727135027041166e-01j), (-5.815596832573557973e-02+2.511458335524088814e-01j), (4.220945218911708596e-01-3.201076914226875791e-01j), (-7.065261977812402339e-02+2.655752159720865535e-01j), (-8.217901281264720914e-02-1.206548246661066914e-01j), (8.035939676544319454e-02-1.346915467255807228e-02j), (-1.322650134486381621e-02+5.755166793081556431e-02j), (-2.993564130533266782e-02-2.061574714271361200e-02j), (2.147902625286019634e-02-2.477695654049591467e-02j), (6.588091906664138644e-03+2.520990205527692124e-02j), (-1.653773965080107197e-02+6.141214546859878436e-03j), (4.701013707152452460e-03-2.229203760315403779e-02j), (8.010016587841872412e-03+5.630481645386868628e-03j), (-7.789747224329017679e-03+1.615947136310910345e-02j), (-2.526982841233506999e-04-1.281599130387723294e-02j), (5.359481861373803155e-03-8.386967075361385915e-03j), (-4.291869050102820569e-03+1.619147522384116120e-02j)
 (3.385694251866138565e-02-2.419774812685521193e-02j), (-3.132998858827557020e-02-1.272503735038264111e-03j), (-1.925003710714606048e-02+4.614230387037802916e-02j), (8.271603246620079508e-02-2.378962950884837280e-02j), (-8.007187936806772766e-02-1.041466635139398633e-01j), (-7.065261977812346827e-02+2.655752159720873307e-01j), (4.199873884465908924e-01-3.366158525748560448e-01j), (-6.051260402649384640e-02+2.614663083887005524e-01j), (-8.647088186274880239e-02-1.044633494422673448e-01j), (7.557886287518435220e-02-1.774721416453091394e-02j), (-7.080197134303196915e-03+4.505236255526549882e-02j), (-3.058821893864813526e-02-1.049869112392289375e-02j), (1.731920286786169105e-02-1.805653357999521119e-02j), (1.054733596418688107e-02+1.214405184100697185e-02j), (-1.653773965080082911e-02+6.141214546859604349e-03j), (7.417696496293561467e-04-9.226187388883862889e-03j), (1.216983997284063271e-02-1.089941315113690436e-03j), (-7.137169591014234579e-03+6.042415344318762503e-03j), (-6.399002494682582212e-03-3.166859283287846473e-04j), (1.014001575163070261e-02-4.108907583385910077e-03j)
 (5.846322257035118167e-03+3.443608944416048229e-02j), (9.309186280019025872e-03-2.368701522538207288e-02j), (-2.279847171431827538e-02-2.665816248703135882e-02j), (-6.827498850180920009e-03+5.786835385914231022e-02j), (7.021938101381211550e-02-9.360247089169909662e-03j), (-8.217901281264734792e-02-1.206548246661079959e-01j), (-6.051260402649283332e-02+2.614663083887013850e-01j), (4.156955193964876338e-01-3.204243773510172533e-01j), (-6.529313791675031564e-02+2.571882488967290326e-01j), (-8.032457765219025436e-02-1.169626548178188119e-01j), (7.492628524187064376e-02-7.630158145739078523e-03j), (-1.124002051930247936e-02+5.177278551576520310e-02j), (-2.662897488112537375e-02-2.356454133819167046e-02j), (1.731920286786235719e-02-1.805653357999680714e-02j), (6.588091906663222710e-03+2.520990205527817371e-02j), (-1.237791626580145993e-02-5.792084136413576043e-04j), (1.394347282943472245e-03-1.934324340767419950e-02j), (6.023535762282165341e-03+1.140936406043466592e-02j), (-2.356635700758058938e-03+1.032047483629464253e-02j), (-2.107133444579316686e-03-1.650816115217036348e-02j)
 (-2.454775623864269285e-02+5.107329014739699774e-04j), (1.437783913099285188e-02+9.050430692166325924e-03j), (2.173172453698386450e-02-1.196096523661725752e-02j), (-3.529512316670697925e-02-1.222878006735307610e-02j), (-8.934632294760247104e-03+4.136019270697437189e-02j), (8.035939676544258392e-02-1.346915467255661511e-02j), (-8.647088186275028732e-02-1.044633494422683578e-01j), (-6.529313791674884460e-02+2.571882488967287550e-01j), (4.218418236070454741e-01-3.329236827265684706e-01j), (-6.594571555006328856e-02+2.673053049155205696e-01j), (-8.448440103719032090e-02-1.102422318573191423e-01j), (7.888552929939370018e-02-2.069600836000790381e-02j), (-1.124002051930186180e-02+5.177278551576336429e-02j), (-3.058821893864887773e-02-1.049869112392001237e-02j), (2.147902625286120595e-02-2.477695654049797552e-02j), (7.240669539978238263e-03+1.509284603648741209e-02j), (-1.852422047636098981e-02+1.192009696190790211e-02j), (6.174881173200658796e-03-1.506518391569923281e-02j), (1.031540481238466499e-02-4.782111163406399003e-03j), (-1.249665145238836039e-02+1.442938241968040776e-02j)
 (8.531516873957586261e-03-2.538565875199473923e-02j), (-1.212521798167782647e-02+1.223678289023938034e-02j), (1.881187678604493221e-03+2.347981311184449416e-02j), (1.962459109240394586e-02-2.846912638878543525e-02j), (-2.515510741507612918e-02-1.633768765073979196e-02j), (-1.322650134486315354e-02+5.755166793081481491e-02j), (7.557886287518619794e-02-1.774721416453038311e-02j), (-8.032457765219239154e-02-1.169626548178182152e-01j), (-6.594571555006220609e-02+2.673053049155197369e-01j), (4.176820002220455463e-01-3.262032597660676769e-01j), (-6.198647149254102318e-02+2.542394547012509221e-01j), (-8.448440103718912741e-02-1.102422318573198640e-01j), (7.492628524187011640e-02-7.630158145737146042e-03j), (-7.080197134303575085e-03+4.505236255526282041e-02j), (-2.993564130533273027e-02-2.061574714271136727e-02j), (1.533272204230026227e-02-1.227765116494781462e-02j), (1.202120343023684382e-02+1.937090552846108468e-02j), (-1.423235142625985800e-02-4.271378261931807994e-03j), (-3.965134578428484297e-03-1.095627633231447892e-02j), (1.242253825696329472e-02+1.172604998876447188e-02j)
