 (3.789899373832398277e-01-6.667185883497138699e-01j), (3.151071290227943633e-01+3.379683221260276760e-01j), (-1.685303661544743370e-01+1.446413480809929930e-01j), (-9.397018245738658626e-02-5.290272491054245907e-02j), (-1.057903471468030036e-02-6.713188082528133427e-02j), (3.760538144243878028e-02-2.954029608804884660e-02j), (3.752508776062586648e-02+1.677225587081181482e-02j), (8.268120242590507041e-03+3.239309444172109448e-02j), (-1.855290683619191527e-02+1.560115761979067803e-02j), (-2.267950089026862445e-02-1.030086813476435367e-02j), (-6.827368778122770536e-03-2.067371288999935927e-02j), (1.130175041088397718e-02-9.952600288235002521e-03j), (1.615016295243678832e-02+7.856611977536417588e-03j), (6.052066948285564699e-03+1.513945434404772097e-02j), (-7.674056708805850231e-03+6.846022885732826711e-03j), (-1.251273834157684214e-02-6.690070631104066794e-03j), (-5.601198751462387916e-03-1.190714652760307621e-02j), (5.425337464859532506e-03-4.989320167173513960e-03j), (1.031040720403808564e-02+6.064694609710145033e-03j), (5.356316917044749021e-03+9.967407108568800828e-03j), (-3.950243090082160465e-03+3.605594256420473123e-03j), (-8.794218252424325713e-03-5.732557489291245645e-03j), (-5.256547493062817440e-03-8.570279812691400378e-03j), (2.827662436120037537e-03-2.638357272389710642e-03j), (7.778143726415987641e-03+5.540332128546240735e-03j), (5.250159922015526330e-03+7.667896448289246436e-03j), (-1.991584010583339129e-03+1.869463902224005386e-03j), (-7.004232803857889100e-03-5.603787962298757003e-03j), (-5.304338273801391737e-03-6.936052879102421777e-03j), (1.244707213847816470e-03-1.115419249034767290e-03j), (6.438570592028474218e-03+5.566097343472296496e-03j), (5.464237313168435889e-03+6.433527513240584229e-03j), (-6.067027611044614440e-04+6.128427326300272268e-04j), (-6.005607181248128965e-03-5.825111452493905197e-03j), (-5.703712650799014176e-03-6.053544713349245238e-03j)
 (3.151071290267220548e-01+3.379683221268002802e-01j), (2.104595712228412574e-01-5.220772402678512947e-01j), (2.211369465707771764e-01+2.850655972135320293e-01j), (-1.791094008714002039e-01+7.750946725809779170e-02j), (-5.636480101692629280e-02-8.244302100164040137e-02j), (2.694605305028200878e-02-5.035962495342949374e-02j), (4.587350168080780999e-02+2.852798354606268100e-03j), (1.897218092586936550e-02+3.237341349114986749e-02j), (-1.441138064432779392e-02+2.209222630697295006e-02j), (-2.538027562054392949e-02-5.072555274413029051e-03j), (-1.137775047443760623e-02-2.025346841958891933e-02j), (9.322794170993145557e-03-1.281710091051811370e-02j), (1.735381736157219634e-02+5.186854054282916127e-03j), (8.476106242748972577e-03+1.470263485753356934e-02j), (-6.460671392456751420e-03+8.449383723814063787e-03j), (-1.327525546311417864e-02-5.061123650849707299e-03j), (-7.087400873813444122e-03-1.167939079547686450e-02j), (4.709208452282301338e-03-5.842451915650368269e-03j), (1.078165437931781143e-02+4.978086938719965965e-03j), (6.360164118105365513e-03+9.670288865957736915e-03j), (-3.437901337672655180e-03+4.234849623051835550e-03j), (-9.206790584366231905e-03-4.964685562061857058e-03j), (-5.966555815644817434e-03-8.370914756982940005e-03j), (2.521596236204535612e-03-3.029947686513898529e-03j), (8.077822354751676079e-03+5.029539177137514264e-03j), (5.786559717609467655e-03+7.409796030986495231e-03j), (-1.754072882174209950e-03+2.064108483546127012e-03j), (-7.295922287356705963e-03-5.066588975136673140e-03j), (-5.759525583177571920e-03-6.719207208718415425e-03j), (1.134232310077968502e-03-1.369955542306826139e-03j), (6.708944534196828804e-03+5.318108271431072273e-03j), (5.831867827415767973e-03+6.178940072465574293e-03j), (-5.413698692324068508e-04+6.084160590263286081e-04j), (-6.310415410800404752e-03-5.440701976135986322e-03j), (-6.005607179769383887e-03-5.825111455731085686e-03j)
 (-1.685303661594642621e-01+1.446413480786515326e-01j), (2.211369465730972650e-01+2.850655972156241336e-01j), (1.998805365077775953e-01-5.892091210916093891e-01j), (2.587423280096469158e-01+2.555253011254908224e-01j), (-1.415843131054773940e-01+9.428172312724195092e-02j), (-4.809668077781147077e-02-5.004992655633774823e-02j), (8.393146214152980705e-03-3.475846733603391719e-02j), (2.319400079355789582e-02-7.448069780644417034e-03j), (1.214481214323562784e-02+1.169970059998764675e-02j), (-3.109630230377163039e-03+1.213962602072089780e-02j), (-9.230112669913097603e-03+2.784056706802890552e-03j), (-5.325683524436929106e-03-5.114014080567587384e-03j), (1.648737462314177338e-03-5.971078027684175588e-03j), (4.841079017745324176e-03-1.503216570382201250e-03j), (2.874907491594660275e-03+2.795488329939853703e-03j), (-1.035333926473563058e-03+3.460063551293442521e-03j), (-2.964848256287141645e-03+1.003570962849700864e-03j), (-1.731083963273519558e-03-1.711983687797408041e-03j), (7.589653678178555005e-04-2.236857660007341830e-03j), (1.987436124296765999e-03-7.544705486506107610e-04j), (1.103616624430365459e-03+1.100009049989923542e-03j), (-6.102389009880221805e-04+1.596492354825917699e-03j), (-1.428646853658696678e-03+5.756465632213540740e-04j), (-7.163958994123593559e-04-7.030183079494848383e-04j), (5.300122262233482751e-04-1.160483783205691621e-03j), (1.073589553553791140e-03-5.742487868072856331e-04j), (4.822214416024974792e-04+4.737431526721047701e-04j), (-5.093656652908178919e-04+9.486892364827012158e-04j), (-8.573516978513808602e-04+4.995083636986092767e-04j), (-2.952882705785007359e-04-2.856796910276121937e-04j), (5.275295510854740178e-04-7.571128108810295295e-04j), (7.033373499639519744e-04-5.070031837511548194e-04j), (1.281551789424144566e-04+1.253953631556890206e-04j), (-5.413698661859820847e-04+6.084160580162331720e-04j), (-6.067027646428815434e-04+6.128427347257061090e-04j)
 (-9.397018245529910330e-02-5.290272490828137886e-02j), (-1.791094008705193530e-01+7.750946725500813816e-02j), (2.587423280079951815e-01+2.555253011267693553e-01j), (2.374056242746248047e-01-5.724368652233872146e-01j), (2.670104482502774768e-01+2.879183955693604968e-01j), (-1.601372199444216216e-01+1.098828807458218648e-01j), (-7.077618166126030397e-02-6.035079468936060954e-02j), (1.565777429299811813e-03-5.543218022707296910e-02j), (3.449575120513989623e-02-1.740067007030627472e-02j), (2.829497510052126144e-02+1.955631258138658402e-02j), (2.942436713624388411e-03+2.727908036193749108e-02j), (-1.690416937690511490e-02+9.630079588711790844e-03j), (-1.783842186805005905e-02-1.180408470421911299e-02j), (-3.952461287951641693e-03-1.787822455486240761e-02j), (1.026641648391577247e-02-6.492536748368112412e-03j), (1.318531469641148583e-02+8.860182949765704752e-03j), (4.320982984172467602e-03+1.342747065854567323e-02j), (-6.915091340273269577e-03+4.609165214958282214e-03j), (-1.052530221502983622e-02-7.444541173395678724e-03j), (-4.497582130565421291e-03-1.080713747347459945e-02j), (4.815098564110520743e-03-3.392827821339828784e-03j), (8.881760352904423395e-03+6.640341178554285198e-03j), (4.639921015268144364e-03+9.264388801015877029e-03j), (-3.420230862886119560e-03+2.445110470407628120e-03j), (-7.720628697131332908e-03-6.306806273959711558e-03j), (-4.774326055094488611e-03-8.096536662577345084e-03j), (2.318296771036998209e-03-1.689668032348457102e-03j), (6.920792033530574414e-03+6.039840490588313342e-03j), (4.954871644806728426e-03+7.382216754220689847e-03j), (-1.464054453356675341e-03+1.112351097644599792e-03j), (-6.300895457625942282e-03-6.110791150708464771e-03j), (-5.176183095265306927e-03-6.810657517211344408e-03j), (7.033373496523457648e-04-5.070031845591616926e-04j), (5.831867825022641477e-03+6.178940071250347589e-03j), (5.464237318106707902e-03+6.433527516552910337e-03j)
 (-1.057903471496879702e-02-6.713188082599455542e-02j), (-5.636480101705115126e-02-8.244302099910491566e-02j), (-1.415843131055179449e-01+9.428172312611082795e-02j), (2.670104482505031296e-01+2.879183955682964591e-01j), (2.188527174358645966e-01-5.568357075979394333e-01j), (2.443309473640740692e-01+2.776175274310873631e-01j), (-1.669645887279438412e-01+8.920916785343582789e-02j), (-5.947443124788528990e-02-7.030339497953434769e-02j), (1.771594038481031502e-02-4.757556824361335035e-02j), (4.054781814983654531e-02-2.261215723393085464e-03j), (2.062091839116666353e-02+2.640233545549240321e-02j), (-9.570301625733383319e-03+2.058900973920200356e-02j), (-2.250536813005445461e-02-2.277066939064757711e-03j), (-1.241308440044511241e-02-1.679340487373838509e-02j), (6.357945913237225688e-03-1.181352994795287215e-02j), (1.562273340072393123e-02+3.474870369050738449e-03j), (9.235071607431099422e-03+1.246577719753864943e-02j), (-4.473235264314005463e-03+7.694913173371602071e-03j), (-1.217163884117831302e-02-3.961114598231577077e-03j), (-7.697639774924094555e-03-1.008289844641446255e-02j), (3.280561598152636343e-03-5.266805345831554637e-03j), (1.006525848242780657e-02+4.275068627895866301e-03j), (6.890176342701396367e-03+8.509805083828991118e-03j), (-2.364311784866982187e-03+3.660600834353979535e-03j), (-8.724569142492316284e-03-4.490942409121088941e-03j), (-6.475921478903444613e-03-7.422225519258242483e-03j), (1.664244535925865371e-03-2.530439322575431856e-03j), (7.782534084471309094e-03+4.743859485019019315e-03j), (6.314089269823715614e-03+6.652683220589240831e-03j), (-1.050735531995699136e-03+1.557105299303435152e-03j), (-7.167767107796328523e-03-4.941193611910553452e-03j), (-6.300895455819666667e-03-6.110791150447285672e-03j), (5.275295543825424737e-04-7.571128066313968742e-04j), (6.708944532065186719e-03+5.318108269821833489e-03j), (6.438570587164505615e-03+5.566097338758150756e-03j)
 (3.760538144109029646e-02-2.954029608740801199e-02j), (2.694605304737199974e-02-5.035962495499483188e-02j), (-4.809668077342916376e-02-5.004992655588723360e-02j), (-1.601372199437553212e-01+1.098828807462895740e-01j), (2.443309473609222016e-01+2.776175274315678121e-01j), (2.120253486558573153e-01-5.775094204914779095e-01j), (2.556326977769379782e-01+2.676649271457138823e-01j), (-1.508144257731663385e-01+9.706577983624699313e-02j), (-5.342236430332465702e-02-5.516394063597864633e-02j), (1.004188367356852706e-02-4.072954537004178088e-02j), (2.803507981608658814e-02-8.951286346029672936e-03j), (1.501971963388562190e-02+1.449518893362264187e-02j), (-4.144964159741310571e-03+1.559968956334648049e-02j), (-1.219496092464751255e-02+3.787627671063027203e-03j), (-7.056767486465183488e-03-6.825997757980420064e-03j), (2.407702827275359607e-03-8.207935699519915487e-03j), (6.828515147599785104e-03-2.257687116949649159e-03j), (3.978524110212294795e-03+3.895497385533622323e-03j), (-1.645572827153138828e-03+5.056555900543444407e-03j), (-4.393495107557248563e-03+1.579217529790031020e-03j), (-2.447479861428656939e-03-2.415001998388565784e-03j), (1.288977590294824917e-03-3.397341442777547169e-03j), (3.061025679641434481e-03-1.328719333618154710e-03j), (1.585838067231611125e-03+1.573752200712289114e-03j), (-1.119604568997705895e-03+2.545181590400310764e-03j), (-2.285998551226341505e-03+1.075154931643313968e-03j), (-1.011684166395329697e-03-9.886980042755593844e-04j), (1.057541774656364396e-03-1.917596591692814680e-03j), (1.776926904193180468e-03-1.081251969989614325e-03j), (6.103766192561934549e-04+5.991385123051088529e-04j), (-1.050735532640307201e-03+1.557105300034806496e-03j), (-1.464054458085754665e-03+1.112351096426305880e-03j), (-2.952882720786325688e-04-2.856796963945639769e-04j), (1.134232313809883236e-03-1.369955537882315685e-03j), (1.244707216925164525e-03-1.115419245849741045e-03j)
 (3.752508776319934958e-02+1.677225587171230631e-02j), (4.587350168242874948e-02+2.852798354063552921e-03j), (8.393146210721154701e-03-3.475846733710218073e-02j), (-7.077618166290620960e-02-6.035079468754968313e-02j), (-1.669645887235339521e-01+8.920916785216595479e-02j), (2.556326977737470307e-01+2.676649271462098745e-01j), (2.281755116072881062e-01-5.696528085129188845e-01j), (2.616847647246788311e-01+2.828043814912212239e-01j), (-1.584884824815913640e-01+1.039118027132698852e-01j), (-6.593510264314948743e-02-6.185401126152764717e-02j), (4.440684919246207230e-03-5.263669189094512257e-02j), (3.346041728053453235e-02-1.394060652388334591e-02j), (2.533012684282185192e-02+2.055988354753563244e-02j), (1.211352751513058990e-03+2.556709667217506657e-02j), (-1.614520400999758243e-02+7.393221929230790572e-03j), (-1.585098574270627642e-02-1.255855525239869472e-02j), (-2.848844663980799712e-03-1.677821550715739504e-02j), (9.656177581523348735e-03-4.896044389719880069e-03j), (1.175666784403167110e-02+9.435829511374449474e-03j), (3.604587086548700740e-03+1.272445234738620035e-02j), (-6.385079116290653424e-03+3.448681438093072552e-03j), (-9.451712663658217925e-03-8.018789963199409246e-03j), (-4.015360683455470106e-03-1.033339432656489934e-02j), (4.305732894844912194e-03-2.444138576597010802e-03j), (8.024408654783932171e-03+7.139849542283178627e-03j), (4.344632747829988220e-03+8.978709103327710619e-03j), (-2.892701312687471528e-03+1.687997663412963345e-03j), (-7.017291351279547271e-03-6.813809457306034718e-03j), (-4.646170869004097662e-03-7.971141300648056094e-03j), (1.776926896579850796e-03-1.081251972899187081e-03j), (6.314089274392105551e-03+6.652683223782764402e-03j), (4.954871649068720227e-03+7.382216754666046273e-03j), (-8.573517000696218590e-04+4.995083636703069379e-04j), (-5.759525584584437863e-03-6.719207209613748712e-03j), (-5.304338274792801816e-03-6.936052880092573314e-03j)
 (8.268120243419004034e-03+3.239309443809666039e-02j), (1.897218092736189729e-02+3.237341349350669056e-02j), (2.319400079160439249e-02-7.448069778892738371e-03j), (1.565777428950521771e-03-5.543218022875093243e-02j), (-5.947443124856709867e-02-7.030339498077693705e-02j), (-1.508144257711482306e-01+9.706577983754843819e-02j), (2.616847647243761288e-01+2.828043814912358234e-01j), (2.205014548933192098e-01-5.628067856359691978e-01j), (2.491720263841401550e-01+2.761143108631510801e-01j), (-1.640896812302742591e-01+9.200465619065374689e-02j), (-6.050976518049445974e-02-6.684333143187723425e-02j), (1.475109212663111222e-02-4.657199728260284083e-02j), (3.881673419313873968e-02-3.973199412855567617e-03j), (2.137988375307376884e-02+2.416547780009644167e-02j), (-7.582865496720395983e-03+1.983453918773451369e-02j), (-2.140175150736572593e-02-1.177057885927090819e-03j), (-1.302332330498586627e-02-1.519691252293791338e-02j), (4.929299064264468580e-03-1.123788338224150120e-02j), (1.490633750054934370e-02+2.771852058603477102e-03j), (9.765083832706670033e-03+1.130529341970782677e-02j), (-3.399645712872488221e-03+7.120664381240214384e-03j), (-1.168941739417727992e-02-3.487371445075803430e-03j), (-8.207005445651057579e-03-9.134209206147610172e-03j), (2.423209902448934111e-03-4.767296984365593238e-03j), (9.769970214346099247e-03+3.989388934501966223e-03j), (7.417705890068885047e-03+7.752692276265507262e-03j), (-1.660974434807809940e-03+3.153597649994222245e-03j), (-8.596413958859256549e-03-4.365547048532442825e-03j), (-7.017291352143002411e-03-6.813809456210077192e-03j), (1.057541776053123406e-03-1.917596591612356904e-03j), (7.782534084557170100e-03+4.743859482257787100e-03j), (6.920792033097866724e-03+6.039840491842342340e-03j), (-5.093656670867514110e-04+9.486892395883866295e-04j), (-7.295922285687123088e-03-5.066588976461419008e-03j), (-7.004232803333114432e-03-5.603787964881662247e-03j)
 (-1.855290684058845743e-02+1.560115762191358058e-02j), (-1.441138064691724341e-02+2.209222630459290251e-02j), (1.214481214820231289e-02+1.169970059953329838e-02j), (3.449575120634390535e-02-1.740067006897050642e-02j), (1.771594038215770078e-02-4.757556824170720844e-02j), (-5.342236430122102031e-02-5.516394063898670541e-02j), (-1.584884824860402774e-01+1.039118027139076805e-01j), (2.491720263876953112e-01+2.761143108636428534e-01j), (2.149002561449381288e-01-5.747139321567701353e-01j), (2.545973638466747513e-01+2.711249906941464727e-01j), (-1.537792740291087368e-01+9.806935079542120071e-02j), (-5.515344826179302551e-02-5.687592432172922097e-02j), (1.080084903699804651e-02-4.296640302675062278e-02j), (3.002251594334529386e-02-9.705756895876606685e-03j), (1.612333625527787376e-02+1.559519797864509887e-02j), (-4.755203059155432670e-03+1.719618192238172444e-02j), (-1.362360777873531520e-02+4.363274237631211035e-03j), (-7.773163383472006353e-03-7.529016074603707247e-03j), (2.937715050698117177e-03-9.368419475089220794e-03j), (7.902104698607572905e-03-2.831935906269017131e-03j), (4.460745558806307118e-03+4.369240536334207010e-03j), (-2.154938495689408262e-03+6.005245139781618773e-03j), (-5.250846808299665033e-03+2.078725892794827668e-03j), (-2.742768128678938627e-03-2.700681692057713568e-03j), (1.816507140689781414e-03-4.154454249193828899e-03j), (3.764363031147704812e-03-1.835722520388519304e-03j), (1.713993243694791370e-03+1.699147564055649004e-03j), (-1.660974435578724956e-03+3.153597650734997308e-03j), (-2.892701315728399714e-03+1.687997661984061860e-03j), (-1.011684161400964099e-03-9.886980014889084831e-04j), (1.664244534773825319e-03-2.530439323540380030e-03j), (2.318296767124401400e-03-1.689668033904421661e-03j), (4.822214465340003307e-04+4.737431532735413139e-04j), (-1.754072884361222674e-03+2.064108482429452118e-03j), (-1.991584010683065346e-03+1.869463905375671597e-03j)
 (-2.267950088830059802e-02-1.030086813351770332e-02j), (-2.538027561854416109e-02-5.072555271237243896e-03j), (-3.109630233647298070e-03+1.213962601879432952e-02j), (2.829497509866574223e-02+1.955631257812900925e-02j), (4.054781815436261233e-02-2.261215723675370076e-03j), (1.004188367171150557e-02-4.072954536543263449e-02j), (-6.593510264001735399e-02-6.185401126310903497e-02j), (-1.640896812361877788e-01+9.200465619003454776e-02j), (2.545973638492053936e-01+2.711249906933836940e-01j), (2.252106633490116860e-01-5.686492375503288121e-01j), (2.599536807659678650e-01+2.810923978025314796e-01j), (-1.577295171200514545e-01+1.016749450559910756e-01j), (-6.394766651513514311e-02-6.260848181087950992e-02j), (5.544301545365608319e-03-5.153668284088779028e-02j), (3.285017837537555774e-02-1.234411416972749746e-02j), (2.390147998969797266e-02+2.113553010824111358e-02j), (4.949568565233326833e-04+2.486407836820946071e-02j), (-1.561519178941915900e-02+6.232738145922845675e-03j), (-1.477739618680597687e-02-1.313280403922463535e-02j), (-2.366623219728033502e-03-1.630447235867543351e-02j), (9.146811912382511039e-03-3.947355150718014072e-03j), (1.089931614559380355e-02+9.935337876261760015e-03j), (3.309298818635059494e-03+1.243877265682297173e-02j), (-5.857549564949564649e-03+2.691568625595181646e-03j), (-8.748375313290892435e-03-8.525793148913180658e-03j), (-3.887205508179744726e-03-1.020799896003447838e-02j), (3.764363029042314297e-03-1.835722518705463699e-03j), (7.417705893425574973e-03+7.752692275027573028e-03j), (4.344632747894984839e-03+8.978709103349989673e-03j), (-2.285998549625781542e-03+1.075154931335834448e-03j), (-6.475921485667409869e-03-7.422225517636646397e-03j), (-4.774326051941071847e-03-8.096536663448925669e-03j), (1.073589557561116644e-03-5.742487886836188148e-04j), (5.786559715268038522e-03+7.409796033054130357e-03j), (5.250159919627605740e-03+7.667896448222454378e-03j)
