 (4.911048390391791751e-01-2.153160480983367653e-01j), (-1.630248219466099158e-01+2.694974204663314055e-01j), (-3.516766000157121874e-02-1.480596304179568612e-01j), (1.002579150005779712e-01-1.303905982264185262e-02j), (-7.053943347948722631e-02+6.723020403716475912e-02j)
 (-1.630248219466095827e-01+2.694974204663312944e-01j), (4.559371790376076095e-01-3.633756785162934877e-01j), (-6.276690694603152820e-02+2.564583606436890983e-01j), (-1.057070934810587226e-01-8.082942638079176900e-02j), (1.002579150005779851e-01-1.303905982264215967e-02j)
 (-3.516766000157193345e-02-1.480596304179568334e-01j), (-6.276690694603080656e-02+2.564583606436890428e-01j), (3.853977455581195644e-01-2.961454744791278682e-01j), (-6.276690694603134779e-02+2.564583606436883212e-01j), (-3.516766000157141303e-02-1.480596304179559730e-01j)
 (1.002579150005788872e-01-1.303905982264193762e-02j), (-1.057070934810599577e-01-8.082942638079161635e-02j), (-6.276690694603068166e-02+2.564583606436882102e-01j), (4.559371790376073319e-01-3.633756785162920444e-01j), (-1.630248219466094717e-01+2.694974204663300732e-01j)
 (-7.053943347948796183e-02+6.723020403716480076e-02j), (1.002579150005789704e-01-1.303905982264229151e-02j), (-3.516766000157210692e-02-1.480596304179559175e-01j), (-1.630248219466091941e-01+2.694974204663300732e-01j), (4.911048390391787866e-01-2.153160480983358216e-01j)
