 (5.084795139977070777e-01-4.083989415499580944e-01j), (1.945147871996122380e-02+3.815549718562239456e-01j), (-1.988494780348712132e-01-6.251255700333829823e-02j), (5.266682608379411046e-02-1.096442460469143620e-01j), (7.014327483787062556e-02+3.038150436135869659e-02j), (-2.251184226499446106e-02+5.362866311288700533e-02j), (-4.096082402263345051e-02-1.194717992884768154e-02j), (1.140463587630882042e-02-3.465104929370522308e-02j), (2.797080035075602891e-02+3.949965257391508007e-03j), (-6.104802057606883992e-03+2.470234963766791692e-02j), (-2.070374517246257803e-02+3.466947829952541759e-04j), (3.270655494604131006e-03-1.846457896327989914e-02j), (1.611582526708757804e-02-2.912465092935657366e-03j), (-1.666154137053466868e-03+1.405862900572158423e-02j), (-1.302484737893268990e-02+4.595560142212655116e-03j), (7.554536606755041109e-04-1.074322018692531674e-02j), (1.086154680642942641e-02-5.701696501387632822e-03j), (-2.420887372260741911e-04+8.058511308238683682e-03j), (-9.366091273960944208e-03+6.445860169810115059e-03j), (1.165442839619503087e-05-5.777674110756077057e-03j), (8.333849537658208698e-03-6.921548986713354709e-03j), (5.739941180947541975e-05+3.730401691479447428e-03j), (-7.662964634355960529e-03+7.205243519872006619e-03j), (-8.081919283311897939e-05-1.800147163403500354e-03j), (7.389479260979393491e-03-7.387669466776774704e-03j)
 (1.945147871991650956e-02+3.815549718562177839e-01j), (3.096300359628927357e-01-4.709114985532846798e-01j), (7.211830480371148044e-02+2.719107258093104162e-01j), (-1.287062031969762876e-01-3.213105264199297290e-02j), (3.015498381879583301e-02-5.601558293401520672e-02j), (2.918245081520234180e-02+1.843432443251890110e-02j), (-1.110720638861857970e-02+1.897761381916228743e-02j), (-1.299002367194118657e-02-7.997214671436199060e-03j), (5.299833818729470826e-03-9.948699656069773245e-03j), (7.267055178294647838e-03+4.296660040434619951e-03j), (-2.834146563000969690e-03+6.237770674356104932e-03j), (-4.587919905393610109e-03-2.565770309965216024e-03j), (1.604501357568287193e-03-4.405949957494143150e-03j), (3.090977888154112715e-03+1.683095049227271902e-03j), (-9.107004763951047528e-04+3.315408818805250755e-03j), (-2.163300572480092356e-03-1.106136359166802387e-03j), (5.133649234324139631e-04-2.684708878696896988e-03j), (1.495455532468006887e-03+7.441636684397674555e-04j), (-2.304343088067392501e-04+2.280837197460749977e-03j), (-1.032241736338581619e-03-4.756888169012468324e-04j), (6.905384022641591381e-05-2.047272419257685147e-03j), (6.708849033164642275e-04+2.836945331469706072e-04j), (-2.341978107415348953e-05+1.930254528060760654e-03j), (-2.734853733159022405e-04-1.824259468771962007e-04j), (-8.081919287393875750e-05-1.800147163422306275e-03j)
 (-1.988494780347951629e-01-6.251255700333310794e-02j), (7.211830480365100104e-02+2.719107258093022561e-01j), (3.797733108007878000e-01-4.405299941919327278e-01j), (4.960646253872150885e-02+3.255393889222135129e-01j), (-1.696670272196530438e-01-4.407823257084402674e-02j), (4.155961969518791321e-02-9.066663222773499453e-02j), (5.715325116586579546e-02+2.238428968993100288e-02j), (-1.721200844617295014e-02+4.367996345680150161e-02j), (-3.369376884440728609e-02-7.650519888392664711e-03j), (8.570489313326034100e-03-2.841327861939935834e-02j), (2.338288044536779298e-02+1.384194947497344522e-03j), (-4.500300700033950559e-03+2.029639968014291737e-02j), (-1.761276728432903046e-02+2.029789832174484429e-03j), (2.359955018225739880e-03-1.514917014439440442e-02j), (1.395252469460318313e-02-4.018601452146799285e-03j), (-1.152789213631209061e-03+1.137392012702695410e-02j), (-1.152939184644559932e-02+5.339723810658416475e-03j), (5.250193518520811578e-04-8.462382989476770548e-03j), (9.829305070083046991e-03-6.177385318259896382e-03j), (-1.730348969588076536e-04+6.011238888950646946e-03j), (-8.695206370697133175e-03+6.729554702955583070e-03j), (-1.176535265272576729e-05-3.847419582673666620e-03j), (8.060364164361956754e-03-7.103974933595766546e-03j), (-2.341978111849985205e-05+1.930254528031322830e-03j), (-7.662964634295605162e-03+7.205243519905021876e-03j)
 (5.266682608376105357e-02-1.096442460468983610e-01j), (-1.287062031969446185e-01-3.213105264199225819e-02j), (4.960646253870897027e-02+3.255393889221925852e-01j), (3.388124867780758498e-01-4.524771741207681552e-01j), (6.101109841512515619e-02+2.908883396284923650e-01j), (-1.416962268689653248e-01-4.012826731344409231e-02j), (3.545481763758870364e-02-6.596428259007841577e-02j), (3.644950599344186359e-02+2.273098447294810004e-02j), (-1.394135295159731718e-02+2.521538449351547889e-02j), (-1.757794357732786819e-02-1.056298498137197076e-02j), (6.904335176287242776e-03-1.435464961360130229e-02j), (1.035803306645154825e-02+5.979755089666410374e-03j), (-3.744847039396392331e-03+9.553179493196334651e-03j), (-6.751220477876808054e-03-3.671906669164160236e-03j), (2.117866281013940349e-03-7.090658836190274691e-03j), (4.586433420599510952e-03+2.427258717680695534e-03j), (-1.141134785185978114e-03+5.596246016257200480e-03j), (-3.195542308828636276e-03-1.581825176056233205e-03j), (5.824187636783236151e-04-4.731981297978223380e-03j), (2.166340435747088258e-03+1.027858201605895373e-03j), (-2.538540898453494482e-04+4.211091725518166518e-03j), (-1.305727109668374441e-03-6.581147637794482240e-04j), (-1.176535265407256323e-05-3.847419582690846454e-03j), (6.708849033250671549e-04+2.836945331641241492e-04j), (5.739941179687597407e-05+3.730401691470644574e-03j)
 (7.014327483781947203e-02+3.038150436133758153e-02j), (3.015498381885021312e-02-5.601558293400265426e-02j), (-1.696670272196673657e-01-4.407823257082482682e-02j), (6.101109841510861387e-02+2.908883396284589473e-01j), (3.667832871287756702e-01-4.485272088633586174e-01j), (5.490629635749728898e-02+3.155906892661451968e-01j), (-1.623999720413483727e-01-3.978157253042859803e-02j), (3.872547313213427211e-02-8.442886155336121190e-02j), (5.256533126052564953e-02+1.981851937995044929e-02j), (-1.560750708862810449e-02+3.927401349934502017e-02j), (-3.060279095624632295e-02-5.967424839225875244e-03j), (7.659788836918637531e-03-2.509786980055847549e-02j), (2.121957987290714817e-02+2.780585883577178785e-04j), (-3.986935776608754346e-03+1.761169080137892085e-02j), (-1.611731175187696569e-02+2.773953500667174395e-03j), (2.129520709457762701e-03-1.286833294696225136e-02j), (1.292028295821406360e-02-4.494290269029628179e-03j), (-1.083735373360075662e-03+9.326647707761877293e-03j), (-1.085850694314937498e-02+5.623418343795623733e-03j), (5.015995707663627005e-04-6.532128461407746972e-03j), (9.555819696797579824e-03-6.359811265122113436e-03j), (-2.538540898557701490e-04+4.211091725503325958e-03j), (-8.695206370705768628e-03+6.729554702965311400e-03j), (6.905384026610779640e-05-2.047272419236039268e-03j), (8.333849537616889319e-03-6.921548986746062053e-03j)
 (-2.251184226491230803e-02+5.362866311288209953e-02j), (2.918245081511738892e-02+1.843432443250969666e-02j), (4.155961969520738375e-02-9.066663222772612662e-02j), (-1.416962268689261062e-01-4.012826731342088865e-02j), (5.490629635746251125e-02+3.155906892661086705e-01j), (3.460795419563833519e-01-4.481805140803289400e-01j), (5.817695185206314679e-02+2.971261103028445261e-01j), (-1.462841467742879709e-01-4.269403762339830932e-02j), (3.705931899512363709e-02-7.037023254756517854e-02j), (3.954048388159269595e-02+2.441407952211799987e-02j), (-1.485205342798781927e-02+2.853079331239251337e-02j), (-1.974124414980682474e-02-1.166912134055853034e-02j), (7.417700099721681595e-03-1.703935849234389233e-02j), (1.185348859890849975e-02+6.723918758160373627e-03j), (-3.975281348193830319e-03+1.183401669062992753e-02j), (-7.783462214219856803e-03-4.147595486049016587e-03j), (2.186920121252122241e-03-9.137931255470233688e-03j), (5.257318323902346324e-03+2.710953250836017209e-03j), (-1.164554566265934904e-03+7.526500544331923490e-03j), (-3.469027682107084318e-03-1.764251122946416820e-03j), (5.015995707554538920e-04-6.532128461405797143e-03j), (2.166340435779419600e-03+1.027858201615050593e-03j), (-1.730348969764573808e-04+6.011238888947491484e-03j), (-1.032241736359469208e-03-4.756888169257361405e-04j), (1.165442842905768661e-05-5.777674110724512029e-03j)
 (-4.096082402268117623e-02-1.194717992882124782e-02j), (-1.110720638858865052e-02+1.897761381915562956e-02j), (5.715325116588872156e-02+2.238428968990714696e-02j), (3.545481763754936011e-02-6.596428259006686945e-02j), (-1.623999720413347725e-01-3.978157253039962815e-02j), (5.817695185206554764e-02+2.971261103028088324e-01j), (3.621953672234057842e-01-4.510929791732913863e-01j), (5.651079771507437621e-02+3.111847393086200064e-01j), (-1.593089941532262743e-01-3.809847748119789268e-02j), (3.781477265576349556e-02-8.111345273454442784e-02j), (5.040203068803493502e-02+1.871238302079057669e-02j), (-1.509414216518297110e-02+3.658930462062602584e-02j), (-2.910733542380581837e-02-5.223261170782771481e-03j), (7.429354528134301042e-03-2.281703260306970626e-02j), (2.018733813657281814e-02-1.976302285769566958e-04j), (-3.917881936413607040e-03+1.556441838213935835e-02j), (-1.544642684851761649e-02+3.057648033813176701e-03j), (2.106100928341424205e-03-1.093807841890748200e-02j), (1.264679758493460204e-02-4.676716215901725350e-03j), (-1.164554566257291861e-03+7.526500544343625067e-03j), (-1.085850694314689779e-02+5.623418343780330411e-03j), (5.824187636466185078e-04-4.731981297969809104e-03j), (9.829305070124626578e-03-6.177385318250774339e-03j), (-2.304343088197617108e-04+2.280837197437219320e-03j), (-9.366091273970591005e-03+6.445860169831899716e-03j)
 (1.140463587632337128e-02-3.465104929371834452e-02j), (-1.299002367191937415e-02-7.997214671428996488e-03j), (-1.721200844622423204e-02+4.367996345681292303e-02j), (3.644950599345429809e-02+2.273098447292980911e-02j), (3.872547313217443443e-02-8.442886155335935228e-02j), (-1.462841467743198343e-01-4.269403762337781877e-02j), (5.651079771506985205e-02+3.111847393086016322e-01j), (3.491705198444874370e-01-4.464974190311056246e-01j), (5.726625137569241186e-02+3.004415191216499581e-01j), (-1.484474473467681799e-01-4.380017398252970123e-02j), (3.757268391855790590e-02-7.305494142631424603e-02j), (4.103593941404994755e-02+2.515824319057625991e-02j), (-1.508248773678315738e-02+3.081163050987770907e-02j), (-2.077348588614428421e-02-1.214481015749567169e-02j), (7.486753939944600089e-03-1.908663091157082603e-02j), (1.252437350223272079e-02+7.007613291273446544e-03j), (-3.998701129295012535e-03+1.376427121872070627e-02j), (-8.056947587492721205e-03-4.330021432934861442e-03j), (2.106100928347457574e-03-1.093807841889717254e-02j), (5.257318323894455935e-03+2.710953250827412113e-03j), (-1.083735373354187577e-03+9.326647707775088947e-03j), (-3.195542308828600280e-03-1.581825176075282637e-03j), (5.250193518480054250e-04-8.462382989482208906e-03j), (1.495455532458653475e-03+7.441636684923408525e-04j), (-2.420887372108914033e-04+8.058511308178929397e-03j)
 (2.797080035074637344e-02+3.949965257388584131e-03j), (5.299833818712839165e-03-9.948699656060162877e-03j), (-3.369376884437755987e-02-7.650519888402670596e-03j), (-1.394135295158895060e-02+2.521538449351218292e-02j), (5.256533126048039406e-02+1.981851937995779411e-02j), (3.705931899515010203e-02-7.037023254756302748e-02j), (-1.593089941532093157e-01-3.809847748120652466e-02j), (5.726625137567101231e-02+3.004415191216531222e-01j), (3.600320666509500556e-01-4.521991155324590617e-01j), (5.702416263848700262e-02+3.085000304298938234e-01j), (-1.578135386207575042e-01-3.735431381274488538e-02j), (3.758433834696321002e-02-7.883261553707555935e-02j), (4.936978895170096582e-02+1.823669420389204335e-02j), (-1.502508832495985137e-02+3.454203220134131891e-02j), (-2.843645052050352423e-02-4.939566637616320255e-03j), (7.405934747091633651e-03-2.088677807499951869e-02j), (1.991385276322821252e-02-3.800561754767010220e-04j), (-3.998701129270473137e-03+1.376427121873185361e-02j), (-1.544642684853542169e-02+3.057648033802178554e-03j), (2.186920121242559144e-03-9.137931255474830705e-03j), (1.292028295822592390e-02-4.494290269026193427e-03j), (-1.141134785162420135e-03+5.596246016270586474e-03j), (-1.152939184649324524e-02+5.339723810645128493e-03j), (5.133649234667875087e-04-2.684708878712141304e-03j), (1.086154680641947430e-02-5.701696501360068066e-03j)
 (-6.104802057604391194e-03+2.470234963765177705e-02j), (7.267055178287200670e-03+4.296660040422197596e-03j), (8.570489313338376658e-03-2.841327861936260996e-02j), (-1.757794357733313481e-02-1.056298498137084145e-02j), (-1.560750708863627156e-02+3.927401349930148555e-02j), (3.954048388160884969e-02+2.441407952213855981e-02j), (3.781477265574875735e-02-8.111345273451614490e-02j), (-1.484474473467637390e-01-4.380017398255747763e-02j), (5.702416263848708589e-02+3.085000304298947116e-01j), (3.506659753769466037e-01-4.457532553626692429e-01j), (5.703581706690191711e-02+3.027223563191289157e-01j), (-1.494796890831240344e-01-4.427586279943018094e-02j), (3.764173775879935124e-02-7.510221384560879232e-02j), (4.170682431734961532e-02+2.544193772377448259e-02j), (-1.510590751784430044e-02+3.274188503789784294e-02j), (-2.104697125947765229e-02-1.232723610434572140e-02j), (7.405934747102545061e-03-2.088677807500863293e-02j), (1.252437350218390741e-02+7.007613291274525542e-03j), (-3.917881936369037657e-03+1.556441838214378884e-02j), (-7.783462214209177846e-03-4.147595486044327630e-03j), (2.129520709421455806e-03-1.286833294697685426e-02j), (4.586433420600308924e-03+2.427258717681931958e-03j), (-1.152789213601452915e-03+1.137392012705261586e-02j), (-2.163300572479075808e-03-1.106136359206155023e-03j), (7.554536606476647265e-04-1.074322018689797403e-02j)
