 (4.334774601336982003e-01-6.897052624595370607e-02j), (-2.018365780957398492e-01+1.091839888456829638e-01j), (6.849647739646916311e-02-1.073268479287596139e-01j), (1.581747870921390922e-02+7.151748506354788093e-02j), (-5.436171886799567865e-02-2.472915047807694444e-02j), (5.017694303576418491e-02-9.663292675811108873e-03j), (-1.850843608482749883e-02+2.074338782817457261e-02j), (-1.692764451498170522e-02-1.351715702817517240e-02j), (3.486963659434356988e-02+1.882285206793183523e-03j), (-2.671215121991128011e-02+2.945462694104207958e-03j)
 (-2.018365780957398492e-01+1.091839888456830471e-01j), (5.019739375301671691e-01-1.762973741747133616e-01j), (-1.860190993865257492e-01+1.807014739092309141e-01j), (1.413475852847335262e-02-1.320559984068366832e-01j), (6.599442174497817393e-02+6.185419238773684492e-02j), (-7.287015495282321564e-02-3.985762649902521021e-03j), (3.324929852078248316e-02-2.318044970398609739e-02j), (1.636120050951616126e-02+2.262567303496753474e-02j), (-4.363979573489306513e-02-1.057169433407074977e-02j), (3.486963659434363927e-02+1.882285206793048648e-03j)
 (6.849647739646905209e-02-1.073268479287598220e-01j), (-1.860190993865255549e-01+1.807014739092311362e-01j), (4.476122186621710464e-01-2.010265246527905836e-01j), (-1.358421563507613006e-01+1.710381812334200446e-01j), (-4.373677556354337026e-03-1.113126105786622633e-01j), (4.906677722999655544e-02+4.833703535956199171e-02j), (-3.800051835847959719e-02-2.103477443109775732e-03j), (6.537147300871059066e-03-2.023498700988139026e-02j), (1.636120050951629656e-02+2.262567303496709412e-02j), (-1.692764451498184747e-02-1.351715702817476127e-02j)
 (1.581747870921413474e-02+7.151748506354831114e-02j), (1.413475852847305425e-02-1.320559984068373216e-01j), (-1.358421563507611618e-01+1.710381812334204332e-01j), (4.291037825773433290e-01-1.802831368246163857e-01j), (-1.527698008657427664e-01+1.575210242052452470e-01j), (3.049595903798910101e-02-1.094303253718696273e-01j), (2.235462601008535166e-02+5.128249805366682373e-02j), (-3.800051835847963189e-02-2.103477443110354263e-03j), (3.324929852078238601e-02-2.318044970398523349e-02j), (-1.850843608482738087e-02+2.074338782817393423e-02j)
 (-5.436171886799592151e-02-2.472915047807746486e-02j), (6.599442174497853475e-02+6.185419238773766371e-02j), (-4.373677556354630194e-03-1.113126105786630266e-01j), (-1.527698008657425999e-01+1.575210242052456078e-01j), (4.639734191716865519e-01-1.784008516178235415e-01j), (-1.794819520856537620e-01+1.604664868993498916e-01j), (3.049595903798875060e-02-1.094303253718700575e-01j), (4.906677722999707586e-02+4.833703535956287989e-02j), (-7.287015495282363198e-02-3.985762649903470782e-03j), (5.017694303576442083e-02-9.663292675810479168e-03j)
 (5.017694303576430981e-02-9.663292675810621415e-03j), (-7.287015495282340993e-02-3.985762649903308585e-03j), (4.906677722999681218e-02+4.833703535956278274e-02j), (3.049595903798884081e-02-1.094303253718701546e-01j), (-1.794819520856535400e-01+1.604664868993501137e-01j), (4.639734191716861633e-01-1.784008516178237913e-01j), (-1.527698008657416839e-01+1.575210242052456633e-01j), (-4.373677556355818480e-03-1.113126105786629017e-01j), (6.599442174497961722e-02+6.185419238773735146e-02j), (-5.436171886799656683e-02-2.472915047807726016e-02j)
 (-1.850843608482737046e-02+2.074338782817420831e-02j), (3.324929852078235132e-02-2.318044970398551799e-02j), (-3.800051835847959719e-02-2.103477443110366406e-03j), (2.235462601008552513e-02+5.128249805366724007e-02j), (3.049595903798843835e-02-1.094303253718702656e-01j), (-1.527698008657414064e-01+1.575210242052457188e-01j), (4.291037825773412751e-01-1.802831368246162747e-01j), (-1.358421563507586360e-01+1.710381812334198504e-01j), (1.413475852847079217e-02-1.320559984068362669e-01j), (1.581747870921548435e-02+7.151748506354761725e-02j)
 (-1.692764451498201747e-02-1.351715702817499545e-02j), (1.636120050951659147e-02+2.262567303496724330e-02j), (6.537147300870786715e-03-2.023498700988110577e-02j), (-3.800051835847965270e-02-2.103477443110536409e-03j), (4.906677722999735342e-02+4.833703535956292152e-02j), (-4.373677556356200119e-03-1.113126105786628461e-01j), (-1.358421563507583307e-01+1.710381812334197116e-01j), (4.476122186621677712e-01-2.010265246527895566e-01j), (-1.860190993865224740e-01+1.807014739092297206e-01j), (6.849647739646716471e-02-1.073268479287588645e-01j)
 (3.486963659434397234e-02+1.882285206793142540e-03j), (-4.363979573489362718e-02-1.057169433407071160e-02j), (1.636120050951670249e-02+2.262567303496708371e-02j), (3.324929852078231662e-02-2.318044970398526819e-02j), (-7.287015495282390953e-02-3.985762649903391852e-03j), (6.599442174498004743e-02+6.185419238773727513e-02j), (1.413475852847044870e-02-1.320559984068362391e-01j), (-1.860190993865223630e-01+1.807014739092298317e-01j), (5.019739375301641715e-01-1.762973741747120016e-01j), (-2.018365780957380173e-01+1.091839888456820895e-01j)
 (-2.671215121991153338e-02+2.945462694104194947e-03j), (3.486963659434401397e-02+1.882285206793083560e-03j), (-1.692764451498213196e-02-1.351715702817482372e-02j), (-1.850843608482730107e-02+2.074338782817401403e-02j), (5.017694303576455267e-02-9.663292675810571108e-03j), (-5.436171886799682357e-02-2.472915047807715608e-02j), (1.581747870921573068e-02+7.151748506354754786e-02j), (6.849647739646702593e-02-1.073268479287588645e-01j), (-2.018365780957379063e-01+1.091839888456820479e-01j), (4.334774601336968680e-01-6.897052624595309545e-02j)
