 (1.768808043000449637e-01-8.040623794248327183e-01j), (4.426340033070432223e-01+1.721280273899566948e-01j), (-6.619744774022316702e-02+2.000825594616066350e-01j), (-5.733103907020619533e-02+4.570733871778653867e-02j), (-3.310391808402724650e-02+2.650991435268949467e-02j)
 (4.426340033070333968e-01+1.721280273899548074e-01j), (1.106833565598188407e-01-6.039798199632356868e-01j), (3.853029642368340224e-01+2.178353661077539749e-01j), (-9.930136582423958191e-02+2.265924738142946204e-01j), (-5.733103907020459938e-02+4.570733871778664276e-02j)
 (-6.619744774022093270e-02+2.000825594616124636e-01j), (3.853029642368367425e-01+2.178353661077478409e-01j), (7.757943847579940044e-02-5.774699056105482287e-01j), (3.853029642368280827e-01+2.178353661077481185e-01j), (-6.619744774021982248e-02+2.000825594616073011e-01j)
 (-5.733103907020130341e-02+4.570733871778300678e-02j), (-9.930136582424606284e-02+2.265924738142994221e-01j), (3.853029642368329677e-01+2.178353661077479797e-01j), (1.106833565598217967e-01-6.039798199632346876e-01j), (4.426340033070383373e-01+1.721280273899601088e-01j)
 (-3.310391808402407543e-02+2.650991435268757954e-02j), (-5.733103907020808271e-02+4.570733871778923790e-02j), (-6.619744774022169598e-02+2.000825594616023329e-01j), (4.426340033070424451e-01+1.721280273899638558e-01j), (1.768808043000435759e-01-8.040623794248396017e-01j)
