 (3.155773727111519378e-01-1.102439500252690597e-03j), (-1.169607590742288983e-01+2.138480522871044100e-03j), (5.189582332582076685e-02-3.075226990162559064e-03j), (-2.722815831148318530e-02+3.872879297555744445e-03j), (1.622026755819709620e-02-4.497209066618523474e-03j), (-1.043216194529631054e-02+4.923117868203656829e-03j), (6.912835461970873868e-03-5.136171205494319617e-03j), (-4.521648035651597633e-03+5.133288491004867581e-03j), (2.775882762691225195e-03-4.922764599572073893e-03j), (-1.454075730202593906e-03+4.523653393739847893e-03j), (4.458519570016102659e-04-3.964551653187216307e-03j), (3.101431160254441641e-04+3.281853475563530336e-03j), (-8.537592577786719391e-04-2.517576233323547651e-03j), (1.216006556858222456e-03+1.716884338346526479e-03j), (-1.424768620324295704e-03-9.254546171723558980e-04j), (1.507022988952183822e-03+1.868361143923340229e-04j), (-1.489235105135254447e-03+4.600428091381571086e-04j), (1.396816197970969856e-03-9.830760791976643140e-04j), (-1.253172645339835703e-03+1.358763435760206809e-03j), (1.078686498923021094e-03-1.573473682696437288e-03j), (-8.898548458146756041e-04+1.624115939818786356e-03j), (6.987369951798837447e-04-1.518181793192120233e-03j), (-5.127949848253701357e-04+1.273157975711133654e-03j), (3.351575589898650735e-04-9.153459328316345539e-04j), (-1.652887423905851575e-04+4.781592067169893653e-04j)
 (-1.169607590742289399e-01+2.138480522871044967e-03j), (3.674731960369728156e-01-4.177666490415250962e-03j), (-1.441889173857121287e-01+6.011359820426790714e-03j), (6.811609088401787693e-02-7.572436056781083405e-03j), (-3.766032025677949757e-02+8.795997165759399106e-03j), (2.313310302016798395e-02-9.633380272112843090e-03j), (-1.495380998094791511e-02+1.005640635920852614e-02j), (9.688718224662102099e-03-1.005893580506639524e-02j), (-5.975723765854194791e-03+9.656941884744717208e-03j), (3.221734719692838280e-03-8.887316252759295404e-03j), (-1.143932614177149091e-03+7.805506869303377795e-03j), (-4.079073007770612938e-04-6.482127886510765692e-03j), (1.526149672883665319e-03+4.998737813910057032e-03j), (-2.278527878102967752e-03-3.443030850495904741e-03j), (2.723029545810406928e-03+1.903720452738860529e-03j), (-2.914003725459551452e-03-4.654118080341979762e-04j), (2.903839186923153678e-03-7.962399648053304808e-04j), (-2.742407750475091884e-03+1.818806244898365111e-03j), (2.475502696893990950e-03-2.556549761894102470e-03j), (-2.143027491154511632e-03+2.982879375578994467e-03j), (1.777423494102904188e-03-3.091655475888558605e-03j), (-1.402649830640045631e-03+2.897273915529920661e-03j), (1.033894554169749198e-03-2.433527726023756738e-03j), (-6.780837272159549950e-04+1.751317182428123453e-03j), (3.351575589898651278e-04-9.153459328316347707e-04j)
 (5.189582332582075991e-02-3.075226990162558630e-03j), (-1.441889173857121009e-01+6.011359820426787244e-03j), (3.836934635951698702e-01-8.674875557033768364e-03j), (-1.546210793310084097e-01+1.093447768863044060e-02j), (7.502892634598873345e-02-1.270860726227539261e-02j), (-4.218196829243108653e-02+1.392928565676426408e-02j), (2.590898578285919657e-02-1.455614487168491004e-02j), (-1.640788571115050012e-02+1.458005975294836450e-02j), (1.013457018166371258e-02-1.402348745825360982e-02j), (-5.665580649828753229e-03+1.293879536030825145e-02j), (2.367975461914163197e-03-1.140489248608283525e-02j), (7.207394268106955633e-05+9.522391207649902323e-03j), (-1.832675921101352282e-03-7.407582503683113676e-03j), (3.033172661835846322e-03+5.185573928302388697e-03j), (-3.767762983238220464e-03-2.982988041357745139e-03j), (4.119845743781372013e-03+9.206443735411949138e-04j), (-4.167176370799382384e-03+8.933516277260086704e-04j), (3.982525685846170435e-03-2.369713647501768636e-03j), (-3.632262596289762609e-03+3.442922184717150599e-03j), (3.174239692073871875e-03-4.074731555086223353e-03j), (-2.655822475979879166e-03+4.256037351290127904e-03j), (2.112581053092768123e-03-4.007001408720193593e-03j), (-1.567938573030629732e-03+3.375433122246911978e-03j), (1.033894554169747897e-03-2.433527726023755437e-03j), (-5.127949848253693767e-04+1.273157975711133654e-03j)
 (-2.722815831148318530e-02+3.872879297555744012e-03j), (6.811609088401786305e-02-7.572436056781079936e-03j), (-1.546210793310084097e-01+1.093447768863044060e-02j), (3.906062990571407822e-01-1.381104676252808451e-02j), (-1.591427273666599640e-01+1.606776617963530385e-02j), (7.780480910867992872e-02-1.763137186184746477e-02j), (-4.363604402263367849e-02+1.845293905050410591e-02j), (2.635483773986080011e-02-1.852069652487212462e-02j), (-1.609774259512505509e-02+1.786191322851189353e-02j), (9.280810923885043570e-03-1.654106369157715833e-02j), (-4.449574092970528388e-03+1.465567969865476730e-02j), (9.432068415898744312e-04-1.233034710325518930e-02j), (1.579096931633247429e-03+9.709227322042221844e-03j), (-3.321911026236603909e-03-6.947539694544957109e-03j), (4.429988859806812708e-03+4.202497849104722648e-03j), (-5.020935628578050529e-03-1.624224605597535944e-03j), (5.198532242704388337e-03-6.528293091552440008e-04j), (-5.057031216614054844e-03+2.517467567544797846e-03j), (4.681262681026049192e-03-3.887895440693890387e-03j), (-4.145057581115129709e-03+4.716080160428287073e-03j), (3.509397251063733209e-03-4.990077487917858774e-03j), (-2.821111218370461315e-03+4.734196558007119221e-03j), (2.112581053092766389e-03-4.007001408720196195e-03j), (-1.402649830640043246e-03+2.897273915529922396e-03j), (6.987369951798824436e-04-1.518181793192121317e-03j)
 (1.622026755819709620e-02-4.497209066618521739e-03j), (-3.766032025677948369e-02+8.795997165759397371e-03j), (7.502892634598873345e-02-1.270860726227539261e-02j), (-1.591427273666599085e-01+1.606776617963529691e-02j), (3.933821818198317555e-01-1.873381136210014453e-02j), (-1.605968030968625559e-01+2.059141957337513873e-02j), (7.825066106568155655e-02-2.159592351503467414e-02j), (-4.332590090660822651e-02+2.173479252606763321e-02j), (2.550107848208213457e-02-2.103827275819567313e-02j), (-1.488173603826684760e-02+1.957879756685843020e-02j), (7.856042303560750034e-03-1.746651830874950198e-02j), (-2.942551104018354541e-03+1.484251581304709723e-02j), (-5.460282635453709080e-04-1.187030429411701712e-02j), (2.975913129604211213e-03+8.726151242844563602e-03j), (-4.575083671576433975e-03-5.588776258784748131e-03j), (5.508675358729825562e-03+2.629024166408280589e-03j), (-5.910790474392718652e-03-1.086657787471623270e-07j), (5.897269237884267962e-03-2.171011102347367595e-03j), (-5.569826201439417174e-03+3.790625543255933885e-03j), (5.016420240015911393e-03-4.803241373525527977e-03j), (-4.310346323505709690e-03+5.194239367145278390e-03j), (3.509397251063729739e-03-4.990077487917862244e-03j), (-2.655822475979875263e-03+4.256037351290133108e-03j), (1.777423494102900068e-03-3.091655475888562942e-03j), (-8.898548458146733273e-04+1.624115939818789175e-03j)
 (-1.043216194529630707e-02+4.923117868203655961e-03j), (2.313310302016797354e-02-9.633380272112837886e-03j), (-4.218196829243107959e-02+1.392928565676426235e-02j), (7.780480910867994260e-02-1.763137186184746130e-02j), (-1.605968030968625837e-01+2.059141957337513526e-02j), (3.938280337768335637e-01-2.269836301528736430e-02j), (-1.602866599808371317e-01+2.387327304893867297e-02j), (7.739690180790290142e-02-2.411349974835824000e-02j), (-4.210989434975005025e-02+2.345167686441417335e-02j), (2.407630986175786705e-02-2.196372737536804801e-02j), (-1.337471304931466855e-02+1.976563368125075493e-02j), (6.366807198425513369e-03-1.700647549961135235e-02j), (-1.545734906047397045e-03+1.385943973384942338e-02j), (-1.799200908885200539e-03-1.051154085835682289e-02j), (4.054599628527226669e-03+7.152677560148122844e-03j), (-5.464938517391101230e-03-3.964660318965957872e-03j), (6.207412353909702585e-03+1.110842373216156670e-03j), (-6.423585459218086186e-03+1.273049309932393607e-03j), (6.232426796874125825e-03-3.086357035179011256e-03j), (-5.735114943829999756e-03+4.268784749972933008e-03j), (5.016420240015907056e-03-4.803241373525540120e-03j), (-4.145057581115123638e-03+4.716080160428299216e-03j), (3.174239692073865804e-03-4.074731555086236363e-03j), (-2.143027491154505127e-03+2.982879375579003574e-03j), (1.078686498923017842e-03-1.573473682696442926e-03j)
 (6.912835461970873001e-03-5.136171205494319617e-03j), (-1.495380998094791337e-02+1.005640635920852441e-02j), (2.590898578285920351e-02-1.455614487168491178e-02j), (-4.363604402263369236e-02+1.845293905050410591e-02j), (7.825066106568158431e-02-2.159592351503467761e-02j), (-1.602866599808372150e-01+2.387327304893867991e-02j), (3.929742745190549780e-01-2.521593924861092323e-02j), (-1.590706534239789693e-01+2.559015738728522352e-02j), (7.597213318757864431e-02-2.503895436553060794e-02j), (-4.060287136079789028e-02+2.363851297880652583e-02j), (2.258707475662262085e-02-2.150368456622988450e-02j), (-1.197789685134371777e-02+1.878255760205309668e-02j), (5.113634553085684605e-03-1.564771206385113383e-02j), (-4.670484071243835404e-04+1.228596605115299563e-02j), (-2.689055754699868662e-03-8.887424918538031765e-03j), (4.753336623707101090e-03+5.634495766955999359e-03j), (-5.977733502216464427e-03-2.691502343254816628e-03j), (6.542569912899565653e-03+1.954964403845114908e-04j), (-6.588874201608662697e-03+1.751208516649395332e-03j), (6.232426796874123223e-03-3.086357035179025134e-03j), (-5.569826201439412837e-03+3.790625543255955569e-03j), (4.681262681026042254e-03-3.887895440693914673e-03j), (-3.632262596289754369e-03+3.442922184717174018e-03j), (2.475502696893981842e-03-2.556549761894118949e-03j), (-1.253172645339831800e-03+1.358763435760215266e-03j)
 (-4.521648035651600235e-03+5.133288491004870183e-03j), (9.688718224662103834e-03-1.005893580506639524e-02j), (-1.640788571115050706e-02+1.458005975294836970e-02j), (2.635483773986082093e-02-1.852069652487213849e-02j), (-4.332590090660824039e-02+2.173479252606763668e-02j), (7.739690180790295693e-02-2.411349974835824347e-02j), (-1.590706534239789971e-01+2.559015738728522699e-02j), (3.915495058987307209e-01-2.614139386578330504e-02j), (-1.575636304350268579e-01+2.577699350167757947e-02j), (7.448289808244344667e-02-2.457891155639247566e-02j), (-3.920605516282691522e-02+2.265543689960885718e-02j), (2.133390211128281116e-02-2.014492113046968333e-02j), (-1.089921035242071012e-02+1.720908391935665332e-02j), (4.223779707271023420e-03-1.402359612403235485e-02j), (2.316885880554893622e-04+1.076778425796086867e-02j), (-3.201850739525226655e-03-7.614266942826886618e-03j), (5.088494182696957219e-03+4.719149834124351794e-03j), (-6.143022244607045275e-03-2.213343136537814036e-03j), (6.542569912899556112e-03+1.954964403844962036e-04j), (-6.423585459218074042e-03+1.273049309932420929e-03j), (5.897269237884254951e-03-2.171011102347403156e-03j), (-5.057031216614040099e-03+2.517467567544832974e-03j), (3.982525685846159159e-03-2.369713647501800295e-03j), (-2.742407750475079307e-03+1.818806244898387011e-03j), (1.396816197970964218e-03-9.830760791976766739e-04j)
 (2.775882762691226930e-03-4.922764599572074760e-03j), (-5.975723765854197393e-03+9.656941884744717208e-03j), (1.013457018166371952e-02-1.402348745825360635e-02j), (-1.609774259512507591e-02+1.786191322851190394e-02j), (2.550107848208215885e-02-2.103827275819567660e-02j), (-4.210989434975003637e-02+2.345167686441418375e-02j), (7.597213318757864431e-02-2.503895436553060794e-02j), (-1.575636304350267747e-01+2.577699350167756559e-02j), (3.900602707935953983e-01-2.568135105664515194e-02j), (-1.561668142370558621e-01+2.479391742247991429e-02j), (7.322972543710357107e-02-2.322014812063224326e-02j), (-3.812736866390390583e-02+2.108196321691241035e-02j), (2.044404726546813697e-02-1.852080519065087139e-02j), (-1.020047335724084264e-02+1.569090212616452290e-02j), (3.710984722445665861e-03-1.275043814832120884e-02j), (5.668461470453392027e-04+9.852438325129211569e-03j), (-3.367139481915797962e-03-7.136107736109877954e-03j), (5.088494182696945076e-03+4.719149834124334447e-03j), (-5.977733502216446212e-03-2.691502343254784102e-03j), (6.207412353909681768e-03+1.110842373216115470e-03j), (-5.910790474392697835e-03-1.086657787006636063e-07j), (5.198532242704366653e-03-6.528293091552897541e-04j), (-4.167176370799363302e-03+8.933516277260484606e-04j), (2.903839186923138065e-03-7.962399648053596459e-04j), (-1.489235105135247074e-03+4.600428091381723416e-04j)
 (-1.454075730202596074e-03+4.523653393739848760e-03j), (3.221734719692840448e-03-8.887316252759295404e-03j), (-5.665580649828757566e-03+1.293879536030825665e-02j), (9.280810923885057448e-03-1.654106369157716527e-02j), (-1.488173603826685627e-02+1.957879756685844061e-02j), (2.407630986175788093e-02-2.196372737536806188e-02j), (-4.060287136079789722e-02+2.363851297880652930e-02j), (7.448289808244341892e-02-2.457891155639247219e-02j), (-1.561668142370558898e-01+2.479391742247992816e-02j), (3.888070981482558142e-01-2.432258762088496812e-02j), (-1.550881277381328804e-01+2.322044373978347093e-02j), (7.233987059128894892e-02-2.159603218081345560e-02j), (-3.742863166872403835e-02+1.956378142372026951e-02j), (1.993125228064279025e-02-1.724764721493973751e-02j), (-9.865315798250994320e-03+1.477555619333288314e-02j), (3.545695980055097590e-03-1.227227894160420191e-02j), (5.668461470453242407e-04+9.852438325129201160e-03j), (-3.201850739525202369e-03-7.614266942826853658e-03j), (4.753336623707068130e-03+5.634495766955951654e-03j), (-5.464938517391070873e-03-3.964660318965904963e-03j), (5.508675358729796072e-03+2.629024166408225945e-03j), (-5.020935628578022773e-03-1.624224605597482602e-03j), (4.119845743781346860e-03+9.206443735411486183e-04j), (-2.914003725459531503e-03-4.654118080341645286e-04j), (1.507022988952173848e-03+1.868361143923162420e-04j)
 (4.458519570016130848e-04-3.964551653187220644e-03j), (-1.143932614177153861e-03+7.805506869303385602e-03j), (2.367975461914171437e-03-1.140489248608284566e-02j), (-4.449574092970540531e-03+1.465567969865478291e-02j), (7.856042303560760443e-03-1.746651830874951933e-02j), (-1.337471304931468243e-02+1.976563368125077574e-02j), (2.258707475662263126e-02-2.150368456622989491e-02j), (-3.920605516282692909e-02+2.265543689960886412e-02j), (7.322972543710359883e-02-2.322014812063226755e-02j), (-1.550881277381328804e-01+2.322044373978347787e-02j), (3.879172433024408173e-01-2.269847168106614230e-02j), (-1.543893907429529366e-01+2.170226194659133009e-02j), (7.182707560646353628e-02-2.032287420510228704e-02j), (-3.709347410973419523e-02+1.864843549088862282e-02j), (1.976596353825221808e-02-1.676948800822272712e-02j), (-9.865315798251009932e-03+1.477555619333285192e-02j), (3.710984722445700990e-03-1.275043814832116547e-02j), (2.316885880554435547e-04+1.076778425796081316e-02j), (-2.689055754699816621e-03-8.887424918537964111e-03j), (4.054599628527174628e-03+7.152677560148058659e-03j), (-4.575083671576386270e-03-5.588776258784681344e-03j), (4.429988859806770207e-03+4.202497849104661065e-03j), (-3.767762983238185769e-03-2.982988041357693097e-03j), (2.723029545810380040e-03+1.903720452738822365e-03j), (-1.424768620324282260e-03-9.254546171723361655e-04j)
