 (5.165814784067154219e-01-3.257064644224805794e-01j), (-5.469690135003574261e-02+3.507603205194367302e-01j), (-1.601963678948281622e-01-1.199755906605025901e-01j), (9.143920613391540164e-02-7.461677861192832217e-02j), (3.919416987541530367e-02+6.961434771963448398e-02j), (-5.061411462824451368e-02+2.478793568260961866e-02j), (-1.461498963938779282e-02-4.424009216835017577e-02j), (3.323626485427254307e-02-9.514967063317048696e-03j), (4.913751373623109070e-03+3.189627231772277499e-02j), (-2.344335651053366248e-02+2.200033111677884498e-03j), (-2.507056953795303716e-04-2.428566409409224289e-02j), (1.710503449893201883e-02+1.759326759478124780e-03j), (-2.181629540585235463e-03+1.919572340773207861e-02j), (-1.261104583024063447e-02-4.244577097847123878e-03j), (3.427637792006318039e-03-1.543219874549284915e-02j), (9.215207271947519624e-03+5.916150147957986369e-03j), (-3.903431675647531587e-03+1.242109293308736942e-02j), (-6.639611412839621987e-03-7.016131754402561357e-03j), (3.953634738679467561e-03-9.956799883029766179e-03j), (4.595439302243200727e-03+7.748985489492859341e-03j), (-3.641591870682912499e-03+7.911551690516294491e-03j), (-3.057271260051490618e-03-8.299925376370359889e-03j), (3.169676606835398515e-03-6.110744538738764955e-03j), (1.843716951075905983e-03+8.729085212966940233e-03j), (-2.525860637167147600e-03+4.409257293415496520e-03j), (-9.210993437170477555e-04-8.956687779390981943e-03j), (1.687409401542706595e-03-2.880000536107431633e-03j), (4.026430640412651842e-04+9.105686500424800545e-03j), (-8.598535380360348285e-04+1.433117566888720239e-03j), (-1.349534696868145273e-04-9.193977499462581415e-03j)
 (-5.469690135003549281e-02+3.507603205194371743e-01j), (3.563851105118877038e-01-4.456820550829842520e-01j), (3.674230478387974230e-02+2.761435419075078945e-01j), (-1.210021980194121993e-01-5.036124294086699593e-02j), (4.082509150567102674e-02-4.982884292932002884e-02j), (2.457918023602747790e-02+2.537425555128523108e-02j), (-1.737784977397119693e-02+1.527296861929224557e-02j), (-9.701238265765686417e-03-1.234381985062706251e-02j), (9.792908343740032440e-03-7.314933951640266614e-03j), (4.663045678243009709e-03+7.610608223633069137e-03j), (-6.338322011601700036e-03+3.959359871152782692e-03j), (-2.432335235965292324e-03-5.089940686357758218e-03j), (4.493988668692852802e-03-2.485250338369771484e-03j), (1.246008251419056636e-03+3.763524662238846956e-03j), (-3.395838558291333718e-03+1.671573050111292485e-03j), (-4.757938836437427751e-04-3.011105812405691362e-03j), (2.575595859112991218e-03-1.099981606444077773e-03j), (5.020306302414533073e-05+2.464293050056478272e-03j), (-2.044172110588326607e-03+7.328537350914836671e-04j), (3.120428679908500988e-04-2.045248192514430990e-03j), (1.538168042194672149e-03-5.509398868764756518e-04j), (-4.719152638490663448e-04+1.800807151775883934e-03j), (-1.213554308974559197e-03+4.291598365987845266e-04j), (6.438159696680210639e-04-1.701487245325541790e-03j), (9.226176073584496998e-04-2.276025664214465101e-04j), (-8.384512356243154548e-04+1.529256757304783658e-03j), (-5.184562796754019079e-04+1.489987210370337758e-04j), (8.275558635069772944e-04-1.446882969220232963e-03j), (2.676895943526938428e-04-8.829099903856346134e-05j), (-8.598535380341621945e-04+1.433117566890160493e-03j)
 (-1.601963678948281067e-01-1.199755906605030620e-01j), (3.674230478387946475e-02+2.761435419075076725e-01j), (3.955792803873041108e-01-3.760677073633473810e-01j), (-1.387180984436527098e-02+3.009314775901148487e-01j), (-1.356171876587999869e-01-9.460133510921520106e-02j), (7.406135635994397226e-02-5.934380999263909329e-02j), (2.949293160964992777e-02+5.727052786901003223e-02j), (-4.082120628450391225e-02+1.747300173096728512e-02j), (-9.951943961145740675e-03-3.662948394471541441e-02j), (2.689794284267165575e-02-5.555607192166893242e-03j), (2.481416137657730878e-03+2.680633163136932409e-02j), (-1.894936784184041156e-02-2.852172266964254563e-04j), (9.953025560372440184e-04-2.052213943185046338e-02j), (1.370919594064408387e-02+3.430899809588416546e-03j), (-2.657423424231948085e-03+1.618461759532680705e-02j), (-1.003544997112496007e-02-5.344558704292000709e-03j), (3.477840855025024144e-03-1.296790569543581316e-02j), (7.171035161369203673e-03+6.649003883049922799e-03j), (-3.591388807668688486e-03+1.037584474057171371e-02j), (-5.101443370635479549e-03-7.567071641277712223e-03j), (3.481719474824995168e-03-8.155992731255931605e-03j), (3.381884993272109459e-03+8.178145326095252743e-03j), (-2.997775901017975773e-03+6.210064445186033386e-03j), (-2.134653652691310965e-03-8.527527942787428011e-03j), (2.331225371211604995e-03-4.581487781437859272e-03j), (1.325260671399500212e-03+8.878083934009094180e-03j), (-1.698304773660602252e-03+2.962374324188432433e-03j), (-6.534097493637223107e-04-9.044978778423707830e-03j), (8.275558635103684620e-04-1.446882969219039040e-03j), (4.026430640375110799e-04+9.105686500423067556e-03j)
 (9.143920613391465224e-02-7.461677861193106998e-02j), (-1.210021980194115054e-01-5.036124294086420650e-02j), (-1.387180984436559017e-02+3.009314775901142935e-01j), (3.809642907479160456e-01-4.203077995316955029e-01j), (1.936445500990656432e-02+2.914165105267959022e-01j), (-1.307034362851756670e-01-6.270506279148890805e-02j), (5.061799984940862362e-02-5.714377688096598795e-02j), (2.924222591427193263e-02+3.298486377492296229e-02j), (-2.371617178557404101e-02+1.923232849044113901e-02j), (-1.213357350172960224e-02-1.743376053698085515e-02j), (1.428689701243223732e-02-9.800184290014198399e-03j), (5.909053929660030430e-03+1.137413288587531962e-02j), (-9.734160569888111042e-03+5.630932921261987655e-03j), (-2.908129119614037607e-03-8.101046498761445974e-03j), (7.069584527809006855e-03-3.585231944816949859e-03j), (1.296211314439537146e-03+6.227817712298999372e-03j), (-5.440010668871768200e-03+2.404426785200164743e-03j), (-1.637510156641259866e-04-5.056354004918960088e-03j), (4.113763901316467957e-03-1.650921493321041208e-03j), (-4.217122008276547214e-04+4.265100201831755269e-03j), (-3.257726419563389524e-03+1.162013571694059649e-03j), (9.558588376576749625e-04-3.746735437847626381e-03j), (2.460785649556223535e-03-7.785424532891231566e-04j), (-1.310366499474717320e-03+3.330063909073770981e-03j), (-1.732010588651515743e-03+5.781585576413925381e-04j), (1.471371833176356647e-03-3.148370214553114152e-03j), (1.190307201711819380e-03-3.158935654506013057e-04j), (-1.698304773658534028e-03+2.962374324187384660e-03j), (-5.184562796785682120e-04+1.489987210396036060e-04j), (1.687409401545030257e-03-2.880000536109769173e-03j)
 (3.919416987541655267e-02+6.961434771963984081e-02j), (4.082509150567022876e-02-4.982884292932604486e-02j), (-1.356171876588005976e-01-9.460133510921206468e-02j), (1.936445500990754964e-02+2.914165105267957911e-01j), (3.858780421215405321e-01-3.884115272139700981e-01j), (-4.078901500628936971e-03+2.936165436384697847e-01j), (-1.309541419805529960e-01-8.699072688557679678e-02j), (6.772303434833816527e-02-5.538445012149045138e-02j), (2.706059637368850995e-02+5.218058718265498885e-02j), (-3.632721761581386710e-02+1.498775139259666753e-02j), (-8.705935709727424116e-03-3.286595928247706966e-02j), (2.350210428438499408e-02-3.884034142054849405e-03j), (2.005622254008689390e-03+2.379522581896440295e-02j), (-1.637377198272430695e-02-1.385198833144064834e-03j), (1.045505619059638146e-03-1.805784638178854068e-02j), (1.166502383005932689e-02+4.163753544674819208e-03j), (-2.345380556245775343e-03+1.413936940281608143e-02j), (-8.497281928929924927e-03-5.895498591171440678e-03j), (3.005925591183614652e-03-1.116709854365749953e-02j), (5.957480852382393208e-03+7.078163719648987266e-03j), (-2.947572837991126876e-03+8.674357495241227095e-03j), (-4.178825763280723943e-03-7.794674207690717622e-03j), (2.643268239201587624e-03-6.626735973959250840e-03j), (2.863428713594766070e-03+8.327144047137748431e-03j), (-2.170220037508301635e-03+4.763181475961749192e-03j), (-1.866964058340087572e-03-8.615818941821465349e-03j), (1.471371833177904671e-03-3.148370214552498759e-03j), (1.325260671398387820e-03+8.878083934012837714e-03j), (-8.384512356252038501e-04+1.529256757295562952e-03j), (-9.210993437153817704e-04-8.956687779382566800e-03j)
 (-5.061411462824470103e-02+2.478793568260548308e-02j), (2.457918023602698177e-02+2.537425555129062954e-02j), (7.406135635994544331e-02-5.934380999264275702e-02j), (-1.307034362851784148e-01-6.270506279148857498e-02j), (-4.078901500626841425e-03+2.936165436384708394e-01j), (3.856273364261626480e-01-4.126971913080602627e-01j), (1.302613299830243654e-02+2.953758703979479927e-01j), (-1.331357715211392012e-01-6.779500347784844783e-02j), (5.511198851810090310e-02-5.962902721933226180e-02j), (3.048823416568899672e-02+3.674838843715827474e-02j), (-2.711201034386026901e-02+2.090390154055453767e-02j), (-1.260936738537907394e-02-2.044486634938592201e-02j), (1.686249287154788570e-02-1.090016589646210406e-02j), (5.959256992683690038e-03+1.383842593593676180e-02j), (-1.177833268047454376e-02+6.363786656349811055e-03j), (-2.596086251626562522e-03-1.014629469127427061e-02j), (8.607752570002662890e-03-4.136171831694386222e-03j), (8.242960506006343294e-04+8.028624864075947776e-03j), (-6.653564977862166073e-03+2.833586621799274313e-03j), (4.800649540171201754e-04-6.757841250247973927e-03j), (5.036381508668172184e-03-1.878524059736862064e-03j), (-1.260163436448259820e-03+5.794356959131598435e-03j), (-3.776182699243578293e-03+1.311012292733952384e-03j), (1.783414701170063293e-03-5.193618407069496706e-03j), (2.728475243905227783e-03-8.668334523265505773e-04j), (-2.170220037506655382e-03+4.763181475964198622e-03j), (-1.732010588653764812e-03+5.781585576396062066e-04j), (2.331225371211660506e-03-4.581487781442343532e-03j), (9.226176073615937777e-04-2.276025664101649800e-04j), (-2.525860637170604904e-03+4.409257293405329306e-03j)
 (-1.461498963938902620e-02-4.424009216835009251e-02j), (-1.737784977396964262e-02+1.527296861929079708e-02j), (2.949293160964858856e-02+5.727052786901189879e-02j), (5.061799984941107999e-02-5.714377688096548835e-02j), (-1.309541419805561047e-01-8.699072688557960009e-02j), (1.302613299830468474e-02+2.953758703979501021e-01j), (3.834457068855741113e-01-3.935014679003322469e-01j), (4.150871680680123799e-04+2.911312933001067305e-01j), (-1.297081337291411951e-01-8.322720222334448192e-02j), (6.432719579005612143e-02-5.371287707137633455e-02j), (2.658480249003720639e-02+4.916948137025271143e-02j), (-3.375162175669798453e-02+1.388776978614442506e-02j), (-8.655732646702668162e-03-3.040166623241205221e-02j), (2.145793217379664275e-02-3.151180406967368612e-03j), (2.317665121996645428e-03+2.174997762644853561e-02j), (-1.483560394052795689e-02-1.936138720016581521e-03j), (5.735903552150610485e-04-1.625703923001641307e-02j), (1.045146952107599975e-02+4.592913381277665373e-03j), (-1.701564586572571793e-03+1.243788215748408907e-02j), (-7.574664321568900030e-03-6.123101157585126089e-03j), (2.167474355553850214e-03-9.637841786358090912e-03j), (5.439024572707945940e-03+7.227162440686826957e-03j), (-2.120016974479600486e-03+7.227474526022645805e-03j), (-3.911136168933339492e-03-7.882965206730470006e-03j), (1.783414701170699286e-03-5.193618407068058621e-03j), (2.863428713592232507e-03+8.327144047135005833e-03j), (-1.310366499471632981e-03+3.330063909075470143e-03j), (-2.134653652692975433e-03-8.527527942785266546e-03j), (6.438159696678814187e-04-1.701487245331360053e-03j), (1.843716951076585344e-03+8.729085212972106239e-03j)
 (3.323626485427422228e-02-9.514967063314932333e-03j), (-9.701238265766489594e-03-1.234381985062867927e-02j), (-4.082120628450512656e-02+1.747300173096836759e-02j), (2.924222591427273407e-02+3.298486377492042265e-02j), (6.772303434833952529e-02-5.538445012148655866e-02j), (-1.331357715211413661e-01-6.779500347784980785e-02j), (4.150871680687617804e-04+2.911312933001054537e-01j), (3.868733446775719509e-01-4.089336666458245340e-01j), (9.630294440023612346e-03+2.970474434480600001e-01j), (-1.336115654047922430e-01-7.080610929024894196e-02j), (5.768758437721713261e-02-6.072900882578687043e-02j), (3.053843722871513178e-02+3.921268148722634878e-02j), (-2.915618245445011913e-02+2.163675527563906770e-02j), (-1.229732451738920450e-02-2.249011454190019688e-02j), (1.840066091374364249e-02-1.145110578333403441e-02j), (5.487341728837235103e-03+1.563923308770727785e-02j), (-1.299188698945353063e-02+6.792946492953998161e-03j), (-1.952270281959064477e-03-1.184778193660682502e-02j), (9.530370177370307491e-03-4.363774398106990901e-03j), (-1.415518503726249239e-05+9.557881621372924311e-03j), (-7.172021257527622269e-03+2.982585342840257323e-03j), (1.307620817521054114e-03-8.204724219468446933e-03j), (5.304071103020016609e-03-1.966815058776613147e-03j), (-2.120016974481607128e-03+7.227474526023005760e-03j), (-3.776182699243799037e-03+1.311012292732338224e-03j), (2.643268239204845868e-03-6.626735973957815357e-03j), (2.460785649551940502e-03-7.785424532893029173e-04j), (-2.997775901013908714e-03+6.210064445186120122e-03j), (-1.213554308978395755e-03+4.291598365974784424e-04j), (3.169676606838114658e-03-6.110744538737123040e-03j)
 (4.913751373622493243e-03+3.189627231772245580e-02j), (9.792908343739000279e-03-7.314933951639521550e-03j), (-9.951943961142583478e-03-3.662948394471787078e-02j), (-2.371617178557683392e-02+1.923232849044574644e-02j), (2.706059637368874934e-02+5.218058718265062429e-02j), (5.511198851810161781e-02-5.962902721933245609e-02j), (-1.297081337291410286e-01-8.322720222333993001e-02j), (9.630294440021169855e-03+2.970474434480556702e-01j), (3.829699130019245112e-01-3.965125737127283001e-01j), (2.990683027181792464e-03+2.900313116936510949e-01j), (-1.296579306661133912e-01-8.076290917327905161e-02j), (6.228302367946483842e-02-5.298002333628880345e-02j), (2.689684535802718685e-02+4.712423317773654918e-02j), (-3.221345371450239775e-02+1.333682989927151286e-02j), (-9.127647910547868892e-03-2.860085908063898785e-02j), (2.024437786481552912e-02-2.722020570366681311e-03j), (2.961481091667054338e-03+2.004849038111988779e-02j), (-1.391298633316423797e-02-2.163741286433052032e-03j), (-2.648608804178111467e-04-1.472778247271641638e-02j), (9.933013241405823368e-03+4.741912102317802705e-03j), (-8.740087230662361290e-04+1.099099918826178766e-02j), (-7.306974727216065946e-03-6.211392156621285861e-03j), (1.307620817516798404e-03-8.204724219469832977e-03j), (5.439024572712451884e-03+7.227162440686705526e-03j), (-1.260163436449155371e-03+5.794356959133743420e-03j), (-4.178825763283620064e-03-7.794674207691949276e-03j), (9.558588376618805827e-04-3.746735437848627316e-03j), (3.381884993268642180e-03+8.178145326095585810e-03j), (-4.719152638467893034e-04+1.800807151778794149e-03j), (-3.057271260052645510e-03-8.299925376374044442e-03j)
 (-2.344335651053398167e-02+2.200033111675474967e-03j), (4.663045678244345446e-03+7.610608223634810800e-03j), (2.689794284266960531e-02-5.555607192165528882e-03j), (-1.213357350172848334e-02-1.743376053698452929e-02j), (-3.632721761581303443e-02+1.498775139259920369e-02j), (3.048823416568811201e-02+3.674838843715925313e-02j), (6.432719579005488630e-02-5.371287707138040768e-02j), (-1.336115654047888013e-01-7.080610929024463984e-02j), (2.990683027178780984e-03+2.900313116936485969e-01j), (3.869235477406046120e-01-4.064693735957609633e-01j), (7.586122329429539901e-03+2.977802971831526868e-01j), (-1.332995225368036607e-01-7.285135748277077328e-02j), (5.922575241941552965e-02-6.127994871265515786e-02j), (3.006652196486688661e-02+4.101348863899818842e-02j), (-3.036973676343138889e-02+2.206591511223808186e-02j), (-1.165350854771565400e-02-2.419160178722578117e-02j), (1.932327852110201152e-02-1.167870834975369074e-02j), (4.648890493211370323e-03+1.716848984500985234e-02j), (-1.351034326913265297e-02+6.941945213991260188e-03j), (-1.124714418442360371e-03-1.329466490582604382e-02j), (9.798059771714134891e-03-4.452065397145169023e-03j), (-8.740087230695876147e-04+1.099099918826067397e-02j), (-7.172021257523018313e-03+2.982585342842081818e-03j), (2.167474355549181206e-03-9.637841786357867133e-03j), (5.036381508671632090e-03-1.878524059739683158e-03j), (-2.947572837991625609e-03+8.674357495243747648e-03j), (-3.257726419565123380e-03+1.162013571694292535e-03j), (3.481719474825009913e-03-8.155992731257756534e-03j), (1.538168042198676325e-03-5.509398868756803895e-04j), (-3.641591870687551150e-03+7.911551690516679600e-03j)
