 (1.796598039114655487e-01-8.084166693762216971e-01j), (4.633940015727226469e-01+1.613713860419850599e-01j), (-4.569220617518211791e-02+1.918947581070220842e-01j), (-4.638576857158920042e-02+3.331390062249498657e-02j), (-3.938968377791997322e-02+1.400551454180240345e-02j), (-2.717271308663315316e-02-1.005971137007520555e-02j), (-1.310847987888049716e-02-1.657432168310869411e-02j), (-5.774313012416227870e-04-1.764078608398579606e-02j), (7.903201796045819863e-03-1.231025377590432707e-02j), (1.125158243832407104e-02-5.032485299645587593e-03j), (9.915838006001077842e-03+2.008248066605307879e-03j), (5.519823538538278299e-03+6.575417122989619424e-03j), (2.241898078145977300e-04+7.919742060675864087e-03j), (-3.989909958955910156e-03+6.270548532259754421e-03j), (-5.905481779637311059e-03+2.809936985687406120e-03j), (-5.309304982632653998e-03-9.934161871218787597e-04j), (-2.858005795917114601e-03-3.794453592470485147e-03j), (2.429670930891305539e-04-4.780819119359217342e-03j), (2.733640654090178142e-03-3.923377029977055154e-03j), (3.802502393323401331e-03-1.829299459205465262e-03j), (3.269147664658170974e-03+6.339981645985340048e-04j), (1.547971688308713827e-03+2.567959592472492374e-03j), (-5.365596469499685694e-04+3.323034515749008488e-03j), (-2.136852350463048188e-03+2.787846909358872131e-03j), (-2.700407777026070377e-03+1.329208725007143205e-03j), (-2.120116327665226130e-03-4.500535482401516363e-04j), (-7.687787622348643286e-04-1.896002657784100339e-03j), (7.236017789554261351e-04-2.513994727387349002e-03j), (1.782594382670564916e-03-2.164720591030591841e-03j), (2.022433241806804744e-03-1.075124755459363904e-03j), (1.382759257302394566e-03+3.115569073023981934e-04j), (2.320509936200532359e-04+1.490640896585968553e-03j), (-8.794028207568687673e-04+2.042965720855186625e-03j), (-1.537739810706374635e-03+1.808447708592860305e-03j), (-1.523747764294242687e-03+9.492651718123111494e-04j), (-8.516400886731290316e-04-1.925843558281982166e-04j), (1.560994447273276748e-04-1.225004719415679613e-03j), (1.015032871643568434e-03-1.766425332670471101e-03j), (1.372398223227325013e-03-1.626811252727892142e-03j), (1.132843352583622802e-03-9.112990687989523924e-04j), (4.063429606348913700e-04+9.447035332759323896e-05j), (-4.907972403030435877e-04+1.046649848867431832e-03j), (-1.125181178607360510e-03+1.615052781576146968e-03j), (-1.237005078595645839e-03+1.573219347325384432e-03j), (-8.084411192333474999e-04+9.449869362783653659e-04j)
 (4.633940015727363582e-01+1.613713860419718482e-01j), (1.339675977362600745e-01-6.165219112691826542e-01j), (4.170082330011307681e-01+1.946852866644944446e-01j), (-8.508188995306917302e-02+2.059002726487961510e-01j), (-7.355848165823800078e-02+2.325418925235541584e-02j), (-5.249816365685817943e-02-2.568807141259468740e-03j), (-2.775014438777531622e-02-2.770049745398550645e-02j), (-5.205278082879393267e-03-2.888457545907120727e-02j), (1.067415113702437426e-02-2.267327138358663299e-02j), (1.781903980216324734e-02-1.030200570931057505e-02j), (1.677140597681462536e-02+1.542931823267435984e-03j), (1.014002781382611698e-02+9.927990127257379366e-03j), (1.529913579498137777e-03+1.284596565533813010e-02j), (-5.681291971705609845e-03+1.072967904641380227e-02j), (-9.299214941723867381e-03+5.277132345086723436e-03j), (-8.763487575479393665e-03-9.845166067791208224e-04j), (-5.066337889474290847e-03-5.774235306578942746e-03j), (-1.243651419305627677e-04-7.717830622366918594e-03j), (4.045469486465823675e-03-6.610118578576975289e-03j), (6.002788318745162430e-03-3.289378865316809446e-03j), (5.350474081624170125e-03+7.386601332423623802e-04j), (2.732588017723651744e-03+3.957032680335009767e-03j), (-5.888806622378524053e-04+5.355806501738949281e-03j), (-3.236967423896310730e-03+4.652243240821670248e-03j), (-4.256968678149613584e-03+2.337793361106549513e-03j), (-3.469186539300938080e-03-5.667939327298914844e-04j), (-1.396514548586542254e-03-2.964048275673724243e-03j), (1.013815620381860842e-03-4.060723248731071787e-03j), (2.746035020751734501e-03-3.589119482841341118e-03j), (3.165353639926166834e-03-1.853163683844357128e-03j), (2.254484235478721767e-03+4.155161411395481797e-04j), (5.033564365286016199e-04+2.354522628160325357e-03j), (-1.305688817187941825e-03+3.299088605202304871e-03j), (-2.403150584897749322e-03+2.992230892658250072e-03j), (-2.389379899391858367e-03+1.615863352904195601e-03j), (-1.367648319539431544e-03-2.757395477187019875e-04j), (1.633927828146547294e-04-1.959009688496572525e-03j), (1.528497668104961300e-03-2.851815972239179955e-03j), (2.147876224098560841e-03-2.677724401441025637e-03j), (1.778741183957539005e-03-1.532340899266074240e-03j), (6.420461122967100831e-04+1.353507800792867126e-04j), (-7.188382180154213267e-04+1.709523134755706495e-03j), (-1.727802319001067385e-03+2.619869196212555682e-03j), (-1.933622297714696937e-03+2.560039717858052580e-03j), (-1.237005078570868350e-03+1.573219347438304955e-03j)
 (-4.569220617515218352e-02+1.918947581069500030e-01j), (4.170082330010804195e-01+1.946852866644737945e-01j), (9.457791395831964543e-02-6.025163967273732268e-01j), (3.898355199145690508e-01+1.846255752943988526e-01j), (-9.819036983199398716e-02+1.893259509657447270e-01j), (-7.413591295942889570e-02+5.613403168435140284e-03j), (-4.459496186078849844e-02-1.487906091724857174e-02j), (-1.649856194952237926e-02-3.273298275373279914e-02j), (4.710559923133106862e-03-2.687632739235771770e-02j), (1.619397467559753612e-02-1.609785426059981081e-02j), (1.804322960992655114e-02-2.382263648653408679e-03j), (1.278149601778823252e-02+7.813480355571398098e-03j), (4.234546034326257605e-03+1.273792711298796232e-02j), (-3.779391403122135500e-03+1.185254946810186671e-02j), (-8.539297767676843481e-03+6.935225453906993312e-03j), (-9.056247848580440199e-03+4.963132257366610969e-04j), (-6.029846921505399929e-03-4.907893636624713861e-03j), (-1.263835496103928382e-03-7.603534765763702782e-03j), (3.144782522770676186e-03-7.083832457845152392e-03j), (5.593441174727154831e-03-4.042158986172611143e-03j), (5.466228671754579105e-03+3.365565042528031493e-05j), (3.213621731225554772e-03+3.526507042639240135e-03j), (3.218024073166261129e-05+5.286241405366370362e-03j), (-2.708996989883307241e-03+4.905752953560521545e-03j), (-4.005746186236665979e-03+2.756240583022208715e-03j), (-3.533366899112793790e-03-1.762013663801207568e-04j), (-1.686592156654247512e-03-2.731514523715563095e-03j), (6.259186931333057900e-04-4.039173031058732911e-03j), (2.396574877739177621e-03-3.749166341550926821e-03j), (2.978086014401312188e-03-2.098478586275617438e-03j), (2.285950819200769420e-03+1.898020371288451202e-04j), (7.167444246921303745e-04+2.223963849752401498e-03j), (-1.020391327628359171e-03+3.303787799895448792e-03j), (-2.157328905903756113e-03+3.106504249409699006e-03j), (-2.247051140269885894e-03+1.767226173206160132e-03j), (-1.374347027861957688e-03-1.505619797926091444e-04j), (4.749903883723692079e-06-1.902550800451894685e-03j), (1.296236135491213174e-03-2.870308757249930964e-03j), (1.934840628585957328e-03-2.757345618775109298e-03j), (1.657078983837809378e-03-1.631074552662278724e-03j), (6.535600052948392982e-04+8.271188209877552142e-05j), (-5.949589663311689782e-04+1.708570127495058965e-03j), (-1.527279337141358544e-03+2.654510071194064649e-03j), (-1.727802318875491187e-03+2.619869196236124503e-03j), (-1.125181178712169033e-03+1.615052781464656508e-03j)
 (-4.638576857167162754e-02+3.331390062257311158e-02j), (-8.508188995302701230e-02+2.059002726487719481e-01j), (3.898355199145411287e-01+1.846255752944181983e-01j), (8.146943407937351500e-02-6.190907184104926797e-01j), (3.892580886133415463e-01+1.669847892104334430e-01j), (-9.028716803597426621e-02+1.770156971897468290e-01j), (-6.288433052116564059e-02+5.809178687838541244e-04j), (-3.467912385474198472e-02-1.287081285053453400e-02j), (-1.097873841094862413e-02-2.615756563074297936e-02j), (4.934749730975717882e-03-1.895658533175727939e-02j), (1.220406471659353162e-02-9.827305728341267227e-03j), (1.213774783030942966e-02+4.276733370824855641e-04j), (7.472191035195567370e-03+6.820064168410118130e-03j), (1.376540238265083326e-03+8.943473520532579241e-03j), (-3.536424309962022013e-03+7.071730348789354199e-03j), (-5.805657113585719481e-03+3.011848423919594436e-03j), (-5.253745455222962393e-03-1.332986233475766044e-03j), (-2.760699256829926389e-03-4.273895472141361375e-03j), (2.841361921545628149e-04-5.035575173274105601e-03j), (2.608222875851634159e-03-3.760797941985060018e-03j), (3.456588824236233107e-03-1.254312076799087537e-03j), (2.765820894778788386e-03+1.362864375402970301e-03j), (1.093505403489856585e-03+3.076453494343876424e-03j), (-7.365985214929342143e-04+3.390238747627985407e-03j), (-1.985395210921504696e-03+2.391758226104159172e-03j), (-2.223151803548345518e-03+5.915199920196518484e-04j), (-1.510933657328805213e-03-1.251326121713311826e-03j), (-3.038328992614967297e-04-2.419957616560099774e-03j), (8.579696867148853528e-04-2.548532134468583458e-03j), (1.517172056932525109e-03-1.706200620608759426e-03j), (1.440346203657183683e-03-2.900308776859058732e-04j), (7.622030550093550696e-04+1.139067208831291570e-03j), (-1.348956640731511798e-04+2.031379494002744351e-03j), (-8.642918828841791726e-04+2.078783080485299261e-03j), (-1.142296034269649294e-03+1.340078916756855731e-03j), (-8.746529169150554523e-04+1.404149204482599300e-04j), (-2.415036752965335986e-04-1.061861048675563027e-03j), (4.110928644615053631e-04-1.808080446966563474e-03j), (8.054388950930104624e-04-1.823658908460050378e-03j), (8.096594500106523394e-04-1.142292837307919444e-03j), (4.200739053084081285e-04-5.785520517479578065e-05j), (-1.548811139130648227e-04+1.027698818395424846e-03j), (-5.949589663512250921e-04+1.708570127413308820e-03j), (-7.188382179705744965e-04+1.709523134910864500e-03j), (-4.907972402720471149e-04+1.046649848864590572e-03j)
 (-3.938968377792823744e-02+1.400551454180682526e-02j), (-7.355848165820533247e-02+2.325418925242559928e-02j), (-9.819036983203507929e-02+1.893259509656186057e-01j), (3.892580886132941398e-01+1.669847892105064124e-01j), (8.937263587547375487e-02-6.314009721863718116e-01j), (4.005096710516651837e-01+1.619523039107415852e-01j), (-8.037133002993923636e-02+1.790239452563514577e-01j), (-5.736450698258133835e-02+7.156334991830683862e-03j), (-3.445493404694054823e-02-4.951070789910110535e-03j), (-1.496864837009338582e-02-1.988701709850548838e-02j), (-9.707320485661903239e-04-1.614664834601352641e-02j), (6.894759734009041352e-03-1.082072191546403113e-02j), (9.279742034371211284e-03-3.366780255428482825e-03j), (7.715158128266954088e-03+2.039245049037417216e-03j), (4.110180892429649013e-03+5.020096490603475313e-03j), (2.660780833647830631e-04+5.242430889521619737e-03j), (-2.536509449002221413e-03+3.645846588578189554e-03j), (-3.705773766919899861e-03+1.234973358967050199e-03j), (-3.297258903775174884e-03-9.508609562999877519e-04j), (-1.852716158308863759e-03-2.247728263983799282e-03j), (-9.218490115806628367e-05-2.431589217065256454e-03j), (1.336472496601570636e-03-1.704365625033477669e-03j), (1.997042132522433219e-03-5.331382822314201502e-04j), (1.817107182455933488e-03+5.624587668623612109e-04j), (1.045995861161503736e-03+1.225518156594921585e-03j), (3.703803094825489778e-05+1.316633470704853129e-03j), (-8.403925463267952452e-04+9.030768992910366555e-04j), (-1.278882663746880441e-03+2.393147748421901584e-04j), (-1.183235719968065130e-03-3.769918957052527755e-04j), (-6.797701240026508178e-04-7.400844258719750657e-04j), (-6.575707287703296813e-06-7.569354488365974756e-04j), (5.887061149027960835e-04-4.826152334053186591e-04j), (9.183024998338934226e-04-8.593751062614321664e-05j), (8.801372074521563848e-04+2.649541613255060931e-04j), (5.081063403927197925e-04+4.519718276867592047e-04j), (-9.452681683617123517e-06+4.287798480135488225e-04j), (-4.683099562177542611e-04+2.348852738326811108e-04j), (-7.323009157496796102e-04-1.521119980769133472e-05j), (-7.140883140991113962e-04-1.930276655734998177e-04j), (-4.315661834851599894e-04-2.504395610208293805e-04j), (1.218330846249872314e-06-1.973059009600040532e-04j), (4.200739052916929836e-04-5.785520517196355997e-05j), (6.535600053216221277e-04+8.271188205946899139e-05j), (6.420461122199452083e-04+1.353507800436547876e-04j), (4.063429605881504927e-04+9.447035338721942533e-05j)
 (-2.717271308650495709e-02-1.005971137010275296e-02j), (-5.249816365682358904e-02-2.568807141264853322e-03j), (-7.413591295937228820e-02+5.613403168500143842e-03j), (-9.028716803600979335e-02+1.770156971897238474e-01j), (4.005096710516135028e-01+1.619523039107598483e-01j), (9.928847388139944163e-02-6.293927241197551092e-01j), (4.060294945901575803e-01+1.685277210337914333e-01j), (-8.014714022210445155e-02+1.869436873170203517e-01j), (-6.135441694156092141e-02+1.342688352400394844e-02j), (-4.036041582646768267e-02-2.141133804168681223e-03j), (-2.027795335265387272e-02-2.088043328559408690e-02j), (-3.828737844555491106e-03-1.994110193847897783e-02j), (7.137726827052690709e-03-1.560154103490989791e-02j), (1.201338268842274716e-02-7.290157285347358823e-03j), (1.151766052162085316e-02+2.099455898513860608e-04j), (7.379328557085433442e-03+5.654094655235672277e-03j), (1.814049771670670375e-03+7.810390481914699506e-03j), (-3.073069095924691255e-03+6.968881104326226164e-03j), (-5.842626117367352885e-03+4.022820268295547973e-03j), (-5.997666680761831043e-03+3.783477687257291375e-04j), (-3.972832485998265863e-03-2.697781812196265328e-03j), (-8.609636635097386512e-04-4.327591874773766001e-03j), (2.060074275588052659e-03-4.218360352447222440e-03j), (3.779636515254677746e-03-2.697858873364262881e-03j), (3.839540424335170961e-03-5.126659884937068493e-04j), (2.428755118359152664e-03+1.537075063892499524e-03j), (2.690890245051283120e-04+2.807274367205583876e-03j), (-1.719795366931352798e-03+2.946042620067348006e-03j), (-2.816622474560398319e-03+2.047762483532268325e-03j), (-2.706983484191569263e-03+5.722732762279234432e-04j), (-1.531410212734791347e-03-9.326687817405722274e-04j), (1.495237374897931230e-04-1.981940168310412659e-03j), (1.603738986470196280e-03-2.249040566059538979e-03j), (2.290700723088925223e-03-1.712748763360726458e-03j), (2.012980560135910028e-03-6.463449075692933492e-04j), (9.144493010351800863e-04+5.464421810944195814e-04j), (-5.002499221399448349e-04+1.475429696927403047e-03j), (-1.593491134923823247e-03+1.849938055314505119e-03j), (-1.969305994090702304e-03+1.558008147565241759e-03j), (-1.522529433364012107e-03+7.519592708256327140e-04j), (-4.315661834914536203e-04-2.504395611052042162e-04j), (8.096594500401591184e-04-1.142292837313650536e-03j), (1.657078983853741295e-03-1.631074552525212150e-03j), (1.778741183827508687e-03-1.532340899405960606e-03j), (1.132843352687920666e-03-9.112990688367535348e-04j)
 (-1.310847987893344266e-02-1.657432168312869547e-02j), (-2.775014438781416015e-02-2.770049745404008432e-02j), (-4.459496186084575819e-02-1.487906091725552625e-02j), (-6.288433052108705068e-02+5.809178688169092802e-04j), (-8.037133003001714626e-02+1.790239452563607836e-01j), (4.060294945902738206e-01+1.685277210338227694e-01j), (9.951266368930833384e-02-6.214729820591352594e-01j), (4.020395846311226040e-01+1.747982695660737495e-01j), (-8.605262200168102560e-02+1.897536243027387604e-01j), (-6.666372192430386479e-02+1.243346733691048922e-02j), (-4.321842162247714614e-02-5.935587396701360111e-03j), (-2.003498625945684952e-02-2.566125240503633678e-02j), (-1.095097190546999140e-03-2.386447896841979374e-02j), (1.094022922048537572e-02-1.743084049403360869e-02j), (1.528253035313712448e-02-6.656159120776155604e-03j), (1.306563220984959840e-02+2.777905182278119466e-03j), (6.842768910163880836e-03+8.977129170977145994e-03j), (-3.228025788529088739e-04+1.059823739136709839e-02j), (-5.773476872927568379e-03+8.298089829335053569e-03j), (-7.962742445082720763e-03+3.572766719965867963e-03j), (-6.766445442914083286e-03-1.517654888965612502e-03j), (-3.249230707108599625e-03-5.211776539663934629e-03j), (9.216307192950407359e-04-6.492312465838008875e-03j), (4.082507517295622980e-03-5.293485107865172207e-03j), (5.162395772526529904e-03-2.386301966041926535e-03j), (4.071591417919795397e-03+9.779749081124532346e-04j), (1.549352297734240191e-03+3.580040784659220456e-03j), (-1.268650786294324428e-03+4.615722075924529738e-03j), (-3.243543131150143036e-03+3.895307791941073679e-03j), (-3.668262563255573951e-03+1.855178127572095327e-03j), (-2.550884039513580132e-03-6.527314432927256967e-04j), (-5.163773410994894125e-04-2.699094114308979789e-03j), (1.521921960749518651e-03-3.608751421061767804e-03j), (2.736582339092355747e-03-3.160339634872256186e-03j), (2.697043683721719529e-03-1.618278409917121635e-03j), (1.522183319749123099e-03+4.003049413090605728e-04j), (-2.107318775958338659e-04+2.161494962610355491e-03j), (-1.737255000658969673e-03+3.048649044185972219e-03j), (-2.401932254004352993e-03+2.794924991666513509e-03j), (-1.969305994231954765e-03+1.558008147534651212e-03j), (-7.140883142537772814e-04-1.930276655139648398e-04j), (8.054388951316014461e-04-1.823658908359348813e-03j), (1.934840628740618768e-03-2.757345618818723282e-03j), (2.147876224179637045e-03-2.677724401472855210e-03j), (1.372398223217589745e-03-1.626811252761975121e-03j)
 (-5.774313012616551569e-04-1.764078608390184238e-02j), (-5.205278082912555976e-03-2.888457545904761850e-02j), (-1.649856194947557989e-02-3.273298275366870458e-02j), (-3.467912385476130260e-02-1.287081285066735484e-02j), (-5.736450698253774128e-02+7.156334991850341748e-03j), (-8.014714022215040090e-02+1.869436873170099433e-01j), (4.020395846311399790e-01+1.747982695661026153e-01j), (9.360718190968100871e-02-6.186630450734890152e-01j), (3.967302796484788452e-01+1.738048533788729977e-01j), (-8.891062779754341228e-02+1.859591707102857816e-01j), (-6.642075483114102952e-02+7.652648217593850666e-03j), (-4.048478096846681168e-02-9.858964426617536012e-03j), (-1.623248386610521427e-02-2.749055186417721092e-02j), (2.174050474219948320e-03-2.323048080389002526e-02j), (1.248820090865446208e-02-1.486288090167309575e-02j), (1.474597070613100670e-02-3.333124604929646115e-03j), (1.092877985942475143e-02+5.565752091582880368e-03j), (4.142361133212127747e-03+1.030633789600401279e-02j), (-2.442918906537881740e-03+1.014818384307857209e-02j), (-6.542255635178280057e-03+6.402087171638082101e-03j), (-7.239140666139166208e-03+1.058771992600577271e-03j), (-4.983851060247510185e-03-3.682375480085795221e-03j), (-1.226797465223059035e-03-6.286901295069935620e-03j), (2.304389976477879028e-03-6.180755558500190990e-03j), (4.314558511022860768e-03-3.802844211278358626e-03j), (4.282992951748097223e-03-3.433362452822331847e-04j), (2.533851607149099384e-03+2.786422616691040018e-03j), (2.560453346544546392e-05+4.529305956533949233e-03j), (-2.120290874968824325e-03+4.423137720073708722e-03j), (-3.087443686419442598e-03+2.670303072531526531e-03j), (-2.653229691637857234e-03+8.875279499609694134e-05j), (-1.178485816197230411e-03-2.279542696083071678e-03j), (6.164660114566280482e-04-3.610393183117232251e-03j), (1.928264921436260038e-03-3.514281067686826805e-03j), (2.245785098730639258e-03-2.113689786070661446e-03j), (1.571862505009855590e-03-3.225628471231691170e-06j), (2.851782411513580778e-04+1.973524288779466857e-03j), (-1.019172996729424303e-03+3.106481898882123595e-03j), (-1.737255000623781024e-03+3.048649044308541275e-03j), (-1.593491134796364873e-03+1.849938055294854389e-03j), (-7.323009156624808074e-04-1.521119988087172876e-05j), (4.110928644533460912e-04-1.808080447012015398e-03j), (1.296236135346324515e-03-2.870308757225638330e-03j), (1.528497667996760742e-03-2.851815972183960671e-03j), (1.015032871728195184e-03-1.766425332666235991e-03j)
 (7.903201796025948606e-03-1.231025377589759981e-02j), (1.067415113701346806e-02-2.267327138357427135e-02j), (4.710559923182671381e-03-2.687632739243166549e-02j), (-1.097873841094335404e-02-2.615756563070641486e-02j), (-3.445493404697665824e-02-4.951070790010311633e-03j), (-6.135441694154541992e-02+1.342688352411064087e-02j), (-8.605262200174990106e-02+1.897536243027454772e-01j), (3.967302796485385197e-01+1.738048533789152694e-01j), (9.074917611377106286e-02-6.224574986658721887e-01j), (3.969732467415882371e-01+1.690240342594926670e-01j), (-8.617698714358527912e-02+1.820357936803428944e-01j), (-6.261825243774256367e-02+5.823348758322289404e-03j), (-3.721563330373993395e-02-9.224966261991610073e-03j), (-1.468451217784789292e-02-2.492259227179615538e-02j), (1.637490827226588570e-03-1.990744628808913813e-02j), (1.035134855815190644e-02-1.207503399228121964e-02j), (1.204556292922292354e-02-2.003915879908006910e-03j), (8.808663531767927865e-03+5.115698543317826613e-03j), (3.373582370866210975e-03+8.410335238246089209e-03j), (-1.719317127539201143e-03+7.634189115695166547e-03j), (-4.759661252468563516e-03+4.237366580547825314e-03j), (-5.216707424243741814e-03-1.635276276273651269e-05j), (-3.601091803073708068e-03-3.370818572886978993e-03j), (-9.947464716662190141e-04-4.796260398435962281e-03j), (1.424987155760145188e-03-4.137789837734664848e-03j), (2.776818700274360976e-03-1.994396502669301859e-03j), (2.759245187657395713e-03+6.059289266486284249e-04j), (1.682211518384685300e-03+2.593838260945165435e-03j), (1.817039781715525104e-04+3.304301237031434784e-03j), (-1.105258003366917660e-03+2.656712387319548271e-03j), (-1.715045463104494534e-03+1.043491819778465503e-03j), (-1.520386339088405231e-03-8.225462738215641185e-04j), (-7.721428555720129434e-04-2.185072342638648499e-03j), (1.256687710695431797e-04-2.563743334292728319e-03j), (8.030837427605410153e-04-1.899228286128373366e-03j), (1.008780020231653946e-03-5.404704386559824490e-04j), (7.634213859688220288e-04+9.417613077627231275e-04j), (2.851782412647384116e-04+1.973524288838743659e-03j), (-2.107318778194857464e-04+2.161494962554953193e-03j), (-5.002499220522232297e-04+1.475429696761422754e-03j), (-4.683099562070280322e-04+2.348852739333307698e-04j), (-2.415036753181300927e-04-1.061861048696696296e-03j), (4.749903867769223430e-06-1.902550800433010919e-03j), (1.633927829254614925e-04-1.959009688467607847e-03j), (1.560994446316929930e-04-1.225004719336837732e-03j)
 (1.125158243825775603e-02-5.032485299730776393e-03j), (1.781903980212802552e-02-1.030200570935810994e-02j), (1.619397467556708478e-02-1.609785426057745716e-02j), (4.934749730991226310e-03-1.895658533175135010e-02j), (-1.496864836993054212e-02-1.988701709841998386e-02j), (-4.036041582661201860e-02-2.141133804213388517e-03j), (-6.666372192419300902e-02+1.243346733694419143e-02j), (-8.891062779762196056e-02+1.859591707102184188e-01j), (3.969732467415670318e-01+1.690240342595095979e-01j), (9.348281676782720095e-02-6.263808756958421098e-01j), (4.007757491350081858e-01+1.671947348003447464e-01j), (-8.290783947888878680e-02+1.826697918449531055e-01j), (-6.107028074948486762e-02+8.391308350765427221e-03j), (-3.775219295072483605e-02-5.901931746246350322e-03j), (-1.682136452835493109e-02-2.213474536240171708e-02j), (-1.062916949698806263e-03-1.857823756310415797e-02j), (8.231232230467941391e-03-1.252508754056897919e-02j), (1.127678416694326627e-02-3.899918537642415445e-03j), (9.532265310772961020e-03+2.601703815992382519e-03j), (5.156176753513101035e-03+6.245614647125464353e-03j), (3.031161142560095771e-04+6.559064360213449213e-03j), (-3.376901995140390959e-03+4.548923487870513808e-03j), (-4.984656430706167415e-03+1.474288133851008433e-03j), (-4.480494623727373366e-03-1.327852852032323410e-03j), (-2.532486282431660549e-03-2.987812689826808369e-03j), (-9.876060837846667353e-05-3.188524665891843274e-03j), (1.925178611458191634e-03-2.186980858465039333e-03j), (2.915344632328002294e-03-6.190757929156809943e-04j), (2.697244390013296949e-03+8.274129282054256329e-04j), (1.554102201528581714e-03+1.677489984397352368e-03j), (2.758534921065242075e-05+1.745413318633610728e-03j), (-1.308702502521132691e-03+1.137962173120182644e-03j), (-2.011183579378083858e-03+2.241035750131997262e-04j), (-1.897324034193536169e-03-5.700195612168279524e-04j), (-1.111336307538949046e-03-9.905239868581625605e-04j), (-5.357376328918219549e-06-9.542413498364358485e-04j), (1.008780020169804982e-03-5.404704387013255186e-04j), (1.571862505034575617e-03-3.225628491430486064e-06j), (1.522183319763450180e-03+4.003049414321273856e-04j), (9.144493010350867365e-04+5.464421810844252974e-04j), (-9.452681642940473643e-06+4.287798479831162976e-04j), (-8.746529168835653423e-04+1.404149204290745117e-04j), (-1.374347027971608258e-03-1.505619798615919684e-04j), (-1.367648319480946209e-03-2.757395476253384110e-04j), (-8.516400887029236663e-04-1.925843558419916535e-04j)
