 (3.927037526800497558e-01-3.499617095049508547e-02j), (-1.775096536034731498e-01+6.041287350574209292e-02j), (7.694310294533400485e-02-6.997013700614831966e-02j), (-1.872049818067757915e-02+6.264837251580401833e-02j), (-1.458092279825176814e-02-4.273599307244278084e-02j), (2.776333991712526261e-02+1.795529009164378159e-02j), (-2.524509296758307639e-02+3.516996120613912185e-03j), (1.351525981866173731e-02-1.592967782732189475e-02j), (8.540059843168925540e-05+1.764683063969636409e-02j), (-9.610156878692148463e-03-1.110610564184193530e-02j), (1.221944792741904394e-02+1.239076168364329185e-03j), (-8.558112484459985680e-03+6.851648414729444476e-03j), (1.752447905523939328e-03-9.939603663368766148e-03j), (4.398686396989926785e-03+7.647356402808197506e-03j), (-7.183663261841556971e-03-2.082848146495492811e-03j), (5.960193119549385063e-03-3.527254533196896424e-03j), (-2.061020869715849031e-03+6.481777002073714662e-03j), (-2.166366050891427222e-03-5.766564560628292986e-03j), (4.622711222834156343e-03+2.277674393474122573e-03j), (-4.403065467476575956e-03+1.873329147304053036e-03j), (2.037583205675337801e-03-4.535096184302495753e-03j), (9.822536826986248346e-04+4.563766732210299687e-03j), (-3.066694798991701377e-03-2.260026853461495969e-03j), (3.315072280489566106e-03-9.453642447604857207e-04j), (-1.859938885502566237e-03+3.325093248555185000e-03j), (-3.392387686002830893e-04-3.748308194806739425e-03j), (2.080494280783986346e-03+2.188766340745296538e-03j), (-2.547373512193691885e-03+3.668628801709275414e-04j), (1.666107515813883581e-03-2.510908914219429824e-03j), (-4.902579951120912181e-05+3.167718889453094867e-03j), (-1.397098765060927634e-03-2.116050666475403040e-03j), (1.962204257663514168e-03+3.528870654233633392e-05j), (-1.466232091480723643e-03+1.911999797967312833e-03j), (2.862058731023242597e-04-2.715179854983931166e-03j), (9.004353360830682704e-04+2.028781532765400707e-03j), (-1.493637880601090227e-03-3.087092094500171733e-04j), (1.264715786081182809e-03-1.474945908122808147e-03j), (-4.276012102275769384e-04+2.374926870988661263e-03j), (-5.225701582908787559e-04-1.961509489696887376e-03j), (1.094092729063767542e-03+5.205025972421963975e-04j), (-1.047136411250646111e-03+1.133108267211047418e-03j), (4.838522071408182801e-04-2.109838609303272064e-03j), (2.464892530192092806e-04+1.918600337341283503e-03j), (-7.559710998078891971e-04-7.093475107019520109e-04j), (8.192129264813892637e-04-8.322672394803500798e-04j), (-4.652717627371368622e-04+1.869142287240631089e-03j), (-7.231750835401965167e-05-1.863119434950517113e-03j), (5.023714458509715309e-04+8.515054446074097130e-04j), (-6.307141097214492582e-04+5.908257229246348776e-04j), (4.420533703535107486e-04-1.674145462538331351e-03j), (-7.813006410019703247e-05+1.822185795388554970e-03j), (-2.598699846926784992e-04-9.757310899786658751e-04j), (4.213306554247531872e-04-3.871046377191732441e-04j), (-3.694034078901405819e-04+1.518580157095574890e-03j), (1.736189019826026524e-04-1.808500760671941012e-03j), (4.935372777074492688e-05+1.110817563041966403e-03j), (-2.035201958101064406e-04+1.838882232508817554e-04j), (2.512703097018604008e-04-1.365496482739926706e-03j), (-2.086050878721900737e-04+1.791294914482196481e-03j), (1.140525389520998119e-04-1.233382789346462640e-03j)
 (-1.775096536034731498e-01+6.041287350574214843e-02j), (4.696468556253838300e-01-1.049663079566434121e-01j), (-1.962301517841507914e-01+1.230612460215462084e-01j), (6.236218014708230784e-02-1.127061300785911907e-01j), (9.042841736447685200e-03+8.060366260744786238e-02j), (-3.982601576583483238e-02-3.921899695182892720e-02j), (4.127859973578704156e-02+2.025612264321938888e-03j), (-2.515969236915135965e-02+2.116382676031021426e-02j), (3.905102939969598824e-03-2.703578346916377106e-02j), (1.230484852585074333e-02+1.888590680806063668e-02j), (-1.816826936315216190e-02-4.254457227112440516e-03j), (1.397189583294300083e-02-8.700527495004488354e-03j), (-4.159426087470084916e-03+1.449900481753767408e-02j), (-5.431215356317575793e-03-1.202245180986428671e-02j), (1.035887951653926067e-02+4.120101869611309323e-03j), (-9.244684131557332277e-03+4.398928855578210576e-03j), (3.793827068657879345e-03-9.293819093825209793e-03j), (2.561690353118402288e-03+8.759451395547833766e-03j), (-6.569431518368116368e-03-3.893235413324248623e-03j), (6.660294428509592156e-03-2.257421790828366675e-03j), (-3.420811784778051302e-03+6.437095879514351422e-03j), (-1.029111593316265564e-03-6.795123037763972640e-03j), (4.297325963188101602e-03+3.618402487449782958e-03j), (-4.926633684494184998e-03+1.065066395093736519e-03j), (2.975833511889192269e-03-4.693672439567287379e-03j), (2.205553952815058152e-04+5.513859589300555697e-03j), (-2.886612280794060518e-03-3.381445314635878833e-03j), (3.746601796597943436e-03-3.221425734740705651e-04j), (-2.596399311704958388e-03+3.534581769623967602e-03j), (2.690087507529850038e-04-4.626959580694788195e-03j), (1.913178458152304477e-03+3.203007595995379254e-03j), (-2.863330856541676430e-03-2.040508685080299795e-04j), (2.248410130765886999e-03-2.679891148441667596e-03j), (-5.657967553977100161e-04+3.940781330732804830e-03j), (-1.207432007498709372e-03-3.023889064434035455e-03j), (2.165151122164214650e-03+5.538356246426704051e-04j), (-1.921239090828652475e-03+2.066217661538587765e-03j), (7.421456277903167378e-04-3.436455397819666250e-03j), (6.664915188361504334e-04+2.895429468230850505e-03j), (-1.569706569541462308e-03-8.284012224858391992e-04j), (1.577944936204519902e-03-1.589336012061086292e-03j), (-8.006471582313681463e-04+3.051708604552371036e-03j), (-2.721188926671266450e-04-2.819186120005291295e-03j), (1.065702179500637847e-03+1.086333097861022978e-03j), (-1.221242862545045575e-03+1.159794776538582584e-03j), (7.468954181273781230e-04-2.695386674430781757e-03j), (3.709968311383206666e-05+2.720647731847976401e-03j), (-7.030316180754611578e-04-1.272293712025835289e-03j), (9.444248162044600534e-04-8.226400179309574165e-04j), (-7.088441738216027599e-04+2.413011518313238311e-03j), (1.821833856607661130e-04-2.649876552517065748e-03j), (3.432005913246437040e-04+1.435081157669486135e-03j), (-6.292733925829208878e-04+5.428490671167810790e-04j), (5.949495574074637177e-04-2.195605398390978839e-03j), (-3.200496801195011750e-04+2.629397720137420513e-03j), (-2.990129382740843258e-05-1.624612537420973279e-03j), (3.006240374725256659e-04-2.546789196980035622e-04j), (-4.121252836822360158e-04+1.975183137733088103e-03j), (3.653228486539200431e-04-2.598879272086380022e-03j), (-2.086050878721697178e-04+1.791294914482185205e-03j)
 (7.694310294533410199e-02-6.997013700614840293e-02j), (-1.962301517841507914e-01+1.230612460215462223e-01j), (4.550659328271322579e-01-1.477023010290864080e-01j), (-1.684668118670255288e-01+1.410165361131901773e-01j), (3.711708717949926961e-02-1.091891339579773995e-01j), (2.255810155510939649e-02+6.467398478012609253e-02j), (-3.974061516740315381e-02-2.157216631213271230e-02j), (3.166844285709481677e-02-9.080493377519847226e-03j), (-1.294024444173229836e-02+2.240290292867437930e-02j), (-4.653009544490433261e-03-2.018413505443419562e-02j), (1.405729643137473839e-02+8.946303144691756040e-03j), (-1.376958296616228629e-02+3.392899175695855002e-03j), (6.788232571101525392e-03-1.078337564150005229e-02j), (1.800767032079181101e-03+1.097175028434082059e-02j), (-7.492236226033265230e-03-5.540674807790598073e-03j), (8.192513465647636994e-03-1.646462691016984097e-03j), (-4.621972908722959961e-03+6.676603249052353098e-03j), (-6.092383988189581205e-04-7.420489946521159792e-03j), (4.599273558794015476e-03+4.224355211245366636e-03j), (-5.587177835669749140e-03+6.705313188860254764e-04j), (3.593599629518155758e-03-4.517448644289823179e-03j), (-1.057395042887413926e-04+5.491731634753795228e-03j), (-2.889050478818592192e-03-3.470029789208688327e-03j), (3.958087194587582916e-03-1.299057073570898235e-04j), (-2.846139403709959260e-03+3.253832735839205445e-03j), (4.284599996952741111e-04-4.326809559396543013e-03j), (1.886662911095599460e-03+3.002950675081298478e-03j), (-2.935638080305440212e-03-2.137264251829442113e-04j), (2.349503031537130294e-03-2.438193239949335966e-03j), (-6.341950540414854204e-04+3.569870476166180865e-03j), (-1.197223340727766178e-03-2.714959782727338535e-03j), (2.199384331254721978e-03+4.878277410112881137e-04j), (-1.962895520458743034e-03+1.824730664257567889e-03j), (7.547722501649442237e-04-2.988600357891906326e-03j), (6.989190306833459407e-04+2.465835422610205933e-03j), (-1.635033217726215241e-03-6.489621934455496160e-04j), (1.642580963873329714e-03-1.407673865054099444e-03j), (-8.271463617649521538e-04+2.586720258780732338e-03j), (-3.049907834601960164e-04-2.303347130608611026e-03j), (1.150343725976797843e-03+7.855908589275738870e-04j), (-1.323217316522078092e-03+1.090199114855489081e-03j), (8.219738363964697011e-04-2.298683522763156264e-03j), (1.856576825014249381e-05+2.219441365072206355e-03j), (-7.373906554043391844e-04-9.500438327648946107e-04j), (9.933846711466533773e-04-7.767863370892532249e-04j), (-7.188714166940879217e-04+2.011300221145793238e-03j), (1.161813084059417668e-04-2.104560951506006476e-03j), (4.791530534673048682e-04+1.046502269309553543e-03j), (-7.811616821755749777e-04+5.498920833628027308e-04j), (6.845548315116440231e-04-1.798371107909748192e-03j), (-2.875135183966565306e-04+2.025906880594265970e-03j), (-1.872200222296131831e-04-1.131296395421782074e-03j), (5.168194933075135038e-04-3.734196030021107518e-04j), (-5.799196648124509959e-04+1.653666630158403357e-03j), (3.914293615976210906e-04-2.011717175139814216e-03j), (-6.877937041787523294e-05+1.263901237397317516e-03j), (-2.385063816994052472e-04+1.666823770612880368e-04j), (4.146765764244821463e-04-1.488061709044452867e-03j), (-4.121252836821453765e-04+1.975183137733038663e-03j), (2.512703097017840730e-04-1.365496482739885289e-03j)
 (-1.872049818067764507e-02+6.264837251580412936e-02j), (6.236218014708232865e-02-1.127061300785912462e-01j), (-1.684668118670256121e-01+1.410165361131902051e-01j), (4.298208398595495527e-01-1.441853049084726446e-01j), (-1.549515520483638886e-01+1.250868582858683797e-01j), (3.720248777793103145e-02-9.154230331828119849e-02j), (1.294794467641717864e-02+5.356787913828437581e-02j), (-2.752116723998396935e-02-2.033309014376858889e-02j), (2.311033037263475129e-02-2.228844962790191113e-03j), (-1.118779653620827728e-02+1.246329926530545876e-02j), (-2.543231475005932121e-04-1.253677865162588709e-02j), (6.873633169533286368e-03+6.863454998196177360e-03j), (-7.809389846613048677e-03-1.343553575010000053e-04j), (4.727211701385885395e-03-4.301598639426360178e-03j), (-3.655990188125048113e-04+5.205185723712524130e-03j), (-2.869525003198799672e-03-3.263000414316455985e-03j), (3.789447998170702818e-03+2.268664562870330520e-04j), (-2.584389703047216234e-03+2.141507064749905050e-03j), (3.730152838792465857e-04-2.856723214310934698e-03j), (1.532578759802736288e-03+1.964328357783956536e-03j), (-2.272105555180617149e-03-2.748329258745764708e-04j), (1.733660744016012360e-03-1.192355395734480969e-03j), (-4.449782728894402734e-04+1.743423439946856744e-03j), (-8.085561980341971020e-04-1.281263448463146977e-03j), (1.410713682393492695e-03+2.369571728135584274e-04j), (-1.180031887895712905e-03+7.429238216200594654e-04j), (3.794342001837543383e-04-1.159090669943721149e-03j), (4.895641460348962564e-04+8.869000086061405762e-04j), (-9.734338226420435718e-04-1.784377186408252734e-04j), (8.832709400564069764e-04-5.261934419818171341e-04j), (-3.479891809390505721e-04+8.546906211820248355e-04j), (-2.967880046448927384e-04-6.861782499616742590e-04j), (7.057464506538689737e-04+1.791185315609680956e-04j), (-6.981797343777827042e-04+3.497847561350794733e-04j), (3.271710399375244403e-04-6.136734869035360626e-04j), (1.763488723924132729e-04+5.043259329135435292e-04j), (-5.409404886625085234e-04-1.284595962034827807e-04j), (5.954445526228569667e-04-2.745655978430138616e-04j), (-3.432941546243839992e-04+4.768816494774673754e-04j), (-5.850153044070596130e-05-3.847467932673109348e-04j), (3.943726261686455103e-04+7.624334822552070645e-05j), (-5.040043900404733972e-04+2.579318753753608831e-04j), (3.567020736591896158e-04-4.295412355228489173e-04j), (-5.375174010380150765e-05+3.563219301220632920e-04j), (-2.350192095533979028e-04-9.853838815782830520e-05j), (3.626705614252242853e-04-1.859606141643645085e-04j), (-2.768180463406237396e-04+3.371547586073099902e-04j), (3.805124430585036952e-05-2.823751561173581557e-04j), (2.192830687744424340e-04+7.077117933077946461e-05j), (-3.598310267505549142e-04+1.627874456438384125e-04j), (3.151514236211616464e-04-2.797909508145297874e-04j), (-1.138946164136575210e-04+2.174061199228211159e-04j), (-1.378662944592930466e-04-2.047883238037696572e-05j), (3.132992974978324229e-04-1.895313797507069530e-04j), (-3.286493551109910451e-04+2.881701474180945236e-04j), (1.828242737257836537e-04-2.204222606574287311e-04j), (4.527316853393710278e-05+3.051844805084178423e-05j), (-2.385063816991971346e-04+1.666823770611935214e-04j), (3.006240374722624216e-04-2.546789196978814810e-04j), (-2.035201958099315046e-04+1.838882232507998169e-04j)
 (-1.458092279825174732e-02-4.273599307244284329e-02j), (9.042841736447660914e-03+8.060366260744791789e-02j), (3.711708717949932512e-02-1.091891339579774967e-01j), (-1.549515520483638054e-01+1.250868582858684630e-01j), (4.299062404579811481e-01-1.265384742687763187e-01j), (-1.645617089270560995e-01+1.139807526440265728e-01j), (4.942193570535020203e-02-9.030322714991709243e-02j), (4.389832191957023823e-03+6.041952755301391309e-02j), (-2.576871933445986501e-02-3.027269380713745739e-02j), (2.750901676962452108e-02+5.418511440018026343e-03j), (-1.837145979804966425e-02+1.038045111880998503e-02j), (5.705869972048601031e-03-1.606403318482281864e-02j), (4.812612299817658514e-03+1.334523200026991804e-02j), (-9.975755897504729602e-03-5.900919918129331372e-03j), (9.349922924220340978e-03-2.023924245952204212e-03j), (-4.768664486289440722e-03+7.078514871016524691e-03j), (-8.319417975230427188e-04-7.798096598618875844e-03j), (4.771701680868850604e-03+4.790633188497209032e-03j), (-5.651084502038404567e-03-1.185197887114254698e-04j), (3.688087564368262676e-03-3.802087459071612323e-03j), (-3.273601256992663810e-04+5.289421606339370086e-03j), (-2.611344323781464999e-03-4.023141120681574152e-03j), (3.814155024800560539e-03+9.964109450111104712e-04j), (-2.992351785083675452e-03+2.110286320117457128e-03j), (8.575513177801847783e-04-3.792172362682227037e-03j), (1.361687882881857563e-03+3.404676062266302500e-03j), (-2.577130652956319615e-03-1.373126844855012676e-03j), (2.341638457847084517e-03-1.123801963401679840e-03j), (-9.766679454457929087e-04+2.798899806573715461e-03j), (-6.872279495396050372e-04-2.893617573625005806e-03j), (1.783706276139243119e-03+1.502588090783851154e-03j), (-1.841627061539840475e-03+5.459814117317050072e-04j), (9.679277814359918061e-04-2.161124158084152917e-03j), (2.781452404265186335e-04+2.554045402549303366e-03j), (-1.220749892668762399e-03-1.611724733561534792e-03j), (1.421263769001242109e-03-9.317088966151855847e-05j), (-8.707875388580351610e-04+1.637434200124655457e-03j), (-5.708828152199479575e-05-2.238298205506735004e-03j), (8.419338056424182336e-04+1.644034739498238633e-03j), (-1.099265254432608323e-03-2.324658612245230163e-04j), (7.607113960409547663e-04-1.217014032747490470e-03j), (-7.089913656866981152e-05+1.945385635465834897e-03j), (-5.763218983944044154e-04-1.605187559574741034e-03j), (8.590735195101334995e-04+4.219642090841417515e-04j), (-6.844658498252380536e-04+9.471476530470286344e-04j), (2.070341608000688814e-04-1.772683850696348809e-03j), (2.845404973251434793e-04+1.636225181224256571e-03j), (-5.366880310335118151e-04-6.385763313713799542e-04j), (4.593818997309116530e-04-6.694797938364312195e-04j), (-1.501203391160916049e-04+1.589351336426078750e-03j), (-1.862121247674948098e-04-1.645713315027616877e-03j), (3.645051513914126921e-04+8.310266122267928168e-04j), (-3.174148122232593738e-04+4.012943431743809042e-04j), (1.134040152420759666e-04-1.385975315120866478e-03j), (1.046942096260989203e-04+1.601763534731822595e-03j), (-2.145968161592913851e-04-9.452126419284392943e-04j), (1.828242737261065020e-04-2.204222606575638227e-04j), (-6.877937041838535007e-05+1.263901237397525900e-03j), (-2.990129382690438699e-05-1.624612537421175592e-03j), (4.935372777043502124e-05+1.110817563042088051e-03j)
 (2.776333991712528343e-02+1.795529009164383363e-02j), (-3.982601576583483238e-02-3.921899695182912149e-02j), (2.255810155510941037e-02+6.467398478012620355e-02j), (3.720248777793094819e-02-9.154230331828129563e-02j), (-1.645617089270560718e-01+1.139807526440265451e-01j), (4.421256883854003950e-01-1.252993981004121848e-01j), (-1.731198214115163003e-01+1.208324010587561448e-01j), (5.117438361087430637e-02-1.002428308132856938e-01j), (8.788518588946683460e-03+6.806688395582193019e-02j), (-3.295238259630116351e-02-3.235554195363268132e-02j), (3.346920988917364420e-02+1.891256906820845858e-03j), (-2.043248066776524180e-02+1.686222812088393128e-02j), (3.539503921156918805e-03-2.183059774545127035e-02j), (9.435323522652052514e-03+1.562290639374414557e-02j), (-1.437882136498157444e-02-4.027590770825348158e-03j), (1.138750612989598843e-02-6.559020430254608458e-03j), (-3.786410803591199695e-03+1.164228160322668994e-02j), (-3.898636596514288948e-03-1.005812345208013416e-02j), (8.086773961357892823e-03+3.845268943736432528e-03j), (-7.511023387540369939e-03+3.206573459844084574e-03j), (3.348848795767349774e-03-7.550395653878700861e-03j), (1.753134155085362463e-03+7.478187947085012700e-03j), (-5.158717835975790492e-03-3.656278240510991984e-03j), (5.480262540615028072e-03-1.514497969207972408e-03j), (-3.041377584595375203e-03+5.278005209570202881e-03j), (-5.395474472803747689e-04-5.908223029157295275e-03j), (3.323892140545161179e-03+3.439964768808319740e-03j), (-4.043362744437005094e-03+5.388729531125845433e-04j), (2.627844330949542350e-03-3.838981818385860372e-03j), (-7.623260936299417097e-05+4.827681339339355560e-03j), (-2.180865830140343766e-03-3.202326783075262751e-03j), (3.048422062220072695e-03+2.764218266129150545e-05j), (-2.269228271767146417e-03+2.920908282720123626e-03j), (4.453576231449855481e-04-4.122633647780832127e-03j), (1.372237969490229092e-03+3.074547999791362937e-03j), (-2.267886303919175190e-03-4.786164663504483972e-04j), (1.905115976141696314e-03-2.203009498964736412e-03j), (-6.242982858384068905e-04+3.556034537465851790e-03j), (-8.130593813302734382e-04-2.947645716208644514e-03j), (1.661146732124102725e-03+8.117675000179626040e-04j), (-1.564537017169917140e-03+1.636676426015881095e-03j), (6.883938876869831990e-04-3.080133467697654132e-03j), (4.314723092823328360e-04+2.796891080072849960e-03j), (-1.207036008115900836e-03-1.014361836649780354e-03j), (1.301126889863642730e-03-1.252181253454364264e-03j), (-7.625959139253379957e-04+2.769333448435591302e-03j), (-5.283582389282759665e-05-2.748414940674915805e-03j), (7.058711527502291912e-04+1.249120543505000819e-03j), (-9.060914389240734470e-04+8.800038257241250047e-04j), (6.330008017139889150e-04-2.477980554508067788e-03j), (-1.007666113458406134e-04+2.700168899467508040e-03j), (-3.897323205771118415e-04-1.461825091776072999e-03j), (6.157754610928012481e-04-5.344698705137570886e-04j), (-5.260199000950033796e-04+2.192589257656996429e-03j), (2.274565541937638088e-04-2.619358104467450332e-03j), (1.046942096264610438e-04+1.601763534731658013e-03j), (-3.286493551116773451e-04+2.881701474183623757e-04j), (3.914293615984719183e-04-2.011717175140112154e-03j), (-3.200496801202762712e-04+2.629397720137671181e-03j), (1.736189019830641160e-04-1.808500760672082826e-03j)
 (-2.524509296758314578e-02+3.516996120613788586e-03j), (4.127859973578709707e-02+2.025612264322131442e-03j), (-3.974061516740319544e-02-2.157216631213289965e-02j), (1.294794467641724109e-02+5.356787913828446601e-02j), (4.942193570535011182e-02-9.030322714991703692e-02j), (-1.731198214115162448e-01+1.208324010587561448e-01j), (4.438781362909249295e-01-1.352390017637809527e-01j), (-1.687211350145266242e-01+1.284797574615639537e-01j), (4.399072034903315359e-02-1.023256789597807165e-01j), (1.474871170849573546e-02+6.453962942262445046e-02j), (-3.501340346601669595e-02-2.587376495155842629e-02j), (3.130284383828192685e-02-3.875307653807890784e-03j), (-1.580976944493086775e-02+1.913990251435833401e-02j), (-8.635615463198184800e-04-1.995726859814737214e-02j), (1.147290672832755078e-02+1.108781020944175043e-02j), (-1.339656768228313956e-02+5.361759613848238095e-04j), (8.320811330904571979e-03-8.819047283715894525e-03j), (-4.713385231020020012e-04+1.069691735846585619e-02j), (-5.758575482016385291e-03-6.733030203524541062e-03j), (7.747535192757028927e-03+9.696074892924988128e-05j), (-5.430529106755764730e-03+5.395339800589816527e-03j), (8.014752835730229799e-04-7.183532773708148182e-03j), (3.419241670899845608e-03+4.967279032865911173e-03j), (-5.207743635487508023e-03-4.885593510581877916e-04j), (4.083163775554458225e-03-3.630548635683114589e-03j), (-1.079173326932048819e-03+5.313293916112292979e-03j), (-2.005779538761103074e-03-3.996223231189742833e-03j), (3.610098013647671487e-03+7.247849138241759621e-04j), (-3.142927408354264686e-03+2.567654485878174877e-03j), (1.134206450348860216e-03-4.147691027836043591e-03j), (1.188483176717784881e-03+3.352735431216682504e-03j), (-2.608467040367612195e-03-8.273999120867027521e-04j), (2.525851903929057004e-03-1.933867307035538625e-03j), (-1.175135542703451084e-03+3.441410879962322408e-03j), (-6.017787881053728158e-04-2.989525380569858434e-03j), (1.856090176630610005e-03+9.647093904882320364e-04j), (-2.021397050899462026e-03+1.439983870990666458e-03j), (1.149144876333345680e-03-2.912357009666557452e-03j), (1.949146406433147354e-04+2.723767297985472870e-03j), (-1.278331144067566859e-03-1.078503428968122495e-03j), (1.588829223770073153e-03-1.051351934932318261e-03j), (-1.062165571318812686e-03+2.488181870623001109e-03j), (5.767977796536908784e-05-2.489307744772772599e-03j), (8.735256796359498364e-04+1.122745617534414309e-03j), (-1.285166072216075480e-03+8.078239587386978546e-04j), (1.041256905170783332e-03-2.227912343432802891e-03j), (-3.412652585002526090e-04+2.382228810716149718e-03j), (-4.222392317834059794e-04-1.229834783579166141e-03j), (8.794900547333168615e-04-5.593802171668992105e-04j), (-8.567377111538070598e-04+1.990821388765797589e-03j), (4.294806059043184050e-04-2.294092331256697599e-03j), (1.505036983556341638e-04+1.334672416727050942e-03j), (-5.983374084489575997e-04+3.294698227065201370e-04j), (7.298280000445839851e-04-1.767852659860341593e-03j), (-5.260199000947066335e-04+2.192589257656802574e-03j), (1.134040152414036258e-04-1.385975315120548373e-03j), (3.132992974988401888e-04-1.895313797510659324e-04j), (-5.799196648136083817e-04+1.653666630158731436e-03j), (5.949495574084847109e-04-2.195605398391223435e-03j), (-3.694034078907398747e-04+1.518580157095704777e-03j)
 (1.351525981866183966e-02-1.592967782732175597e-02j), (-2.515969236915147761e-02+2.116382676030998181e-02j), (3.166844285709503187e-02-9.080493377519621712e-03j), (-2.752116723998412201e-02-2.033309014376874502e-02j), (4.389832191957128774e-03+6.041952755301396166e-02j), (5.117438361087439658e-02-1.002428308132856938e-01j), (-1.687211350145266520e-01+1.284797574615639260e-01j), (4.366944730290829857e-01-1.373218499102756840e-01j), (-1.627609418949776676e-01+1.249525029283661409e-01j), (4.192969947931769747e-02-9.584390195770611798e-02j), (1.258234565760394004e-02+5.877306486199538466e-02j), (-3.039069224318226639e-02-2.359609055808371825e-02j), (2.689977837080520517e-02-2.001978506504172549e-03j), (-1.377218623925548918e-02+1.460480633005599611e-02j), (1.186921363787924767e-04-1.539350186593717307e-02j), (8.406211929335901875e-03+8.827783355980405380e-03j), (-1.008149540179373999e-02-4.091882833759407680e-04j), (6.460872445402273540e-03-5.493954035160286686e-03j), (-8.105772917026926420e-04+6.948609163658631474e-03j), (-3.678081201231881564e-03-4.544263862778736250e-03j), (5.200161680562788435e-03+4.638236290997350139e-04j), (-3.764421590941345337e-03+2.884430886370718469e-03j), (7.524494840613630197e-04-4.015813884255294008e-03j), (2.022142905839220250e-03+2.851228366390670330e-03j), (-3.245539377824105745e-03-4.532706445159710587e-04j), (2.616931684073657387e-03-1.718548837715689649e-03j), (-7.929674538294597969e-04+2.598114061128248622e-03j), (-1.105344202678434657e-03-1.967441698424236309e-03j), (2.116460133047051804e-03+4.160757043740774194e-04j), (-1.878211622273535508e-03+1.092708577755403592e-03j), (7.066052401216255064e-04-1.772764156847357608e-03j), (6.659130184267545534e-04+1.391225941519698634e-03j), (-1.514374311303932474e-03-3.068973148443393875e-04j), (1.478715492678739406e-03-8.007590398247208408e-04j), (-6.912833355631449808e-04+1.331572270659319010e-03j), (-3.552895350855704223e-04-1.070925043228843597e-03j), (1.100119076822164178e-03+2.553618797864984922e-04j), (-1.202184124417666079e-03+6.077166315101999346e-04j), (6.838731135960209257e-04-1.043214722425937421e-03j), (1.225971322892580311e-04+8.606478630350788148e-04j), (-7.759596982163873783e-04-2.269979843608889924e-04j), (9.581151140483398342e-04-4.605262120075453644e-04j), (-6.201122009650599431e-04+8.140364080846562060e-04j), (-2.045028613492933108e-05-6.671219493843816685e-04j), (6.136556949431803184e-04+1.470145275560762969e-04j), (-8.638354167910408882e-04+4.207193210191178178e-04j), (6.718534972802187727e-04-7.093321863368678287e-04j), (-1.676463565171623909e-04+5.737280500440144169e-04j), (-3.728855040131322739e-04-1.190172205372417371e-04j), (6.759698589236096513e-04-3.754919939157657033e-04j), (-6.054674014522535425e-04+6.253249060255217703e-04j), (2.208755180323575045e-04-5.027974167742200930e-04j), (2.645562373075513690e-04+1.012896273805231282e-04j), (-5.983374084487909578e-04+3.294698227062856782e-04j), (6.157754610923244160e-04-5.344698705133741484e-04j), (-3.174148122223858321e-04+4.012943431739524275e-04j), (-1.378662944605136143e-04-2.047883237999380867e-05j), (5.168194933088723344e-04-3.734196030023982280e-04j), (-6.292733925841015839e-04+5.428490671169599723e-04j), (4.213306554254412219e-04-3.871046377192558603e-04j)
