 (5.291163170840537111e-01-2.549124459412321908e-01j), (-1.176250074629653503e-01+3.061403636674616680e-01j), (-1.258113761229385230e-01-1.534794230701871376e-01j), (1.197663506638015768e-01-2.485776416791064120e-02j), (9.135982767953684108e-03+7.764436994239629075e-02j), (-6.791807100429417265e-02-1.871163859293882917e-02j), (1.344703546378297511e-02-3.757990214728956085e-02j), (4.376961463815351450e-02+2.699707333351714436e-02j), (-2.212257130849824838e-02+1.418065374070867982e-02j), (-2.869091783934652265e-02-2.552713966226680814e-02j), (2.620459280370625310e-02+1.272213269743679986e-03j), (1.760314050501968208e-02+1.918873314769509869e-02j), (-2.823518489880424975e-02-1.098389143014033217e-02j), (-8.418513113370520301e-03-1.022440922335731035e-02j), (2.911243307203629366e-02+1.575803800680809774e-02j)
 (-1.176250074629657111e-01+3.061403636674609463e-01j), (4.033049409611156322e-01-4.083918690114179961e-01j), (2.141343200835837957e-03+2.812825994995497014e-01j), (-1.166753933549848493e-01-7.583505312778923702e-02j), (5.184827965950784823e-02-4.356940276085188163e-02j), (2.258301823173664361e-02+4.006446779510943607e-02j), (-2.414845636614169899e-02+8.285434740575810253e-03j), (-8.675535844713535075e-03-2.339924840657928509e-02j), (1.507869679880540978e-02+1.469933671249317071e-03j), (4.082021495208686471e-03+1.545286701045350992e-02j), (-1.108777733432682669e-02-6.338406514573565603e-03j), (-2.030592095098080786e-03-9.711678160394511539e-03j), (9.184627391648785347e-03+8.964323924336161167e-03j), (8.772481732326131102e-04+4.774146576668414355e-03j), (-8.418513113370985207e-03-1.022440922335738495e-02j)
 (-1.258113761229379679e-01-1.534794230701851114e-01j), (2.141343200835185701e-03+2.812825994995479806e-01j), (4.124409237290697638e-01-3.307474990690194572e-01j), (-6.577672780345826531e-02+2.625709609066075867e-01j), (-1.032283578912019939e-01-1.134149552750743084e-01j), (9.561789429766021087e-02-1.657232942733954939e-02j), (4.604469232409071078e-04+5.424512153582194268e-02j), (-5.283937420549113251e-02-1.724170492169337099e-02j), (1.752905695899446836e-02-2.212703513683379752e-02j), (3.268183730382487329e-02+2.065866681894202445e-02j), (-2.415316340359602645e-02+4.468975580316213517e-03j), (-1.950629044769747189e-02-1.656281573793362202e-02j), (2.708184097693913661e-02+6.046359846415163067e-03j), (9.184627391647630021e-03+8.964323924335625138e-03j), (-2.823518489880313953e-02-1.098389143013952900e-02j)
 (1.197663506638014519e-01-2.485776416791323634e-02j), (-1.166753933549841415e-01-7.583505312778648921e-02j), (-6.577672780345932002e-02+2.625709609066066430e-01j), (4.258879591928532715e-01-3.683274012163056943e-01j), (-2.200711316530638839e-02+2.895680342401210638e-01j), (-1.253509291996975916e-01-9.923430153436249568e-02j), (6.692697645831115205e-02-4.209946908960830736e-02j), (2.666503972694855146e-02+5.551733480556713535e-02j), (-3.523623370047114511e-02+1.947028225999763995e-03j), (-1.070612793981089855e-02-3.311092656697185721e-02j), (2.426332419045490810e-02+1.043425759558332978e-02j), (4.959269668440840530e-03+2.022701358712438585e-02j), (-1.950629044769871395e-02-1.656281573793324038e-02j), (-2.030592095096179529e-03-9.711678160392768142e-03j), (1.760314050501828737e-02+1.918873314769262151e-02j)
 (9.135982767953201855e-03+7.764436994239809486e-02j), (5.184827965950736250e-02-4.356940276085333186e-02j), (-1.032283578912002037e-01-1.134149552750748358e-01j), (-2.200711316530817863e-02+2.895680342401223961e-01j), (4.037653878843583399e-01-3.541467474755968237e-01j), (-5.069803100465537782e-02+2.640408945778549565e-01j), (-9.914633639599060300e-02-9.796208826461952346e-02j), (8.453011696333176395e-02-2.291073594191402052e-02j), (-1.570145171857436489e-03+4.453344337542848586e-02j), (-4.365474681384052397e-02-8.277380997358162185e-03j), (1.840630513222548531e-02-1.735288856016534154e-02j), (2.426332419045393318e-02+1.043425759558564564e-02j), (-2.415316340359447561e-02+4.468975580315390390e-03j), (-1.108777733432830641e-02-6.338406514576561471e-03j), (2.620459280370715516e-02+1.272213269747508521e-03j)
 (-6.791807100429453348e-02-1.871163859293983184e-02j), (2.258301823173768444e-02+4.006446779510956790e-02j), (9.561789429765851778e-02-1.657232942733742262e-02j), (-1.253509291996959540e-01-9.923430153436586798e-02j), (-5.069803100465614110e-02+2.640408945778570660e-01j), (4.299699806880644681e-01-3.528745342058550727e-01j), (-3.309489049963493246e-02+2.832296277255503814e-01j), (-1.273815212947960462e-01-1.089459796947583881e-01j), (7.611160384996167039e-02-3.313514516527241160e-02j), (2.754228790017920758e-02+6.029148138223545950e-02j), (-4.365474681384144684e-02-8.277380997355848063e-03j), (-1.070612793980992537e-02-3.311092656697454256e-02j), (3.268183730382415164e-02+2.065866681894194118e-02j), (4.082021495209205153e-03+1.545286701045679029e-02j), (-2.869091783934689041e-02-2.552713966227021514e-02j)
 (1.344703546378493535e-02-3.757990214728867961e-02j), (-2.414845636614365576e-02+8.285434740575522289e-03j), (4.604469232413581359e-04+5.424512153582036755e-02j), (6.692697645831170716e-02-4.209946908960530282e-02j), (-9.914633639599090831e-02-9.796208826462197983e-02j), (-3.309489049963521001e-02+2.832296277255513806e-01j), (4.017347957892599686e-01-3.638584256359929103e-01j), (-4.151340361300628889e-02+2.730052185021907829e-01j), (-9.826908822275821909e-02-9.318794168795009603e-02j), (7.611160384996040751e-02-3.313514516527087811e-02j), (-1.570145171856360961e-03+4.453344337542670256e-02j), (-3.523623370047114511e-02+1.947028226000001652e-03j), (1.752905695899408325e-02-2.212703513683214607e-02j), (1.507869679880510100e-02+1.469933671247014226e-03j), (-2.212257130849758224e-02+1.418065374071022025e-02j)
 (4.376961463815129405e-02+2.699707333351586760e-02j), (-8.675535844711895761e-03-2.339924840657770996e-02j), (-5.283937420549020270e-02-1.724170492169417590e-02j), (2.666503972694635877e-02+5.551733480556703820e-02j), (8.453011696333281866e-02-2.291073594191383317e-02j), (-1.273815212947955189e-01-1.089459796947581383e-01j), (-4.151340361300691340e-02+2.730052185021902833e-01j), (4.308472288612979484e-01-3.481003876291834942e-01j), (-4.151340361300691340e-02+2.730052185021916156e-01j), (-1.273815212947947695e-01-1.089459796947591791e-01j), (8.453011696333148639e-02-2.291073594191399970e-02j), (2.666503972694765287e-02+5.551733480556819006e-02j), (-5.283937420549051495e-02-1.724170492169486979e-02j), (-8.675535844712546282e-03-2.339924840657809507e-02j), (4.376961463815207815e-02+2.699707333351659272e-02j)
 (-2.212257130849773837e-02+1.418065374071003984e-02j), (1.507869679880551386e-02+1.469933671247249281e-03j), (1.752905695899327487e-02-2.212703513683166381e-02j), (-3.523623370046995162e-02+1.947028225997708348e-03j), (-1.570145171857318528e-03+4.453344337543053283e-02j), (7.611160384996060180e-02-3.313514516527439613e-02j), (-9.826908822275751132e-02-9.318794168794877764e-02j), (-4.151340361300699666e-02+2.730052185021910605e-01j), (4.017347957892599686e-01-3.638584256359926883e-01j), (-3.309489049963453000e-02+2.832296277255493822e-01j), (-9.914633639599140791e-02-9.796208826461956509e-02j), (6.692697645831180431e-02-4.209946908960723183e-02j), (4.604469232412124191e-04+5.424512153582154717e-02j), (-2.414845636614310412e-02+8.285434740574349616e-03j), (1.344703546378430217e-02-3.757990214728776368e-02j)
 (-2.869091783934531181e-02-2.552713966226773795e-02j), (4.082021495207381959e-03+1.545286701045438943e-02j), (3.268183730382499819e-02+2.065866681894155607e-02j), (-1.070612793980954894e-02-3.311092656697108005e-02j), (-4.365474681384243216e-02-8.277380997359732109e-03j), (2.754228790018043230e-02+6.029148138223717340e-02j), (7.611160384996054629e-02-3.313514516527175241e-02j), (-1.273815212947955744e-01-1.089459796947590681e-01j), (-3.309489049963391938e-02+2.832296277255493822e-01j), (4.299699806880623032e-01-3.528745342058532408e-01j), (-5.069803100465422596e-02+2.640408945778564553e-01j), (-1.253509291996970920e-01-9.923430153436603451e-02j), (9.561789429765878146e-02-1.657232942733846345e-02j), (2.258301823173725423e-02+4.006446779511260714e-02j), (-6.791807100429403388e-02-1.871163859294271148e-02j)
