 (1.654355436833114257e-01-8.065224736266312089e-01j), (4.487877595376332795e-01+1.653334558705175927e-01j), (-5.909347327624401430e-02+2.033333439129931530e-01j), (-5.117883276850902080e-02+4.865706729049281559e-02j), (-2.954966615776169828e-02+2.911373866096367627e-02j)
 (4.487877595376295603e-01+1.653334558705189250e-01j), (1.063420704070654754e-01-6.031891297136395824e-01j), (3.976089267691296780e-01+2.139905231610134129e-01j), (-8.864313943400642382e-02+2.324470825739616830e-01j), (-5.117883276851194208e-02+4.865706729048088069e-02j)
 (-5.909347327623841462e-02+2.033333439129942077e-01j), (3.976089267691286788e-01+2.139905231610117475e-01j), (7.679240424930404429e-02-5.740753910526725790e-01j), (3.976089267691191309e-01+2.139905231610064740e-01j), (-5.909347327624429880e-02+2.033333439129939857e-01j)
 (-5.117883276851407232e-02+4.865706729049173312e-02j), (-8.864313943400871365e-02+2.324470825739565483e-01j), (3.976089267691235163e-01+2.139905231610105263e-01j), (1.063420704070711376e-01-6.031891297136389163e-01j), (4.487877595376384976e-01+1.653334558705225332e-01j)
 (-2.954966615775775698e-02+2.911373866096142460e-02j), (-5.117883276850991592e-02+4.865706729049285723e-02j), (-5.909347327624869806e-02+2.033333439129862974e-01j), (4.487877595376389417e-01+1.653334558705204793e-01j), (1.654355436833091497e-01-8.065224736266193295e-01j)
