 (4.970431949160846186e-01-2.082473794964849745e-01j), (-1.532569402152534899e-01+2.656220450904830943e-01j), (-5.503158390054098403e-02-1.576757141436222476e-01j), (1.027540289110073501e-01+5.356226697404042891e-03j), (-4.272101063599818838e-02+6.368266204053055213e-02j), (-2.654637949629556903e-02-3.108014564804469776e-02j), (4.198744814693862459e-02-2.325784929490445213e-02j), (-1.014218763470546916e-02+2.784551952433060237e-02j), (-2.384871530762922368e-02+6.975819036273334453e-03j), (2.644355377392965806e-02-2.334393329044662929e-02j)
 (-1.532569402152535454e-01+2.656220450904832608e-01j), (4.420116110155435929e-01-3.659230936401069445e-01j), (-5.050291130424598707e-02+2.709782717878859160e-01j), (-9.775259453653920017e-02-9.399305210309034930e-02j), (7.620764941471201703e-02-2.572391895064173387e-02j), (-7.335624890602958359e-04+4.042481274562644694e-02j), (-3.668856713099985511e-02-3.234626123714053753e-03j), (1.813873283930799232e-02-1.628203025863107084e-02j), (1.630136613922545177e-02+4.501586233883491696e-03j), (-2.384871530762995920e-02+6.975819036273789818e-03j)
 (-5.503158390054146976e-02-1.576757141436228027e-01j), (-5.050291130424562625e-02+2.709782717878864711e-01j), (3.992906003795450021e-01-3.022404315995738111e-01j), (-7.704929080054125079e-02+2.398981261398383524e-01j), (-5.576514638960158171e-02-1.172509013979928932e-01j), (6.606546178000842484e-02+2.121600573688618707e-03j), (-2.458227779669208690e-02+4.740063178189936333e-02j), (-1.024501335706760365e-02-2.657855941416087733e-02j), (1.813873283930609800e-02-1.628203025863014797e-02j), (-1.014218763470357138e-02+2.784551952432951644e-02j)
 (1.027540289110080440e-01+5.356226697404341264e-03j), (-9.775259453654006059e-02-9.399305210309059910e-02j), (-7.704929080054098711e-02+2.398981261398384079e-01j), (4.412780485264832242e-01-3.254982808944751893e-01j), (-8.719147843524506503e-02+2.677436456641676954e-01j), (-7.961386169723337625e-02-1.102750823617202336e-01j), (9.250901555394085152e-02-2.122233271675717445e-02j), (-2.458227779669399510e-02+4.740063178189959925e-02j), (-3.668856713099676731e-02-3.234626123714997876e-03j), (4.198744814693623761e-02-2.325784929490344252e-02j)
 (-4.272101063599886839e-02+6.368266204053076029e-02j), (7.620764941471290521e-02-2.572391895064215367e-02j), (-5.576514638960198417e-02-1.172509013979924214e-01j), (-8.719147843524513442e-02+2.677436456641671958e-01j), (4.174293332188518946e-01-3.185224618582019884e-01j), (-6.074792466131324897e-02+2.443997123737223220e-01j), (-7.961386169723455586e-02-1.102750823617211495e-01j), (6.606546178001065917e-02+2.121600573689409741e-03j), (-7.335624890626886701e-04+4.042481274562637755e-02j), (-2.654637949629398697e-02-3.108014564804497532e-02j)
 (-2.654637949629497923e-02-3.108014564804541247e-02j), (-7.335624890609203363e-04+4.042481274562757798e-02j), (6.606546178000859137e-02+2.121600573687487667e-03j), (-7.961386169723294604e-02-1.102750823617194009e-01j), (-6.074792466131372082e-02+2.443997123737219612e-01j), (4.174293332188508399e-01-3.185224618582032097e-01j), (-8.719147843524384378e-02+2.677436456641695273e-01j), (-5.576514638960275438e-02-1.172509013979943920e-01j), (7.620764941471261378e-02-2.572391895064118569e-02j), (-4.272101063599836879e-02+6.368266204053049662e-02j)
 (4.198744814693807642e-02-2.325784929490376865e-02j), (-3.668856713099945960e-02-3.234626123715046014e-03j), (-2.458227779669171914e-02+4.740063178190023763e-02j), (9.250901555393996334e-02-2.122233271675786487e-02j), (-7.961386169723391748e-02-1.102750823617205667e-01j), (-8.719147843524402419e-02+2.677436456641689722e-01j), (4.412780485264824470e-01-3.254982808944762995e-01j), (-7.704929080054140345e-02+2.398981261398382692e-01j), (-9.775259453653879771e-02-9.399305210308911418e-02j), (1.027540289110069338e-01+5.356226697402963893e-03j)
 (-1.014218763470489844e-02+2.784551952433031788e-02j), (1.813873283930767313e-02-1.628203025863095288e-02j), (-1.024501335706815355e-02-2.657855941416059978e-02j), (-2.458227779669295079e-02+4.740063178189928700e-02j), (6.606546178001014569e-02+2.121600573689045449e-03j), (-5.576514638960304582e-02-1.172509013979933373e-01j), (-7.704929080054051527e-02+2.398981261398371589e-01j), (3.992906003795452796e-01-3.022404315995703139e-01j), (-5.050291130424566094e-02+2.709782717878811420e-01j), (-5.503158390054128934e-02-1.576757141436188614e-01j)
 (-2.384871530762977532e-02+6.975819036273133225e-03j), (1.630136613922578137e-02+4.501586233884263648e-03j), (1.813873283930656638e-02-1.628203025863151493e-02j), (-3.668856713099759997e-02-3.234626123713793544e-03j), (-7.335624890625284250e-04+4.042481274562631510e-02j), (7.620764941471359910e-02-2.572391895064239653e-02j), (-9.775259453654033814e-02-9.399305210308737946e-02j), (-5.050291130424468256e-02+2.709782717878801983e-01j), (4.420116110155420941e-01-3.659230936400995615e-01j), (-1.532569402152522409e-01+2.656220450904780428e-01j)
 (2.644355377393004317e-02-2.334393329044634480e-02j), (-2.384871530763020553e-02+6.975819036272982304e-03j), (-1.014218763470380036e-02+2.784551952433080013e-02j), (4.198744814693667476e-02-2.325784929490457009e-02j), (-2.654637949629396268e-02-3.108014564804477409e-02j), (-4.272101063599925697e-02+6.368266204053131541e-02j), (1.027540289110082800e-01+5.356226697401600401e-03j), (-5.503158390054239957e-02-1.576757141436178622e-01j), (-1.532569402152518800e-01+2.656220450904776542e-01j), (4.970431949160835083e-01-2.082473794964811720e-01j)
