 (5.005085352906660789e-01-2.381361535943002372e-01j), (-1.187636697289533860e-01+2.959052158569580593e-01j), (-9.064243530654964021e-02-1.610187463674750130e-01j), (1.000179723461489395e-01-1.541094873339997513e-02j), (-1.463360460769012536e-02+8.161394556854484339e-02j), (-3.694085093491696753e-02-2.669032023495310907e-02j), (2.231599301129618199e-02-4.149282339873894970e-02j), (7.978254824678151017e-03+3.626973471993087672e-02j), (-1.369070384678229037e-02+1.802674984332185149e-02j), (4.587001798447089967e-03-3.890062369741899978e-02j)
 (-1.187636697289532056e-01+2.959052158569581703e-01j), (4.098660999841161057e-01-3.991548999617753335e-01j), (-1.874569738280429387e-02+2.804942671235580165e-01j), (-1.052760399142397274e-01-7.940480079892983656e-02j), (6.307712141123218708e-02-4.210126896835385962e-02j), (7.682388403605520596e-03+4.012112216980706636e-02j), (-2.896259611023802374e-02+9.579414484976336505e-03j), (8.625289164512892418e-03-2.346607355541566534e-02j), (1.256525662312621590e-02-2.630888977489232415e-03j), (-1.369070384678288017e-02+1.802674984332245170e-02j)
 (-9.064243530655044512e-02-1.610187463674754016e-01j), (-1.874569738280340570e-02+2.804942671235585161e-01j), (3.952324953764255744e-01-3.175409543932301570e-01j), (-5.568654831772111569e-02+2.538039468886038041e-01j), (-8.296004690294414563e-02-1.208976241976669197e-01j), (7.105537623591158536e-02-5.831534248425397637e-03j), (-6.008315443178525311e-03+5.814787201313159626e-02j), (-2.437559431178902558e-02-2.932120921244510056e-02j), (8.625289164511473414e-03-2.346607355541396878e-02j), (7.978254824679585633e-03+3.626973471992913506e-02j)
 (1.000179723461496889e-01-1.541094873339904706e-02j), (-1.052760399142406433e-01-7.940480079893125209e-02j), (-5.568654831772076874e-02+2.538039468886048589e-01j), (4.175484883877216280e-01-3.590337777919674345e-01j), (-4.770829349304210598e-02+2.900736816085324188e-01j), (-9.665075074972796776e-02-1.028708743543427506e-01j), (7.564237803436046903e-02-4.473215794584653460e-02j), (-6.008315443179795129e-03+5.814787201313319914e-02j), (-2.896259611023593514e-02+9.579414484973155022e-03j), (2.231599301129457216e-02-4.149282339873623660e-02j)
 (-1.463360460769006638e-02+8.161394556854348337e-02j), (6.307712141123211769e-02-4.210126896835174326e-02j), (-8.296004690294406236e-02-1.208976241976689875e-01j), (-4.770829349304213374e-02+2.900736816085336400e-01j), (4.038577845409382361e-01-3.410070279486436817e-01j), (-4.312129169459363864e-02+2.511730579111126072e-01j), (-9.665075074972867553e-02-1.028708743543426951e-01j), (7.105537623591273722e-02-5.831534248427017869e-03j), (7.682388403604321903e-03+4.012112216981043172e-02j), (-3.694085093491617650e-02-2.669032023495598177e-02j)
 (-3.694085093491777244e-02-2.669032023495222089e-02j), (7.682388403606780006e-03+4.012112216980547041e-02j), (7.105537623591033636e-02-5.831534248423385358e-03j), (-9.665075074972720448e-02-1.028708743543444437e-01j), (-4.312129169459391620e-02+2.511730579111136064e-01j), (4.038577845409377365e-01-3.410070279486447919e-01j), (-4.770829349304146760e-02+2.900736816085335290e-01j), (-8.296004690294428441e-02-1.208976241976663230e-01j), (6.307712141123192340e-02-4.210126896835640620e-02j), (-1.463360460768988250e-02+8.161394556854720261e-02j)
 (2.231599301129670240e-02-4.149282339873806152e-02j), (-2.896259611023923458e-02+9.579414484975597513e-03j), (-6.008315443176752424e-03+5.814787201313117992e-02j), (7.564237803435892860e-02-4.473215794584502192e-02j), (-9.665075074972814817e-02-1.028708743543443188e-01j), (-4.770829349304121780e-02+2.900736816085341951e-01j), (4.175484883877213504e-01-3.590337777919683782e-01j), (-5.568654831772179570e-02+2.538039468886036376e-01j), (-1.052760399142390613e-01-7.940480079892806020e-02j), (1.000179723461484260e-01-1.541094873340156067e-02j)
 (7.978254824678850110e-03+3.626973471992769871e-02j), (8.625289164512720680e-03-2.346607355541180037e-02j), (-2.437559431179026070e-02-2.932120921244704692e-02j), (-6.008315443177907750e-03+5.814787201313267873e-02j), (7.105537623591184904e-02-5.831534248425647438e-03j), (-8.296004690294500605e-02-1.208976241976670307e-01j), (-5.568654831772033853e-02+2.538039468886034711e-01j), (3.952324953764254634e-01-3.175409543932287137e-01j), (-1.874569738280415510e-02+2.804942671235565732e-01j), (-9.064243530654976511e-02-1.610187463674741803e-01j)
 (-1.369070384678394529e-02+1.802674984332617442e-02j), (1.256525662312775633e-02-2.630888977494795673e-03j), (8.625289164511610457e-03-2.346607355541052015e-02j), (-2.896259611023734720e-02+9.579414484972730015e-03j), (7.682388403605180591e-03+4.012112216980947416e-02j), (6.307712141123283933e-02-4.210126896835598986e-02j), (-1.052760399142410319e-01-7.940480079892751897e-02j), (-1.874569738280268405e-02+2.804942671235559071e-01j), (4.098660999841146069e-01-3.991548999617740012e-01j), (-1.187636697289524146e-01+2.959052158569577817e-01j)
 (4.587001798448510706e-03-3.890062369742211534e-02j), (-1.369070384678438765e-02+1.802674984332653524e-02j), (7.978254824679930843e-03+3.626973471992646358e-02j), (2.231599301129529728e-02-4.149282339873566761e-02j), (-3.694085093491672467e-02-2.669032023495554809e-02j), (-1.463360460769056598e-02+8.161394556854713322e-02j), (1.000179723461501191e-01-1.541094873340222507e-02j), (-9.064243530655123615e-02-1.610187463674733754e-01j), (-1.187636697289519289e-01+2.959052158569572266e-01j), (5.005085352906651908e-01-2.381361535943000707e-01j)
