 (4.612970564247581007e-01-5.494419452216576794e-01j), (1.714849246863868470e-01+3.872768829017536607e-01j), (-2.164501855357578997e-01+5.215692240324933115e-02j), (-3.890615366512498174e-02-1.089791799533819938e-01j), (6.008709629111372297e-02-4.514284943664274852e-02j), (4.414197660725587002e-02+2.957041036915867421e-02j), (-1.434187130288472681e-02+3.953938884805160980e-02j), (-3.431812059880748333e-02+8.414582605424103523e-04j), (-6.705948978677515535e-03-2.554135397868865370e-02j), (2.098900894617013874e-02-1.365589300255903686e-02j), (1.522350003014028008e-02+1.116149155381501029e-02j), (-8.380259548566418998e-03+1.600391847143169122e-02j), (-1.605225364339429861e-02+1.972958744390230362e-04j), (-1.373673396446049334e-03-1.222224280341160756e-02j), (1.235227522227274818e-02-6.929631558408134301e-03j), (7.393644005759162675e-03+5.805080290917932762e-03j), (-6.628110568804043354e-03+8.892769937515549589e-03j), (-9.682235046308464849e-03+4.206520873825210158e-04j), (7.997588459929079116e-04-7.074606609975204671e-03j), (8.876830123286640062e-03-4.549951525064558668e-03j), (3.834380291774452769e-03+3.164394583046327425e-03j), (-5.997360830597891872e-03+5.792613913158001747e-03j), (-6.554890349805462223e-03+9.459399146676894868e-04j), (2.149465869761537674e-03-4.408259236489609455e-03j), (7.172974555415859502e-03-3.695654961461728848e-03j), (1.670314174878438120e-03+1.429518207264260723e-03j), (-5.925237380136109955e-03+4.285820112105981697e-03j), (-4.667777265061165415e-03+1.703792706321586919e-03j), (3.321628669389235095e-03-2.779771052051030478e-03j), (6.294614691120839836e-03-3.661782541771929547e-03j)
 (1.714849246863947019e-01+3.872768829017735892e-01j), (2.448468708889905421e-01-4.972850228184289012e-01j), (1.325787710212676107e-01+2.782977029483811315e-01j), (-1.563630892446442600e-01+7.014072966603723813e-03j), (5.235822942127425772e-03-7.940876958421734522e-02j), (4.574522498823559852e-02-5.603460588610446186e-03j), (9.823856008441281262e-03+3.041186862972887484e-02j), (-2.104782028155845197e-02+1.399803486934885627e-02j), (-1.332911165263463843e-02-1.281443474202547186e-02j), (8.517551051454607877e-03-1.437986242486258802e-02j), (1.260874939760926912e-02+2.348025468880937661e-03j), (-8.287536132510512840e-04+1.135878742823794724e-02j), (-9.753932945021082102e-03+3.781675668031283036e-03j), (-3.699978421109994132e-03-6.732335683977885496e-03j), (6.019970609302842043e-03-6.417162512484433055e-03j), (5.724164653476075670e-03+1.963138379102250149e-03j), (-2.288591040554639050e-03+6.225732378300689700e-03j), (-5.828351722809539497e-03+1.818163327540850589e-03j), (-8.054049230191773819e-04-4.129299437686339766e-03j), (4.634139137762815705e-03-3.910212026926108628e-03j), (2.879469292685229304e-03+1.242662388103116765e-03j), (-2.720510058020578128e-03+4.110334497698531035e-03j), (-3.847894960842781348e-03+1.384354676673398704e-03j), (6.180842056083365359e-04-2.749715046785316738e-03j), (3.819780044637595320e-03-2.978741029236722446e-03j), (1.247737175293479016e-03+5.901651506543002584e-04j), (-2.997463090193928405e-03+3.133310913582737500e-03j), (-2.603608710750517346e-03+1.506049060046941350e-03j), (1.626837426072143614e-03-1.957989835432530704e-03j), (3.321628669381460931e-03-2.779771052065589144e-03j)
 (-2.164501855357672255e-01+5.215692240323577256e-02j), (1.325787710212723569e-01+2.782977029483919007e-01j), (3.049339671801086227e-01-5.424278722550709420e-01j), (1.767207476285191925e-01+3.078681133175475981e-01j), (-1.707049605475238763e-01+4.655346181463547450e-02j), (-2.908229765669092040e-02-7.856731132364951076e-02j), (3.903927600957046024e-02-3.114481456731595793e-02j), (3.081286495460699645e-02+1.675597562716645353e-02j), (-5.824320251422435840e-03+2.515952642316962237e-02j), (-2.170937120119902780e-02+3.189483729418293029e-03j), (-7.534702591937085178e-03-1.418256655044240408e-02j), (1.123507600116074347e-02-9.874217334527327083e-03j), (1.152352160902303177e-02+4.429155869833119319e-03j), (-2.360288939263651548e-03+9.586755958951954926e-03j), (-1.032808898991427991e-02+2.160434253533510297e-03j), (-3.662264437004147423e-03-5.996510425105116074e-03j), (6.523923499465735312e-03-5.111468230869610843e-03j), (6.588239082739954719e-03+1.675780853236480145e-03j), (-1.993971431046440493e-03+4.982557910584693890e-03j), (-6.802765753614527233e-03+1.663314475482347878e-03j), (-1.920751212033736978e-03-2.964272112272339863e-03j), (5.028935162439107306e-03-3.165596848383257864e-03j), (4.452464497393664178e-03+4.146795362458301215e-04j), (-2.177580785967368586e-03+2.813872883930979008e-03j), (-5.307153174513004959e-03+1.536105065321425635e-03j), (-8.479972204347707709e-04-1.274948322915359523e-03j), (4.569365844677365958e-03-2.189605901399163061e-03j), (3.297151600941790155e-03-5.284716281799346944e-04j), (-2.603608710761477762e-03+1.506049060037389963e-03j), (-4.667777265045884236e-03+1.703792706336984325e-03j)
 (-3.890615366512401724e-02-1.089791799534048644e-01j), (-1.563630892446418175e-01+7.014072966615422788e-03j), (1.767207476285145296e-01+3.078681133175512619e-01j), (2.905920958772295615e-01-5.028884834070369569e-01j), (1.424026270297075736e-01+3.087095715781073002e-01j), (-1.774109095261920399e-01+2.101210783594723019e-02j), (-8.093288710524275398e-03-9.222320432623179465e-02j), (5.426277603970203200e-02-1.998332301348211201e-02j), (2.243260540604757533e-02+3.275989409861461421e-02j), (-2.187657389480856737e-02+2.535682229757816111e-02j), (-2.308304459765626870e-02-9.032759073988733123e-03j), (4.817572630337068132e-03-2.111219810883263256e-02j), (1.862872000692889982e-02-4.069137043621690042e-03j), (4.895411040206592082e-03+1.332192580735278714e-02j), (-1.204252398556057008e-02+1.000740804632519257e-02j), (-9.528330143931267732e-03-4.914172356429470645e-03j), (5.214565686292183672e-03-1.054646195017698747e-02j), (1.035830379122810313e-02-1.947073647823436941e-03j), (5.908782521464612386e-04+7.468394766407258564e-03j), (-8.548861780843814567e-03+5.928497825237420520e-03j), (-4.653299883861309293e-03-2.744944761012464447e-03j), (5.252223343378268836e-03-6.659927073710789590e-03j), (6.699249337318054567e-03-1.736078641133041028e-03j), (-1.472772882726851914e-03+4.700499648346376930e-03j), (-6.845358051037239711e-03+4.517665590266145559e-03j), (-1.985524505140345147e-03-1.243665986741261534e-03j), (5.446617470709805287e-03-4.936730864679288525e-03j), (4.569365844671545961e-03-2.189605901398360317e-03j), (-2.997463090186902341e-03+3.133310913577024188e-03j), (-5.925237380137986926e-03+4.285820112111531077e-03j)
 (6.008709629111406297e-02-4.514284943662564414e-02j), (5.235822942126072688e-03-7.940876958422740661e-02j), (-1.707049605475218779e-01+4.655346181463193567e-02j), (1.424026270297091834e-01+3.087095715781104643e-01j), (2.838861468985506287e-01-5.284298373857195807e-01j), (1.633916359758774695e-01+2.950536785755307756e-01j), (-1.621874094960594759e-01+3.217359938977759626e-02j), (-1.647354825907441922e-02-7.621928585479681439e-02j), (3.821052239629953162e-02-1.978602713905719054e-02j), (2.105893200959708250e-02+2.053765129520167959e-02j), (-9.524298672526290352e-03+1.842719073918416134e-02j), (-1.568940059190575623e-02-3.227678783071931401e-03j), (-1.810537938459493359e-03-1.221942817133105444e-02j), (8.946484960615792847e-03-3.648484956233073642e-03j), (5.695169886198446149e-03+6.247319197381791776e-03j), (-3.165693862272380039e-03+5.457456521256442809e-03j), (-5.693949852155629279e-03-1.749777773382212975e-03j), (-7.827951443146628427e-04-4.753848037015043562e-03j), (3.803413441438518831e-03-1.001133733160375914e-03j), (2.740344121895980749e-03+3.060135529910408374e-03j), (-1.375887225426225980e-03+2.232842863794347755e-03j), (-2.982985708987221860e-03-1.315426553758698800e-03j), (-6.730140367424502189e-04-2.374106961606671853e-03j), (2.031472072253259244e-03-3.228593480885289142e-05j), (1.848855786640400765e-03+1.920728596293951734e-03j), (-5.507433598922477531e-04+8.558830484999782216e-04j), (-1.985524505140964877e-03-1.243665986744921150e-03j), (-8.479972204269373018e-04-1.274948322914207016e-03j), (1.247737175299927417e-03+5.901651506623583742e-04j), (1.670314174857347785e-03+1.429518207253026654e-03j)
 (4.414197660726127542e-02+2.957041036918851493e-02j), (4.574522498822820860e-02-5.603460588627772604e-03j), (-2.908229765668221209e-02-7.856731132365502024e-02j), (-1.774109095262018099e-01+2.101210783594867348e-02j), (1.633916359758856018e-01+2.950536785755364932e-01j), (2.991096469286805837e-01-5.172683458319081717e-01j), (1.550113764273228500e-01+3.110575970469872109e-01j), (-1.782396631394579656e-01+3.237089526419660579e-02j), (-1.784722165552418000e-02-8.844152865821847120e-02j), (5.056279761857664090e-02-2.671565869743983829e-02j), (2.845257601535188668e-02+2.634273158611499105e-02j), (-1.615240924132321440e-02+2.731996067667928976e-02j), (-2.537163563821918238e-02-2.807026695670693586e-03j), (-1.010779092465366805e-03-1.929403478131364730e-02j), (1.782331508389798161e-02-8.198436481292389541e-03j), (9.529550177982133718e-03+9.411713780418518374e-03j), (-9.163054692886593924e-03+1.125007043442812285e-02j), (-1.224884020194089845e-02-8.038378587221445618e-04j), (1.366670725433539579e-03-9.162107273513877409e-03j), (1.097638799685288907e-02-4.696788694605918274e-03j), (4.410658296772597409e-03+4.489653737173276114e-03j), (-7.301124605544018556e-03+6.518662975888579736e-03j), (-7.650762974055229024e-03+3.883661525680469698e-04j), (2.648614632619952607e-03-5.153878013655095909e-03j), (8.326086763403583307e-03-3.694068476578926934e-03j), (1.848855786644918635e-03+1.920728596292384628e-03j), (-6.845358051038346464e-03+4.517665590262937188e-03j), (-5.307153174513070011e-03+1.536105065314908496e-03j), (3.819780044625728510e-03-2.978741029227966863e-03j), (7.172974555432024522e-03-3.695654961462035027e-03j)
 (-1.434187130288312392e-02+3.953938884801372344e-02j), (9.823856008444065493e-03+3.041186862973923460e-02j), (3.903927600955956617e-02-3.114481456729469369e-02j), (-8.093288710510709860e-03-9.222320432623487552e-02j), (-1.621874094960716051e-01+3.217359938976245559e-02j), (1.550113764273235994e-01+3.110575970469897644e-01j), (2.830573932852986085e-01-5.170710499574899810e-01j), (1.536377030308570535e-01+2.988353542435758792e-01j), (-1.658873879171732235e-01+2.544126370579777308e-02j), (-1.045357764977159626e-02-8.263644836729826249e-02j), (4.393468704977582934e-02-1.782288875993815608e-02j), (1.877034096905111707e-02+2.676338367349837682e-02j), (-1.535265039535182313e-02+2.024535406671651439e-02j), (-1.649480551491471630e-02-7.356978220745100279e-03j), (2.823601199304047460e-03-1.612964019826840234e-02j), (1.182595425329419775e-02-2.405822568121900387e-03j), (2.974659828185755375e-03+1.035765369507471098e-02j), (-7.013588823126646991e-03+6.841811197938359006e-03j), (-5.075865646535658929e-03-4.499492820178604621e-03j), (3.036984900320115286e-03-7.732589066242082781e-03j), (5.051150616724939257e-03-4.109685825136604083e-04j), (-2.571189682937578651e-04+6.193446443497311812e-03j), (-3.979495936175653920e-03+3.738891923839747587e-03j), (-1.356148282909335444e-03-3.273416389191377823e-03j), (2.648614632625282544e-03-5.153878013672202017e-03j), (2.031472072256827136e-03-3.228593480998978582e-05j), (-1.472772882727785629e-03+4.700499648361717089e-03j), (-2.177580785978681151e-03+2.813872883932270943e-03j), (6.180842056108811584e-04-2.749715046797013545e-03j), (2.149465869772012368e-03-4.408259236485967403e-03j)
 (-3.431812059881902965e-02+8.414582605422368800e-04j), (-2.104782028154832119e-02+1.399803486935682212e-02j), (3.081286495461266206e-02+1.675597562715229472e-02j), (5.426277603968975016e-02-1.998332301347776133e-02j), (-1.647354825907360737e-02-7.621928585478811302e-02j), (-1.782396631394485009e-01+3.237089526419592578e-02j), (1.536377030308521685e-01+2.988353542435615573e-01j), (2.954096685075833228e-01-5.240006815158817499e-01j), (1.610313470366168398e-01+3.046404345345021802e-01j), (-1.725154984859824103e-01+3.433403364329060126e-02j), (-2.013581269607316038e-02-8.221579627990843742e-02j), (4.473444589575600872e-02-2.489749536989816284e-02j), (2.764717109234844650e-02+2.221343214841449767e-02j), (-1.151827010358328317e-02+2.340974864977511671e-02j), (-2.249216634551353539e-02-1.564364307586494848e-03j), (-3.731289150494806334e-03-1.518370028360367663e-02j), (1.397542012305452719e-02-6.814081804621705679e-03j), (1.014763438358932957e-02+6.661998733628541301e-03j), (-5.343274648237680835e-03+8.271329405205984225e-03j), (-1.100110302666470335e-02-2.136727080892866781e-04j), (-1.630792364749009474e-03-6.028796359916892625e-03j), (8.372779286100339932e-03-3.190739634556556334e-03j), (6.037495722844675103e-03+2.531663901730254670e-03j), (-3.979495936166261259e-03+3.738891923825956969e-03j), (-7.650762974056685324e-03+3.883661525784310245e-04j), (-6.730140367478664593e-04-2.374106961603906270e-03j), (6.699249337318349470e-03-1.736078641142634483e-03j), (4.452464497395867277e-03+4.146795362531775428e-04j), (-3.847894960837036811e-03+1.384354676673725916e-03j), (-6.554890349814407324e-03+9.459399146636275233e-04j)
 (-6.705948978676908381e-03-2.554135397867743351e-02j), (-1.332911165263854676e-02-1.281443474201405044e-02j), (-5.824320251422737682e-03+2.515952642315157778e-02j), (2.243260540605233194e-02+3.275989409860496221e-02j), (3.821052239630572112e-02-1.978602713904512034e-02j), (-1.784722165553299239e-02-8.844152865821104659e-02j), (-1.658873879171756660e-01+2.544126370580189478e-02j), (1.610313470366221134e-01+3.046404345344805309e-01j), (2.887815579387663645e-01-5.151079115783752105e-01j), (1.513491119903208060e-01+3.050610866218815831e-01j), (-1.717157396399977554e-01+2.725942703332506767e-02j), (-1.125898257279355635e-02-8.676574780496980333e-02j), (4.856882618754937431e-02-2.173310078686521707e-02j), (2.164981026173276590e-02+2.800604606158521581e-02j), (-1.807316045337535246e-02+2.435568856443509969e-02j), (-2.034270047575894788e-02-5.972623544081839299e-03j), (3.441685404917438004e-03-1.887935524504647314e-02j), (1.564573429793434875e-02-5.384563597369831749e-03j), (4.222397003467028009e-03+1.094781884573343619e-02j), (-1.001105191331016879e-02+9.975122111525989294e-03j), (-7.679474357284058611e-03-2.993443760132073316e-03j), (4.663822326382519728e-03-9.690578901686510219e-03j), (8.372779286111240934e-03-3.190739634563114890e-03j), (-2.571189682934963555e-04+6.193446443487935632e-03j), (-7.301124605549376249e-03+6.518662975905619925e-03j), (-2.982985708995676468e-03-1.315426553756108207e-03j), (5.252223343381130262e-03-6.659927073718735491e-03j), (5.028935162456140556e-03-3.165596848391872067e-03j), (-2.720510058024091810e-03+4.110334497701018629e-03j), (-5.997360830615766462e-03+5.792613913171340036e-03j)
 (2.098900894618919294e-02-1.365589300254775942e-02j), (8.517551051445308025e-03-1.437986242489325099e-02j), (-2.170937120120615751e-02+3.189483729445045934e-03j), (-2.187657389480198583e-02+2.535682229758139117e-02j), (2.105893200960208544e-02+2.053765129518728139e-02j), (5.056279761856322108e-02-2.671565869744955274e-02j), (-1.045357764975902992e-02-8.263644836727915277e-02j), (-1.725154984859824658e-01+3.433403364329666585e-02j), (1.513491119903143389e-01+3.050610866218622652e-01j), (2.895813167847565706e-01-5.221825181883295031e-01j), (1.602259421136004724e-01+3.005111350968087680e-01j), (-1.678813593482090527e-01+3.042382161635572013e-02j), (-1.725634340339785716e-02-8.097313389178792398e-02j), (4.201393583774633983e-02-2.078716087221384873e-02j), (2.379927613148963630e-02+2.359778682509991107e-02j), (-1.090018589796126411e-02+2.066003360297675312e-02j), (-1.867238630088083676e-02-4.543105336817726894e-03j), (-2.483551975201048027e-03-1.459353513294616225e-02j), (1.097795703285555854e-02-3.680770891046478231e-03j), (7.544025672846631052e-03+8.168047793686399050e-03j), (-3.716437222169872729e-03+6.313339569754347277e-03j), (-7.679474357279050464e-03-2.993443760134907854e-03j), (-1.630792364751978019e-03-6.028796359925574916e-03j), (5.051150616719330896e-03-4.109685824922487164e-04j), (4.410658296775219443e-03+4.489653737161026364e-03j), (-1.375887225418867066e-03+2.232842863786258739e-03j), (-4.653299883860812294e-03-2.744944761005880737e-03j), (-1.920751212044389047e-03-2.964272112264414345e-03j), (2.879469292683279908e-03+1.242662388099701094e-03j), (3.834380291789684075e-03+3.164394583038866813e-03j)
