 (4.982398311741365049e-01-4.191318933196393481e-01j), (5.253759800975718597e-02+3.927772516106864953e-01j), (-2.041505765343561152e-01-5.824666974552005633e-02j), (3.037062141109293095e-02-1.256345664327996881e-01j), (6.936089167527732802e-02+3.161149845902425093e-02j), (-2.461068664950293028e-03+7.045272519986878201e-02j), (-3.435438259981359044e-02-1.416360485386262621e-02j), (-7.331968794907280096e-03-5.399362644417646240e-02j), (1.497579749566857292e-02+5.815147574403922541e-03j), (1.098452641695018411e-02+4.809600044264714797e-02j)
 (5.253759800975295324e-02+3.927772516106747269e-01j), (2.940892546397843033e-01-4.773785630651408152e-01j), (8.290821942084722340e-02+2.671426851778704870e-01j), (-1.347896848590781904e-01-2.663517128648565380e-02j), (2.790955274613976522e-02-5.518184123293702614e-02j), (3.500650907546722090e-02+1.744789360516687399e-02j), (-9.793037459857715371e-03+1.645909875568592889e-02j), (-1.937858510415065710e-02-8.348457279451500235e-03j), (3.652557622052344816e-03-5.897626001536234244e-03j), (1.497579749566107891e-02+5.815147574408186491e-03j)
 (-2.041505765343508139e-01-5.824666974549845555e-02j), (8.290821942084274088e-02+2.671426851778539446e-01j), (3.634501463150611178e-01-4.457670646061025477e-01j), (8.044715075589609077e-02+3.375954103777311088e-01j), (-1.691440674588892412e-01-4.079877614034028294e-02j), (2.057758395123298126e-02-1.091754676771233695e-01j), (4.998230657112934933e-02+2.326304117958228473e-02j), (1.191488957104844260e-03+6.455509919832279342e-02j), (-1.937858510416155117e-02-8.348457279444037454e-03j), (-7.331968794895317443e-03-5.399362644418490009e-02j)
 (3.037062141109334729e-02-1.256345664328111233e-01j), (-1.347896848590780516e-01-2.663517128647568954e-02j), (8.044715075589541076e-02+3.375954103777291104e-01j), (3.290957637152464033e-01-4.599306694599678558e-01j), (7.311518196099496547e-02+2.836017839335502333e-01j), (-1.541682699632325182e-01-3.498362856592768244e-02j), (3.156211036819677601e-02-6.107946723448344495e-02j), (4.998230657112268105e-02+2.326304117958466824e-02j), (-9.793037459850554433e-03+1.645909875567903857e-02j), (-3.435438259981676845e-02-1.416360485385592671e-02j)
 (6.936089167526995891e-02+3.161149845901861655e-02j), (2.790955274614862619e-02-5.518184123292763088e-02j), (-1.691440674588926552e-01-4.079877614034989330e-02j), (7.311518196099377198e-02+2.836017839335547297e-01j), (3.440715612109019328e-01-4.541155218855588704e-01j), (8.409970837795931187e-02+3.316977843761931832e-01j), (-1.541682699632376252e-01-3.498362856593051351e-02j), (2.057758395123713419e-02-1.091754676771213434e-01j), (3.500650907547149526e-02+1.744789360516803972e-02j), (-2.461068664957689021e-03+7.045272519986620074e-02j)
 (-2.461068664947552165e-03+7.045272519987184900e-02j), (3.500650907546030977e-02+1.744789360515960897e-02j), (2.057758395124034689e-02-1.091754676771134469e-01j), (-1.541682699632316300e-01-3.498362856593416337e-02j), (8.409970837795251175e-02+3.316977843761942379e-01j), (3.440715612109032095e-01-4.541155218855613684e-01j), (7.311518196099466016e-02+2.836017839335568391e-01j), (-1.691440674588892135e-01-4.079877614034678468e-02j), (2.790955274613700701e-02-5.518184123293756044e-02j), (6.936089167528065869e-02+3.161149845902839345e-02j)
 (-3.435438259980705400e-02-1.416360485384785331e-02j), (-9.793037459860117963e-03+1.645909875567204070e-02j), (4.998230657112538028e-02+2.326304117958469947e-02j), (3.156211036819578375e-02-6.107946723447985060e-02j), (-1.541682699632267728e-01-3.498362856593045106e-02j), (7.311518196098419631e-02+2.836017839335532864e-01j), (3.290957637152536752e-01-4.599306694599754053e-01j), (8.044715075589800590e-02+3.375954103777375481e-01j), (-1.347896848590872110e-01-2.663517128648032473e-02j), (3.037062141110124375e-02-1.256345664328098743e-01j)
 (-7.331968794910583009e-03-5.399362644419603702e-02j), (-1.937858510414481109e-02-8.348457279431831940e-03j), (1.191488957099303553e-03+6.455509919831732557e-02j), (4.998230657112477660e-02+2.326304117958108084e-02j), (2.057758395123420597e-02-1.091754676771213989e-01j), (-1.691440674588827742e-01-4.079877614034068539e-02j), (8.044715075589009556e-02+3.375954103777334403e-01j), (3.634501463150576761e-01-4.457670646061097086e-01j), (8.290821942085790930e-02+2.671426851778643252e-01j), (-2.041505765343641088e-01-5.824666974550666426e-02j)
 (1.497579749565824958e-02+5.815147574408106694e-03j), (3.652557622053850123e-03-5.897626001536563842e-03j), (-1.937858510414875238e-02-8.348457279450537463e-03j), (-9.793037459857751800e-03+1.645909875568660197e-02j), (3.500650907546240531e-02+1.744789360516721052e-02j), (2.790955274614751250e-02-5.518184123294209154e-02j), (-1.347896848590826868e-01-2.663517128647617527e-02j), (8.290821942084627971e-02+2.671426851778635481e-01j), (2.940892546397886331e-01-4.773785630651400935e-01j), (5.253759800975003197e-02+3.927772516106770029e-01j)
 (1.098452641696405149e-02+4.809600044265451013e-02j), (1.497579749565501779e-02+5.815147574396047764e-03j), (-7.331968794904476783e-03-5.399362644417283336e-02j), (-3.435438259981014875e-02-1.416360485386380062e-02j), (-2.461068664945872952e-03+7.045272519986769955e-02j), (6.936089167526472699e-02+3.161149845902975347e-02j), (3.037062141110161845e-02-1.256345664328114564e-01j), (-2.041505765343518408e-01-5.824666974550705284e-02j), (5.253759800974128896e-02+3.927772516106777800e-01j), (4.982398311741495500e-01-4.191318933196349628e-01j)
