 (3.946299018625566424e-01-6.642878788124508826e-01j), (3.011859997434250813e-01+3.354267435467065961e-01j), (-1.795235054878041581e-01+1.344726727025740420e-01j), (-9.603690146643500958e-02-5.041113445159060152e-02j), (-3.154562731655343594e-03-5.569117176154178561e-02j), (4.844360169067801758e-02-2.170359406143490544e-02j), (4.222998170861530509e-02+1.090897243532329419e-02j), (1.578432300128111004e-03+1.734540218632763670e-02j), (-3.225833234415859813e-02+7.140182598223665175e-03j), (-3.139674973114643663e-02-9.091249085003555441e-04j)
 (3.011859997434283565e-01+3.354267435467025438e-01j), (2.151063963747471275e-01-5.298152061098735377e-01j), (2.051490982769900440e-01+2.850156090951160293e-01j), (-1.826780682194502903e-01+7.878150094102978618e-02j), (-4.759329977576377824e-02-7.211472851302518083e-02j), (3.907541897696094335e-02-4.478219932621899102e-02j), (5.002203399081493751e-02-4.358191875103568577e-03j), (9.971649364439894025e-03+1.804915503353912362e-02j), (-2.981831743100520071e-02+1.643627727783759929e-02j), (-3.225833234416058959e-02+7.140182598215314216e-03j)
 (-1.795235054878018821e-01+1.344726727025717383e-01j), (2.051490982769904325e-01+2.850156090951131427e-01j), (2.119518336430980809e-01-5.855063778714141298e-01j), (2.535926999676672566e-01+2.633120150336807908e-01j), (-1.404480865108439225e-01+8.969047337635450978e-02j), (-4.601486747562608115e-02-5.476932632670159645e-02j), (6.817086632794375906e-03-3.764201672799851600e-02j), (1.862528425967799328e-02-5.267316783592535662e-03j), (9.971649364435642218e-03+1.804915503353294801e-02j), (1.578432300140092739e-03+1.734540218633109920e-02j)
 (-9.603690146644314196e-02-5.041113445158804801e-02j), (-1.826780682194470429e-01+7.878150094103050782e-02j), (2.535926999676674232e-01+2.633120150336796805e-01j), (2.541818153517007017e-01-5.745974054360937222e-01j), (2.551711322678092420e-01+2.806574172200064776e-01j), (-1.727064188550059831e-01+9.683065597457737872e-02j), (-7.741161720677511293e-02-5.567845123519312572e-02j), (6.817086632799916612e-03-3.764201672800299853e-02j), (5.002203399081683877e-02-4.358191875100126018e-03j), (4.222998170860221140e-02+1.090897243531834503e-02j)
 (-3.154562731652224561e-03-5.569117176153816351e-02j), (-4.759329977576240434e-02-7.211472851302432041e-02j), (-1.404480865108432286e-01+8.969047337634575290e-02j), (2.551711322678042460e-01+2.806574172200136941e-01j), (2.219234830075489384e-01-5.674572228378724770e-01j), (2.237743825366534933e-01+2.797482923115182096e-01j), (-1.727064188550077595e-01+9.683065597456604057e-02j), (-4.601486747562415214e-02-5.476932632669852946e-02j), (3.907541897696209521e-02-4.478219932622297395e-02j), (4.844360169067488120e-02-2.170359406141861985e-02j)
 (4.844360169068075150e-02-2.170359406142563508e-02j), (3.907541897695369915e-02-4.478219932622209271e-02j), (-4.601486747562373580e-02-5.476932632669375550e-02j), (-1.727064188550034851e-01+9.683065597456565199e-02j), (2.237743825366539374e-01+2.797482923115158782e-01j), (2.219234830075485221e-01-5.674572228378738092e-01j), (2.551711322678079652e-01+2.806574172200149153e-01j), (-1.404480865108568288e-01+8.969047337634911132e-02j), (-4.759329977575776915e-02-7.211472851302642983e-02j), (-3.154562731641208199e-03-5.569117176154003007e-02j)
 (4.222998170861585326e-02+1.090897243530557399e-02j), (5.002203399081258522e-02-4.358191875098976764e-03j), (6.817086632792672407e-03-3.764201672799702414e-02j), (-7.741161720676502378e-02-5.567845123518722766e-02j), (-1.727064188550154755e-01+9.683065597456881612e-02j), (2.551711322678070770e-01+2.806574172200060890e-01j), (2.541818153517105272e-01-5.745974054360937222e-01j), (2.535926999676707538e-01+2.633120150336817900e-01j), (-1.826780682194587002e-01+7.878150094104204026e-02j), (-9.603690146643972803e-02-5.041113445160723405e-02j)
 (1.578432300127619210e-03+1.734540218632591585e-02j), (9.971649364452897513e-03+1.804915503353749992e-02j), (1.862528425967076295e-02-5.267316783590858184e-03j), (6.817086632788848209e-03-3.764201672800440712e-02j), (-4.601486747561911450e-02-5.476932632669195833e-02j), (-1.404480865108460874e-01+8.969047337634002137e-02j), (2.535926999676632598e-01+2.633120150336851206e-01j), (2.119518336431064909e-01-5.855063778713994749e-01j), (2.051490982769881011e-01+2.850156090951031507e-01j), (-1.795235054878075998e-01+1.344726727025653823e-01j)
 (-3.225833234416115858e-02+7.140182598222263519e-03j), (-2.981831743101051244e-02+1.643627727783495557e-02j), (9.971649364443438066e-03+1.804915503353186901e-02j), (5.002203399081720653e-02-4.358191875094941797e-03j), (3.907541897696201194e-02-4.478219932622670707e-02j), (-4.759329977576634563e-02-7.211472851301416187e-02j), (-1.826780682194526495e-01+7.878150094102799594e-02j), (2.051490982769907934e-01+2.850156090951015964e-01j), (2.151063963747492092e-01-5.298152061098675425e-01j), (3.011859997434287450e-01+3.354267435467133684e-01j)
 (-3.139674973114428558e-02-9.091249084796099861e-04j), (-3.225833234416632112e-02+7.140182598217839106e-03j), (1.578432300140747598e-03+1.734540218632437888e-02j), (4.222998170860579881e-02+1.090897243531130031e-02j), (4.844360169067612326e-02-2.170359406142541303e-02j), (-3.154562731644064422e-03-5.569117176153309118e-02j), (-9.603690146643920067e-02-5.041113445159529222e-02j), (-1.795235054878128456e-01+1.344726727025674085e-01j), (3.011859997434346292e-01+3.354267435466991576e-01j), (3.946299018625550881e-01-6.642878788124314537e-01j)
