 (4.590845749796089170e-01-5.431031838553714852e-01j), (1.262771558841745967e-01+3.851496336807618825e-01j), (-2.126196030892285316e-01+5.292770820559399014e-02j), (5.427493907886308915e-03-9.827691572034359668e-02j), (8.323826856039587274e-02-5.964388400406980817e-02j)
 (1.262771558841841724e-01+3.851496336807617715e-01j), (2.464649718903700049e-01-4.901754756497790355e-01j), (1.317046497920641435e-01+2.868727179604236843e-01j), (-1.293813345288296335e-01-6.716175798480842653e-03j), (5.427493907882554973e-03-9.827691572034152889e-02j)
 (-2.126196030892416877e-01+5.292770820559453832e-02j), (1.317046497920747739e-01+2.868727179604212973e-01j), (3.297032404507704295e-01-5.498193596538528682e-01j), (1.317046497920597581e-01+2.868727179604236843e-01j), (-2.126196030892266720e-01+5.292770820559131867e-02j)
 (5.427493907885215171e-03-9.827691572034208400e-02j), (-1.293813345288316874e-01-6.716175798475384345e-03j), (1.317046497920637549e-01+2.868727179604147470e-01j), (2.464649718903716424e-01-4.901754756497732068e-01j), (1.262771558841828401e-01+3.851496336807606613e-01j)
 (8.323826856040734967e-02-5.964388400407214658e-02j), (5.427493907874789483e-03-9.827691572034652490e-02j), (-2.126196030892281430e-01+5.292770820560304540e-02j), (1.262771558841859487e-01+3.851496336807536669e-01j), (4.590845749795970376e-01-5.431031838553673774e-01j)
