 (4.994185347182230617e-01-1.871374407729084477e-01j), (-1.674290469256840552e-01+2.462922302253388318e-01j), (-4.466948567789204988e-02-1.596625548038512754e-01j), (1.050327418111013655e-01+2.292167785848368486e-02j), (-4.933322581524088313e-02+5.359502586672573038e-02j), (-2.604517480107935989e-02-4.059586653764181430e-02j), (4.569500492125876112e-02-7.493950485516254895e-03j), (-1.014052538550745328e-02+2.740301063996819844e-02j), (-2.686661398458424499e-02-9.308711601121420764e-03j), (2.467254564923558949e-02-1.245731231720815027e-02j), (5.885083990035133023e-03+1.166579798863040703e-02j), (-2.459833075622762377e-02+2.662438870156679828e-03j), (1.114442937098297781e-02-8.056103168466033013e-03j), (1.479347701172781075e-02+7.174060211766119730e-04j), (-2.058335234347031389e-02+4.608592753481494976e-03j)
 (-1.674290469256842218e-01+2.462922302253386098e-01j), (4.547490490403311991e-01-3.467999955767591680e-01j), (-6.239630511458314766e-02+2.692139080838219511e-01j), (-9.400271149313280117e-02-1.060675289371250524e-01j), (7.898756701002213054e-02-1.767418867915855965e-02j), (-3.638220893982298948e-03+4.610107538120999243e-02j), (-3.618570018658687215e-02-1.319285589767438434e-02j), (1.882839093667519267e-02-1.680266208663657931e-02j), (1.453202026372704680e-02+1.494569832275895876e-02j), (-2.098152999454798093e-02+2.357086387509857960e-03j), (7.421489300713825232e-05-9.794873447052068055e-03j), (1.702951336101879778e-02+3.609694820165004585e-03j), (-9.804853744500637014e-03+3.379844891332343775e-03j), (-9.438922972486354229e-03-3.447510414983411334e-03j), (1.479347701172711166e-02+7.174060211758027245e-04j)
 (-4.466948567789191110e-02-1.596625548038504427e-01j), (-6.239630511458323092e-02+2.692139080838211740e-01j), (4.054158232250908434e-01-2.932049697100324037e-01j), (-8.844147991566239653e-02+2.286180415461796234e-01j), (-4.830770657187460904e-02-1.135614794226409152e-01j), (6.884704162451520115e-02+9.728821960808813063e-03j), (-3.050483487856610332e-02+3.679236378009011904e-02j), (-1.151315453735297575e-02-2.565016821488463883e-02j), (2.471347492671266410e-02-5.136864098004246745e-03j), (-1.006631049250256496e-02+1.760813719291437138e-02j), (-9.837100623563674318e-03-5.699016780955348457e-03j), (1.486769190473373990e-02-9.077467425876662582e-03j), (-3.553838982449905853e-03+8.218287573648484085e-03j), (-9.804853744502323165e-03+3.379844891330197922e-03j), (1.114442937098474896e-02-8.056103168463854200e-03j)
 (1.050327418111011712e-01+2.292167785848262668e-02j), (-9.400271149313253749e-02-1.060675289371238034e-01j), (-8.844147991566253530e-02+2.286180415461787629e-01j), (4.511108281463491188e-01-3.006989201955488911e-01j), (-9.858200530116882632e-02+2.560210521861479571e-01j), (-7.517432055645932587e-02-1.228701910237618017e-01j), (9.351958727374974634e-02-2.728490356400686823e-03j), (-2.461975088852873944e-02+4.845816176872234232e-02j), (-3.611148529358298997e-02-2.298772934472931989e-02j), (3.585790429769715459e-02-1.319296726646978536e-02j), (4.727166519224408787e-03+1.832554321409069625e-02j), (-3.042045296703305493e-02-1.090424027472763208e-03j), (1.486769190473241978e-02-9.077467425878678331e-03j), (1.702951336102138599e-02+3.609694820168732506e-03j), (-2.459833075622978871e-02+2.662438870153644929e-03j)
 (-4.933322581524091088e-02+5.359502586672647978e-02j), (7.898756701002200564e-02-1.767418867915946865e-02j), (-4.830770657187424127e-02-1.135614794226403046e-01j), (-9.858200530116907612e-02+2.560210521861477906e-01j), (4.242442141617639995e-01-3.100076317966709571e-01j), (-7.390945965193332357e-02+2.435637398689399769e-01j), (-6.928923656642274609e-02-1.112043930351308829e-01j), (6.892125651752033233e-02-6.605148624456991246e-05j), (-1.347532151754451436e-02+4.040205860025629370e-02j), (-2.131800828185541341e-02-2.227032332355204439e-02j), (1.527455195422665508e-02-8.584374512988745751e-03j), (4.727166519224470370e-03+1.832554321409029380e-02j), (-9.837100623562760118e-03-5.699016780953395159e-03j), (7.421489300527992980e-05-9.794873447055287702e-03j), (5.885083990036702947e-03+1.166579798863297442e-02j)
 (-2.604517480107898866e-02-4.059586653764223063e-02j), (-3.638220893982645893e-03+4.610107538121024917e-02j), (6.884704162451507625e-02+9.728821960809111435e-03j), (-7.517432055645893729e-02-1.228701910237623290e-01j), (-7.390945965193358724e-02+2.435637398689403099e-01j), (4.301292981518000103e-01-2.983418338080409682e-01j), (-9.850779040816215470e-02+2.462261787390966905e-01j), (-5.814480719543883847e-02-1.192604962035972438e-01j), (8.371473352924795053e-02+6.513545349327229395e-04j), (-3.405867386101534000e-02+4.501065135373691350e-02j), (-2.131800828185447666e-02-2.227032332355153438e-02j), (3.585790429769589865e-02-1.319296726647042027e-02j), (-1.006631049250211046e-02+1.760813719291421872e-02j), (-2.098152999454730092e-02+2.357086387510971652e-03j), (2.467254564923470478e-02-1.245731231720927437e-02j)
 (4.569500492125838642e-02-7.493950485515805601e-03j), (-3.618570018658640031e-02-1.319285589767445199e-02j), (-3.050483487856628720e-02+3.679236378008923086e-02j), (9.351958727374957980e-02-2.728490356399486394e-03j), (-6.928923656642252404e-02-1.112043930351314658e-01j), (-9.850779040816250165e-02+2.462261787390965240e-01j), (4.412737275227838207e-01-3.063979369765064131e-01j), (-8.371431339643521652e-02+2.469435847602731438e-01j), (-7.872815953890882623e-02-1.146519034501157080e-01j), (8.371473352924825584e-02+6.513545349325737532e-04j), (-1.347532151754616582e-02+4.040205860025557899e-02j), (-3.611148529358084586e-02-2.298772934472785925e-02j), (2.471347492671168225e-02-5.136864098005582482e-03j), (1.453202026372631996e-02+1.494569832275955898e-02j), (-2.686661398458311395e-02-9.308711601121471071e-03j)
 (-1.014052538550754175e-02+2.740301063996736231e-02j), (1.882839093667518227e-02-1.680266208663609012e-02j), (-1.151315453735269126e-02-2.565016821488384086e-02j), (-2.461975088852920435e-02+4.845816176872096148e-02j), (6.892125651752066540e-02-6.605148624406684266e-05j), (-5.814480719543886622e-02-1.192604962035963972e-01j), (-8.371431339643548020e-02+2.469435847602719503e-01j), (4.206903751793147905e-01-3.017893442230239476e-01j), (-8.371431339643610470e-02+2.469435847602720335e-01j), (-5.814480719543857479e-02-1.192604962035959670e-01j), (6.892125651752159521e-02-6.605148624466705698e-05j), (-2.461975088853030069e-02+4.845816176872133618e-02j), (-1.151315453735297228e-02-2.565016821488344187e-02j), (1.882839093667706618e-02-1.680266208663719341e-02j), (-1.014052538550939964e-02+2.740301063996832681e-02j)
 (-2.686661398458339498e-02-9.308711601120235948e-03j), (1.453202026372623148e-02+1.494569832275799946e-02j), (2.471347492671249410e-02-5.136864098004680426e-03j), (-3.611148529358190751e-02-2.298772934472798762e-02j), (-1.347532151754556561e-02+4.040205860025572471e-02j), (8.371473352924810318e-02+6.513545349315606747e-04j), (-7.872815953890804908e-02-1.146519034501136541e-01j), (-8.371431339643690961e-02+2.469435847602706735e-01j), (4.412737275227860412e-01-3.063979369765042482e-01j), (-9.850779040816336207e-02+2.462261787390945811e-01j), (-6.928923656642291262e-02-1.112043930351300780e-01j), (9.351958727375006553e-02-2.728490356400568861e-03j), (-3.050483487856509718e-02+3.679236378009005659e-02j), (-3.618570018658918974e-02-1.319285589767495159e-02j), (4.569500492126078034e-02-7.493950485515587026e-03j)
 (2.467254564923417048e-02-1.245731231720909396e-02j), (-2.098152999454652029e-02+2.357086387510609095e-03j), (-1.006631049250265343e-02+1.760813719291475649e-02j), (3.585790429769586396e-02-1.319296726647106559e-02j), (-2.131800828185405339e-02-2.227032332355115621e-02j), (-3.405867386101545102e-02+4.501065135373738535e-02j), (8.371473352924696520e-02+6.513545349311165855e-04j), (-5.814480719543689557e-02-1.192604962035946209e-01j), (-9.850779040816422250e-02+2.462261787390939149e-01j), (4.301292981518012870e-01-2.983418338080388033e-01j), (-7.390945965193405909e-02+2.435637398689393662e-01j), (-7.517432055645890954e-02-1.228701910237620792e-01j), (6.884704162451467380e-02+9.728821960808719388e-03j), (-3.638220893981636284e-03+4.610107538121099857e-02j), (-2.604517480107988725e-02-4.059586653764289677e-02j)
