 (3.146917509881246300e-01-7.314874510873412561e-01j), (3.775404680673446478e-01+2.786723931244563524e-01j), (-1.264275768858817428e-01+1.747643354740045507e-01j), (-9.136853469404614125e-02-6.975508862437073201e-03j), (-3.780910735272967338e-02-3.794817088216135420e-02j), (8.465808844910310133e-03-3.808383879268682076e-02j), (3.060160727093839267e-02-1.577036695439140018e-02j), (2.597789326500104731e-02+5.149590524140136572e-03j), (5.414064621287138605e-03+1.510095044617631478e-02j), (-1.357400687326762272e-02+1.275555125042940503e-02j), (-1.899173801597754327e-02+4.124077953240998587e-03j), (-9.873162850239449589e-03-3.702289001096021378e-03j), (5.394907686527202276e-03-6.666323020759563379e-03j), (1.499034340838488293e-02-5.586319196106703973e-03j), (1.221515604832030914e-02-3.141387186384327502e-03j)
 (3.775404680673579150e-01+2.786723931244798336e-01j), (1.882641741022561543e-01-5.567231156134031522e-01j), (2.861719333733006021e-01+2.716968842620333668e-01j), (-1.642366842386021597e-01+1.368161645918525016e-01j), (-8.290272584923404076e-02-4.505934765509429785e-02j), (-7.207500081682055582e-03-5.371853783651782399e-02j), (3.444370210987117431e-02-3.293424826861113958e-02j), (3.601567189221868692e-02-6.694165082347276752e-04j), (1.240388639176563321e-02+1.790514177459149453e-02j), (-1.357767339471697803e-02+1.922502839941794134e-02j), (-2.344716972349279727e-02+9.053262249371321624e-03j), (-1.359683032949506043e-02-2.542245067561481418e-03j), (5.117180558205348950e-03-9.288608197152620899e-03j), (1.761006373481642170e-02-9.807710207205890332e-03j), (1.499034340839535198e-02-5.586319196082568765e-03j)
 (-1.264275768858620641e-01+1.747643354739487342e-01j), (2.861719333732878900e-01+2.716968842620637314e-01j), (1.504550667495408445e-01-5.946712864954806221e-01j), (2.946377422181514216e-01+2.336130454693174929e-01j), (-1.336350769676061812e-01+1.210457976374441635e-01j), (-5.692483258421361658e-02-3.990975713101888728e-02j), (-1.793435460436851314e-03-3.861758739032995769e-02j), (2.086969523659578524e-02-2.017869701812339059e-02j), (1.702393387628960836e-02+3.454661445021216422e-03j), (2.530723541497142612e-03+1.420285277348680951e-02j), (-8.182765708200605628e-03+1.255870537863148541e-02j), (-8.456826315099289296e-03+3.466943053240565276e-03j), (-1.381674281164623538e-03-5.683632253933691009e-03j), (5.117180558203135443e-03-9.288608197148641443e-03j), (5.394907686492889445e-03-6.666323020788346779e-03j)
 (-9.136853469409403350e-02-6.975508862421049561e-03j), (-1.642366842385930004e-01+1.368161645918587743e-01j), (2.946377422181811756e-01+2.336130454692978420e-01j), (1.810566740205160063e-01-6.104416534499009783e-01j), (3.206156354831605770e-01+2.387626359935133280e-01j), (-1.282210123463469742e-01+1.361467480836186239e-01j), (-7.049883945746604486e-02-2.715420588056045859e-02j), (-2.078517347641711810e-02-3.449350943713581918e-02j), (1.099653238636853943e-02-2.388098601922745978e-02j), (2.241884156278582674e-02-3.211661575744288386e-03j), (1.752106694987353580e-02+8.616533577399974192e-03j), (4.032390340174420162e-03+9.417318192259806209e-03j), (-8.456826315108887521e-03+3.466943053243595405e-03j), (-1.359683032952012545e-02-2.542245067534326490e-03j), (-9.873162850173707039e-03-3.702289001108226025e-03j)
 (-3.780910735268817879e-02-3.794817088213685297e-02j), (-8.290272584922457610e-02-4.505934765511020873e-02j), (-1.336350769676322436e-01+1.210457976374490069e-01j), (3.206156354831767863e-01+2.387626359935006437e-01j), (1.864707386418652246e-01-5.953407030038079251e-01j), (3.070416286098207048e-01+2.515181872439264388e-01j), (-1.472127503623315570e-01+1.402708260369053550e-01j), (-8.037200230761896991e-02-3.085649488161897741e-02j), (-1.539026578999717378e-02-4.115983245794135881e-02j), (2.598687579479348753e-02-2.946730521529998190e-02j), (3.463399761114147740e-02-6.353048762174635933e-03j), (1.752106694987752220e-02+8.616533577438061781e-03j), (-8.182765708226584847e-03+1.255870537860268032e-02j), (-2.344716972343396932e-02+9.053262249367765441e-03j), (-1.899173801603217665e-02+4.124077953242298762e-03j)
 (8.465808844850443091e-03-3.808383879267240174e-02j), (-7.207500081695433769e-03-5.371853783655149150e-02j), (-5.692483258423809700e-02-3.990975713099098598e-02j), (-1.282210123463059792e-01+1.361467480836212607e-01j), (3.070416286098666125e-01+2.515181872439226640e-01j), (1.674790006258382313e-01-5.912166250504913290e-01j), (2.971684657596959100e-01+2.478158982427969836e-01j), (-1.418178426758551214e-01+1.336045030160923908e-01j), (-6.538165889931110697e-02-3.644281407767412106e-02j), (-3.175109741565151911e-03-4.430121964433558768e-02j), (2.598687579476552725e-02-2.946730521532361924e-02j), (2.241884156277477308e-02-3.211661575740791183e-03j), (2.530723541530614101e-03+1.420285277348381017e-02j), (-1.357767339473244655e-02+1.922502839940217964e-02j), (-1.357400687326936611e-02+1.275555125047043471e-02j)
 (3.060160727099355688e-02-1.577036695438815972e-02j), (3.444370210988438596e-02-3.293424826861177102e-02j), (-1.793435460428829953e-03-3.861758739032850746e-02j), (-7.049883945752948022e-02-2.715420588053980497e-02j), (-1.472127503623082423e-01+1.402708260368511484e-01j), (2.971684657596967982e-01+2.478158982428297352e-01j), (1.728739083123194131e-01-5.978829480712839484e-01j), (3.121588091680331800e-01+2.422295790467539067e-01j), (-1.296026866274205824e-01+1.304631158296747639e-01j), (-6.538165889936638220e-02-3.644281407772573950e-02j), (-1.539026578990630723e-02-4.115983245787332295e-02j), (1.099653238639382476e-02-2.388098601926475634e-02j), (1.702393387625320692e-02+3.454661445058561549e-03j), (1.240388639173876581e-02+1.790514177455729966e-02j), (5.414064621286054403e-03+1.510095044617952575e-02j)
 (2.597789326498588583e-02+5.149590524098883113e-03j), (3.601567189228908894e-02-6.694165081800318440e-04j), (2.086969523659772813e-02-2.017869701815151046e-02j), (-2.078517347643115548e-02-3.449350943715481094e-02j), (-8.037200230775189136e-02-3.085649488157692077e-02j), (-1.418178426757561450e-01+1.336045030160699087e-01j), (3.121588091680598809e-01+2.422295790467450249e-01j), (1.850890643606309949e-01-6.010243352577093745e-01j), (3.121588091680786992e-01+2.422295790467466625e-01j), (-1.418178426758042732e-01+1.336045030161013281e-01j), (-8.037200230771657239e-02-3.085649488163285520e-02j), (-2.078517347643604046e-02-3.449350943714255685e-02j), (2.086969523662396062e-02-2.017869701809385172e-02j), (3.601567189222614623e-02-6.694165082416821816e-04j), (2.597789326503954083e-02+5.149590524118979884e-03j)
 (5.414064621292661965e-03+1.510095044616628288e-02j), (1.240388639164510289e-02+1.790514177458104456e-02j), (1.702393387633089478e-02+3.454661445028331390e-03j), (1.099653238639930822e-02-2.388098601924207309e-02j), (-1.539026578992754891e-02-4.115983245789298084e-02j), (-6.538165889932535946e-02-3.644281407770124520e-02j), (-1.296026866274941625e-01+1.304631158296729321e-01j), (3.121588091680868038e-01+2.422295790467425547e-01j), (1.728739083123200238e-01-5.978829480712999356e-01j), (2.971684657596618262e-01+2.478158982428341206e-01j), (-1.472127503623158196e-01+1.402708260368865922e-01j), (-7.049883945747915936e-02-2.715420588054693468e-02j), (-1.793435460426743080e-03-3.861758739039460042e-02j), (3.444370210987238168e-02-3.293424826853308396e-02j), (3.060160727094821120e-02-1.577036695442522729e-02j)
 (-1.357400687327377231e-02+1.275555125042675611e-02j), (-1.357767339473200767e-02+1.922502839941622049e-02j), (2.530723541494933441e-03+1.420285277347886101e-02j), (2.241884156281566745e-02-3.211661575712556824e-03j), (2.598687579480412485e-02-2.946730521534024830e-02j), (-3.175109741624777826e-03-4.430121964432311155e-02j), (-6.538165889933920949e-02-3.644281407769514591e-02j), (-1.418178426757811250e-01+1.336045030160735170e-01j), (2.971684657596431745e-01+2.478158982428344814e-01j), (1.674790006258795594e-01-5.912166250504746756e-01j), (3.070416286098643921e-01+2.515181872438773114e-01j), (-1.282210123463647378e-01+1.361467480836500710e-01j), (-5.692483258419622077e-02-3.990975713101814482e-02j), (-7.207500081688963250e-03-5.371853783652463105e-02j), (8.465808844845218104e-03-3.808383879267755734e-02j)
