 (4.207889592489396091e-01-6.172165684621997439e-01j), (2.559108930364582535e-01+3.663130122393671306e-01j), (-1.967396135688609105e-01+1.078058431657797217e-01j), (-7.951294226755174777e-02-8.273361876254560487e-02j), (2.170656900872151157e-02-6.627559672059581131e-02j), (5.301166321752256300e-02-4.118765909868004650e-03j), (2.347235424419890151e-02+3.615566821831527750e-02j), (-1.742068234788237205e-02+2.652054893231148638e-02j), (-2.870860906864966880e-02-6.359370145119968600e-03j), (-8.593614917792645122e-03-2.332439953533108068e-02j), (1.514538829942557382e-02-1.167159372770893398e-02j), (1.818648449887063506e-02+9.534140044435248859e-03j), (1.936448344524805722e-03+1.598378322085244538e-02j), (-1.332014846666542025e-02+3.876722882626167880e-03j), (-1.206580753032646114e-02-1.022929510861025036e-02j), (1.714900350117431896e-03-1.064843483454611106e-02j), (1.169199582311428523e-02+8.058210034955620975e-04j), (7.884191681876153227e-03+9.638098067162792146e-03j), (-3.898916000563180245e-03+6.400368156739392328e-03j), (-1.015224341076071367e-02-3.660346026410665407e-03j), (-4.777193987598559247e-03-8.303038206301674093e-03j), (5.252656685532693624e-03-2.896284201266738790e-03j), (8.663717483408200221e-03+5.235695943401521245e-03j), (2.330621623873793940e-03+6.480443753229083066e-03j), (-6.070180746448767053e-03+7.623253137662535696e-05j), (-7.195849162365050046e-03-5.834543211851004815e-03j), (-3.344469879329546981e-04-4.393575573043284090e-03j), (6.485507716617719756e-03+2.099065581822702215e-03j), (5.759741425053181534e-03+5.626798755268383120e-03j), (-1.335195966927511324e-03+2.234213695479299669e-03j), (-6.605111410151351566e-03-3.613404976790123360e-03j), (-4.303845963849411461e-03-4.794283415909334628e-03j), (2.704776864204685560e-03-1.451915407001807276e-04j), (6.478338601322867520e-03+4.461191653883499197e-03j), (2.878387445422606397e-03+3.467023024078963716e-03j), (-3.877821680052908129e-03-1.710738326633663318e-03j), (-6.121101192658503186e-03-4.637261051508743612e-03j), (-1.434363749056145800e-03-1.817766085519250709e-03j), (4.815896566533014143e-03+3.186605221869434190e-03j), (5.570245516560505018e-03+4.208637237578381762e-03j)
 (2.559108930364663026e-01+3.663130122393609689e-01j), (2.240493456800737304e-01-5.094107252964077404e-01j), (1.763979507689042436e-01+2.835793934768163216e-01j), (-1.750330445601350760e-01+4.153024644518222425e-02j), (-2.650127905003310524e-02-8.685238467241999938e-02j), (4.517892325292137412e-02-3.011992850225341314e-02j), (3.559098086964229690e-02+2.240178302241002672e-02j), (-5.236254824452352824e-03+2.979629807322130286e-02j), (-2.601429726568181208e-02+3.196149396958955849e-03j), (-1.356322076920367034e-02-1.803096387281328747e-02j), (9.592869581053171252e-03-1.379025949089849115e-02j), (1.708183664396390952e-02+4.312189493136878680e-03j), (4.866336032200156356e-03+1.341086292706373216e-02j), (-1.012935918578625194e-02+5.754488112250258011e-03j), (-1.160524811657578925e-02-6.771711951936792984e-03j), (-3.738117071865271548e-04-9.423474105090184211e-03j), (9.599092031979694975e-03-1.010336767412138743e-03j), (7.793079822552654960e-03+7.206189160264132691e-03j), (-2.268051728880380192e-03+5.977752040723637375e-03j), (-8.676109988162657161e-03-1.902670049538490032e-03j), (-4.899586725228451990e-03-6.556630227691224305e-03j), (3.886523495801394966e-03-3.067342262891049019e-03j), (7.583278309423280121e-03+3.584159551950316137e-03j), (2.593536736942135372e-03+5.311928474792043837e-03j), (-4.865227538478126418e-03+6.459005413672657195e-04j), (-6.404627734385852020e-03-4.317343041661797672e-03j), (-7.103414457595511999e-04-3.735477630024420723e-03j), (5.425294437144604145e-03+1.233223182215080135e-03j), (5.150311749664889492e-03+4.333279277303076979e-03j), (-8.453699850720452049e-04+2.013393778497431057e-03j), (-5.639041930805995667e-03-2.560069720460654997e-03j), (-3.900334545918365727e-03-3.758596517469518956e-03j), (2.174492637452336667e-03-3.330917620298838415e-04j), (5.583164309640138018e-03+3.321831483371831192e-03j), (2.600516921262082445e-03+2.750453327259474653e-03j), (-3.242713747223722933e-03-1.170238027431447182e-03j), (-5.312185429130525036e-03-3.528504412162204121e-03j), (-1.305204626098650485e-03-1.450655829630103895e-03j), (4.135881767479469839e-03+2.390871152062433100e-03j), (4.815896566548814872e-03+3.186605221859617823e-03j)
 (-1.967396135688678216e-01+1.078058431657823446e-01j), (1.763979507689094339e-01+2.835793934768082725e-01j), (2.457559146888040336e-01-5.756863220169907702e-01j), (2.294096139864213735e-01+2.794606275669366258e-01j), (-1.515606903159342489e-01+7.768591466351709718e-02j), (-4.392196139792294007e-02-6.033183574013665368e-02j), (1.647031418428513208e-02-3.647929864734981986e-02j), (2.699736595183077625e-02-9.226165129312818847e-04j), (9.909133474999835128e-03+1.812470434551414003e-02j), (-7.827812766838150235e-03+1.273028944139613025e-02j), (-1.162677242466242031e-02-2.047180651963930766e-03j), (-3.727278885621134255e-03-9.913536608278221765e-03j), (5.016029113650995706e-03-5.917105615454987082e-03j), (6.581236382300498407e-03+2.762428092493776893e-03j), (1.562636637339943901e-03+6.560309115770830701e-03j), (-3.721056434702267168e-03+2.866386115195761197e-03j), (-4.272727707759455679e-03-3.023105948320649761e-03j), (-5.531513787635357164e-04-4.670682793847203904e-03j), (3.015885834938929894e-03-1.096849046021093838e-03j), (2.984604956664178941e-03+3.081467839449741116e-03j), (-1.239250476639812588e-05+3.333025893866330223e-03j), (-2.568965101343631281e-03-7.618647447221304353e-05j), (-2.183657250659038970e-03-2.991109731503338847e-03j), (3.874291470688576416e-04-2.250383659899297863e-03j), (2.259089749013040976e-03+9.183529017380699482e-04j), (1.620280178115741324e-03+2.744966123201107895e-03j), (-6.448863093109359190e-04+1.309455713591937010e-03j), (-2.045537412695054829e-03-1.501263934531003657e-03j), (-1.179816972992476284e-03-2.380181794574371887e-03j), (8.464657857898099779e-04-4.610041386210403662e-04j), (1.859406879150952855e-03+1.868202237803280987e-03j), (8.392966705136924296e-04+1.901121933431130107e-03j), (-1.021947100494318209e-03-2.915734933995491312e-04j), (-1.703329042606050153e-03-2.043830088664042640e-03j), (-5.379368830099161974e-04-1.315429568130961884e-03j), (1.166153172194504600e-03+9.326872417355393241e-04j), (1.573182819327278124e-03+2.016367194440941025e-03j), (2.580600874091020978e-04+6.801328254169587001e-04j), (-1.305204626085796401e-03-1.450655829635432532e-03j), (-1.434363749077358216e-03-1.817766085515576564e-03j)
 (-7.951294226755714623e-02-8.273361876252929847e-02j), (-1.750330445601301077e-01+4.153024644518697739e-02j), (2.294096139864243156e-01+2.794606275669200279e-01j), (2.692282689329914547e-01-5.395306537986582773e-01j), (2.119889316385482614e-01+3.059811764992436123e-01j), (-1.802692993845725344e-01+7.132654451839620657e-02j), (-5.251557631573743057e-02-8.365623527546081628e-02j), (3.161570248373343772e-02-4.815089237507782366e-02j), (4.518385045068687433e-02+8.611523531523829558e-03j), (1.184558181952086522e-02+3.410848756636058327e-02j), (-2.114796123349284296e-02+1.660701232401358071e-02j), (-2.369257995498002395e-02-1.227647576055802825e-02j), (-2.012378535520175510e-03-2.056197144284312855e-02j), (1.670802493676038641e-02-5.111284611940290767e-03j), (1.446542806419733214e-02+1.240052615964096390e-02j), (-2.336279363244572575e-03+1.296067727251678028e-02j), (-1.387329984544322277e-02-7.939599112140836856e-04j), (-9.049921695369110217e-03-1.132614415462923976e-02j), (4.699505306771607771e-03-7.566966995097339221e-03j), (1.167960331833781985e-02+4.138846897360345597e-03j), (5.315226580551637298e-03+9.561911592682895145e-03j), (-6.082573251218199861e-03+3.409258425252556773e-03j), (-9.764814263710119846e-03-5.910729686316919078e-03j), (-2.518104238586728241e-03-7.384685304573113465e-03j), (6.872936863660653040e-03-1.513180780552520442e-04j), (8.018831174093412131e-03+6.545151657000512942e-03j), (2.850842111972507788e-04+4.979179818681740699e-03j), (-7.249997719483225814e-03-2.303949263192298265e-03j), (-6.349383376545785981e-03-6.295547350455685601e-03j), (1.524959891213641290e-03-2.525373335273042429e-03j), (7.324804387134710437e-03+4.000187515284811014e-03j), (4.737794324546339489e-03+5.335225261856809537e-03j), (-3.038525009527974149e-03+1.903836068034890985e-04j), (-7.143048293148455095e-03-4.928834544894685789e-03j), (-3.137692791673708445e-03-3.861596174199206401e-03j), (4.277959683532693569e-03+1.871175653743547022e-03j), (6.736398688757001298e-03+5.141324479315864844e-03j), (1.573182819312239590e-03+2.016367194440217211e-03j), (-5.312185429125464847e-03-3.528504412164372959e-03j), (-6.121101192647137278e-03-4.637261051497969244e-03j)
 (2.170656900873162501e-02-6.627559672060384655e-02j), (-2.650127905004563689e-02-8.685238467241901406e-02j), (-1.515606903159393837e-01+7.768591466352592345e-02j), (2.119889316385621669e-01+3.059811764992330652e-01j), (2.405196598643397354e-01-5.458900239437887159e-01j), (2.033953167207402379e-01+2.826567769639102279e-01j), (-1.651239110851371039e-01+5.965495079068790230e-02j), (-3.432909181686086275e-02-7.412209523101948028e-02j), (3.355215082824050676e-02-3.216710915421684691e-02j), (3.186370198403776222e-02+1.248824641412290756e-02j), (-2.202257107996180574e-04+2.387919245776928476e-02j), (-1.943306088339497723e-02+5.958577489468380381e-03j), (-1.200058413186479329e-02-1.147065475706306875e-02j), (5.871813146369017633e-03-1.092387337569467563e-02j), (1.280910893619524246e-02+1.289083544813067819e-03j), (4.313184653427835566e-03+8.740180133229536949e-03j), (-7.113473350831304477e-03+4.657639066212826764e-03j), (-8.620643159926213647e-03-3.690244112477897298e-03j), (-3.862042119502791769e-04-6.090448211235797125e-03j), (7.030126930647006764e-03-1.086523241865173985e-03j), (5.609422571885793254e-03+4.215079428748396209e-03j), (-1.880622581813310400e-03+3.727368380825113198e-03j), (-6.417020239151758135e-03-9.843171478038509337e-04j), (-3.279306547103497116e-03-3.811664104480522956e-03j), (3.241637186482110907e-03-1.757886549296573458e-03j), (5.537740896742117391e-03+2.082895617402903514e-03j), (1.413719763923483412e-03+2.931746680231434813e-03j), (-4.018761752659767011e-03+1.848964027448840326e-04j), (-4.545220855260887274e-03-2.449140803866751634e-03j), (1.289552247797602766e-04-1.834355696584435719e-03j), (4.403347336627629581e-03+9.416496888139352754e-04j), (3.446982707072838124e-03+2.289449188636829072e-03j), (-1.383306868090558583e-03+6.979642103632746793e-04j), (-4.472888758605454013e-03-1.627382478719588193e-03j), (-2.327151726597410236e-03-1.742229323030016885e-03j), (2.432552724878540157e-03+3.470410633773786217e-04j), (4.277959683522522018e-03+1.871175653754352831e-03j), (1.166153172217522429e-03+9.326872417266667556e-04j), (-3.242713747238478057e-03-1.170238027427819225e-03j), (-3.877821680058359064e-03-1.710738326637253979e-03j)
 (5.301166321751562410e-02-4.118765909888875976e-03j), (4.517892325292609257e-02-3.011992850225284762e-02j), (-4.392196139791765958e-02-6.033183574012587758e-02j), (-1.802692993845802505e-01+7.132654451840869658e-02j), (2.033953167207368518e-01+2.826567769638885785e-01j), (2.556650481637962047e-01-5.575616176714764949e-01j), (2.215818012196061337e-01+2.921909170083346052e-01j), (-1.631874627406274536e-01+7.563873401155146725e-02j), (-4.764924028352016810e-02-7.024537234841914113e-02j), (2.148634329793819644e-02-4.239640426280433944e-02j), (3.357860233411794071e-02+1.839811579575511072e-03j), (1.147177011232465051e-02+2.468501346126255810e-02j), (-1.154886920150483692e-02+1.559667555661418265e-02j), (-1.589950013243188187e-02-5.070286600296684994e-03j), (-4.280430264410528193e-03-1.458421940212199265e-02j), (8.031914948623994702e-03-7.013954661480389756e-03j), (9.565841338942702304e-03+5.843895931952757146e-03j), (1.550244132573504359e-03+9.893335009627548388e-03j), (-6.290021536034886424e-03+2.790199640736674806e-03j), (-6.456384958412266992e-03-6.014215679844514724e-03j), (-1.657222317145616922e-04-6.921066453722680978e-03j), (5.274975583958731520e-03-1.784961442958367742e-04j), (4.604885134785746334e-03+5.826433962649661159e-03j), (-6.572788140794742599e-04+4.642481607467968674e-03j), (-4.614502514032520902e-03-1.577450409012865666e-03j), (-3.363474223666629466e-03-5.371291526071747188e-03j), (1.233894932868799922e-03-2.711387798521630761e-03j), (4.118496628156408101e-03+2.786555139538922539e-03j), (2.459576848647397358e-03+4.646088056629722220e-03j), (-1.666833409820006433e-03+1.017882220216031943e-03j), (-3.748866455302442453e-03-3.545094023236941387e-03j), (-1.717753856001513410e-03-3.695611362671692712e-03j), (2.012618957993641319e-03+4.716831031105989201e-04j), (3.432589698462767437e-03+3.884569432222711657e-03j), (1.097356757945756574e-03+2.581254758867359850e-03j), (-2.327151726607483775e-03-1.742229323027980753e-03j), (-3.137692791671134549e-03-3.861596174202927383e-03j), (-5.379368830036535204e-04-1.315429568118539312e-03j), (2.600516921259675516e-03+2.750453327255073660e-03j), (2.878387445420476590e-03+3.467023024069309980e-03j)
 (2.347235424419513369e-02+3.615566821834076405e-02j), (3.559098086964324059e-02+2.240178302240597441e-02j), (1.647031418428512514e-02-3.647929864735824368e-02j), (-5.251557631574269025e-02-8.365623527547801086e-02j), (-1.651239110851206449e-01+5.965495079071427703e-02j), (2.215818012195939213e-01+2.921909170083274443e-01j), (2.576014965083142649e-01-5.415778344506309017e-01j), (2.082616527529409511e-01+2.960676398909549145e-01j), (-1.752532702709199697e-01+6.540943890294981244e-02j), (-4.593433993345112654e-02-8.089380718296179662e-02j), (3.317833912106871175e-02-4.159058325930756889e-02j), (4.146279401600711650e-02+1.147790964671078009e-02j), (7.572854111751441825e-03+3.108538161804220296e-02j), (-2.170111261226159022e-02+1.193632953017996143e-02j), (-2.067669412003353760e-02-1.337332480659409253e-02j), (9.722264211274190410e-04-1.748050360338443063e-02j), (1.669563243200881952e-02-1.778258718080515631e-03j), (1.189646296285772759e-02+1.232433968517251954e-02j), (-4.519936613908406321e-03+9.969567541016070844e-03j), (-1.348587069838242704e-02-3.044343571109086807e-03j), (-6.790831946345656997e-03-1.040779125290096883e-02j), (6.319785484876399087e-03-4.822000871906342162e-03j), (1.103471700904283190e-02+5.448302610984560174e-03j), (3.269689167852128132e-03+8.060647658134936083e-03j), (-7.262390224219255654e-03+1.029076630668823451e-03j), (-8.918348477922081671e-03-6.371733824927342665e-03j), (-6.586973594389993695e-04-5.516483066776691792e-03j), (7.712233534204937860e-03+1.749803855391496646e-03j), (6.996884073574669016e-03+6.253578163589830138e-03j), (-1.418244831424759263e-03+2.935349730005651706e-03j), (-7.787934602466782888e-03-3.619378831298143088e-03j), (-5.183230204353453906e-03-5.362860108740289018e-03j), (3.098142710529987187e-03-5.090061408180376759e-04j), (7.582864474550927124e-03+4.680320340687242273e-03j), (3.432589698450040638e-03+3.884569432233679447e-03j), (-4.472888758589086029e-03-1.627382478707409784e-03j), (-7.143048293152580268e-03-4.928834544913074725e-03j), (-1.703329042618358016e-03-2.043830088673600966e-03j), (5.583164309645369076e-03+3.321831483385502548e-03j), (6.478338601331187253e-03+4.461191653889527362e-03j)
 (-1.742068234787070430e-02+2.652054893230978982e-02j), (-5.236254824451769957e-03+2.979629807321765300e-02j), (2.699736595182975624e-02-9.226165129317155655e-04j), (3.161570248372654046e-02-4.815089237506697817e-02j), (-3.432909181686623346e-02-7.412209523102254727e-02j), (-1.631874627406176836e-01+7.563873401153958786e-02j), (2.082616527529446981e-01+2.960676398909648510e-01j), (2.455356889780029306e-01-5.518071295592322789e-01j), (2.099765531030239052e-01+2.854192050563922334e-01j), (-1.635612744477979441e-01+6.621525990646305593e-02j), (-3.805014825155246527e-02-7.125570911582580769e-02j), (2.927942312049415866e-02-3.519021510253972362e-02j), (3.131055060524296635e-02+7.817563620288930926e-03j), (2.795660124148537096e-03+2.278234341173636032e-02j), (-1.644845592671738757e-02+9.040045328922843848e-03j), (-1.201297663664296217e-02-8.137628863206937402e-03j), (3.302848045029610838e-03-1.100005985014891260e-02j), (1.062545168554233227e-02-1.702026186697715160e-03j), (4.700613800484938071e-03+6.489796473327131762e-03j), (-4.854383601824059646e-03+5.575991967948284653e-03j), (-7.000362981788401003e-03-9.452779892833236726e-04j), (-1.031090521268347845e-03-4.780992497610370845e-03j), (4.984589517949397988e-03-2.587787176430096474e-03j), (4.429605598880655658e-03+1.834897634182701192e-03j), (-1.034156796011866282e-03+3.266364242209748251e-03j), (-4.557613360004212494e-03+8.838850899941783947e-04j), (-2.440009876571374008e-03-1.910542171037273636e-03j), (2.219690085959816379e-03-2.049460042716303061e-03j), (3.834411854146587903e-03+3.906552874838472265e-05j), (8.757828809175083979e-04+1.616317112101989511e-03j), (-2.852608580465298624e-03+1.117583644486401864e-03j), (-2.972038035939171107e-03-4.327736094436578779e-04j), (3.870153122016763972e-04-1.154222871160718537e-03j), (3.098142710527559008e-03-5.090061408039598528e-04j), (2.012618958001618445e-03+4.716831031049613940e-04j), (-1.383306868093762618e-03+6.979642103554612679e-04j), (-3.038525009518842565e-03+1.903836068105695892e-04j), (-1.021947100520181201e-03-2.915734933938263326e-04j), (2.174492637465800723e-03-3.330917620428025441e-04j), (2.704776864213133663e-03-1.451915406925417644e-04j)
 (-2.870860906864200479e-02-6.359370145130402094e-03j), (-2.601429726568825485e-02+3.196149396978202606e-03j), (9.909133474991276003e-03+1.812470434550437007e-02j), (4.518385045070268807e-02+8.611523531522159020e-03j), (3.355215082823749528e-02-3.216710915422875405e-02j), (-4.764924028352439389e-02-7.024537234839553501e-02j), (-1.752532702709282686e-01+6.540943890293765550e-02j), (2.099765531030358956e-01+2.854192050563964522e-01j), (2.572276848011175732e-01-5.510013085557019519e-01j), (2.178607447849250645e-01+2.950573031235244614e-01j), (-1.674601904483747350e-01+7.261562806321861241e-02j), (-4.820239166231428396e-02-7.491605514223542706e-02j), (2.450222913289080984e-02-4.349325330885533969e-02j), (3.656320729078205156e-02+4.921279419030807206e-03j), (1.145937760755833847e-02+2.801803935513749039e-02j), (-1.411783430284446923e-02+1.552048908214419265e-02j), (-1.808315738308874723e-02-8.061396331810974716e-03j), (-3.893001117355709452e-03-1.683460306200822154e-02j), (1.029100469764184303e-02-6.095601759761424751e-03j), (1.118612151707191679e-02+8.588862055166528522e-03j), (9.053578232471552051e-04+1.120279072322826960e-02j), (-8.335558948712807822e-03+1.288935706190054084e-03j), (-7.636201931426086012e-03-8.394397474413485549e-03j), (6.807435540896640547e-04-7.382070592348440388e-03j), (7.134382463091207618e-03+1.689706093515721663e-03j), (5.444181805330625297e-03+7.727555896080352815e-03j), (-1.679225914593161740e-03+4.350908114069539090e-03j), (-6.317831556643617799e-03-3.621280497694409281e-03j), (-3.901411106679838169e-03-6.686721094178980224e-03j), (2.400048105085072266e-03-1.778700556801625452e-03j), (5.691679447466469095e-03+4.802922333980624674e-03j), (2.717636936071533491e-03+5.326220882051965755e-03j), (-2.972038035930843133e-03-4.327736094248584627e-04j), (-5.183230204360216725e-03-5.362860108740959489e-03j), (-1.717753855999437380e-03-3.695611362687180757e-03j), (3.446982707064135884e-03+2.289449188624272710e-03j), (4.737794324543125046e-03+5.335225261877307029e-03j), (8.392966705438579698e-04+1.901121933439067768e-03j), (-3.900334545927643896e-03-3.758596517472604162e-03j), (-4.303845963873330696e-03-4.794283415930460091e-03j)
 (-8.593614917823575242e-03-2.332439953533504973e-02j), (-1.356322076919424732e-02-1.803096387282955917e-02j), (-7.827812766821604443e-03+1.273028944141025437e-02j), (1.184558181952004643e-02+3.410848756636809809e-02j), (3.186370198401832637e-02+1.248824641412392585e-02j), (2.148634329794798722e-02-4.239640426282013930e-02j), (-4.593433993344250843e-02-8.089380718295677286e-02j), (-1.635612744478084912e-01+6.621525990645922566e-02j), (2.178607447849272571e-01+2.950573031235351196e-01j), (2.533287688005557703e-01-5.446009403989601205e-01j), (2.077085013741456487e-01+2.913969570971224332e-01j), (-1.722373844359684492e-01+6.431258985691354346e-02j), (-4.294973497677102847e-02-7.781233934350496873e-02j), (3.316594661628605167e-02-3.825755736544772523e-02j), (3.889382891466570263e-02+1.140172317224994944e-02j), (5.389196861106166150e-03+2.809427188652968005e-02j), (-2.131368346521674006e-02+9.685945870284233192e-03j), (-1.841760437101056663e-02-1.245497190486401923e-02j), (2.592506599255438304e-03-1.473553748017283893e-02j), (1.605074612269173293e-02-4.688030044910041980e-04j), (9.850925550155535670e-03+1.082307575064365632e-02j), (-5.699753586898921066e-03+7.589385746434203217e-03j), (-1.263940491259163065e-02-3.505347709728525753e-03j), (-4.931425067199068923e-03-8.539589015097841587e-03j), (7.159082155413872516e-03-2.920878938455444881e-03j), (1.001276990852525625e-02+5.156729117565789222e-03j), (1.566360125242843154e-03+6.016817569452905662e-03j), (-7.800327107229052155e-03-2.863529374202071313e-04j), (-7.752195305706325625e-03-5.439046583219688154e-03j), (9.144854598799345181e-04-3.500115872326087056e-03j), (7.970293621608944695e-03+2.429936680788716361e-03j), (5.691679447469888235e-03+4.802922333983944934e-03j), (-2.852608580471769142e-03+1.117583644475620124e-03j), (-7.787934602464779282e-03-3.619378831305844393e-03j), (-3.748866455302884374e-03-3.545094023217671211e-03j), (4.403347336633549325e-03+9.416496888212579769e-04j), (7.324804387130956496e-03+4.000187515270777101e-03j), (1.859406879148995653e-03+1.868202237786647374e-03j), (-5.639041930808566527e-03-2.560069720448511499e-03j), (-6.605111410142612029e-03-3.613404976774707740e-03j)
