 (4.388781071850836324e-01-5.982415844713399045e-01j), (2.351368094948445842e-01+3.735169882465692037e-01j), (-2.067748747957012245e-01+9.182089662359189941e-02j), (-7.480614852867198405e-02-9.137836721815940921e-02j), (3.248471975752764002e-02-6.093984458616175798e-02j), (5.775325764192477951e-02+6.699332651631088181e-03j), (1.824764536999733469e-02+3.869627571090310941e-02j), (-2.592515526644356694e-02+1.856078651750155128e-02j), (-3.116757265527422827e-02-1.411457705628133864e-02j), (-2.709530138206401543e-03-2.126944240451208654e-02j), (2.254255039860688162e-02-2.834473151021869169e-03j), (1.890064200488872706e-02+1.382757637665530531e-02j), (-4.719491533720688442e-03+1.028966168459959085e-02j), (-1.990888942677319570e-02-4.477108800950149563e-03j), (-1.117859830452363340e-02-1.048913655458472843e-02j), (9.275970212198808573e-03-2.307348731395812268e-03j), (1.757312978547676680e-02+7.178118931257307204e-03j), (5.233066522566187130e-03+5.616526357215888103e-03j), (-1.254838366143461864e-02-3.351280253546127120e-03j), (-1.518816300757830189e-02-6.604236823053808575e-03j)
 (2.351368094948720899e-01+3.735169882465246838e-01j), (2.321032323893406635e-01-5.064206878477124363e-01j), (1.603306609662096260e-01+2.821386210284067553e-01j), (-1.742901550381933951e-01+3.088105203739278937e-02j), (-1.705289088682564180e-02-8.467903456644999827e-02j), (5.073236512774884077e-02-2.224356887535326038e-02j), (3.182810237525169478e-02+2.526011916917191014e-02j), (-1.291992728523433040e-02+2.458169865465859721e-02j), (-2.863468540451872754e-02-2.708655887080160113e-03j), (-8.625022256845705712e-03-1.694905020731039477e-02j), (1.619111186684001058e-02-7.441866027729353641e-03j), (1.782305886474900083e-02+7.455188533361433757e-03j), (-1.008247421815805685e-03+9.350467575861630409e-03j), (-1.589808983825219402e-02-1.994748699555093721e-04j), (-1.063291921453552412e-02-6.784457532454173448e-03j), (6.394531480828346930e-03-3.311017623333456332e-03j), (1.450903673490702706e-02+3.309177625990597851e-03j), (5.024746123991619129e-03+3.826838677474302727e-03j), (-9.955096485091699532e-03-9.877104656036191782e-04j), (-1.254838366132666853e-02-3.351280253710201169e-03j)
 (-2.067748747957205424e-01+9.182089662360833071e-02j), (1.603306609662180637e-01+2.821386210283819418e-01j), (2.645879521468813000e-01-5.673605324338877320e-01j), (2.180839186080195669e-01+2.888379536800582126e-01j), (-1.560425096679907697e-01+6.957732774823982558e-02j), (-4.297804615341414142e-02-6.611824804892117713e-02j), (1.956479247240301700e-02-3.635814593158743363e-02j), (2.911857223724250224e-02+3.990676764605597879e-03j), (9.622623113229889294e-03+2.174722550355416562e-02j), (-9.734043399537185837e-03+1.111892048976930759e-02j), (-1.334451379069932428e-02-6.659388522900098681e-03j), (-3.717777559868983006e-03-1.191897482856783992e-02j), (6.644460560287653549e-03-3.033948021195229886e-03j), (8.267722790365207228e-03+7.043118844342213455e-03j), (1.675039947148409310e-03+6.978644061358195427e-03j), (-5.399852691977920401e-03-1.167931175093605504e-03j), (-6.153852180527547358e-03-6.662297877135080031e-03j), (-6.791262726866921853e-04-3.295059196862741742e-03j), (5.024746123984767839e-03+3.826838677392916006e-03j), (5.233066522499040321e-03+5.616526357397924780e-03j)
 (-7.480614852866809827e-02-9.137836721812538088e-02j), (-1.742901550381769915e-01+3.088105203742118332e-02j), (2.180839186079849557e-01+2.888379536799883796e-01j), (2.828355975171336634e-01-5.286642567229440370e-01j), (1.921587633415015595e-01+3.073987401975109002e-01j), (-1.872100823234942868e-01+5.546275069205718056e-02j), (-4.568757629129723691e-02-8.738769045352849651e-02j), (4.210734287082520261e-02-3.919261908268967948e-02j), (4.801921424213805717e-02+1.781825314149266051e-02j), (4.903131579558029848e-03+3.203688718801528390e-02j), (-2.964293282638302829e-02+6.641811688755088622e-03j), (-2.452311209507208531e-02-1.714852507730966341e-02j), (5.558192652220633398e-03-1.422632356013384981e-02j), (2.421759034567949956e-02+4.144170910140031888e-03j), (1.350078931298894294e-02+1.265964520165295017e-02j), (-1.087334371411345472e-02+3.627363807574426370e-03j), (-2.058801569971018333e-02-7.772167997976251949e-03j), (-6.153852180583834798e-03-6.662297877071086082e-03j), (1.450903673495167190e-02+3.309177625895749243e-03j), (1.757312978540536905e-02+7.178118931285109618e-03j)
 (3.248471975753620955e-02-6.093984458616119593e-02j), (-1.705289088683398582e-02-8.467903456652169092e-02j), (-1.560425096679732004e-01+6.957732774835864720e-02j), (1.921587633414681140e-01+3.073987401974636602e-01j), (2.516680248616491866e-01-5.427788337792223139e-01j), (1.894492332034943272e-01+2.861292977930182668e-01j), (-1.646675319248721014e-01+5.262827754092484767e-02j), (-2.678693428644532415e-02-7.356011407668916480e-02j), (3.738785133704642522e-02-2.890295739813551409e-02j), (2.811032481534348620e-02+1.334114434035093590e-02j), (-6.275466724824110831e-03+2.154775063366963506e-02j), (-2.036696261424500443e-02+4.334462957277453350e-03j), (-6.949982309712596229e-03-9.970406146101009129e-03j), (1.079125917491650932e-02-8.609797202819097217e-03j), (1.166920668423310561e-02+7.928906564287786091e-04j), (-1.687373694567458494e-03+6.055408378791721918e-03j), (-1.087334371426484925e-02+3.627363807503050305e-03j), (-5.399852692029957768e-03-1.167931175075896146e-03j), (6.394531480973508590e-03-3.311017623235123532e-03j), (9.275970212208908133e-03-2.307348731506789034e-03j)
 (5.775325764183050770e-02+6.699332651618129797e-03j), (5.073236512768341394e-02-2.224356887523316548e-02j), (-4.297804615330391709e-02-6.611824804904327391e-02j), (-1.872100823234440770e-01+5.546275069203247116e-02j), (1.894492332034453663e-01+2.861292977930921522e-01j), (2.742105752602965185e-01-5.456133069304953676e-01j), (2.083498752083002281e-01+2.999568741699229490e-01j), (-1.693870234586589973e-01+6.291793922545599327e-02j), (-4.669582371318011654e-02-7.803722287776816702e-02j), (2.620925303260530220e-02-3.939209395257813051e-02j), (3.738629502758432366e-02+1.103379560894897880e-02j), (1.129766306040805302e-02+2.872586956479395923e-02j), (-1.513389609152050556e-02+9.950989314718381926e-03j), (-1.949836597111491779e-02-1.332168639986477943e-02j), (-4.396903832657441009e-03-1.521403402572967488e-02j), (1.166920668411471768e-02+7.928906563777959535e-04j), (1.350078931307449950e-02+1.265964520178544141e-02j), (1.675039947239139685e-03+6.978644061210658063e-03j), (-1.063291921470433700e-02-6.784457532405595986e-03j), (-1.117859830442724869e-02-1.048913655454306211e-02j)
 (1.824764537016479796e-02+3.869627571086993456e-02j), (3.182810237533749420e-02+2.526011916908211391e-02j), (1.956479247226338911e-02-3.635814593145945267e-02j), (-4.568757629137022019e-02-8.738769045353116105e-02j), (-1.646675319248633029e-01+5.262827754087665705e-02j), (2.083498752084177452e-01+2.999568741698989127e-01j), (2.694910837263454484e-01-5.353236452459025907e-01j), (1.884409857816438660e-01+2.954797653688430725e-01j), (-1.805656217630520199e-01+5.242880267090042901e-02j), (-3.741985350105338920e-02-8.034457160901989359e-02j), (4.378238281789074982e-02-3.221397502145317143e-02j), (4.261936155029426299e-02+1.665032196628433298e-02j), (-1.250720600925712489e-03+2.537458931103363929e-02j), (-3.032205909917683184e-02+3.346752491822864699e-03j), (-1.949836597115821649e-02-1.332168639982331260e-02j), (1.079125917481577220e-02-8.609797202817504741e-03j), (2.421759034579423764e-02+4.144170910083476433e-03j), (8.267722790420754808e-03+7.043118844394677565e-03j), (-1.589808983831645511e-02-1.994748699535996584e-04j), (-1.990888942681653603e-02-4.477108800986462529e-03j)
 (-2.592515526648173085e-02+1.856078651750460440e-02j), (-1.291992728524415240e-02+2.458169865469590071e-02j), (2.911857223718954113e-02+3.990676764497836856e-03j), (4.210734287092841172e-02-3.919261908255299715e-02j), (-2.678693428641088642e-02-7.356011407680365655e-02j), (-1.693870234587731005e-01+6.291793922555330432e-02j), (1.884409857816464196e-01+2.954797653687740722e-01j), (2.583124854219779887e-01-5.458127818003859488e-01j), (1.977169559938162791e-01+2.931724166374900520e-01j), (-1.629924919777098746e-01+5.960692160210620538e-02j), (-3.218678697844115644e-02-7.472804525179127522e-02j), (3.123399915660123038e-02-3.556525527511508744e-02j), (2.743119854260039556e-02+1.004608514340291255e-02j), (-1.250720600996273885e-03+2.537458931108746429e-02j), (-1.513389609152913234e-02+9.950989314603961300e-03j), (-6.949982309651737793e-03-9.970406146077262499e-03j), (5.558192652201855016e-03-1.422632356009759236e-02j), (6.644460560275674416e-03-3.033948021126300649e-03j), (-1.008247421807374061e-03+9.350467575756738620e-03j), (-4.719491533738552624e-03+1.028966168461297598e-02j)
 (-3.116757265540112676e-02-1.411457705624246349e-02j), (-2.863468540454106731e-02-2.708655887070265250e-03j), (9.622623113369395756e-03+2.174722550355023473e-02j), (4.801921424207886840e-02+1.781825314142184563e-02j), (3.738785133707737268e-02-2.890295739807222097e-02j), (-4.669582371324881853e-02-7.803722287779263356e-02j), (-1.805656217629934002e-01+5.242880267096089453e-02j), (1.977169559937754506e-01+2.931724166374549134e-01j), (2.758856152072151069e-01-5.386346628691162097e-01j), (2.029500225164885818e-01+2.987889429946455899e-01j), (-1.755408756390454128e-01+5.625564134850251363e-02j), (-4.737494998602845980e-02-8.133228207472761873e-02j), (3.123399915650295136e-02-3.556525527510498441e-02j), (4.261936155022017642e-02+1.665032196627708877e-02j), (1.129766306041464323e-02+2.872586956481806147e-02j), (-2.036696261400349275e-02+4.334462957331980046e-03j), (-2.452311209518476254e-02-1.714852507739516099e-02j), (-3.717777560072024583e-03-1.191897482860048915e-02j), (1.782305886491387242e-02+7.455188533374015707e-03j), (1.890064200493345170e-02+1.382757637676411237e-02j)
 (-2.709530138061286286e-03-2.126944240449048229e-02j), (-8.625022256908893015e-03-1.694905020738653526e-02j), (-9.734043399531967788e-03+1.111892048985357179e-02j), (4.903131579524211414e-03+3.203688718791401768e-02j), (2.811032481528913038e-02+1.334114434050563333e-02j), (2.620925303268650114e-02-3.939209395266001640e-02j), (-3.741985350099268082e-02-8.034457160906219308e-02j), (-1.629924919777865355e-01+5.960692160211705087e-02j), (2.029500225164220795e-01+2.987889429947084285e-01j), (2.633372315459540647e-01-5.419859431228318813e-01j), (1.877618595088804687e-01+2.921847061717947058e-01j), (-1.755408756391998448e-01+5.625564134856235465e-02j), (-3.218678697843024850e-02-7.472804525187848323e-02j), (4.378238281803041587e-02-3.221397502149479092e-02j), (3.738629502765133950e-02+1.103379560909561498e-02j), (-6.275466725009878032e-03+2.154775063356573553e-02j), (-2.964293282642345428e-02+6.641811688752016427e-03j), (-1.334451379052880964e-02-6.659388522888335521e-03j), (1.619111186681731346e-02-7.441866027659481582e-03j), (2.254255039851541659e-02-2.834473151117296308e-03j)
