 (5.142780391040788768e-01-3.635435244515189401e-01j), (-3.493074306666718587e-02+3.634377240614791171e-01j), (-1.724157593255412069e-01-9.088932830846083166e-02j), (8.522408478794522846e-02-9.038626028203505802e-02j), (4.858773016211929974e-02+4.601235662732648668e-02j), (-5.044667353383571612e-02+4.065454049827170457e-02j), (-2.144268253145108910e-02-2.197541192107099056e-02j), (3.806201482396086300e-02-2.666865451830369854e-02j), (8.807968518111497502e-03+9.344614772198469449e-03j), (-3.355899182478305764e-02+2.181467713500360658e-02j)
 (-3.493074306666302253e-02+3.634377240614781734e-01j), (3.418622797785310086e-01-4.544328527599760248e-01j), (5.029334172128635538e-02+2.730514637794377308e-01j), (-1.238280291634289154e-01-4.487697168112710078e-02j), (3.477741125411611817e-02-4.973171978377012581e-02j), (2.714504763066144175e-02+2.403694470626225113e-02j), (-1.238465870986789688e-02+1.398588597996047733e-02j), (-1.263471401334488424e-02-1.263079714886491782e-02j), (4.503022999180455142e-03-4.853977383305957925e-03j), (8.807968518110919839e-03+9.344614772201487868e-03j)
 (-1.724157593255487564e-01-9.088932830845683486e-02j), (5.029334172129207303e-02+2.730514637794351218e-01j), (3.904500099406406632e-01-4.084204961326404759e-01j), (-1.533318125399585341e-04+3.137060042777009006e-01j), (-1.452707116948897814e-01-6.685238360218972997e-02j), (7.283942607808792380e-02-7.640037430208464209e-02j), (3.595301614876270091e-02+3.338155947847293303e-02j), (-4.594365053464460197e-02+3.580056311495444232e-02j), (-1.263471401334650274e-02-1.263079714886107541e-02j), (3.806201482396293773e-02-2.666865451830869801e-02j)
 (8.522408478795090447e-02-9.038626028204292673e-02j), (-1.238280291634328983e-01-4.487697168112270152e-02j), (-1.533318125407356902e-04+3.137060042777031210e-01j), (3.690073274091859035e-01-4.303959080537104187e-01j), (3.790868301142591434e-02+2.870373497593937673e-01j), (-1.364627431767846955e-01-5.750776882998356876e-02j), (3.928043425330920296e-02-5.458569716708754072e-02j), (3.595301614876238172e-02+3.338155947847235711e-02j), (-1.238465870986424529e-02+1.398588597995867149e-02j), (-2.144268253145551958e-02-2.197541192106838848e-02j)
 (4.858773016211774542e-02+4.601235662733438314e-02j), (3.477741125411507733e-02-4.973171978377372016e-02j), (-1.452707116948843136e-01-6.685238360219608600e-02j), (3.790868301142109875e-02+2.870373497594018719e-01j), (3.778152959272957356e-01-4.210512932815104192e-01j), (4.349691186642690166e-03+3.088520268943955038e-01j), (-1.364627431767810317e-01-5.750776882998729495e-02j), (7.283942607808707725e-02-7.640037430208025671e-02j), (2.714504763065540838e-02+2.403694470626115132e-02j), (-5.044667353382845804e-02+4.065454049827055272e-02j)
 (-5.044667353383288505e-02+4.065454049826809635e-02j), (2.714504763066080684e-02+2.403694470626351054e-02j), (7.283942607808370495e-02-7.640037430207934077e-02j), (-1.364627431767793664e-01-5.750776882999222850e-02j), (4.349691186639859097e-03+3.088520268944007774e-01j), (3.778152959273000100e-01-4.210512932815123621e-01j), (3.790868301141946117e-02+2.870373497593997070e-01j), (-1.452707116948876442e-01-6.685238360219414311e-02j), (3.477741125412358442e-02-4.973171978377331770e-02j), (4.858773016211024448e-02+4.601235662733275944e-02j)
 (-2.144268253145877046e-02-2.197541192107055341e-02j), (-1.238465870986067176e-02+1.398588597996023968e-02j), (3.595301614876144497e-02+3.338155947847245425e-02j), (3.928043425330718375e-02-5.458569716708702030e-02j), (-1.364627431767795329e-01-5.750776882998797496e-02j), (3.790868301141926688e-02+2.870373497594007062e-01j), (3.690073274091919542e-01-4.303959080537149706e-01j), (-1.533318125427618472e-04+3.137060042777023994e-01j), (-1.238280291634351743e-01-4.487697168111780266e-02j), (8.522408478795415188e-02-9.038626028204718721e-02j)
 (3.806201482396812108e-02-2.666865451830692513e-02j), (-1.263471401335143976e-02-1.263079714886311024e-02j), (-4.594365053464354032e-02+3.580056311495465743e-02j), (3.595301614876399154e-02+3.338155947847500082e-02j), (7.283942607808675807e-02-7.640037430208587721e-02j), (-1.452707116948881994e-01-6.685238360219163123e-02j), (-1.533318125433447143e-04+3.137060042777048419e-01j), (3.904500099406451041e-01-4.084204961326418637e-01j), (5.029334172128880481e-02+2.730514637794326238e-01j), (-1.724157593255471743e-01-9.088932830845360133e-02j)
 (8.807968518111273723e-03+9.344614772207038983e-03j), (4.503022999177650094e-03-4.853977383309853247e-03j), (-1.263471401334055610e-02-1.263079714886628305e-02j), (-1.238465870986929160e-02+1.398588597996190848e-02j), (2.714504763065717433e-02+2.403694470626682733e-02j), (3.477741125412223133e-02-4.973171978377861902e-02j), (-1.238280291634311359e-01-4.487697168112293744e-02j), (5.029334172128457903e-02+2.730514637794411725e-01j), (3.418622797785335621e-01-4.544328527599838519e-01j), (-3.493074306666394541e-02+3.634377240614838356e-01j)
 (-3.355899182478679077e-02+2.181467713499540828e-02j), (8.807968518118103329e-03+9.344614772204894865e-03j), (3.806201482395469432e-02-2.666865451830214076e-02j), (-2.144268253144990949e-02-2.197541192107482430e-02j), (-5.044667353383078950e-02+4.065454049826829064e-02j), (4.858773016211226370e-02+4.601235662733688808e-02j), (8.522408478794982201e-02-9.038626028204256591e-02j), (-1.724157593255421783e-01-9.088932830846385702e-02j), (-3.493074306666641565e-02+3.634377240614896087e-01j), (5.142780391040780996e-01-3.635435244515274333e-01j)
