 (5.181600437063471620e-01-3.377042351323522595e-01j), (-4.707255335232746196e-02+3.554873710777955997e-01j), (-1.673191349690857921e-01-1.115361492418091849e-01j), (8.857532064452863785e-02-8.031348731400331231e-02j), (4.542289937382430753e-02+6.365353002425491735e-02j), (-4.955581708563921994e-02+3.020793484671475959e-02j), (-2.020050256188252180e-02-3.941805432907694029e-02j), (3.343588578616946833e-02-1.488919453182139044e-02j), (9.868448092641195213e-03+2.785987144556056547e-02j), (-2.461206815161946088e-02+7.695063705418749705e-03j), (-4.558060690162071653e-03-2.100559373286598960e-02j), (1.905414281972040574e-02-3.790684820534912479e-03j), (1.448221807917793834e-03+1.653127509540990719e-02j), (-1.520524611913347604e-02+1.398621809945205588e-03j), (5.385102053644084952e-04-1.331688956724401927e-02j), (1.230194526401310641e-02+1.093695430136529256e-04j), (-1.788693218086934850e-03+1.089983590623668647e-02j), (-1.008796534161179002e-02-1.063208209024356365e-03j), (2.634064802094008596e-03-9.073670680106933270e-03j), (8.326407122208816930e-03+1.753462504407270195e-03j), (-3.241485795284837663e-03+7.556447531660445693e-03j), (-6.825465400397199948e-03-2.174533837621633273e-03j), (3.621294584788914937e-03-6.333898982569941341e-03j), (5.552602750044247429e-03+2.441270151954797862e-03j), (-3.829354534651171083e-03+5.328299996561380175e-03j), (-4.492398323818634978e-03-2.609787046880892962e-03j), (3.956395995945887097e-03-4.468335404955609338e-03j), (3.563665648769839649e-03+2.670908288266712633e-03j), (-4.015430549104271989e-03+3.777875804811351226e-03j), (-2.708798809937887266e-03-2.717009706843641608e-03j), (3.953315667101939442e-03-3.158972947877362013e-03j), (2.002795262833187429e-03+2.703841023217920438e-03j), (-3.878671769413375228e-03+2.624753800571275573e-03j), (-1.353501503797027977e-03-2.643345653516265912e-03j), (3.751922117702988831e-03-2.178751221422501032e-03j), (7.710733806039183312e-04+2.558742991512336779e-03j), (-3.583081920952238628e-03+1.814247071860132596e-03j), (-2.495438698614852163e-04-2.480656747453512632e-03j), (3.376867449673044436e-03-1.491838071609560834e-03j), (-2.151815876317636142e-04+2.393246264205027996e-03j), (-3.131676100686946098e-03+1.207067339950578574e-03j), (6.050628111003452693e-04-2.286274545546657360e-03j), (2.890282446160822791e-03-9.777245965688270181e-04j), (-9.689321436734040513e-04+2.186371060484359162e-03j), (-2.618443502379509333e-03+7.834874462367702203e-04j), (1.290838629150491568e-03-2.090063088090051823e-03j), (2.314518325413304160e-03-6.221243240029435562e-04j), (-1.547508092327125719e-03+2.001782470683200008e-03j), (-2.019342566730808475e-03+4.904351564629738734e-04j), (1.779058885366192715e-03-1.934412443845754791e-03j), (1.711770695302960001e-03-3.591499881171686132e-04j), (-1.992120843459155386e-03+1.852746780228349977e-03j), (-1.352346767833204717e-03+2.600178777774487366e-04j), (2.113432201292824147e-03-1.771430639688893055e-03j), (1.034231923065227158e-03-2.179550537777779490e-04j), (-2.229203682259729528e-03+1.767156545488532578e-03j), (-6.991723902572614772e-04+1.234004820840195048e-04j), (2.313705344847815770e-03-1.737892300491229551e-03j), (3.453874817882313856e-04-3.747497393208692952e-05j), (-2.345994411650010204e-03+1.691395275676271358e-03j)
 (-4.707255335232571336e-02+3.554873710777989304e-01j), (3.508409087372600377e-01-4.492403843741645808e-01j), (4.150276729220014893e-02+2.751738837637954238e-01j), (-1.218962355952598609e-01-4.788261921755571082e-02j), (3.901950355889087507e-02-5.010555246728760903e-02j), (2.522239681193871527e-02+2.423547569517991301e-02j), (-1.611993129946492215e-02+1.531874031488897857e-02j), (-1.033205446924765833e-02-1.155818288351056523e-02j), (8.823817634557824113e-03-7.194130826406575085e-03j), (5.310387402472828249e-03+6.854277712695234191e-03j), (-5.557925331897174692e-03+3.904378884884320781e-03j), (-3.109838882241059907e-03-4.474318637455554186e-03j), (3.848896700582479270e-03-2.392063010591189212e-03j), (1.986732013284070626e-03+3.214385528166717985e-03j), (-2.903300855119148385e-03+1.507991352960545966e-03j), (-1.250183012723738493e-03-2.417053661011375580e-03j), (2.213979922399168365e-03-9.538386660054952578e-04j), (8.453715840134354113e-04+1.826165226125087658e-03j), (-1.761558219411382816e-03+6.902542953858244786e-04j), (-6.074209931838535272e-04-1.517223148447738963e-03j), (1.500941721808699393e-03-4.210713332137256217e-04j), (3.798087895025986931e-04+1.222548549089543099e-03j), (-1.272862650349000820e-03+2.667363143344377127e-04j), (-2.080599498658816638e-04-1.005598986009895602e-03j), (1.060204426226889207e-03-1.685168949242021375e-04j), (1.270414612956811159e-04+8.599645916026609112e-04j), (-9.287326750498268394e-04+6.112124138923019168e-05j), (-5.903455315912502265e-05-6.904596001460730666e-04j), (8.548668388341025721e-04-4.610141857738092467e-05j), (-6.211488200358062641e-05+6.189028569347582382e-04j), (-7.060035471051710320e-04-1.316868362398265161e-05j), (7.464389768913572338e-05-5.342191473110045972e-04j), (6.492937590368607140e-04+6.049536970768740673e-05j), (-1.267496517107467857e-04+4.460025791445930985e-04j), (-5.824281231955304519e-04-8.460266200298360070e-05j), (1.688401967555577181e-04-3.645041495611445344e-04j), (5.215295107380236647e-04+7.808624405813809001e-05j), (-2.062144712759389834e-04+3.224090002481173997e-04j), (-4.647254574972166851e-04-8.741048324218916215e-05j), (2.451913489913097187e-04-2.847707316674425067e-04j), (3.898812234651472821e-04+1.069717186660053981e-04j), (-2.413936545270585401e-04+2.293427433773942556e-04j), (-3.638693325694481720e-04-9.990348506240046542e-05j), (2.718389437790230266e-04-1.942371503276463989e-04j), (3.219064854762325695e-04+9.630797238739160625e-05j), (-3.039251769628651258e-04+1.613631222397007088e-04j), (-2.566694631818404893e-04-8.828061740807040389e-05j), (2.951757586888407612e-04-1.316891675442854852e-04j), (2.315507930342001477e-04+6.737002684472801969e-05j), (-3.075718714271378335e-04+1.312851683389080538e-04j), (-2.130619580906753302e-04-8.166566361215357587e-05j), (3.594239274686693471e-04-9.913211034418314396e-05j), (1.213113578318178107e-04+8.131614054387046524e-05j), (-3.181148447654460012e-04+4.206282399550105447e-05j), (-1.157714809684691129e-04-4.274094196646285285e-06j), (3.350595328102652193e-04-9.455457169703540457e-05j), (8.450166258420107040e-05+2.926424499916942308e-05j), (-3.537849084666843660e-04+8.592550815312945318e-05j), (-3.228906680017382006e-05-4.649702481909939766e-05j), (3.453874817846319971e-04-3.747497392822291429e-05j)
 (-1.673191349690888452e-01-1.115361492418142086e-01j), (4.150276729220320204e-02+2.751738837637992541e-01j), (3.962638081110871902e-01-3.855868543499109125e-01j), (-8.053049793438044057e-03+3.053818186105107246e-01j), (-1.420967381571480725e-01-8.730067354663149926e-02j), (7.245538934506932927e-02-6.499474699911376996e-02j), (3.509084490457074074e-02+5.209534714074791351e-02j), (-4.073199945107421061e-02+2.301380402030073907e-02j), (-1.489011515941957541e-02-3.256377661637358673e-02j), (2.787796045428405159e-02-1.098481564694132884e-02j), (6.758609210391578782e-03+2.338555280810496531e-02j), (-2.076317145103583062e-02+5.303000694828099125e-03j), (-2.571328676873076147e-03-1.779120820469802869e-02j), (1.615084196459674187e-02-2.282693467576524943e-03j), (1.980387951946447136e-04+1.411422143439898004e-02j), (-1.299126619673287956e-02+4.447831439432078579e-04j), (1.383881789379162730e-03-1.149072434112597893e-02j), (1.054038704459531878e-02+7.996238384077427111e-04j), (-2.396114211260852531e-03+9.382612757782668456e-03j), (-8.587023619812891168e-03-1.484279542235439515e-03j), (3.013873591603053251e-03-7.851122131017882616e-03j), (7.053544471858399709e-03+2.020198818742761915e-03j), (-3.449545745154188395e-03+6.550848545648135790e-03j), (-5.765260974164204515e-03-2.343050732543640064e-03j), (3.748336046079595550e-03-5.473934390968337310e-03j), (4.623870074995534499e-03+2.502391393345583179e-03j), (-3.888389087808568050e-03+4.637840396411414823e-03j), (-3.637531484985138258e-03-2.655888465453332473e-03j), (3.894281113939955866e-03-3.849432548023860520e-03j), (2.857662101667407528e-03+2.657739604642977288e-03j), (-3.940786651414861230e-03+3.243656657500039366e-03j), (-2.059505050903156793e-03-2.656514337132175052e-03j), (3.826566015391526156e-03-2.712970368740428694e-03j), (1.420367139639109157e-03+2.619238361223628561e-03j), (-3.709831572656601632e-03+2.260249651004175679e-03j), (-8.319719930650550273e-04-2.565259409456653334e-03j), (3.545707646434498317e-03-1.856342221173226410e-03j), (3.063479231015944033e-04+2.471332508270734224e-03j), (-3.337890571956593239e-03+1.529476340187037060e-03j), (1.403373535970401384e-04-2.373685028777729276e-03j), (3.135473795153115393e-03-1.262495328241830615e-03j), (-5.790509202039276042e-04+2.293342779148528111e-03j), (-2.859837156910315092e-03+1.012830189621716920e-03j), (9.269692965796773017e-04-2.189966573162607441e-03j), (2.586357269197629098e-03-8.163614743213312751e-04j), (-1.225601606857671094e-03+2.098090443066153148e-03j), (-2.323267743685374521e-03+6.517982786997124876e-04j), (1.522389422175442469e-03-2.022693061245076172e-03j), (2.006946453996891200e-03-4.908391556708287338e-04j), (-1.760570050423747790e-03+1.920116807079166009e-03j), (-1.659918639263384225e-03+3.913030461128477158e-04j), (1.900370243201223884e-03-1.853096303297328482e-03j), (1.393655850537812210e-03-3.170871641266298979e-04j), (-2.107892324429724070e-03+1.848472686036755274e-03j), (-1.017287235023151947e-03+1.654633060759869547e-04j), (2.197933863877689440e-03-1.742166394685086984e-03j), (6.804470146023266575e-04-1.320295456295762218e-04j), (-2.261492749066298501e-03+1.720659520671422894e-03j), (-3.537849084710050201e-04+8.592550815980521122e-05j), (2.313705344852489982e-03-1.737892300498649614e-03j)
 (8.857532064453076115e-02-8.031348731400088370e-02j), (-1.218962355952630389e-01-4.788261921755846556e-02j), (-8.053049793436461989e-03+3.053818186105112242e-01j), (3.760633055492000887e-01-4.250049086789845498e-01j), (2.538283599274028524e-02+2.904926240786845915e-01j), (-1.322282900645173620e-01-5.944080210106615636e-02j), (4.784332119345782730e-02-5.729968329369811153e-02j), (3.053278421440391160e-02+3.108975340788187186e-02j), (-2.167785663135392629e-02+1.922311919976674860e-02j), (-1.344189335149795737e-02-1.603250152096298911e-02j), (1.267271433514602016e-02-9.586193836997772971e-03j), (7.297119415756492949e-03+1.006866324086167983e-02j), (-8.461226187018461992e-03+5.412370237843700145e-03j), (-4.360021894964345203e-03-6.891372298465438771e-03j), (6.062876622982882324e-03-3.345901676596413094e-03j), (2.832103597298853050e-03+5.040550754287954557e-03j), (-4.664859074537089541e-03+2.198245648353265753e-03j), (-1.857604005897964521e-03-3.934276809466012020e-03j), (3.714921644200043938e-03-1.374909999215907829e-03j), (1.225180373518983080e-03+3.048713775215471881e-03j), (-3.034420869758867271e-03+9.569906097184675657e-04j), (-8.154809430538386252e-04-2.522822134458152597e-03j), (2.561146148041064906e-03-5.895882281356507179e-04j), (5.068502507925614015e-04+2.082513140691383702e-03j), (-2.201595325394996739e-03+3.278575557218614068e-04j), (-2.670945030255441255e-04-1.696058586154047679e-03j), (1.915071265060041585e-03-2.146183135007528886e-04j), (6.492657929116807565e-05+1.478867448533956967e-03j), (-1.634736222152252238e-03+4.795255776917132194e-05j), (1.560934452935619499e-05-1.224678747460336992e-03j), (1.504160597867590333e-03+1.439395113367759188e-05j), (-1.888645337104198933e-04+1.064905436074531191e-03j), (-1.288431670301440042e-03-9.777134562024018729e-05j), (2.434840944444461078e-04-8.987232968798591643e-04j), (1.170823269771141496e-03+1.385816137723193528e-04j), (-3.329641229790107019e-04+7.684115793892059773e-04j), (-1.047153580699377792e-03-1.720131452435335034e-04j), (4.140315457502066710e-04-6.492748812320601201e-04j), (9.114107342001513895e-04+1.850579627312038669e-04j), (-4.476081257985280084e-04+5.517517436184175578e-04j), (-8.285947900696581225e-04-1.873139683030915583e-04j), (5.170302927697897769e-04-4.790078819895479006e-04j), (7.117877089421250237e-04+2.032796910444432427e-04j), (-5.453188314870684736e-04+3.907058656258766225e-04j), (-6.205387957564166123e-04-1.881841024784394842e-04j), (5.670147024725675448e-04-3.259263178653862844e-04j), (5.534572785043683678e-04+1.636779992296829764e-04j), (-6.114970483799786428e-04+2.926482905757879938e-04j), (-4.697314212827820756e-04-1.699462810159221230e-04j), (6.545996861614426180e-04-2.308212778892849385e-04j), (3.528621508679456427e-04+1.486861673858860550e-04j), (-6.256867161935997321e-04+1.733479923366946336e-04j), (-3.288334390608831917e-04-8.593975780891950286e-05j), (6.944834602775612617e-04-1.936866820413721529e-04j), (2.058130204230049784e-04+1.105803855427836134e-04j), (-6.718997532378723561e-04+1.279883321472086849e-04j), (-1.480605477701725796e-04-5.077111901288904061e-05j), (6.804470145991379105e-04-1.320295456247599247e-04j), (8.450166258490994888e-05+2.926424499265314441e-05j), (-6.991723902553538235e-04+1.234004820885244191e-04j)
 (4.542289937382521653e-02+6.365353002425663820e-02j), (3.901950355889147182e-02-5.010555246728946865e-02j), (-1.420967381571497101e-01-8.730067354663106904e-02j), (2.538283599274138158e-02+2.904926240786853131e-01j), (3.859317536418319095e-01-3.971450372334199841e-01j), (7.707678411268403806e-04+2.981876877841029838e-01j), (-1.367863507546794311e-01-8.044639583393578541e-02j), (6.689746401317077373e-02-6.109036811422891011e-02j), (3.198100602233312773e-02+4.762102850329236192e-02j), (-3.688310275049664494e-02+2.062174100970835811e-02j), (-1.290338314613138568e-02-2.934939108820497355e-02j), (2.497465959916457187e-02-9.476824293981306324e-03j), (5.508426197663838716e-03+2.096849914709281518e-02j), (-1.854919152863280379e-02+4.349162028823435992e-03j), (-1.725957092858249921e-03-1.596504297857336344e-02j), (1.438928374517774514e-02-1.592439172190714125e-03j), (-4.093821979806464353e-04+1.259699828595219236e-02j), (-1.149032447492711120e-02+2.371181072568367965e-05j), (1.763690578876442490e-03-1.026817579202954876e-02j), (9.267524394257325646e-03+1.066360152735164064e-03j), (-2.604174161138532537e-03+8.377013771776867235e-03j), (-7.526819193577337017e-03-1.652796437161295224e-03j), (3.140915052894685359e-03-6.991157539412550664e-03j), (6.124811796808807274e-03+2.081320060126165550e-03j), (-3.508580298312006032e-03+5.860388945509796554e-03j), (-4.910394135330389473e-03-2.389152151128031386e-03j), (3.686221164074300963e-03-4.855031534029021628e-03j), (3.917866527892271446e-03+2.489222709720542021e-03j), (-3.813745190118750499e-03+4.103621249097655702e-03j), (-2.988237725952283021e-03-2.595393095740436938e-03j), (3.767531462233966125e-03-3.403429968883761331e-03j), (2.275233978468727252e-03+2.573136942641623785e-03j), (-3.771946454657223741e-03+2.879152507938811511e-03j), (-1.537975540168076303e-03-2.578428093072496121e-03j), (3.620351544119030165e-03-2.390561368496469698e-03j), (9.556416821400442324e-04+2.531827877986852875e-03j), (-3.464640223665572775e-03+1.975478919331585814e-03j), (-4.420907695988071174e-04-2.458287690786627958e-03j), (3.304313991905031764e-03-1.626999477796564749e-03j), (-5.752140946209123411e-05+2.371429023202245231e-03j), (-3.066051628185352453e-03+1.335239189873552862e-03j), (4.622438390766499434e-04-2.277377056408465272e-03j), (2.831548618195924710e-03-1.101132205987084920e-03j), (-8.357203833972147748e-04+2.205062161733522229e-03j), (-2.564661398211632703e-03+8.811410220755274943e-04j), (1.158520089608634437e-03-2.122596546309680251e-03j), (2.278785397773334855e-03-6.850763059921177777e-04j), (-1.438663564950064776e-03+2.016424779459043051e-03j), (-1.963843816217352226e-03+5.526661683593052810e-04j), (1.643700780009264102e-03-1.941376920712199056e-03j), (1.688831609232013375e-03-4.487763316631727430e-04j), (-1.876341531395669775e-03+1.915842712873526334e-03j), (-1.324859106452660768e-03+2.967484744226471624e-04j), (1.984871905792279321e-03-1.823832058305533852e-03j), (1.039870942060730019e-03-2.311616559658269225e-04j), (-2.140181391222628626e-03+1.801975661211626615e-03j), (-6.718997532418951799e-04+1.279883321525731817e-04j), (2.197933863880610281e-03-1.742166394690457254e-03j), (3.350595328153493685e-04-9.455457169686546943e-05j), (-2.229203682267750022e-03+1.767156545491285801e-03j)
 (-4.955581708563829013e-02+3.020793484671271609e-02j), (2.522239681193755301e-02+2.423547569518122793e-02j), (7.245538934506952355e-02-6.499474699911234055e-02j), (-1.322282900645163628e-01-5.944080210106838374e-02j), (7.707678411254803574e-04+2.981876877841035389e-01j), (3.813736929516729490e-01-4.181506309662888499e-01j), (1.982491066083832965e-02+2.943970029635708530e-01j), (-1.353381289467499027e-01-6.391512073852426146e-02j), (5.169221789402964062e-02-5.969174630428930595e-02j), (3.251951622769922584e-02+3.430413893605220588e-02j), (-2.458115748647965795e-02+2.073111055272430434e-02j), (-1.469207636422093823e-02-1.844955518197539598e-02j), (1.488669425754701216e-02-1.054003250300023301e-02j), (8.142490999773285484e-03+1.189482846698531292e-02j), (-1.022278440644034010e-02+6.102624533228451047e-03j), (-4.967442888137886016e-03-8.408595446909637380e-03j), (7.563818344790342908e-03-3.766973009816896711e-03j), (3.211912386792306878e-03+6.263099303388080553e-03j), (-5.937721724873221314e-03+2.464981962676428360e-03j), (-2.065663955773988734e-03-4.939875795468759261e-03j), (4.775126070433367668e-03-1.543426894142776833e-03j), (1.352221834810720356e-03+3.908678366821512033e-03j), (-3.963153544807991764e-03+1.018111851099287981e-03j), (-8.745154962098222262e-04-3.213281734592697125e-03j), (3.416012986871315524e-03-6.356896467224202370e-04j), (4.447353687892898269e-04+2.701415997630859846e-03j), (-2.907598872497539448e-03+3.146888720964983489e-04j), (-1.924506053369956331e-04-2.230277733465364093e-03j), (2.564365024093393820e-03-1.541229437915494962e-04j), (-6.182307241547012593e-05+1.924870027676834749e-03j), (-2.217164345349252434e-03-3.665010423358297000e-05j), (1.844495412856911234e-04-1.589182897020078623e-03j), (2.025690108602614878e-03+9.248019519090796073e-05j), (-3.950790049831215574e-04+1.387314436321246229e-03j), (-1.753157127798075487e-03-1.851818288590750990e-04j), (4.886754434321811036e-04-1.183494028550997283e-03j), (1.560704493238422542e-03+2.455533324406625889e-04j), (-5.743577775067169443e-04+9.977543227679349942e-04j), (-1.411022913264299312e-03-2.719166303132643410e-04j), (6.858704895192644160e-04-8.435120315469337229e-04j), (1.233317219684632298e-03+2.813659351050369693e-04j), (-7.515333027600971331e-04+7.131148658670179944e-04j), (-1.085264253261126978e-03-2.755945857130239710e-04j), (8.122060514689775131e-04-6.106970495387013722e-04j), (9.433385019697874052e-04+2.706497178999351131e-04j), (-8.528907029109323960e-04+5.219910339504316285e-04j), (-8.336007538472173847e-04-2.698497660783469288e-04j), (9.264386299369036610e-04-4.250584282135818574e-04j), (6.747686363427127503e-04+2.449941397689437664e-04j), (-9.296118931485064345e-04+3.347111145784999685e-04j), (-5.855029022529554053e-04-1.742203752167690006e-04j), (9.896592189725993225e-04-3.253758495849015425e-04j), (4.373638134565184738e-04+1.779504123828645529e-04j), (-9.794716246666079242e-04+2.592735004942992938e-04j), (-3.611225058583961492e-04-1.324367826338549575e-04j), (1.039870942062712375e-03-2.311616559628358798e-04j), (2.058130204237774183e-04+1.105803855353250479e-04j), (-1.017287235024808825e-03+1.654633060808769233e-04j), (-1.157714809700202132e-04-4.274094193322439908e-06j), (1.034231923068465453e-03-2.179550537841433541e-04j)
 (-2.020050256188785434e-02-3.941805432907543455e-02j), (-1.611993129946065126e-02+1.531874031489043053e-02j), (3.509084490457147626e-02+5.209534714074279260e-02j), (4.784332119345312967e-02-5.729968329369396901e-02j), (-1.367863507546756008e-01-8.044639583393631277e-02j), (1.982491066083844067e-02+2.943970029635699648e-01j), (3.828219147595993133e-01-4.016193558708762712e-01j), (4.619664541702678262e-03+2.957956247735090138e-01j), (-1.347996187413911806e-01-7.723201030576370973e-02j), (6.399416315805130095e-02-5.958237676127296073e-02j), (3.073082300960841215e-02+4.520397484227984403e-02j), (-3.466912282809899576e-02+1.966790234370800056e-02j), (-1.205801156210967520e-02-2.752322586208437796e-02j), (2.321310137973838991e-02-8.786569998595176317e-03j), (4.901005204494600018e-03+1.945127599864777262e-02j), (-1.704824980682802596e-02+3.928090695606278708e-03j), (-1.346148303365188141e-03-1.474249442947933066e-02j), (1.311642109484289012e-02-1.325702857861424909e-03j), (-6.174421478531257404e-04+1.159139929994546653e-02j), (-1.043012004870405920e-02-1.448050841981012027e-04j), (1.890732040179139966e-03-9.408211200427955140e-03j), (8.338791719203705183e-03+1.127481394121084349e-03j), (-2.663208714295903917e-03+7.686554171638894026e-03j), (-6.671952354746496158e-03-1.698897855745927672e-03j), (3.078800170894830865e-03-6.372254682477200560e-03j), (5.418808249702615140e-03+2.068151376508561151e-03j), (-3.433936400623972211e-03+5.326169798189943350e-03j), (-4.261100376293357889e-03-2.328656781414196499e-03j), (3.559471512364455800e-03-4.409028954885402252e-03j), (3.335438404697447026e-03+2.404620047714158687e-03j), (-3.644904993365300199e-03+3.739117099540454573e-03j), (-2.466708215213630952e-03-2.517306851682432883e-03j), (3.561316990959145171e-03-3.081020968640116320e-03j), (1.810508520971942405e-03+2.485726459404603503e-03j), (-3.526755105668558446e-03+2.594381776270102222e-03j), (-1.148094316701937789e-03-2.471456374409932225e-03j), (3.378957889594686251e-03-2.161218625112945688e-03j), (5.917723495680515464e-04+2.431924392916760130e-03j), (-3.192801279887566568e-03+1.781241769012566981e-03j), (-1.201842841214016038e-04-2.361979718405283341e-03j), (3.000388814946497104e-03-1.465636355558995853e-03j), (-3.141908726526214954e-04+2.283148405805917550e-03j), (-2.770875869490179843e-03+1.203550022313325946e-03j), (6.937946321101057592e-04-2.210007029550732031e-03j), (2.523976746767080288e-03-9.698470376556286420e-04j), (-1.048782341486799181e-03+2.123396498124698224e-03j), (-2.205237470744212790e-03+7.820089117306105488e-04j), (1.279831447442585524e-03-2.041280405766369641e-03j), (1.960670553006580927e-03-6.430134819978149292e-04j), (-1.554435045918009257e-03+2.012150685268488531e-03j), (-1.628784283410720981e-03+4.581115966520983118e-04j), (1.728202442601936735e-03-1.912112675703120509e-03j), (1.335046700757443064e-03-3.628508235169249649e-04j), (-1.908630598195589119e-03+1.869345688058988812e-03j), (-9.794716246604112751e-04+2.592735004912514931e-04j), (1.984871905782491144e-03-1.823832058304421895e-03j), (6.944834602839656439e-04-1.936866820372818375e-04j), (-2.107892324427719163e-03+1.848472686032090603e-03j), (-3.181148447736805709e-04+4.206282399493182123e-05j), (2.113432201299957763e-03-1.771430639685332535e-03j)
 (3.343588578617694845e-02-1.488919453182450947e-02j), (-1.033205446925287291e-02-1.155818288351018706e-02j), (-4.073199945107718739e-02+2.301380402030480873e-02j), (3.053278421441065968e-02+3.108975340787860364e-02j), (6.689746401316928881e-02-6.109036811422974278e-02j), (-1.353381289467539272e-01-6.391512073852251286e-02j), (4.619664541706286487e-03+2.957956247735088473e-01j), (3.833604249649542606e-01-4.149362454381165244e-01j), (1.692160980572683660e-02+2.959049943165273366e-01j), (-1.365883119594846207e-01-6.633217439953684180e-02j), (5.390619781643506137e-02-6.064558497028787326e-02j), (3.336488781171567664e-02+3.613030416216966856e-02j), (-2.634271570590294639e-02+2.142136484811347705e-02j), (-1.529949735739239737e-02-1.996677833042176733e-02j), (1.638763597935165642e-02-1.096110383621702253e-02j), (8.522299789268437606e-03+1.311737701607638452e-02j), (-1.149564705677651351e-02+6.369360847564244608e-03j), (-5.175502838011439115e-03-9.414194432924551104e-03j), (8.624022771014486916e-03-3.935489904733515884e-03j), (3.338953848096866146e-03+7.123063894984247961e-03j), (-6.866454399930515921e-03+2.526103204067503376e-03j), (-2.124698508929763301e-03-5.630335395612737215e-03j), (5.629992909265317882e-03-1.589528312720713899e-03j), (1.290106952810858272e-03+4.527581223750182585e-03j), (-4.669157091917548394e-03+1.004943167488034838e-03j), (-7.998715985179953233e-04-3.747500881918519513e-03j), (4.065306745908150651e-03-5.751942770028206468e-04j), (3.179857170762887680e-04+3.147418576769265945e-03j), (-3.490026995689859794e-03+2.300862100938370815e-04j), (-2.361040858379795208e-05-2.594781883023711440e-03j), (3.085894534832009026e-03-7.603669973461815029e-05j), (-2.680375436919231295e-04+2.247279027921333244e-03j), (-2.681889802844092223e-03-1.240605874694971494e-04j), (4.296408902744732958e-04-1.873953628690298422e-03j), (2.415571332066473748e-03+1.994519138521365538e-04j), (-6.364726595051011524e-04+1.616657179708939213e-03j), (-2.117026460371477202e-03-2.850853139320109466e-04j), (7.605143872116590072e-04-1.377731178871427747e-03j), (1.882610978712745235e-03+3.418613048252071209e-04j), (-8.782829544606960033e-04+1.159117445004962440e-03j), (-1.667692376459348853e-03-3.601972477118699310e-04j), (9.810462482172004409e-04-9.752011991055830166e-04j), (1.464868012718035205e-03+3.487359619628978757e-04j), (-1.059105174191775876e-03+8.444000342003978640e-04j), (-1.298326211345961385e-03-3.572602493290335255e-04j), (1.171629978932063219e-03-7.098291598731231323e-04j), (1.064649859804996709e-03+3.519658584338584842e-04j), (-1.171005547675112862e-03+5.640538579512827328e-04j), (-9.493722348192605836e-04-2.741238602738385252e-04j), (1.261498162745597817e-03-5.196129999166300981e-04j), (7.592702989370088678e-04+2.742583847751982914e-04j), (-1.283396801627195629e-03+4.206366227261295080e-04j), (-6.177919690485938857e-04-2.207174000314444603e-04j), (1.335046700761851647e-03-3.628508235184904444e-04j), (4.373638134477947663e-04+1.779504123898779857e-04j), (-1.324859106442076353e-03+2.967484744146436362e-04j), (-3.288334390669437734e-04-8.593975780669179266e-05j), (1.393655850534642436e-03-3.170871641234555708e-04j), (1.213113578415913512e-04+8.131614054094032755e-05j), (-1.352346767841445738e-03+2.600178777779206898e-04j)
