 (7.998812191205546818e-02-8.412721778346375912e-01j), (4.999553675619576310e-01+6.567717558538088696e-02j), (-1.198750895321569162e-05+1.752149081891624938e-01j), (-1.585209586256943213e-05+1.922266857730058065e-02j), (-5.334507819196090679e-06+1.974900139741311844e-02j)
 (4.999553675619684001e-01+6.567717558537668199e-02j), (7.997613440309854493e-02-6.660572696454852837e-01j), (4.999395154660922769e-01+8.489984416266713185e-02j), (-1.732201675958623303e-05+1.949639095865717542e-01j), (-1.585209585256336078e-05+1.922266857730681178e-02j)
 (-1.198750894434363983e-05+1.752149081891477000e-01j), (4.999395154660891127e-01+8.489984416267946921e-02j), (7.997079989527812460e-02-6.463082682480415508e-01j), (4.999395154660892238e-01+8.489984416267576384e-02j), (-1.198750894984951831e-05+1.752149081891358762e-01j)
 (-1.585209586163681498e-05+1.922266857730833139e-02j), (-1.732201676525595309e-05+1.949639095865655647e-01j), (4.999395154660991047e-01+8.489984416267336298e-02j), (7.997613440308808108e-02-6.660572696454898356e-01j), (4.999553675619737292e-01+6.567717558535776656e-02j)
 (-5.334507818377255458e-06+1.974900139742184410e-02j), (-1.585209586255511050e-05+1.922266857729948084e-02j), (-1.198750894618190800e-05+1.752149081891546389e-01j), (4.999553675619472504e-01+6.567717558537569666e-02j), (7.998812191204335287e-02-8.412721778346308188e-01j)
